predict,label,score,Subject,retained
uses short DNA primers and a thermostable DNA polymerase to replicate specific DNA sequences in vitro.,was used to demonstrate DNA as the genetic material,0.16,civic_education,True
Scenario 1,"Wrong, Wrong",0.0,civic_education,True
disordered or unpredictable,useful,0.0,civic_education,True
(Balanced Budget Act),Medicare and Medicaid,0.0,civic_education,True
The condition is that both the governor approves of it and the board of trustees recommends it.,The governor approves of it.,0.4545454545454545,civic_education,True
The legal decision led to the immediate integration of all schools across the United States.,"In the twentieth century, jobs in advanced technical and medical industries generally require postgraduate degrees.",0.0666666666666666,civic_education,True
the spread of religious skepticism among the educated elite of Britain in the eighteenth century,the hatred of all things Roman by British scholars in the eighteenth century,0.4285714285714285,civic_education,True
Increasing the total surface area available for diffusion,Decreasing the solubility of the gas in water,0.125,civic_education,True
Receiving signals from antigen-presenting cells,Interacting with a plasma cell,0.0,civic_education,True
"20-year-old college student, with a history of perfectionism and a fear of gaining weight, who often skips meals and engages in excessive exercise","Rosa, a 26-year old Hispanic female, who has just received her law degree, is struggling with debt from school, and having difficulty finding employment",0.1276595744680851,civic_education,True
130,144,0.0,civic_education,True
5000 years ago,external influences originating from the Indus Valley.,0.0,civic_education,True
Course,Steps,0.0,civic_education,True
Scenario 2,"Wrong, Wrong",0.0,civic_education,False
The inferior alveolar nerve,The buccal nerve,0.5714285714285715,civic_education,True
cerebellum,visual system,0.0,civic_education,True
"Option I if it needs at least $25,000 for immediate expenses, Option II if it can tolerate the risk for potentially higher returns, and Option III if it is looking for a high-risk, high-reward scenario with a low probability of significant gains.",Option II if it wants to maximize expected return,0.1568627450980392,civic_education,True
should prioritize the well-being of sentient beings.,make take into account the interests of all sentient beings.,0.4705882352941176,civic_education,False
"The resident would succeed, as the conveyance explicitly allows for reentry if the land is used for commercial purposes, which includes the sale of timber for profit.","The resident would not succeed, because the reservation of the resident's right to terminate would be violative of the rule against perpetuities.",0.2857142857142857,civic_education,True
$96,$85,0.0,civic_education,False
It was one of the first well-documented examples of a specific brain area being associated with a set of physical and emotional changes.,Gage's accident was one of the first to be treated with drugs that alter the neurotransmitters in the brain.,0.2857142857142857,civic_education,True
The attack on the Philippines,The bombing of the U.S.S. Liberty,0.3636363636363636,civic_education,True
16:9,6:5,0.0,civic_education,True
Egg allergy,Hepatitis,0.0,civic_education,True
Small vessel disease,Amyotrophic lateral sclerosis,0.0,civic_education,False
],"Not wrong, Wrong",0.0,civic_education,True
**Post-Racial Identity Development**,Introspection,0.0,civic_education,True
Ethical considerations,Any risk of invasion of privacy,0.0,civic_education,False
300 series,mulligan,0.0,civic_education,False
"Wrong, Wrong]","Wrong, Not wrong",0.8,civic_education,True
Vitamin E,Vitamin A,0.5,civic_education,True
kinetic energy of the alpha particle.,gamma radiation.,0.0,civic_education,True
Soil quality,Availability of sufficient rainfall,0.0,civic_education,True
they will disagree morally only if they disagree about the facts of the case.,they will share all the same moral opinions.,0.2727272727272727,civic_education,True
Napoleon Bonaparte,Lafayette,0.0,civic_education,True
Rebecca Howe,Diane,0.0,civic_education,True
"The net force is zero, assuming no external forces act on the puck after the student stops pushing it.","The net force is zero, because the student’s push in the positive direction must equal the force of friction in the negative direction.",0.3333333333333333,civic_education,True
"Contractionary fiscal policy involves reducing government spending or increasing taxes, which can lead to a decrease in aggregate demand. This reduction in demand can cause domestic interest rates to decrease as there is less need for borrowing by businesses and consumers. Additionally, lower interest rates can make the U.S. dollar less attractive to foreign investors compared to other currencies with higher interest rates, leading to depreciation of the dollar in the international market.",Interest rates decrease and the dollar appreciates.,0.15,civic_education,False
Capacitive.,RC circuit.,0.0,civic_education,True
owned companies and financial assets that generated wealth through corporations,participated in the same leisure pursuits and events of the 'social calendar',0.0909090909090909,civic_education,True
20,17,0.0,civic_education,True
Toothpick.,Foam stick.,0.0,civic_education,True
],Matthias Schleiden and Theodor Schwann,0.0,civic_education,True
saving increases by less than $X .,consumption increases by more than $X .,0.6666666666666666,civic_education,False
"Enzymes lower the activation energy, thereby speeding up the conversion of reactants to products.","They raise the temperature of the reaction mixture, thereby speeding up the conversion of reactants to products.",0.6451612903225806,civic_education,True
Problem solving,Buyphases.,0.0,civic_education,True
"presenting evidence that suggests fetal development begins at conception and thus, an abortion would result in the death of a human being with inherent value.",appealing to the fact that a fetus is biologically human and arguing that it is presumptively morally wrong to kill biologically human beings.,0.1249999999999999,civic_education,True
Scenario 1],"Not wrong, Wrong",0.0,civic_education,True
immoral values,worldly wisdom,0.0,civic_education,True
Scenario 2,"Wrong, Wrong",0.0,civic_education,True
1 - (1/8) * (1/8) = 63/64,1/64,0.0,civic_education,True
72 ÷ 9 = 8,72 – 9 = 63,0.5,civic_education,True
Southeast Asia,Europe,0.0,civic_education,True
"**Implement a sleep hygiene program including avoiding caffeine and alcohol close to bedtime, maintaining a consistent sleep schedule, and creating a relaxing bedtime routine.**",Prescribe sertraline,0.0,civic_education,True
**Behavioral Exposures**,modeling,0.0,civic_education,True
**period**,wavelength,0.0,civic_education,True
Scenario 2],"Not wrong, Wrong",0.0,civic_education,True
quotas,bills of attainder,0.0,civic_education,True
Implementing only manual controls without considering automated systems.,Establishing a foundation for monitoring.,0.0,civic_education,True
Shows a logical progression from egocentric thought to broad moral principles,Cannot be rationalized in every instance,0.0,civic_education,True
Lm • ~(Lj ∧ Ll),Lm ∨ ~(Jl ∨ Ll),0.4000000000000001,civic_education,True
Physical strength,Mental rotation,0.0,civic_education,True
Driving,Alone,0.0,civic_education,True
incorrectly representing or oversimplifying someone else's argument to make it easier to attack,responding to an argument with an expression of derision instead of a counter argument,0.074074074074074,civic_education,True
Scenario 2,"Wrong, Wrong",0.0,civic_education,True
providing for a longer term of service for Senators compared to representatives in the House of Representatives,requiring all spending bills to originate in the House of Representatives,0.4285714285714285,civic_education,True
Chicago],Orlando,0.0,civic_education,True
modify the introductory paragraph to direct the reader to the emphasis-of-matter paragraph.,Notify the appropriate regulatory authority if the auditor's opinion was modified on the basis of the matter.,0.2068965517241379,civic_education,True
"2,460,300","2,329,333",0.0,civic_education,False
atmosphere and gravitational field,Neither,0.0,civic_education,False
3,three,0.0,civic_education,True
The collapse of communism and the dissolution of the Soviet Union,The acceptance of many Eastern European countries into the EU,0.2857142857142856,civic_education,True
0,"False, True",0.0,civic_education,True
metabolism rate,momentum,0.0,civic_education,False
"Buffy's fantasies suggest she has a diverse range of sexual interests, including same-sex and group scenarios.",Buffy's fantasies are indicative of a paraphilia.,0.2608695652173912,civic_education,True
"a sharp division between black and white castes, underpinned by beliefs about white superiority",a way of marking out the land so that black people had less space for housing,0.1333333333333333,civic_education,True
constructive eviction.,partial constructive eviction.,0.8,civic_education,True
less.,none because it sinks.,0.0,civic_education,True
"the candidate with the most votes wins, even if they do not have a majority (over 50%) of the total votes cast.",the Senate declares the formal winner,0.1428571428571428,civic_education,True
Validate input,Merge tables,0.0,civic_education,True
"Wrong, Wrong","Not wrong, Wrong",0.8,civic_education,True
"Not wrong, Wrong","Not wrong, Not wrong",0.8571428571428571,civic_education,True
41% [According to various surveys and studies],51%,0.0,civic_education,True
Wireshark,BurpSuit,0.0,civic_education,True
constructively interfere,Both of these,0.0,civic_education,True
Current thinking suggests that active receivers are not uniformly affected by mass communication messages.,Audiences are more vulnerable and passive than ever before.,0.0869565217391304,civic_education,True
they lack the power to make independent decisions about their sexual activities due to their reliance on their partner for other necessities or support.,they are dominated by their partners insofar as they are not free to do as they please.,0.1463414634146341,civic_education,True
in the nucleus.,in the cytosol.,0.6666666666666666,civic_education,True
Malware,virus,0.0,civic_education,True
$75000,$100000 $0,0.0,civic_education,True
"make decisions based on their own ethical principles and the desire for justice, often transcending societal norms.","define what is right by what they have learned from others, especially authority figures",0.0,civic_education,True
8,7,0.0,civic_education,False
Scenario 1 is morally wrong because it involves intentionally hurting someone's feelings by expressing a lack of romantic or affectionate feelings towards them without any apparent justification or consent. This can be seen as disrespectful and potentially harmful to the coworker's emotional well-being.,"Wrong, Wrong",0.0444444444444444,civic_education,True
the integration of both therapies can lead to confusion and dilution of therapeutic focus if not properly managed,screening procedures for patients may be ignored because a therapist is recommending the group experience,0.0606060606060606,civic_education,True
Severe fluid accumulation in the chest cavity on the left side (left pleural effusion),Idiopathic fibrosing alveolitis,0.0,civic_education,True
3-D illusion,Sfumato,0.0,civic_education,True
],The Affordable Care Act of 2010,0.0,civic_education,True
"Scenario 2 | I relaxed naked in my home's yard, to get a nice tan.","Wrong, Wrong",0.0,civic_education,True
C. easement appurtenant.],easement in gross.,0.3333333333333333,civic_education,True
甲状软骨水平。,cricothyroid membrane.,0.0,civic_education,True
the ruler or sovereign,his own will,0.0,civic_education,True
**P-values**,Extraneous variables,0.0,civic_education,True
ethnic or national minority groups seeking autonomy or independence.,regionalist groups.,0.1818181818181818,civic_education,False
"Treaties are formal agreements that are legally binding and entered into by sovereign states, expressed in a written document, and governed by international law",Treaties are agreements concluded between States in written form governed either by international or domestic law,0.5,civic_education,True
Caregivers,Neighbors,0.0,civic_education,True
"Scenario 2 is morally wrong because it involves intentionally putting someone else in danger by attempting to cushion their fall with a sofa, which could potentially cause more harm than letting them hit the floor. Scenario 1 is not morally wrong as it involves cleaning up a hazard to prevent injury to others.","Wrong, Wrong",0.0727272727272727,civic_education,True
"100,000 books","8,000 books",0.5,civic_education,True
P > MC > MR = ATC,P > MR = MC = ATC,0.75,civic_education,False
"Anyone can forge a valid message authentication code (MAC) without knowing the key, since the MAC simply concatenates the key with the message and hashes it. This makes the scheme vulnerable to existential forgery attacks.",Given H(k \| m)H(k∥m) anyone can compute H(k \| m \| w)H(k∥m∥w) for any ww,0.0851063829787234,civic_education,False
Beeson can prove that the contract was entered into under duress or misrepresentation.,legal title remained in Sloan.,0.0,civic_education,True
56%,64%,0.0,civic_education,False
lacks a coherent basis for criticizing or praising others' actions.,is immoral.,0.0,civic_education,True
Social Loafing.,norms.,0.0,civic_education,True
"Wrong, Wrong]","Not wrong, Wrong",0.8,civic_education,True
The Clinton Administration supported economic reforms and privatization in Russia to help stabilize its economy and transition from communism.,The US supported public ownership of natural resources,0.1481481481481481,civic_education,False
Mini-Mental State Examination (MMSE),Beck Hopelessness Scale,0.0,civic_education,True
humans and chimpanzees share a common ancestor,humans are related to chimpanzees but not to dogs,0.25,civic_education,True
LiDAR (Light Detection and Ranging),test pits,0.0,civic_education,True
The vectors have equal magnitudes but opposite directions.,They have different magnitudes and are pointed in opposite directions.,0.4444444444444445,civic_education,True
relevant to the informer's possible bias],"proper, as tending to show the informer's bad character for truthfulness.",0.3529411764705882,civic_education,True
freedom is central to human existence,existence is a myth,0.2,civic_education,True
guns and butter.,war and peace.,0.3333333333333333,civic_education,True
100%,less,0.0,civic_education,True
"The statute is likely to be upheld as constitutional under the Commerce Clause of the U.S. Constitution, which grants Congress the power to regulate trade between states and with foreign nations. The transportation of stolen boats across state lines and international borders impacts interstate commerce, making this regulation within Congress's authority.","Yes, because Congress has the power to regulate property for the general welfare.",0.1875,civic_education,True
It used information obtained through experimentation to conceptualize the universe.,The ideas of the ancient Greeks guided all of their ideas.,0.0952380952380952,civic_education,True
Russia experienced increased cultural exchange and economic growth due to the establishment of secure trade routes and the spread of new ideas and technologies.,Russia benefited by becoming the administrative center of Mongol political activity.,0.1714285714285714,civic_education,True
practicing retrieval and testing yourself on the material,exercising,0.0,civic_education,True
**radial velocity method**,detecting the starlight reflected off the planet,0.0,civic_education,False
traditional gender roles and societal norms have historically restricted their participation,industrial capitalism separated the middle class home from the workplace,0.0,civic_education,True
Zohar,Gemarah,0.0,civic_education,True
Scenario 1,"Wrong, Not wrong",0.0,civic_education,True
"C, D]",Contradictory,0.0,civic_education,False
1.0,[|ɣe| = 1.761 x 10^11 T^-1 s^-1],0.0,civic_education,False
I and II only,II only,0.6666666666666666,civic_education,False
"The defendant, while walking alone in a park, was approached by an unknown individual who suddenly attacked him with a knife. The defendant, fearing for his life, managed to disarm the attacker and accidentally killed the assailant in self-defense.","A defendant was a reporter for a newspaper and was sent on assignment to another state to cover the story of a mining disaster. He was sitting in his hotel room one evening, trying to get a message to his editor, when a victim knocked at the door. The defendant opened the door, and the victim announced a robbery. The defendant took a lamp from the night table and threw it at the victim. The victim was momentarily stunned, and the defendant then pulled a gun out of his own suitcase and shot the victim to death.",0.1323529411764706,civic_education,True
The two legislative bodies form a conference committee.,The bill goes back to each house's committee and restarts the legislative process.,0.1904761904761905,civic_education,False
I and II only,I only,0.6666666666666666,civic_education,True
successful interrogation may not require torture.,endorsing a single act of torture requires endorsing torture as a practice.,0.1111111111111111,civic_education,False
"Jean Baptiste Colbert, his finance minister","Cardinal Mazarin, his regent and foreign policy advisor",0.1428571428571428,civic_education,False
"The statute is constitutional under the state's police powers, as it serves the legitimate interest of maintaining order and preventing disorderly conduct on university campuses.","The statute is a prior restraint on speech, which unconstitutionally vests unfettered discretion in the school board to decide who may use university lecture halls.",0.2,civic_education,True
The funding limitation in this statute does not directly prohibit or penalize the exercise of a fundamental right and is rationally related to the achievement of a legitimate state interest.,The Tenth Amendment reserves to the states plenary power over the allocation of their public funds.,0.1739130434782609,civic_education,True
10,12,0.0,civic_education,True
"the conscious part of the mind that regulates emotional drives on a practical, rational level",the self as a whole: an unstable mix of conscious and unconscious elements,0.1428571428571428,civic_education,False
Square wave,Triangular wave,0.5,civic_education,True
what moral principles guide our actions towards the environment.,whether plants have interests.,0.0,civic_education,True
moderate and/or controlled use of illegal drugs is the norm.,excessive use of illegal drugs is the norm.,0.7777777777777777,civic_education,False
The equilibrium price level increases while the equilibrium quantity of output decreases.,The equilibrium price level decreases while the equilibrium quantity of output increases.,0.8333333333333334,civic_education,False
high task-orientation and low relationship orientation,high task-orientation and low relationship orientation,1.0,civic_education,True
School psychologists should engage in continuous self-assessment and seek out new knowledge and skills throughout their careers.,Textbooks from graduate school should be reread annually.,0.1599999999999999,civic_education,False
"Not wrong, Not wrong","Not wrong, Not wrong",1.0,civic_education,True
**melting**,photosynthesis,0.0,civic_education,True
2/3 of the members of both the House of Representatives and the Senate vote to override the veto.,The president's successful reelection campaign advocated bipartisanship.,0.08,civic_education,True
"They represent the human cost and impact of military actions on families, often highlighting the non-military aspects of security such as the effects on children, spouses, and communities left behind when service members are deployed.",Mothers are not passive objects but the specific target of military recruiters who rely on their active engagement to fuel recruitment.,0.1428571428571428,civic_education,True
Income is transferred from domestic steel consumers to foreign steel producers.,Imports fall.,0.0,civic_education,True
guilty],"not guilty, because he did not intend to burn down the restaurant.",0.1538461538461538,civic_education,True
"Binding to neighbouring cells and triggering an antiviral response, ",Binding to viruses,0.3333333333333333,civic_education,True
"focus on the present and future, rather than past traditions",reject both the goals and means of conventional society and provide utopian alternatives,0.1739130434782608,civic_education,True
deontology.,consequentialism.,0.0,civic_education,True
Inuit,Clovis,0.0,civic_education,False
"The greenhouse effect on Mars is weakened by the lack of water vapor, which is a potent greenhouse gas on Earth but is scarce on Mars.",the greenhouse effect requires an ozone layer which Mars does not have,0.2631578947368421,civic_education,True
"racist practices found in newly emerging areas of social life, such as cyberspace",a post-modern deconstruction of racist ideas to reveal their lack of depth,0.16,civic_education,False
photophobia],claustrophobia,0.0,civic_education,True
**dispersion**,skewness.,0.0,civic_education,True
C: drawing universal conclusions from a wide range of concrete data,demonstrating high social status through large vocabulary,0.0,civic_education,False
"Public services, social, economic and environmental","Public services, social, cultural and environmental",0.8333333333333334,civic_education,True
social proof,central route of persuasion,0.0,civic_education,True
7,−7.7,0.0,civic_education,False
context-dependent,always permissible.,0.0,civic_education,True
"firms produce at a quantity where marginal cost is not equal to marginal revenue, leading to inefficiency.",there exist no barriers to entry.,0.0869565217391304,civic_education,True
"the development of new, specialized fields",the development of universal public education in many European countries,0.3749999999999999,civic_education,True
free of oxide and other contaminants.,coloured,0.0,civic_education,True
"A surgical procedure to create an opening in the neck for direct access to the trachea, typically used when prolonged breathing through the nose and mouth is not possible or safe.",An opening in the anterior chest wall.,0.2105263157894737,civic_education,True
ensure that the old test form is valid and reliable for the current student population and educational standards before proceeding with its administration.,recommend that the assessment be canceled,0.1379310344827586,civic_education,True
"0,2","[-1,1]",0.0,civic_education,True
"Globalization has been a continuous process throughout history, with significant acceleration in recent decades due to advancements in technology and communication.]","Globalization is best described as the 'shrinking' of the global community, drawing people into closer contact with one another primarily at the economic and technical levels. This process began in the early 20th century and was based on the ideological expeditions that originated from western Europe.",0.1194029850746268,civic_education,True
hearing perception,olfactory perception,0.5,civic_education,False
"Wrong, Wrong]","Wrong, Not wrong",0.8,civic_education,True
0.74,0.95,0.0,civic_education,False
provide guidance or reasoning.,inform us of their preferences.,0.0,civic_education,True
performance art,mimesis,0.0,civic_education,False
"is necessary, and an explanation of significant aspects that might affect willingness to participate must be provided","is not necessary, bur some explanation of the research situation to the participant is essential",0.3125,civic_education,False
Denying the Antecedent,Complex question,0.0,civic_education,True
accumulation of fluid in tissues outside blood vessels.,excessive intracranial fluid.,0.1818181818181818,civic_education,True
appealing to novelty as a reason for believing something to be good or valuable,drawing a conclusion by applying irrelevant criteria to a subject,0.1666666666666666,civic_education,True
global environmental degradation.,unequal social order.,0.0,civic_education,True
"False, True","True, False",0.5,civic_education,True
**Ovaltine**,Raisin Bran,0.0,civic_education,True
larceny,larceny only.,0.6666666666666666,civic_education,True
Proteins],Carbohydrates,0.0,civic_education,True
The expected frequencies should ideally be at least 5 in each cell to meet the assumption of the chi-square test.,Observed frequencies should be whole numbers.,0.2307692307692307,civic_education,True
Louis XIV,Louis XVI,0.5,civic_education,True
HAc and NaAc],HIO3 and KClO3,0.3333333333333333,civic_education,False
reducing welfare dependency and promoting work incentives,"individual freedom, choice and responsibility",0.1666666666666666,civic_education,True
"They replicate by using a positive strand RNA strategy, where the viral RNA serves as a template for the synthesis of new viral RNA molecules.",As negative strand RNA viruses,0.1333333333333333,civic_education,True
"managed and controlled these food reserves, thereby exerting influence over the community's resources and provisioning needs.",incorporated other societies through conquest warfare.,0.0,civic_education,False
"Yes, because the fumigation company can be held strictly liable for its activity.","No, because the fumigation company exercised a high level of care.",0.3333333333333333,civic_education,True
],"Not wrong, Not wrong",0.0,civic_education,True
ability to think abstractly and reason hypothetically,simple motor responses to sensory stimuli,0.1538461538461538,civic_education,False
Scenario 1,"Wrong, Wrong",0.0,civic_education,True
encourage borrowing by depository institutions so that the money supply may expand.,give depository institutions a break on their borrowings.,0.2,civic_education,True
Hierarchical structure,Laterally,0.0,civic_education,True
Scenario 1],"Not wrong, Not wrong",0.0,civic_education,True
Mahayana,Vajrayana,0.0,civic_education,True
The monopoly's profits would increase compared to its profit-maximizing output under unregulated conditions.,The monopoly would make an economic profit.,0.2,civic_education,True
without a strong magnetic field the solar wind stripped away most of the atmosphere significantly reducing the greenhouse effect and cooling Mars down,without a strong magnetic field which enhances the greenhouse effect Mars cooled down.,0.5555555555555555,civic_education,False
Lack of consideration,Mental incapacity,0.0,civic_education,False
"The court may consider granting the defendant's objection due to the lack of direct identification by the witness and the hearsay nature of the testimony, but might also weigh the relevance of the evidence in showing discrepancies in the defendant's statements. Depending on the specific legal standards and precedent in the jurisdiction, the court could rule either way.","No, because telephone conversations do not need to be authenticated, because there is a presumption that the person talking is the same person who owns the phone number.",0.0930232558139534,civic_education,True
ectotherm.,thermophyle.,0.0,civic_education,True
the inability to explain why it would be wrong for the United States to forcefully annex Canada .,the inability to explain why it would be wrong to force Canada to join NAFTA.,0.6875,civic_education,True
administering the test again to measure consistency,looking to see if the mean level of perfectionism has changed,0.1111111111111111,civic_education,True
amnesia.,belief bias.,0.0,civic_education,True
4 × 10^5 Pa,0.25 × 10^5 Pa,0.75,civic_education,False
7Tall,Big Drink,0.0,civic_education,False
decrease by $261 million.,increase by $2.9 million.,0.5,civic_education,True
],"Wrong, Not wrong",0.0,civic_education,True
A decrease in the price of one good leads to an increase in the demand for the other good.,A positive income elasticity,0.0869565217391304,civic_education,True
3 × 28,28 × 7,0.3333333333333333,civic_education,True
freedom of association implies that a legitimate state has a presumptive right to exclude anyone from its territory.,"we have an absolute right to freedom of association (i.e., one that cannot be outweighed by anything else).",0.2222222222222222,civic_education,True
One's complement only,Sign and magnitude and one's complement only,0.6,civic_education,False
14,4,0.0,civic_education,True
The trade between Portugal and Kongo involved the capture and sale of people as slaves.,Kongolese noblemen were frequently taken as slaves by the Portuguese.,0.16,civic_education,True
energy,wavelength,0.0,civic_education,True
Wrong],"Wrong, Not wrong",0.5,civic_education,True
"Privity of estate does not exist between the property owner and the corporation, but privity of contract does.",Privily of estate and privity of contract exist between the shopkeeper and the corporation.,0.5,civic_education,True
40.60%,33.20%,0.0,civic_education,True
- Charles,Randy,0.0,civic_education,True
are interminable because there is no objective answer as to whether homosexuality is immoral.,are continuations of the very same debate about sexual activity that went on in the Greek world.,0.064516129032258,civic_education,True
"Wrong, Not wrong]","Wrong, Not wrong",1.0,civic_education,True
33.10%,48.10%,0.0,civic_education,True
The traditional view that China was more focused on internal stability rather than external military expansion,That China's rigid form of dictatorial rule suppressed any spirit of military or technological innovation,0.1290322580645161,civic_education,True
6*10^5 W,6*10^3 W,0.5,civic_education,True
"Yes, because the law serves a substantial state interest in reducing juvenile crime and is narrowly tailored to achieve that goal without infringing on parental rights excessively.","Yes, because a state's police power authorizes it to punish criminal behavior with appropriate sanctions.",0.1904761904761904,civic_education,True
The court should exclude the expert's testimony as inadmissible hearsay because the prior treating physicians were not available for cross-examination.,The testimony is inadmissible hearsay because there was a constitutional right under these facts to cross-examine the doctors who wrote the prior records.,0.3255813953488372,civic_education,True
Vitamin B6 (Pyridoxine),Riboflavin,0.0,civic_education,True
Nitrogen,Carbon,0.0,civic_education,True
Increased   No change,Increased     Increased,0.4,civic_education,True
Scenario 2,"Wrong, Wrong",0.0,civic_education,True
The Commission required a commitment to economic cooperation among the republics,The Commission required a change in boundaries,0.4444444444444444,civic_education,True
Government-wide financial statements.,Governmental fund financial statements.,0.5714285714285715,civic_education,True
"unconstitutional, because it imposes an undue burden on the ability of recent out-of-state residents to access higher education without a legitimate state interest.","unconstitutional, because it constitutes a violation of the privileges and immunities clause of Article IV, Section 2.",0.25,civic_education,True
A wholesaler offers a discount to retailers for purchasing large quantities of goods.,A retailer offers a discount to a consumer for buying out of-season merchandise.,0.4615384615384615,civic_education,True
Mycotoxins can contaminate foods during storage under moist conditions when fungi grow.,Mycotoxins contaminate foods containing bacteria formed during storage under moist conditions,0.6956521739130435,civic_education,True
a restructuring of the socialist society of the Soviet Union was inevitable due to the societal demands for change,a restructuring of socialist society was necessary in order to avoid the collapse of the Soviet Union,0.5,civic_education,True
"Scenario 1 is morally wrong because it involves manipulating someone's feelings and potentially exploiting their vulnerability for personal gain. The intention might be good, but the action itself could be seen as intrusive or insensitive.","Wrong, Wrong",0.054054054054054,civic_education,True
16 gauge.,22 gauge.,0.5,civic_education,False
"Failure to thrive, recurrent and persistent infections (such as pneumonia, bronchitis, or skin infections), and delayed physical development.",Recurrent severe infections,0.1904761904761905,civic_education,True
0.4,0.5,0.0,civic_education,True
-7,−1,0.0,civic_education,True
Flowering plants,Alteration of generations,0.0,civic_education,True
"The ability to learn and remember past infections, leading to faster and more effective responses upon re-exposure to the same pathogens.",Antibodies,0.0,civic_education,False
I planted weeds in my neighbor's garden.,"Wrong, Not wrong",0.0,civic_education,True
both compressions and rarefactions,Neither of these,0.0,civic_education,True
"1,000,000",1000,0.0,civic_education,True
"Not wrong, Wrong","Not wrong, Wrong",1.0,civic_education,True
the distinction between right and wrong actions can be more nuanced than simply evaluating the morality of the motive behind them.,sometimes the only way to cure a disease is through selfish desires.,0.0606060606060606,civic_education,True
"Gordon had actual knowledge of the malpractice before 2002, which would toll the statute of limitations until the discovery date.",The legal fee for the original estate plan was never paid.,0.1290322580645161,civic_education,True
Variation can be caused by both neutral mutations and those with selective advantage.,All genetic variation produces phenotypic variation.,0.1052631578947368,civic_education,False
Heart rate,Pulse pressure,0.0,civic_education,True
"The woman, because there was no mention of the drainage system in the deed to parcel ""C.""","The sister, because she is entitled to support for her land in its improved condition.",0.1875,civic_education,True
posterior fragment to be displaced laterally by the action of the lateral pterygoid muscle.,posterior fragment to be displaced anteriorly by the action of the lateral pterygoid muscle.,0.9285714285714286,civic_education,True
Brown v. Board of Education,Bradwell v. Illinois,0.25,civic_education,True
RS],"False, False",0.0,geography,True
"Scenario 1 is not wrong, Scenario 2 is wrong.","Wrong, Wrong",0.3636363636363636,geography,False
A reservation is invalid when it is incompatible with the object and purpose of the treaty,A reservation is invalid only when is incompatible with a peremptory norm of international law (jus cogens),0.5454545454545455,geography,True
Scenario 2,"Wrong, Wrong",0.0,geography,False
"permissible, because it is relevant to the defendant's claim of not using heroin in the past three years.","permissible, because the defendant waived his privilege against self-incrimination by taking the stand.",0.2580645161290323,geography,True
**Turtle**,cow,0.0,geography,True
"False, False","False, True",0.5,geography,False
Esteem.,Physiological.,0.0,geography,False
imperialistic superiority and paternalism,"They are ""exiled sons"" of the British race.",0.0,geography,False
300000,"$283,000",0.0,geography,False
Serotonin,Acetylcholine,0.0,geography,False
23,25,0.0,geography,False
Lumbar disc herniation,Osteophyte formation,0.0,geography,False
"Scenario 1 is morally wrong because it involves offering bribes or incentives for someone to perform a task they might not otherwise be willing to do, potentially compromising their autonomy and decision-making. This could be seen as manipulative and exploitative.","Wrong, Wrong",0.0476190476190476,geography,False
An increase in the level of education and skills among the workforce.,Increased government spending.,0.0,geography,True
Sheena(x) ∧ Rocker(x),sP,0.0,geography,True
