predict,label,score,Subject,retained
"Đối thoại của cha mẹ và bé, mẹ là người Việt Nam, bố là cha mẹ và bé.","Mẹ là người nước ngoài, bố là người Việt Nam.",0.3571428571428571,civic_education,False
"đường, cầu dường bộ, bến phà đường bộ và các công trình khác","Hầm dường bộ, bến phà đường bộ",0.6,civic_education,True
"Đột xuất hình tròn, viền đỏ, nền trắng, hình vẽ màu xanh","hình vuông hoặc hình chữ nhật, viền đen, nền trắng",0.3636363636363636,civic_education,False
Đáy biển.,Biển báo nguy hiểm.,0.3333333333333333,civic_education,False
Điền vài câu hỏi trắc nghiệm: Luật giáo dục nghề nghiệp.,Luật trẻ em.,0.1428571428571428,civic_education,True
"Đủ thể hiện trên, chứng minh là: D. Có thể trốn học, bỏ học nếu mình không thích",Người già không được đi học,0.0833333333333333,civic_education,True
Đồng trong,Tìm hiểu,0.0,civic_education,True
Điều 23.,Điều 23.,1.0,civic_education,False
đồng ý,Cảnh sát,0.0,civic_education,True
định vị,Thực chất,0.0,civic_education,True
"Điều 22, Hiến pháp 2013.","Điều 19, Hiến pháp 2011.",0.6,civic_education,False
"Điều 32, Hiến pháp 2013.","Điều 22, Hiến pháp 2013.",0.8000000000000002,civic_education,False
Đội ngũ cán bộ quân đội.,"Quyền được pháp luật bảo hộ về sức khỏe, danh dự và nhân phẩm.",0.0,civic_education,True
2,2,1.0,civic_education,False
"51 điều, 30 quyền.","51 điều, 23 quyền.",0.75,civic_education,True
Điều lệ cáo đối thoại.,chính trị.,0.0,civic_education,True
trong các lĩnh vực đối với người sản xuất kinh doanh.,đối với người vi phạm,0.3749999999999999,civic_education,True
Đột tránh quyền lợi.,Tính xác định chặt chế về hình thức.,0.0,civic_education,True
Điều kiện kết hôn,Tính quyền lực bắt buộc chung.,0.0,civic_education,True
ứng phó pháp luật,sử dụng pháp luật,0.5,civic_education,True
Điều kiện của chủ thể trực quan trong thi hành pháp luật.,chủ thể quyết định không thực hiện điều mà pháp luật cắm.,0.3333333333333333,civic_education,True
"đẩy sự phản ứng, truyền thông, phát hiệu, sự nghiêm nguyện, sự phát hiện, sự phát hiện, sự phát hiện, sự phát hiện, sự phát hiện.",quy định phải làm.,0.0,civic_education,True
"Đi xe hàng ba, chất lượng độc lập, đối thoại tránh thuế.","Lạng lách, đánh võng, chở hàng cồng kềnh.",0.1,civic_education,True
Đối thoại vũ hành trong lúc tối họp quốc hội.,Công dân bình đẳng về quyền bầu cử.,0.0,civic_education,False
điều kiện và tráchinh pháp luật,về điều kiện kinh doanh.,0.3636363636363636,civic_education,True
Đều có quyền và nghĩa vụ giống nhau.,Đều có quyền như nhau.,0.6153846153846154,civic_education,False
"Đồng bộ với trình độ, thu nhập và quan hệ của công dân với chính quyền","Đôi khi bị phân biệt bởi giàu nghèo, thành phần và địa vị xã hội",0.064516129032258,civic_education,True
"chỉ có người chồng mới có quyền lựa chọn nơi cư trú, quyết định số con và thời gian sinh con.","chỉ có người vợ mới có nghĩa vụ kế hoạch hoá gia đình, chăm sóc và giáo dục con cái. .",0.3414634146341463,civic_education,True
"Lao động nam và lao động nữ đều phải làm việt như nhau kế cả nặng nhọc, độc hại và ảnh hưởng đến chức năng nuôi con.","Lao động nam và lao động nữ đều làm mọi công việc như nhau, không cần xét đến đặc điểm về chức năng sinh lý.",0.5384615384615384,civic_education,False
"Ông anh, chị em, các cháu",cha mẹ và các con.,0.1818181818181818,civic_education,True
Điều kiện này không phảo chính là doanh nghiệp đều kinh doanh các mặt hàng như nhau.,doanh nghiệp nhà nước được ưu tiên hơn các doanh nghiệp khác.,0.2068965517241379,civic_education,True
Çalışma,Giáo luật,0.0,civic_education,False
53,57,0.0,civic_education,True
đất nước.,xã hội.,0.0,civic_education,True
Đảng và Nhà nước có chính sách phát triển kinh tế bình đẳng nhằm ngăn cảnh thấy về sự phân biệt giữa dân tộc,Nhà nước phải bảo đảm để dân tộc chiếm đa số có trình độ phát triển kinh tế cao hơn dân tộc thiểu số.,0.375,civic_education,True
"được pháp luật bảo hộ về tính mạng, sức khỏe của công dân.",bất khả xâm phạm về thân thể của công dân.,0.3478260869565217,civic_education,True
đối thoại.,ủng hộ.,0.0,civic_education,True
Đội ngũ quốc vưu có quyền bất khả xâm phạm về chỗ ở của công dân.,Quyền nhân thân của công dân.,0.3636363636363636,civic_education,True
"Điện thoại, điện tín của công dân.",Quyền tự do dân chủ của công dân.,0.3999999999999999,civic_education,True
đối thoại pháp lý.,điều bình thường.,0.0,civic_education,True
Điều kiện quyền bình đẳng,Quyền bầu cử.,0.25,civic_education,False
đại biểu của nhân dân chịu sự giám sát của cử tri,"Thực hiện cơ chế ""dân biết, dân bàn, dân làm, dân kiểm tra"".",0.08,civic_education,True
Đột biến sự thật.,Bình đẳng.,0.0,civic_education,False
Để bình đẳng,Phổ thông.,0.0,civic_education,True
Điền vào trong dấu [],Hình thức dân chủ xã hội chủ nghĩa,0.0,civic_education,False
"Điều kiện cấp quyền học tập của công dân cho ngành, nghề bác sĩ, giáo viên, kỹ thuật.","Quyền học thường xuyên, suốt đời của công dân.",0.3703703703703704,civic_education,False
Đọc bảng trắc nghiệm.,Viết bài đăng báo.,0.0,civic_education,True
Đánh giá hiền tài là nguồn cung của quốc gia.,Coi nhẹ nhân tài.,0.1428571428571428,civic_education,True
Đăng kiểm bài cho báo Hoa học trò.,Quyền được phát triển.,0.0,civic_education,True
Đủ nghẹn nghịn và flexibil học tập.,Công dân bình đẳng về cơ hội học tập.,0.25,civic_education,True
"Đầu tư vào ngành, nghề, lĩnh vực, địa bàn mà Nhà nước khuyến khích.",Kinh doanh trong lĩnh vực bất động sản.,0.1818181818181818,civic_education,True
Đủ các chứng chỉ bồi dư�loat kiến thức về thuốc bảo vệ thực vật.,Không cần bằng cấp nào nữa.,0.0,civic_education,True
Đối thoại nghệ thuật.,"riêng cán bộ, công chức nhà nước.",0.0,civic_education,True
Địa bàn kinh doanh,Uy tín nguời đứng đầu doanh nghiệp.,0.1818181818181818,civic_education,True
Đất liệu.,Xã hội.,0.0,civic_education,True
Đối tượng nghiên cứu của Triết học Mác – Lênin,Những vấn đề quan trọng của thế giới đương đại,0.1,civic_education,True
"Định nghĩa là hệ thống các quan điểm chung nhất về tự nhiên, xã hội và tư duy",Triết học là khoa học nghiên cứu về vị trí của con người trong thế giới,0.1176470588235294,civic_education,False
Định nghị về động vi tự nhiên,Môn Sinh học,0.0,civic_education,True
Định học,Hóa học,0.5,civic_education,True
Điều kiện của quan duy vật và duy tâm trong Triết học,Mặt thứ nhất vấn đề cơ bản của Triết học,0.2727272727272727,civic_education,False
Định nghĩa bất khả tri,Thế giới quan duy tâm,0.0,civic_education,True
Ý thức có trước và sản sinh ra giống tự nhiên,Vật chất là cái có trước và quyết định ý thức,0.2727272727272727,civic_education,True
Đời sống xã hội,Giới tự nhiên và tư duy,0.0,civic_education,False
Đột tránh viện thuốc trong sự vật,Mọi sự biến đổi đều là tạm thời,0.1333333333333333,civic_education,True
Động viên,Thụt lùi,0.0,civic_education,True
Động viên,Vận động hóa học,0.3333333333333333,civic_education,True
Đa dạng,Phong phú và đa dạng,0.5714285714285715,civic_education,True
"Đối thoại vận động là phát triển, không thuộc tính vốn của sự vật",Triết học Mác – Lênin khái quát có năm hình thức vận động cơ bản trong thế giới vật chất,0.1764705882352941,civic_education,True
Động viên của chiếc kê,Quá trình bốc hơi của nước,0.1818181818181818,civic_education,True
Đột tránh trong các hợp thành và phát triển kinh tế,Sự xuất hiện các giống loài mới,0.1111111111111111,civic_education,False
Định nghịn của sự vật trong một thời gian định nghịn,Xem xét sự vật hiện tượng trong hình thức vận động cao nhất của nó,0.2307692307692307,civic_education,False
Đồng thái quan điểm này đồng nghị sự vận động và phát triển có mối quan hệ với nhau,Không phải sự phát triển nào cũng là vận động,0.2068965517241379,civic_education,True
Định vị của sự thành tự nhiên,Tư duy,0.0,civic_education,True
Đối thoại,Vận động,0.0,civic_education,True
Điều kiện ngược chiều nhau,Khác nhau,0.2857142857142857,civic_education,True
Đối thoại,Thống nhất biện chứng với nhau,0.0,civic_education,True
Động quan từ các mặt đối lập,Sự đấu tranh giữa các mặt đối lập,0.5333333333333333,civic_education,False
Động quan hòa họa giữa các mặt đối lập,Sự tồn tại giữa các mặt đối lập,0.5882352941176471,civic_education,False
Đột tránh giữa các mặt đối lập,Sự điều hòa giữa các mặt đối lập,0.6666666666666666,civic_education,True
"Đối thoại không gắn bó với nhau, không tạo tiền đối lập",Thống nhất biện chứng với nhau,0.2222222222222222,civic_education,True
Động quan,Một tập hợp,0.0,civic_education,True
Đồng thời có hai mặt đối lập trên mâu thuẫn,Mâu thuẫn chỉ được giải quyết bằng sự đấu tranh giữa các mặt đối lập,0.24,civic_education,True
Đối thoại giữa các phương thuật y tế trong các thế hệ,Hai gia đình hàng xóm tranh chấp đất đai,0.0,civic_education,True
Động quan sự giảm hoặc sự tăng trong hiệu quả của sự đấu tranh,"Sự vật, hiện tượng bị tiêu vong",0.0952380952380952,civic_education,False
"Đối thoại, tác động, và ràng buộc",Có nhiều mặt đối lập trong một sự vật,0.125,civic_education,True
Điểm nút,Độ,0.0,civic_education,True
Điểm phát triển và phức táp,Lượng mới ra đời,0.0,civic_education,True
Độ chuyển hóa,Lượng mới hình thành,0.0,civic_education,True
Ø Lượng biến đổi trong giới hạn cho phép,Tăng lượng liên tục,0.1538461538461538,civic_education,True
Đội ngũ công dân,Lãnh đạo,0.0,civic_education,True
Đảm bảo sự tránh trán từ việc bị trùng lấp,Tôn trọng pháp luật,0.0,civic_education,True
Đánh giá sự thành tích của mình trong quá trình mâu thuẫn,Đặt nhu cầu của cá nhân lên trên,0.1,civic_education,True
Đảm bảo an toàn trong các hoạt động quốc gia,Học tốt là nghĩa vụ của học sinh,0.0,civic_education,True
Đánh giá sức khỏe của trẻ em trên toàn bộ nước,Không ngừng học tập để nâng cao trình độ,0.0,civic_education,True
Đức tinh thần,Danh dự,0.0,civic_education,True
Đàn áo trắng,Tạo ra nhiều công việc cho mọi người,0.0,civic_education,True
Đến ở nhà bạn khi chưa được mời,Xả rác không đúng nơi quy định,0.0,civic_education,True
Đứng trước khởi hành,Thoải mái,0.0,civic_education,True
Đàn động tràn trong cuộc chi tiếp,Vui vẻ khi lấy cắp tài sản nhà nước,0.0,civic_education,True
Độc tại khi nhận thấy sự nghiệp của một nghệ sĩ trong bốn phim,Chào hỏi người lớn tuổi,0.0,civic_education,True
Được cung cấp sự kiểm soát về chiếm hôn nhân,Kết hôn ở độ tuổi mình thích,0.1176470588235294,civic_education,True
Điền ghi nhớ hôn nhân,Báo cáo họ hàng hai bên,0.0,civic_education,True
Đồng hành của bạn và người thứ ba,Hôn nhân phải dựa vào lợi ích kinh tế,0.0,civic_education,True
Đăng ký hôn nhân,Chia con cái,0.0,civic_education,True
Độ hoạt tính trong phối hợp gia đình,Ép buộc và dựa trên lợi ích kinh tế,0.0,civic_education,True
Ông và chồng tôn trọng nhân phẩm và danh dự của mỗi người,Bình đẳng trong xã hội,0.0,civic_education,True
Đồng hồ thông tin quốc gia,Dòng họ,0.0,civic_education,True
Đối thoại củng cố quan hệ,Gia đình đồng ý,0.0,civic_education,True
Đầu nghình tháp,"Nuôi dưỡng, giáo dục con cái",0.0,civic_education,True
Độ dập và trật trọng,Cha mẹ và con đẻ,0.2,civic_education,False
Động vi con người,Của Nhà nước,0.0,civic_education,True
Đặc th Einzelnes,Của đất nước,0.0,civic_education,True
Đầu thức tối hành vi phản biệu sự tham gia và tích cấy trong cộng đồng,Sống vô tư trong cộng đồng,0.2727272727272727,civic_education,True
Đối xử,Theo tình cảm,0.0,civic_education,True
Đột xuất giữa các tầng lớp nhân dân và người với người,Quan hệ giữa các địa phương,0.2222222222222222,civic_education,False
