,Question,Answer,Label,rouge_score
10,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tác giả của đoạn trích “Tôi [MASKED]
### Lựa chọn:
A: Aleksandr Sergeyevich Pushkin 
B: Mác –tin Lu-thơ Kinh
C: Rabindranath Tagore 
D: Vic-to Huy-gô"," **[A]**"" là **Aleksandr Sergeyevich Pushkin**. 

**Lý do:**

* **Aleksandr Sergeyevich Pushkin** là một nhà thơ, nhà văn và nhà thơ Nga, được biết đến với tác phẩm thơ ca ngợi về tình yêu, thiên nhiên và cuộc sống. 

Câu hỏi trắc nghiệm này dựa trên thông tin chung về các tác giả nổi tiếng. 
",có một ước mơ” là ai?,0.028169013559818268
11,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Câu văn “Người hiền xuất hiện ở đời, thì như [MASKED]
### Lựa chọn:
A: Nhân tài Bắc Hà nhiều như sao trên trời. 
B: Người hiền theo Quang Trung rất nhiều như sao trời
C: Người hiền ở Bắc Hà rất hiếm có 
D: So sánh người hiền tài như vì sao tinh tú. Đề cao vị trí, vai trò của người hiền tài."," **B: Người hiền theo Quang Trung rất nhiều như sao trời**"" 

**Giải thích:**

* **Câu văn:** Câu văn sử dụng so sánh để diễn đạt ý nghĩa về sự hiếm hoi của người hiền. 
* **Lựa chọn A, C, D:**  
    * A:  Không phù hợp,  ""Nhân tài Bắc Hà nhiều như sao trên trời"" là một câu văn không liên quan đến ý nghĩa của câu",ngôi sao sáng trên trời cao” nói lên nội dung gì?,0.07692307978868484
12,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đoạn trích “Tôi có [MASKED]
### Lựa chọn:
A: Ăn sáng với kim cương 
B: Người đàn ông của chúng tôi ở Havana
C: Bước đến tự do, Câu chuyện Mon-ga-mo- ri- Montgomery 
D: Một con gấu tên là Paddington, với hình minh họa của Peggy Fortnum"," **B: Người đàn ông của chúng tôi ở Havana**"" 

Câu hỏi trắc nghiệm này dựa trên đoạn trích, và đoạn trích này có thể được tìm thấy trong cuốn sách ""Người đàn ông của chúng tôi ở Havana"" của tác giả  **Ernest Hemingway**. 
",một ước mơ” nằm trong:,0.0357142873108387
13,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nữ phóng viên đầu [MASKED]
### Lựa chọn:
A: Manh Manh nữ sĩ 
B: Nguyễn Thị Bình
C: Trương Mỹ Hoa 
D: Hồ Xuân Hương"," **C: Trương Mỹ Hoa** 

**Giải thích:**

Trương Mỹ Hoa là một trong những nữ phóng viên nổi tiếng của Việt Nam, được biết đến với sự chuyên nghiệp và tài năng trong lĩnh vực báo chí. 
",tiên là viết về ai?,0.0476190485060215
14,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Bà Kiêm bắt đầu [MASKED]
### Lựa chọn:
A: Nổi tiếng về những bài diễn thuyết, những bài viết về bình đẳng giới và thơ mới 
B: Viết thơ
C: Viết bài ủng hộ thơ mới 
D: Viết kí"," **A: Nổi tiếng về những bài diễn thuyết, những bài viết về bình đẳng giới và thơ mới** 

**Giải thích:**

Câu hỏi hỏi về hành động bắt đầu của Bà Kiêm, nên câu trả lời phải liên quan đến hành động đó. 

* **A** là lựa chọn phù hợp nhất vì Bà Kiêm nổi tiếng với những bài diễn thuyết, bài viết về bình đẳng giới và thơ mới. 

* **B, C, D**",trở nên nổi tiếng khi:,0.07594936341047287
15,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Sở trường của [MASKED]
### Lựa chọn:
A: Thơ 
B: Diễn thuyết
C: Phỏng vấn 
D: Phê bình"," **A: Thơ** 

**Giải thích:**

Câu hỏi hỏi về sở trường, trong đó ""Sở trường"" là một từ ngữ mang tính chất chuyên môn. 

* **Thơ** là một loại nghệ thuật viết về tình cảm, tâm tư, và sự đẹp đẽ của cuộc sống. 
* **Diễn thuyết** là một loại nghệ thuật diễn đạt ý tưởng, thông điệp qua lời nói.
* **Phỏng vấn** là",bà Kiêm là gì?,0.02857142873108387
16,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tại kì Pa-ra-lim-pích Tô-ky-ô 2020 vận [MASKED]
### Lựa chọn:
A: Van Gát 
B: Henry
C: Hanry 
D: Xnai – đơ"," **C: Hanry** 

**Giải thích:**

* **Hanry** là tên của một nhà sản xuất xe hơi. 
* **Van Gát** là một loại xe hơi.
* **Henry** là tên của một nhà sản xuất xe hơi.
* **Xnai – đơ** là một loại xe hơi. 



",động viên xuất sắc nhất là:,0.07999999821186066
17,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Văn bản Trí thông minh [MASKED]
### Lựa chọn:
A: Hồ sơ tương lai: lược sử 50 năm tới 
B: Kĩ thuật số và con người: chúng ta sẽ sống, yêu và suy nghĩ ra sao trong tương lai
C: 50 ý tưởng về tương lai 
D: Trí tuệ tương lai: kỉ nguyên thông tin đã thay đổi đầu óc chúng ta như thế thế nào, tại sao và chúng ta có thể làm gì?"," **D: Trí tuệ tương lai: kỉ nguyên thông tin đã thay đổi đầu óc chúng ta như thế thế nào, tại sao và chúng ta có thể làm gì?** 
",nhân tạo được trích từ:,0.0
18,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Địa điểm tổ chức cuộc đua thể thao đầu tiên dành [MASKED]
### Lựa chọn:
A: Nhật Bản 
B: Anh
C: Bệnh viện Xtốc Men-đơ-vin 
D: Mỹ"," **cho người khuyết tật** 

**Lựa chọn:** C 

**Giải thích:** 

* **Câu hỏi:**  Đâu là địa điểm tổ chức cuộc đua thể thao đầu tiên dành cho người khuyết tật? 
* **Lựa chọn C:** Bệnh viện Xtốc Men-đơ-vin là nơi tổ chức cuộc đua thể thao đầu tiên dành cho người khuyết tật. 


 
",cho các cựu chiến binh thế chiến thứ 2 là ở:,0.08219178020954132
19,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đoạn trích ‘Vợ nhặt’ [MASKED]
### Lựa chọn:
A: Nam Cao 
B: Ngô Tất Tố
C: Kim Lân 
D: Chế Lan Viên"," là của tác giả **B: Ngô Tất Tố**. 
",là của tác giả nào?,0.5714285969734192
20,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Giá trị hiện thực của [MASKED]
### Lựa chọn:
A: Cho thấy một thảm cảnh thê thảm của những con người nghèo trong nạn đói 1945 do phát xít Nhật và thực dân Pháp gây nên. 
B: Tố cáo tội ác của bọn thực dân phát xít.
C: Thể hiện lòng cảm thông sâu sắc đối với số phận con người trong nạn đói. 
D: Là bài ca ca ngợi sự sống, tình thương, sự cưu mang, đùm bọc, khát vọng"," **A** là: 

**Cụm từ ""Cho thấy một thảm cảnh thê thảm của những con người nghèo trong nạn đói 1945 do phát xít Nhật và thực dân Pháp gây nên""** cho thấy giá trị hiện thực của nó là một **thảm cảnh, một hiện thực, một sự thật**. 

**Giải thích:**

* **A** đúng, vì nó trực tiếp thể hiện một hiện thực, một sự thật về",truyện ngắn “Vợ nhặt” là:,0.02469135820865631
21,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Mở đầu cho truyện ngắn với hình ảnh Chí Phèo “vừa đi vừa chửi” thật hài [MASKED]
### Lựa chọn:
A: Nam Cao mô tả thật đúng hình ảnh những gã say rượu thường không tự chủ được bản thân. 
B: Làm người đọc hả hê vì Chí Phèo đă chửi tất tần tật, là một dự báo trừng phạt bọn cường hào ác bá ở làng Vũ Đại.
C: Hấp dẫn người đọc vì Chí Phèo đã nhận thức được nguyên nhân cuộc đời mình tha hoá là do bọn cường hào ác bá làng xã. 
D: Tạo cái bề ngoài hài hước của Chí Phèo lại là biểu hiện của một tấn bi kịch bên trong. Nụ cười bất giác ban đầu lại lắng đọng một dự vị buồn đau, chua chát trong lòng độc giả."," **A: Nam Cao mô tả thật đúng hình ảnh những gã say rượu thường không tự chủ được bản thân.** 

**Giải thích:**

* **Câu A** đúng vì câu này nói về việc Chí Phèo ""vừa đi vừa chửi"" là một hình ảnh hài hước, phù hợp với cách Nam Cao mô tả Chí Phèo. 

* **Câu B** nói về Chí Phèo đă chửi là một dự báo trừng phạt,",hước và lôi cuốn độc giả đã thể hiện điều gì trong ngòi bút Nam Cao ?,0.0625
22,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Mở đầu là hình ảnh chiếc lò gạch cũ và [MASKED]
### Lựa chọn:
A: Tác giả muốn giới thiệu với độc giả việc làm quanh năm của nông dân làng Vũ Đại là sản xuất gạch. 
B: Hình ảnh lò gạch bỏ hoang, khiến người đọc hiểu đó là nghề truyền thống của làng Vũ Đại đã mai một.
C: Nó gợi lên cái vòng luẩn quẩn, bế tắc, đau thương không lối thoát của người nông dân Việt Nam trong xã hội cũ. 
D: Đời sống nông dân làng Vũ Đại hoang tàn như cái lò gạch cũ."," **B** 

**Giải thích:**

* **A**  là sai vì nó không phù hợp với hình ảnh lò gạch bỏ hoang.
* **C**  là sai vì nó không phù hợp với hình ảnh lò gạch bỏ hoang.
* **D**  là sai vì nó không phù hợp với hình ảnh lò gạch bỏ hoang.

**Lựa chọn B** là phù hợp nhất bởi vì:

* **Hình ảnh lò gạch bỏ hoang**  là một",kết thúc cũng như thế. Điều đó có ý nghĩa gì?,0.0
23,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Câu nào sau đây là nhận định đúng [MASKED]
### Lựa chọn:
A: Là những dòng tâm tư nồng nhiệt, tha thiết, trong trẻo của nhà thơ trẻ hướng về ruộng đồng, quê hương, về những con người thân yêu, về những kỉ niệm của một thời hoạt động cách mạng sôi nổi. 
B: Nỗi nhớ thương mẹ già còng lưng trên những cánh đồng
C: Là nỗi hoang mang của chàng trai trẻ lần đầu bị giam cầm. 
D: Là nỗi lòng tha thiết nhớ về người yêu - là một cô thôn nữ."," **A: Là những dòng tâm tư nồng nhiệt, tha thiết, trong trẻo của nhà thơ trẻ hướng về ruộng đồng, quê hương, về những con người thân yêu, về những kỉ niệm của một thời hoạt động cách mạng sôi nổi.** 

**Giải thích:**

* **Câu A** mô tả rõ nét tâm tư, cảm xúc của nhà thơ trẻ, hướng về quê hương, ruộng đồng, con người thân yêu và kỉ niệm thời hoạt",về bài thơ “Nhớ đồng” của Tố Hữu?,0.06818182021379471
24,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tâm trạng của tác giả trong [MASKED]
### Lựa chọn:
A: Bâng khuâng, bồn chồn trước cảnh lao tù. 
B: Buồn và nhớ quê hương, đồng bào da diết.
C: Vui tươi, phấn khởi khi nhớ lại những kỉ niệm xưa. 
D: Luyến tiếc, nhớ nhung cuộc sống tự do."," **D: Luyến tiếc, nhớ nhung cuộc sống tự do.** 

**Giải thích:**

Câu hỏi đề cập đến tâm trạng của tác giả trong văn bản.  Mỗi lựa chọn đều có thể phù hợp, nhưng dựa vào thông tin trong câu hỏi, lựa chọn D là phù hợp nhất. 

* **A:**  Bâng khuâng, bồn chồn trước cảnh lao tù có thể liên quan đến tâm trạng buồn bã, nhưng không",bài thơ “Nhớ đồng” là gì?,0.04938271641731262
25,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nhân vật Tràng được miêu tả [MASKED]
### Lựa chọn:
A: Hiền lành, vui tính, hay vui đùa với mấy đứa trẻ trong xóm 
B: Lầm lì ít nói
C: Khuôn mặt dữ dằn, bặm trợn, hay cáu kỉnh 
D: Tất cả các phương án trên đều đúng"," **A: Hiền lành, vui tính, hay vui đùa với mấy đứa trẻ trong xóm** 

**Giải thích:**

Câu hỏi hỏi về cách miêu tả nhân vật Tràng, nên ta cần chọn phương án phù hợp với cách miêu tả nhân vật. 

* **A: Hiền lành, vui tính, hay vui đùa với mấy đứa trẻ trong xóm** là cách miêu tả Tràng theo đúng tiêu chí của câu hỏi. ",với tính cách như thế nào?,0.0476190485060215
26,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đoạn thơ từ câu “Đâu những ngày xưa, tôi nhớ tôi” [MASKED]
### Lựa chọn:
A: Niềm say mê lí tưởng, khát khao tự do và hành động của tác giả. 
B: Sự tái hiện hình ảnh con người quê hương trong tâm hồn tác giả.
C: Hồi ức của tác giả về những hình ảnh gắn liền với quê hương. 
D: Sự nhớ nhung người bạn mà tác giả đề tặng bài thơ."," **C** 

**Giải thích:**

Câu thơ ""Đâu những ngày xưa, tôi nhớ tôi"" là một đoạn thơ mở đầu cho một bài thơ, thể hiện tâm trạng của tác giả về một thời gian quá khứ, một thời gian đầy nhớ nhung. 

* **A**  là sai vì nó không phù hợp với đoạn thơ.
* **B**  là sai vì đoạn thơ không nói về hình ảnh con người quê hương.
* **C",đến “Như cảnh chim buồn nhớ gió mây” thể hiện điều gì?,0.0731707289814949
27,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nguyên nhân nào đã đẩy Chí Phèo từ một [MASKED]
### Lựa chọn:
A: Vì đánh bạc. 
B: Vì ăn trộm đồ nhà Bá Kiến.
C: Vì giết người trong làng. 
D: Vì bị Bá Kiến ghen tuông"," **B: Vì ăn trộm đồ nhà Bá Kiến** 

**Giải thích:**

Câu hỏi đề cập đến nguyên nhân đẩy Chí Phèo vào con đường bi kịch.  Trong văn bản, Chí Phèo bị đẩy vào thế giới đen tối và tội ác do hành động ăn trộm đồ nhà Bá Kiến. 

* **A: Vì đánh bạc** là một nguyên nhân có thể dẫn đến nghèo đói và khó khăn, nhưng không phải là nguyên nhân","thanh niên hiền lành, lương thiện phải vào tù?",0.02247191034257412
28,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đâu không là sáng tác [MASKED]
### Lựa chọn:
A: Từ ấy 
B: Ra trận
C: Việt Bắc 
D: Chiều tối"," **C: Việt Bắc** 

**Giải thích:**

* **A: Từ ấy** là một từ ngữ, không phải là một tác phẩm sáng tác.
* **B: Ra trận** là một hoạt động, không phải là một tác phẩm sáng tác.
* **C: Việt Bắc** là một địa danh, không phải là một tác phẩm sáng tác.
* **D: Chiều tối** là một thời gian, không phải là một tác phẩm sáng",tiêu biểu của Tố Hữu,0.0
29,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Cảm hứng của bài thơ [MASKED]
### Lựa chọn:
A: Những âm thanh hết sức bình dị của cuộc sống. 
B: Những kỉ niệm từ ngày tác giả còn hoạt động cách mạng.
C: Tiếng chim tu hú gọi hè nơi tác giả bị giam cầm. 
D: Tiếng hò vọng vào nhà tù, nơi tác giả bị giam cầm."," **C:** Tiếng chim tu hú gọi hè nơi tác giả bị giam cầm. 

**Giải thích:**

* Bài thơ có thể liên quan đến cảm hứng của người viết khi bị giam cầm. 
* Tiếng chim tu hú gọi hè là một hình ảnh quen thuộc, mang tính bình dị và tự nhiên, phản ánh sự trôi chảy của cuộc sống. 
* Bài thơ có thể thể hiện sự bất lực, sự cô đơn, và sự trôi chảy",“Nhớ đồng” được hình thành từ:,0.0235294122248888
30,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tính cách của nhân vật bá Kiến [MASKED]
### Lựa chọn:
A: Con người xảo quyệt, độc ác, háo sắc. 
B: Con người lọc lõi, hiểm ác, gian hùng
C: Thâm độc, tham tàn, gian xảo. 
D: Lọc lõi, háo lợi, háo danh."," **C: Thâm độc, tham tàn, gian xảo.** 

**Giải thích:**

Câu hỏi đề cập đến tính cách của nhân vật bá Kiến, một nhân vật trong văn học Việt Nam.  

* **Thâm độc, tham tàn, gian xảo** là những từ ngữ chính xác mô tả tính cách của bá Kiến. 

Các lựa chọn khác không phù hợp vì:

* **A:**  ""Con người xảo quyệt,",nói một cách khái quát nhất là:,0.0533333346247673
31,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Công việc của [MASKED]
### Lựa chọn:
A: Nông dân 
B: Kéo xe bò thuê
C: Cày thuê 
D: Xay lúa thuê"," **C** là: 
 
 **C: Cày thuê** 

**Giải thích:**

Câu hỏi hỏi về công việc của ai đó, trong đó ""Cày thuê"" là một công việc phổ biến trong nông thôn, người ta thường thuê người cày thuê để làm việc trên ruộng. 
",Tràng là gì?,0.03999999910593033
32,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Cái cảm giác trống trải, xa vắng của không gian ""tràng giang"" trong khổ thơ thứ ba [MASKED]
### Lựa chọn:
A: Điệp cú pháp và từ phủ định. 
B: Ẩn dụ.
C: Âm hưởng, nhạc điệu. 
D: Cảnh ngụ tình."," **[D: Cảnh ngụ tình.]** 

**Giải thích:**

* **Ẩn dụ (B):**  Ẩn dụ là sử dụng một hình ảnh, từ ngữ để ẩn dụ một ý nghĩa khác.
* **Điệp cú pháp và từ phủ định (A):** Điệp cú pháp và từ phủ định thường được sử dụng để tạo ra sự liên kết, nhưng không phải là cách diễn đạt chính xác cảm giác trống trải, xa vắng","bài “Tràng giang” của Huy Cận, chủ yếu được tô đậm bởi yếu tố nghệ thuật nào?",0.022727273404598236
33,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Kết thúc truyện ngắn ""Vợ [MASKED]
### Lựa chọn:
A: Đàn quạ lượn thành từng đàn như những đám mây đen trên bầu trời 
B: Hình ảnh đoàn người đói và lá cờ đỏ sao vàng bay phấp phới
C: Tiếng trống thuế dồn dập 
D: Tiếng hờ khóc của những gia đình có người chết đói"," [**B**]"" 

**Lựa chọn:**

**B: Hình ảnh đoàn người đói và lá cờ đỏ sao vàng bay phấp phới** 

**Giải thích:**

Câu hỏi đề cập đến kết thúc truyện ngắn ""Vợ"" và lựa chọn A, C, D đều không phù hợp. 

* **A:** Hình ảnh đàn quạ lượn thành từng đàn như những đám mây đen trên bầu trời là một hình ảnh đẹp, nhưng","nhặt"" là hình ảnh nào?",0.07999999821186066
34,"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đáp án nào không đúng khi nói về [MASKED]
### Lựa chọn:
A: Thuần hậu, hiền lành, chất phác 
B: Tâm hồn lạc quan, yêu đời
C: Sức sống tiềm tàng và sức phản kháng mãnh liệt 
D: Tấm lòng nhân hậu"," **sinh vật** là:

### Câu hỏi: Đáp án nào không đúng khi nói về **sinh vật**
### Lựa chọn:
A: Thuần hậu, hiền lành, chất phác 
B: Tâm hồn lạc quan, yêu đời
C: Sức sống tiềm tàng và sức phản kháng mãnh liệt 
D: Tấm lòng nhân hậu


**Đáp án:** C

**Giải thích:**

* **Thuần",vẻ đẹp tâm hồn của nhân vật Tràng?,0.08571428805589676
