Question,predict,label,rouge_score,score
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Đặc sắc nghệ thuật của truyện ngắn ""Tôi đi học""?
### Lựa chọn:
A: [MASKED] 
B: Sự kết hợp hài hoà giữa kể, miêu tả với bộc lộ tâm trạng cảm xúc.
C: Cả A và B đúng 
D: Cả A và B sai","Đặc sắc nghệ thuật trong truyện ngắn ""Tôi đi học"" có thể bao gồm gì?
C: Cả A và B đúng 
Đề xét trên, câu hỏi đã được điền ra như gì, đánh","Truyện được bố cục theo dòng hồi tưởng, cảm nghĩ của nhân vật ""tôi"" theo trình tự thời gian của buổi tựu trường.",0.2155688554048538,0.07142857142857144
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Hai câu văn sau trong tác phẩm “Tôi đi học” đã thể hiện những đức tính gì của ông đốc và thầy giáo trẻ?
### Lựa chọn:
A: Rất vui vẻ. 
B: [MASKED]
C: Rất hiền hậu. 
D: Cả 3 ý trên đều đúng",Ông đốc và thầy giáo trẻ đã thể hiện những đức tính này đối với nhau trong câu hỏi. Vậy câu hỏi sẽ phản ánh đúng trong trình san trong câu h�,Hết lòng săn sóc và thương yêu học sinh.,0.1463414579629898,0.04878048780487805
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Ý nào nói đúng nhất tác dụng của biện pháp tu từ so sánh được sử dụng trong câu văn: “Tôi quên thế nào được những cảm giác trong sáng ấy nảy nở trong lòng tôi như mấy cành hoa tươi mỉm cười giữa bầu trời quang đãng”?
### Lựa chọn:
A: Tô đậm cảm giác trong trẻo, tươi sáng của nhân vật “tôi” ngay trong ngày đến trường đầu tiên. 
B: Nói lên nỗi nhớ thường trực của nhân vật “tôi” về ngày đến trường đầu tiên.
C: [MASKED] 
D: Tô đậm vẻ đẹp của những cành hoa tươi nở giữa bầu trời quang đãng.","Đặt mã thẻ trong nghìn nhằm đánh tháp tác dụng của biện pháp tu trên so sánh, trong trường hợp câu hỏi này, tránh tráni trực của nhân vật “tôi” về ngà",Cho người được thấy được những kỉ niệm trong buổi sáng đến trường đầu tiên luôn được in đậm trong tâm trí nhân vật “tôi”.,0.3016759753227234,0.17543859649122806
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Ý nào nói đúng nhất tác dụng của biện pháp tu từ được tác giả Thanh Tịnh sử dụng trong đoạn văn
### Lựa chọn:
A: Tô đậm tâm trạng, cảm giác của nhân vật 'tôi' khi nhìn các bạn, thấy các bạn cũng sợ sệt, vụng về như mình 
B: Tô đậm tâm trạng, cảm giác của mấy cậu học trò mới khi đứng bên người thân trước giờ vào lớp học
C: [MASKED] 
D: Cả A, B, C đều đúng","Đối thoại cảm giữe và trạng thái tâm trạng trong trường học, đồng thời tương tự trạng thái trong đoạn đầu tiên, để nhân vật 'tôi' nhìn cải tiến tác dụng c","Tô đậm niềm mong ước được biết lớp, biết thầy để khỏi phải rụt rè trong khung cảnh trường lớp xa lạ của mấy cậu học trò mới",0.2417582422494888,0.09999999999999999
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Văn bản “ Tôi đi học” có chủ đề gì?
### Lựa chọn:
A: Kỷ niệm sâu sắc về tuổi học trò của tác giả. 
B: [MASKED]
C: Dòng cảm nghĩ thiết tha sâu lắng của tác giả khi nhớ lại ngày đầu tiên đi học. 
D: Tâm trạng hồi hộp của nhân vật trong buổi tựu trường đầu tiên."," ""Dòng cảm nghĩ thiết tha sâu lắng của tác giả khi nhớ lại ngày đi học."" 
So len nếu đồn bị thay đổi là: D: Tâm trạng hồi hộp của nhân vật trong buổi",Ý nghĩa và vai trò của nhà trường đối với cuộc đời mỗi con người.,0.2857142984867096,0.04081632653061225
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Nhận xét nào không đúng về thái độ, cử chỉ của những người lớn đối với các em bé lần đầu đi học?
### Lựa chọn:
A: Ông đốc là một người lãnh đạo nhà trường rất hiền từ, nhân ái với học sinh. 
B: Thầy giáo trẻ niềm nở, tươi cười đón nhận học sinh lớp mới.
C: [MASKED] 
D: Thầy giáo nghiêm khắc nhắc nhở, đón nhận học sinh lớp mới.","
D: Thầy giáo nghiêm khắc nhắc nhỏ, đón nhận học sinh lớp mới. 

Cách đẩy thế này đảm bảo tránh thái độ trán dụ trên câu hỏi, đồng nghị c",Cha mẹ đều chuẩn bị chu đáo cho con em mình trong buổi đầu tựu trường,0.2428571432828903,0.0
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Trong các từ sau, từ nào có ý nghĩa khái quát nhất?
### Lựa chọn:
A: Nức nở 
B: Khóc
C: [MASKED] 
D: Sụt sịt","Độ chán tránh. Để thơ đồng bộ, câu hỏi có thể hiểu là: ""Trong các từ sau, từ nào có độ chán tránh khái quát nhất: A: Nức nở, B: Khóc, C: [MASKED] (Độ ch",Thút thít,0.0434782616794109,0.0
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Câu văn nào sau đây trong văn bản Tôi đi học của Thanh Tịnh không sử dụng biện pháp so sánh để nói lên tâm trạng của nhân vật ""tôi""
### Lựa chọn:
A: Họ như con chim non đứng bên bờ tổ, nhìn quãng trời rộng muốn bay, nhưng còn ngập ngừng e sợ 
B: Tôi quên thế nào được những cảm giác trong sáng ấy nảy nở trong lòng tôi như mấy cành hoa tươi mỉm cười giữa bầu trời quang đãng
C: Ý nghĩ ấy thoáng qua trong trí tôi nhẹ nhàng như một làn mây lướt ngang trên ngọn núi 
D: [MASKED]",Ý nghĩ ấy thoáng qua trong trí tôi nhẹ nhàng như một làn mây lướt ngang trên ngọn núi,"Trong lúc ông ta đọc tên từng người, tôi cảm thấy như quả tim tôi ngừng đập",0.190476194024086,0.16666666666666669
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Nội dung chính tác giả muốn làm nổi bật trong đoạn văn trên là gì?
### Lựa chọn:
A: Sự làm quen nhanh chóng của nhân vật 'tôi' với lớp học và người bạn tí hon ngồi bên cạnh. 
B: Cảm giác vừa xa lạ, vừa gần gũi với mọi vật trong lớp học và với người bạn ngồi bên cạnh.
C: [MASKED] 
D: Cảm giác vừa ngỡ ngàng vừa tự tin của nhân vật 'tôi' khi bước vào lớp học cùng các bạn.","
D: Cảm giác vừa ngỡ ngàng vḔ tự tin của nhân vật 'tôi' khi bước vào lớp học cùng các bạn.",Sự quyến luyến của nhân vật 'tôi' với lớp học và người bạn tí hon ngồi bên cạnh.,0.4220183491706848,0.358974358974359
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Tác phẩm Tôi đi học của Thanh Tịnh được in trong tác phẩm nào?
### Lựa chọn:
A: Quê mẹ. 
B: Ngậm ngải tìm trầm.
C: Những giọt nước biển. 
D: [MASKED]","Đối thoại. Có thể đưa ra câu hỏi: D: Những giọt nước biển, Ấn tại, Thanh Tịnh, được in trong tác phẩm Nhận ngậm ngải tìm trầm?",Hận chiến trường.,0.0869565233588218,0.0
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Dòng nào không nói về nội dung của văn bản Tôi đi học?
### Lựa chọn:
A: Lễ khai giảng ở một trường nông thôn miền Trung. 
B: Tình yêu thiên nhiên của tuổi thơ.
C: Ghi lại những cảm giác trong sáng của một học trò trong những ngày đầu đi học. 
D: [MASKED]","Đối thoại về phong cách trong học trò.
D: Đối thoại về phong cách trong học trò không nói về nội dữ liệu của văn bản Tôi đi học?","Tình cảm yêu thương, ân cần của người lớn đối với trẻ thơ.",0.1666666716337204,0.04761904761904762
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Nhận xét: “Sử dụng thể loại hồi ký với lời văn chân thành, giọng điệu trữ tình tha thiết” phù hợp với văn bản nào?
### Lựa chọn:
A: Trong lòng mẹ. 
B: [MASKED]
C: Tôi đi học. 
D: Tức nước vỡ bờ.","
B: Bảy thái. 
Câu hỏi: “Sử dụng thể loại hồi ký với lời văn chân thành, giọng điệu trữ tình tha thiết” phù hợp với văn bản B, nói: “Bảy th",Lão Hạc.,0.0430107526481151,0.0
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Nhận định nào sau đây nói đúng nhất về chủ đề của tác phẩm ?
### Lựa chọn:
A: Tôi đi học tô đậm cảm giác trong sáng nảy nở trong lòng nhân vật ""tôi"" ở buổi đến trường đầu tiên 
B: Tôi đi học đậm cảm giác lạ lẫm, sợ sệt của nhân vật ""tôi"" ở buổi đến trường đầu tiên
C: [MASKED] 
D: Tôi đi học đậm nềm vui sướng hân hoan của nhân vật ""tôi"" và các bạn vào ngày khai trường đầu tiên","
D: Tôi đi học đậm nềm vui sướng hân hoan của nhân vật ""tôi"" và các bạn vào ngày khai trường đầu tiên","Tôi đi học tô đậm tận tình và âu yếm của những người lớn như người mẹ, ông đôc,....đối với những em bé lần đầu đến trường",0.3766233623027801,0.24
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Ý nào dưới đây không có trong văn bản?
### Lựa chọn:
A: [MASKED] 
B: Tâm trạng của tôi khi đứng giữa sân trường
C: Tâm trạng của tôi khi được ông đốc gọi tên 
D: Tâm trạng của tôi khi tan học về nhà","Ý khi [MASKED], để thấm thắt họ đọt câu hỏi, cần thay thành một trường hợp tương tự các lựa chọn B, C và D, đồng thời tạo ra cơ hội họ sáng tại. Vậy c",Tâm trạng của tôi khi ở trong lớp học,0.1500000059604644,0.04444444444444444
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Dòng nào dưới đây chứa các từ ngữ cùng một trường từ vựng nhà trường?
### Lựa chọn:
A: [MASKED] 
B: Bảng đen, lớp học, hoa quả, thầy giáo, học sinh
C: Lớp học, bàn ghế, sách vở, bút thước, phấn bảng 
D: Bàn ghế, sách vở, bút thước, mưa bão","
A: Lớp học, bàn ghế, sách vở, bút thước, thầy giáo
Câu hỏi trắc nghiệm: Đoạn này chứa các từ ngữ cùng một trường từ vựng nhà trường thế này","Trường, lớp, bảng đen, phấn trắng, xe cộ",0.156521737575531,0.052631578947368425
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Trong truyện ngắn “Tôi đi học”, dòng cảm xúc của nhân vật “tôi” được thể hiện qua các ý:1. Cứ mùa thu về, mỗi lần thấy các em nhỏ núp dưới nón mẹ lần đầu tiên đến trường, lòng lại nao nức, rộn rã, xốn xang.2. Mẹ âu yếm nắm tay dẫn đến trường.3. Cảm thấy con đường đến trường tự nhiên thấy lạ, cảnh vật nhiều thay đổi.4. Cảm thấy sân trường rộng hơn, ngôi trường rộng hơn.5. Cảm thấy gần gũi, thân thương đối với lớp học, với người bạn ngồi bên cạnh. Hãy sắp xếp các ý trên theo trình tự của truyện ngắn “Tôi đi học”?
### Lựa chọn:
A: A. 1, 2, 3, 4, 5 
B: B. 1, 2, 5, 4, 3
C: [MASKED] 
D: D. 1, 3, 4, 2, 5","1, 2, 5, 4, 3
### Explaination: 
Truyện ngắn được sắp xếp theo trình tự của các ý:
1. Mùa thu về, mỗi lần thấy các em nhỏ núp dưới nón mẹ lầ","C. 1, 2, 4, 3, 5",0.183673471212387,0.21052631578947367
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Tác giả Thanh Tịnh đã sử dụng hiện pháp tu từ so sánh để khắc họa tâm trạng của nhân vật trong câu nào sau đây?
### Lựa chọn:
A: [MASKED] 
B: Tôi không thể nào quên được những cảm giác trong sáng ấy nảy nở trong lòng tôi như cành hoa tươi mỉm cười giữa bầu trời quang đãng.
C: Họ như con chim con đứng trên bờ tổ, nhìn quãng trời rộng muốn bay, nhưng còn ngập ngừng e sợ. 
D: Cả ba câu trên."," ""Tôi không thể nào quên được những cảm giát trong sáng ấy nảy nở trong lòng tôi như cành hoa tươi mỉm cười giữa bầu trời quang đãng."" Đây là câu h��",Ý nghĩ ấy thoáng qua trong trí tôi nhẹ nhàng như một làn mây lướt ngang trên ngọn núi.,0.2399999946355819,0.1568627450980392
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Từ nào có nghĩa bao hàm phạm vi nghĩa của các từ sau đây: học sinh, sinh viên, giáo viên, bác sĩ, kĩ sư, luật sự, nông dân, công nhân, nội trợ?
### Lựa chọn:
A: [MASKED] 
B: Tính cách
C: Môn học 
D: Con người","
A: Con người
Có nghĩa là các từ trên (học sinh, sinh viên, giáo viên, bác sĩ, kĩ sư, luật sự, nông dân, công nhân, nội trợ) đều được phát triển bởi con người",Nghề nghiệp,0.0860215052962303,0.0
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Khi nào một từ ngữ được coi là nghĩa hẹp?
### Lựa chọn:
A: Khi phạm vi nghĩa của từ ngữ đó được bao hàm trong phạm vi nghĩa của một từ ngữ khác. 
B: Khi nghĩa của từ ngữ đó gần giống với nghĩa của một số từ ngữ khác.
C: Khi nghĩa của từ ngữ đó trái ngược với nghĩa của một số từ ngữ khác. 
D: [MASKED]","
D: Khi nghĩa của từ ngữ đó khác so với nghĩa của một số từ ngữ khác.",Khi phạm vi nghĩa của từ ngữ đó bao hàm được phạm vi nghĩa của một số từ ngữ khác.,0.7692307829856873,0.7027027027027027
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Dòng nào chứa từ ngữ không phù hợp trong mỗi nhóm từ ngữ sau đây?
### Lựa chọn:
A: Xe cộ: xe đạp, xe máy, ô tô, xe chỉ, xích lô, tàu điện. 
B: Đồ dùng học tập: bút chì, thước kẻ, sách giáo khoa, vở.
C: Cây cối: cây tre, cây chuối, cây cau, cây gạo, cây bàng, cây cọ. 
D: [MASKED]","đồ thơ, đồ chơi, đồ thiếu niên, đồ thiếu niên. Từ ngữ này không phù hợp trong một nhóm từ ngữ này, vì tất cả các từ ngữ trong nhóm (đồ thiếu niên) đ","Nghệ thuật: âm nhạc, vũ đạo, văn học, điện ảnh, hội họa.",0.1629629582166671,0.0
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Trong các phương án sau, phương án nào có cấp độ khái quát của nghĩa từ ngữ
### Lựa chọn:
A: Cá rô, cá chép, cá thu, cá đuối 
B: Hoa hồng, hoa cúc, hoa thược dược, hoa cát tường
C: Y phục, quần, áo, quần đùi, quần dài, áo dài, áo cộc 
D: [MASKED]","đồng bộ, áo, xe, bánh

Câu hỏi: Trong các phương án sau, phương án nào có cấp ống của nghĩa từ ngữ
D: [MASKED] = đồng bộ, áo, xe

Cả phương án nà","Canh, nem, rau xào, cá rán",0.125,0.0
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Khi nào một từ ngữ được coi là nghĩa rộng?
### Lựa chọn:
A: Khi phạm vi nghĩa của từ ngữ đó được bao hàm trong phạm vi nghĩa của một từ ngữ khác. 
B: Khi nghĩa của từ ngữ đó gần giống với nghĩa của một số từ ngữ khác.
C: Khi nghĩa của từ ngữ đó trái ngược với nghĩa của một số từ ngữ khác. 
D: [MASKED]","Đối thoại nghĩa của từ ngữ đó được so sánh với nghĩa của một số từ ngữ khác. Sửa đỏ trong đoạn <MASKED> thuận sẽ là ""so sánh"" và ""số t",Khi phạm vi nghĩa của từ ngữ đó bao hàm được phạm vi nghĩa của một số từ ngữ khác.,0.5695364475250244,0.5098039215686274
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Dòng nào chứa từ ngữ không phù hợp trong mỗi nhóm từ ngữ sau đây?
### Lựa chọn:
A: [MASKED] 
B: Đồ dùng học tập: bút chì, thước kẻ, sách giáo khoa, vở.
C: Xe cộ: xe đạp, xe máy, ô tô, xích lô, tàu điện 
D: Nghệ thuật: âm nhạc, vũ đạo, văn học, điện ảnh, hội họp."," [âm nhạc]. Để xác định dòng nào chứa từ ngữ không phù hợp, phải so sánh giữa từ ngữ này và các từ ngữ trong các dòng kế tiên khác. Khai bao âm nhạc với","Cây cối: cây tre, cây chuối, cây cau, cây gạo, cây bàng, cây cọ.",0.0888888910412788,0.0
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Nghĩa của từ nào dưới đây có phạm vi bao hàm nghĩa của các từ còn lại?
### Lựa chọn:
A: Giằng co 
B: Du đẩy
C: [MASKED] 
D: Hành động","Đánh giá phạm vi bao hàm nghĩa của giằng co và du đẩy trong các từ kế tiếp này. Có thể nêu ra câu hỏi như: ""Nghĩa của từ '[MASKED]' được đán",Sấn sổ,0.0404040403664112,0.0
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Từ nào có thể bao hàm nghĩa của các từ in đậm trong đoạn văn sau: ""Cũng như tôi, mấy cậu học trò mới bỡ ngỡ đứng nép bên người thân, chỉ dám nhìn một nửa hay dám đi từng bước nhẹ. Họ như con chim non đứng bên bờ tổ, nhìn quãng trời rộng muốn bay, nhưng còn ngập ngừng e sợ. Họ thèm vụng và ao ước thầm được như những người học trò cũ, biết lớp, biết thầy để khỏi phải rụt rè trong cảnh lạ"".
### Lựa chọn:
A: Cảm giác 
B: [MASKED]
C: Đặc điểm 
D: Tính chất","Đặc điểm

Câu hỏi: Từ nào có thể bao hàm nghĩa của các từ in đậm trong ốm này: ""Họ thèm vụng và ao ước thầm để khỏi phải rụt rè",Hình dáng,0.0588235296308994,0.0
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Em hãy chọn ra từ không cùng nghĩa, hoặc tuy có yếu tố cùng nghĩa nhưng ý nghĩa khác hẳn để loại ra trong các từ sau: bút bi, bút máy, bút chì, bút điện, bút lông
### Lựa chọn:
A: [MASKED] 
B: bút chì
C: bút điện 
D: bút lông"," bút [MASKED]? 

Cho đến khi đưa ra yếu tố cùng nghĩa như bút bi, bút máy, bút chì, bút điện, bút lông mà không cùng nghĩa, thì bác sĩ sẽ là: 

A: bút máy",bút bi,0.0697674453258514,0.1111111111111111
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Từ “khái quát” trong cấp độ khái quát nghĩa của nghĩa từ ngữ có thể được thay bằng từ nào?
### Lựa chọn:
A: Phổ quát 
B: Bao quát
C: Phổ biến 
D: [MASKED]","ความพบปipes. Do đó, câu hỏi trắc nghiệm sẽ diện tích lên: Câu hỏi: Từ “khái quát” trong cấp ống khái quát nghĩa của nghĩa từ ngữ có thể được th",Chi tiết,0.0,0.0
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Từ nào có nghĩa bao hàm phạm vi nghĩa của các từ sau đây: học sinh, sinh viên, giáo viên, bác sĩ, kĩ sư, luật sư, nông dân, công nhân, nội trợ?
### Lựa chọn:
A: Con người 
B: [MASKED]
C: Nghề nghiệp 
D: Môn học","
B: Đội ngũ công dân",Tính cách,0.0,0.0
