Question,predict,label,rouge_score,score
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Từ nào có nghĩa bao hàm phạm vi nghĩa của các từ sau đây: học sinh, [MASKED]
### Lựa chọn:
A: Nghề nghiệp 
B: Tính cách
C: Môn học 
D: Con người"," **sinh viên** 

**Đáp án: D: Con người** 

**Giải thích:**

* **Học sinh** và **sinh viên** đều chỉ về những người đang trong quá trình học tập. 
* **Con người** là phạm vi bao quát nhất, bao gồm cả học sinh và sinh viên. 


","sinh viên, giáo viên, bác sĩ, kĩ sư, luật sự, nông dân, công nhân, nội trợ?",0.1016949117183685,0.10526315789473682
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Khi nào một từ ngữ [MASKED]
### Lựa chọn:
A: Khi phạm vi nghĩa của từ ngữ đó được bao hàm trong phạm vi nghĩa của một từ ngữ khác. 
B: Khi nghĩa của từ ngữ đó gần giống với nghĩa của một số từ ngữ khác.
C: Khi nghĩa của từ ngữ đó trái ngược với nghĩa của một số từ ngữ khác. 
D: Khi phạm vi nghĩa của từ ngữ đó bao hàm được phạm vi nghĩa của một số từ ngữ khác."," **bị trùng lặp** 


Let me know if you'd like more examples!
",được coi là nghĩa hẹp?,0.0,0.0
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Dòng nào chứa từ ngữ không phù [MASKED]
### Lựa chọn:
A: Xe cộ: xe đạp, xe máy, ô tô, xe chỉ, xích lô, tàu điện. 
B: Đồ dùng học tập: bút chì, thước kẻ, sách giáo khoa, vở.
C: Cây cối: cây tre, cây chuối, cây cau, cây gạo, cây bàng, cây cọ. 
D: Nghệ thuật: âm nhạc, vũ đạo, văn học, điện ảnh, hội họa."," **hợp** 


**Câu hỏi hoàn chỉnh:** Dòng nào chứa từ ngữ không phù **hợp** ?
### Lựa chọn:
A: Xe cộ: xe đạp, xe máy, ô tô, xe chỉ, xích lô, tàu điện. 
B: Đồ dùng học tập: bút chì, thước kẻ, sách giáo khoa, vở.
C: Cây cối: cây tre, cây chuối, cây cau, cây gạo",hợp trong mỗi nhóm từ ngữ sau đây?,0.1159420311450958,0.09677419354838708
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Trong các phương án sau, phương án nào [MASKED]
### Lựa chọn:
A: Cá rô, cá chép, cá thu, cá đuối 
B: Hoa hồng, hoa cúc, hoa thược dược, hoa cát tường
C: Y phục, quần, áo, quần đùi, quần dài, áo dài, áo cộc 
D: Canh, nem, rau xào, cá rán"," **gồm các loại cá**? 

### Lựa chọn:
A: Cá rô, cá chép, cá thu, cá đuối 
B: Hoa hồng, hoa cúc, hoa thược dược, hoa cát tường
C: Y phục, quần, áo, quần đùi, quần dài, áo dài, áo cộc 
D: Canh, nem, rau xào, cá rán 



",có cấp độ khái quát của nghĩa từ ngữ,0.0,0.0
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Khi nào một từ ngữ [MASKED]
### Lựa chọn:
A: Khi phạm vi nghĩa của từ ngữ đó được bao hàm trong phạm vi nghĩa của một từ ngữ khác. 
B: Khi nghĩa của từ ngữ đó gần giống với nghĩa của một số từ ngữ khác.
C: Khi nghĩa của từ ngữ đó trái ngược với nghĩa của một số từ ngữ khác. 
D: Khi phạm vi nghĩa của từ ngữ đó bao hàm được phạm vi nghĩa của một số từ ngữ khác."," **bị trùng lặp** 


Let me know if you'd like more examples!
",được coi là nghĩa rộng?,0.0,0.0
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Dòng nào chứa từ ngữ không phù [MASKED]
### Lựa chọn:
A: Cây cối: cây tre, cây chuối, cây cau, cây gạo, cây bàng, cây cọ. 
B: Đồ dùng học tập: bút chì, thước kẻ, sách giáo khoa, vở.
C: Xe cộ: xe đạp, xe máy, ô tô, xích lô, tàu điện 
D: Nghệ thuật: âm nhạc, vũ đạo, văn học, điện ảnh, hội họp."," **hợp** 


**Câu hỏi hoàn chỉnh:** Dòng nào chứa từ ngữ không phù **hợp**?
### Lựa chọn:
A: Cây cối: cây tre, cây chuối, cây cau, cây gạo, cây bàng, cây cọ. 
B: Đồ dùng học tập: bút chì, thước kẻ, sách giáo khoa, vở.
C: Xe cộ: xe đạp, xe máy, ô tô, x",hợp trong mỗi nhóm từ ngữ sau đây?,0.1159420311450958,0.09836065573770493
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nghĩa của từ nào dưới đây có phạm [MASKED]
### Lựa chọn:
A: Giằng co 
B: Du đẩy
C: Sấn sổ 
D: Hành động"," **vi** 

**Câu hỏi hoàn chỉnh:** Nghĩa của từ nào dưới đây có phạm **vi** ?
### Lựa chọn:
A: Giằng co 
B: Du đẩy
C: Sấn sổ 
D: Hành động 


",vi bao hàm nghĩa của các từ còn lại?,0.2051282078027725,0.21621621621621623
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Từ nào có thể bao hàm nghĩa của các từ in đậm trong đoạn văn sau: ""Cũng như tôi, mấy cậu học trò mới bỡ ngỡ đứng nép bên người thân, chỉ dám nhìn một nửa hay dám đi từng bước nhẹ. Họ như [MASKED]
### Lựa chọn:
A: Cảm giác 
B: Hình dáng
C: Đặc điểm 
D: Tính chất"," **[MASKED]**

**Đáp án: C**

**Giải thích:**

* **Bỡ ngỡ** và **đứng nép bên người thân, chỉ dám nhìn một nửa hay dám đi từng bước nhẹ** đều miêu tả **đặc điểm** của những học trò mới. 

* **Hình dáng** chỉ vẻ bề ngoài, **cảm giác** chỉ trạng thái tinh thần, **tính chất** chỉ đặc điểm chung của một vật. ","con chim non đứng bên bờ tổ, nhìn quãng trời rộng muốn bay, nhưng còn ngập ngừng e sợ. Họ thèm vụng và ao ước thầm được như những người học trò cũ, biết lớp, biết thầy để khỏi phải rụt rè trong cảnh lạ"".",0.1071428582072258,0.11764705882352941
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Em hãy chọn ra từ không cùng nghĩa, hoặc tuy có yếu tố cùng nghĩa nhưng ý nghĩa [MASKED]
### Lựa chọn:
A: bút bi 
B: bút chì
C: bút điện 
D: bút lông"," **khác** 


Let me know if you'd like more examples! 
","khác hẳn để loại ra trong các từ sau: bút bi, bút máy, bút chì, bút điện, bút lông",0.1290322542190551,0.07142857142857142
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Từ “khái quát” trong cấp độ khái quát nghĩa của [MASKED]
### Lựa chọn:
A: Phổ quát 
B: Bao quát
C: Phổ biến 
D: Chi tiết"," **phân loại** 


**Câu hỏi hoàn chỉnh:** Từ “khái quát” trong cấp độ khái quát nghĩa của **phân loại** 

**Lựa chọn:**
A: Phổ quát 
B: Bao quát
C: Phổ biến 
D: Chi tiết 



",nghĩa từ ngữ có thể được thay bằng từ nào?,0.0399999991059303,0.047619047619047616
