predict,label,score
],"No, because good time credits were an act of grace that could be taken away at any time.",0.0
],Childhood stunting before 24 months of age affects long term cognitive performance,0.0
Black,black,1.0
Heschel’s convolutions,Striate cortex,0.0
Marital Communication Privilege.,Hearsay.,0.0
kitchenware,toothbrush,0.0
It will increase as the gas molecules will be more dispersed in the larger flask.,It will decrease because the molecules will collide with the sides of the larger flask less often than they did in the smaller flask.,0.4102564102564102
1,3,0.0
penis ,bladder,0.0
],"No, because the nature of the nephew's estate would not be altered by the wife's death.",0.0
5.5,5.7,0.0
Sell government securities risking inflation,Increase the reserve ratio risking the devaluation of the dollar,0.13333333333333333
Marduk],Horus,0.0
],McKenzie Corridor,0.0
Focus mainly on the development of adaptive functioning over time,Do not account for environmental influences on development,0.22222222222222224
],Cl-,0.0
Obtain CT scan of the head,Await contact with the caregiver before proceeding with management,0.13333333333333333
universally teachable.,part of the mores of the group.,0.0
A and B v UK (2018) ,Osman v UK (1998),0.4
"Yes, because of the doctrine of equitable redemption.","No, because the owner of a personal residence cannot waive the right to foreclosure.",0.2727272727272727
],"Not wrong, Not wrong",0.0
is a virtue. ,has value solely because it is useful to the agent.,0.15384615384615383
The cytoplasm. ,the mitochondria.,0.5
],glycogenolysis.,0.0
Realist scholars and peace researchers had similar research agendas.,"Both peace researchers and realists advocated an academic focus on the escalation of the arms race. Although tensions existed between the groups in terms of their proposed solutions to this crisis, there existed a consensus that the Soviet bloc should be eliminated as a nuclear threat, thus favouring the survival of Western liberal democracies.",0.06349206349206349
],"P(H, U, P, W) = P(H) * P(W) * P(P | W) * P(W | H, P)",0.0
dark lavas filling older impact basins,the bright regions on the Moon,0.0
],Low-spin electron configuration,0.0
A JPEG compression alters the proportions of the original image by rearranging data.,The JPEG format is used only for color photos.,0.09090909090909093
],She is entitled to damages based on a legal theory of fraudulent conversion.,0.0
"The establishment of the Treaty of Tordesillas, which divided the newly discovered lands between Spain and Portugal.",The Scientific Revolution and the discovery of heliocentricity.,0.24
The Great Society,The Square Deal,0.3333333333333333
"Not wrong, Not wrong ","Not wrong, Not wrong",1.0
19%,9%,0.0
"The plaintiff must demonstrate that the ordinance is not substantially related to an important state interest, because it requires some owners of rental housing to invest money that they will not be able to recoup from increased rents.","The city must demonstrate that the ordinance is necessary to serve a compelling state interest, because it will have a substantial and disproportionate negative impact on low-income persons.",0.3939393939393939
blood pressure,erection,0.0
],internodes,0.0
they are not human beings. ,all of the above,0.0
Does the author use personal connections and stories to appeal to the audience's emotions?,Does the author use credible and reliable sources to convince the audience of the argument?,0.4827586206896552
],Upper respiratory tract infection.,0.0
A dictionary,A dictionary,1.0
geographic speciation.,genetic drift.,0.0
RNA genome,Spread to humans via bites of mice and rats,0.0
Christian and Buddhist,Muslim and Jewish,0.3333333333333333
genetic drift.,gene flow.,0.0
The United States experienced a significant increase in economic growth due to the war effort.,"Cold War tensions isolated the economies of both the Soviet Union and the United States, leading to economic struggle for both nations.",0.21621621621621623
1641-1853,1052-1616,0.0
(∀x)[Kx ⊃ (∀y)(Py ⊃ Lxy)],(∀x)[Kx ⊃ (∀y)(Lxy ⊃ Py)],0.6
Variable ratio schedules of reinforcements avoid problems such as generalization and the Premack principle.,Fixed ratio schedules of reinforcements are more time intensive.,0.34782608695652173
trade-off.,win-win.,0.0
],when study has 2 or more DVs,0.0
Price minimizer's purchasing.,The 'adaptator' purchasing.,0.3333333333333333
76,75,0.0
a Nd:YAG laser,a helium-neon laser,0.6666666666666666
as lipoproteins.,inside the red blood cells.,0.0
9,8,0.0
Geography.,Product type.,0.0
],The waste from a hog farm pollutes a neighbor's drinking water. Give a subsidy to the hog farmer.,0.0
Skateboarding,skiing,0.0
God,the universe,0.0
The euro has appreciated.,The U.S. dollar has appreciated.,0.6666666666666665
The jurisdiction follows the felony murder rule. ,The jurisdiction follows the agency theory.,0.6153846153846153
legal.,ethically unacceptable since it treats clients inequitably.,0.0
2%,0.50%,0.0
],For an adult in nitrogen equilibrium there is only a small requirement for an intake of protein since amino acids arising from tissue protein catabolism are available for new protein synthesis.,0.0
1:1.,genetically determined.,0.0
The CPA will not be permitted to have access to sensitive information regarding the salaries of senior management. ,The CPA becomes aware of the existence of related party transactions while reading the draft financial statements.,0.22857142857142856
the abrogation of the right to enforce the restrictive covenant is not a compensable taking.,the purchase of the 80-acre tract property by a public body with the power of eminent domain is an act of inverse condemnation.,0.26315789473684204
P(A) increases,P(A|B) decreases,0.0
],13,0.0
self-governing trusts competing for purchasing contracts from health authorities ,"less inclined to run themselves efficiently, as demand for health care was falling",0.18181818181818185
13,15,0.0
Is a contra-indication to colonoscopy,Is primarily a psychological problem,0.4000000000000001
"Gender security is a concept that encompasses the security of individuals, communities, and nations based on their gender identity. It recognizes the unique challenges and vulnerabilities that people of different genders face and seeks to address them through policy and practice.","To study gender security is to focus on the role of adult women in modern warfare, including industries related to warfare, and their inclusion or exclusion from combat roles.",0.2285714285714286
It renders a community more genuine.,It is likely to generate more individual rights and greater liberty.,0.23529411764705885
],phi,0.0
"Yes, because the usage of trade is offered to give meaning to the contract.","Yes, because evidence of trade usage is always admissible.",0.43478260869565216
20%,10%,0.0
One of the family members has severe depression.,Family members attribute their problems to one of the members.,0.4444444444444445
Meriwether and William,Morgan and Mason,0.3333333333333333
Ben,Little Joe,0.0
the charge on Object B were doubled,the charge on Object A were doubled,0.8571428571428571
],25π/3,0.0
],the foreign substitution effect.,0.0
930,930,1.0
Asia ,Japan,0.0
Conscientiousness ,Secondary control,0.0
],II and III only,0.0
],15,0.0
],opponent-process theory,0.0
Scapegoating,Stereotyping,0.0
Boxing,boxing,1.0
Ad Hominem,Appeal to emotion,0.0
],"$7,000",0.0
It would continue rotating on its axis and revolving around the Earth. ,"It would stop rotating on its axis, and it would stop revolving around the Earth.",0.8148148148148148
recurrent neural networks,fully connected networks,0.3333333333333333
"Yes, if the buyer had informed the service manager of the gas tank's defect.","No, if the buyer should have realized the gasoline smell presented a hazardous condition and stopped the car before the explosion occurred.",0.2777777777777778
"succeed, because the quarterback left the car in his driveway, and it was stolen.","succeed, because the quarterback could have returned the car and failed to do so.",0.5
],opportunities and resources that belong to that person but nobody else.,0.0
Scenario 1,"Wrong, Wrong",0.0
RNA viruses,DNA viruses,0.5
I only,I and III only,0.6666666666666666
],Achievement attribution,0.0
Vitamin B1 (Thiamin),Folate,0.0
],12 – 2 – 2 – 2,0.0
The electoral college is a body of people who vote for president.,Each state must split its electoral votes among all the candidates that receive votes.,0.07692307692307691
],legs,0.0
Columbus was biased against the natives in his writings.,Columbus's men were nicer to the natives than were later expeditions.,0.19999999999999998
increase the anonymity of individuals in the community ,increase the number of individuals in the community,0.875
The Chinese government controlled all foreign trade.,They passed laws intended to persecute and harass foreign residents.,0.11764705882352941
],Decrease taxes     Sell government securities,0.0
Hypochondriasis,panic disorder,0.0
Scenario 2,"Wrong, Not wrong",0.0
the rise of feminism and the changing role of women in society ,an unfortunate twist in fashion sensibility,0.1111111111111111
Do not resuscitate (DNR),DNH,0.0
The instructional reading level of the class,The instructional objectives,0.4
],may determine the predominant emotional orientation of the child,0.0
],"No, the buyer gets no credit for the house because it was renting the land at the time of the fire and it is responsible for waste.",0.0
"heterosexuality and homosexuality are essential, opposing identities",sexual characteristics are the biological determinants of gender,0.13333333333333333
],"Not wrong, Wrong",0.0
],"Yes, because the developer's loss was caused by discriminatory spot zoning that took its property without due process.",0.0
"Yes, to corroborate the truthfulness of the victim.","Yes, as circumstantial evidence that the defendant was one of the kidnappers.",0.4
],"$232,000.00",0.0
],Kirstie Alley,0.0
terminally ill patients are not capable of freely choosing to end their own lives. ,the value of autonomy relates only to the making of big decisions.,0.15384615384615383
],Rensis Likert,0.0
number of dimensions necessary to describe personality,developmental sequence of personality dimensions,0.3333333333333333
],Impulsivity,0.0
appeal to pride,argument from authority,0.0
],"Invalid. Counterexample when E, F, and G are false",0.0
is free from bias,has been piloted and statistically analyzed,0.0
Turner syndrome,Ectodermal dysplasia,0.0
],"Safe practices, Wants, Jealousy, Trivial",0.0
],"Not wrong, Not wrong",0.0
],"By virtue of their energy resources to which the global 'North' desires access, states in the 'South' gain power in the international arena and have redressed the global North-South divide and associated inequalities.",0.0
],episodic memory,0.0
passive euthanasia. ,voluntary euthanasia.,0.5
less.,more.,0.0
Short-run aggregate supply is upward sloping as nominal wages do not quickly respond to price level changes.,Short-run aggregate supply is upward sloping as nominal wages quickly respond to price level changes.,0.9375
0° to 180°.,60° to 180°.,0.6666666666666666
Cognitivism.,Utilitarianism,0.0
A moth exhibits nearly identical coloration to that of a stinging bee.,A moth exhibits false eyes at its tail end in order to disorient predators.,0.30769230769230765
],Mass 10kg weight 100N,0.0
The argument assumes that the child will be a clone.,The expectations people will place on SCNT individuals could be no worse than normal expectations of children created sexually.,0.20689655172413793
Public affairs,Investor relations,0.0
By measuring the circumference of the Earth using a rod and a rope.,By finding a place on Earth where the Sun passes directly overhead.,0.16
],"No, there is always a grace period of ten days for any single payment pertaining to an installment contract.",0.0
expresses the inferiority of women as a group to the wider community.,reinforces a corrupt legal system.,0.11764705882352941
"No, because the trial court was correct in ruling that the defendant had a right to build his house anywhere as long as he followed the building/zoning laws. ","No, because a comparative evaluation of the benefits and detriments of each position favor the neighbor's position.",0.17777777777777778
Licensee.,Guest.,0.0
Jupiter ,Mars and Earth,0.0
It is due to a deficiency of adrenocorticotropic hormone,It is a recognized cause of hypertension,0.5
Oxygen,Al,0.0
],"the argument is sound, but its validity fails due to a common logical fallacy.",0.0
a series of decisive military conquests against a rival king.,"an eagle, a serpent, and a jaguar, all of which were important royal animals.",0.16666666666666666
Charismaticism ,Fundamentalism,0.0
Personal traits,Personal attitudes,0.5
"No, because whether the man's behavior was unduly risky is a question of fact for the jury to resolve.","No, because a motion for judgment as a matter of law must first be made at the close of the plaintiff's case-in-chief.",0.24390243902439024
Torah,Haggadah,0.0
multiply both sides by 6,multiply both sides by 6,1.0
Factor VIII is made synthetically,All donors for factor VIII are screened,0.3333333333333333
The benefit received from studying is greater than the opportunity cost of $6.,"The opportunity cost of studying is $14, which is less than the benefit received from studying.",0.3448275862068966
111100,110011,0.0
European,Swedish,0.0
Psychosis,Dissociative disorder,0.0
God exists for the sake of the world.,pleasure exists for its own sake.,0.42857142857142855
],Appeal to Authority,0.0
schizophrenia,anorexia nervosa,0.0
],Pay per click.,0.0
Enhancer,Repressor,0.0
Water,tomato juice,0.0
"The interest created is a fee simple subject to a condition subsequent, and the original owner can get the property back only by taking affirmative steps to exercise his right of entry. ","The interest created is a reverter, and the property instantly reverts back to the grantor upon the occurrence of the specified violation.",0.4074074074074074
tendency of sample statistics to differ from population parameters,consequences of generalizing from a sample to a population,0.4444444444444444
],The duty applies only to those who are directly affected by the law in question.,0.0
Lower spending     Higher taxes     Buy Treasury securities,Higher spending     Lower taxes     Sell Treasury securities,0.5714285714285714
],Reinforcement on every trial,0.0
letter.,holophrase.,0.0
"suppress the confession because the defendant failed to sign the waiver, but admit the clothing because it was obtained pursuant to a valid search warrant.","suppress the confession because it was obtained in violation of his Sixth Amendment right to counsel, but admit the clothing because it was obtained pursuant to a valid search warrant.",0.6909090909090909
10-x ,7+2x,0.0
Kantianism,Kantian moral theory,0.0
dependence on agriculture.,hunting and gathering.,0.0
Female warriors,Female princesses,0.5
That the attorney was court-appointed and not privately retained.,"Nothing more, because the unjustifiable failure to object to important prosecution evidence is structural error.",0.08333333333333334
He is found only inside the hearts of the faithful.,"He resides in a form of paradise, like Heaven.",0.2105263157894737
Mary's moral character. ,what John thinks he would have done.,0.0
],which provide an open airing and all-out discussion about what each group believes to be the negative crits of the other,0.0
This will increase GDP by $29.95. ,This will increase GDP by the cost of the shares minus $29.95.,0.6666666666666666
Treating an interest as the exercise of will. ,Asserting that X has a right whenever the protection of his interest is recognized as a reason for imposing duties -only when they are actually imposed.,0.11764705882352941
2 cm,-3/5 cm,0.5
These craters contain the only permanently shadowed regions on Mercury.,The pole is the only place fortunate enough to have had comet impacts,0.17391304347826086
],The drugstore use on the adjacent parcel was in existence when the owner and the pharmacist firstentered into the lease.,0.0
],The value of the actual paper on which it is printed.,0.0
"Not wrong, Not wrong","Not wrong, Wrong",0.8571428571428571
],Oklahoma and the Southwest—Native Americans,0.0
"Pain resulting from a disorder of the central nervous system, i.e. following a cerebral vascular accident.",Pain resulting from pressure upon a nerve or group of nerves.,0.3703703703703703
"Damages for the wound, the pain and suffering up to the point that she refused the transfusion, and the loss of life. ","No damages, because the pedestrian's refusal of treatment constitutes contributory negligence.",0.1818181818181818
Soil,Mineral nutrients dissolved in groundwater that are taken up by the roots,0.0
],They were impelled by a racially prejudiced disdain for all Indian customs.,0.0
],"Not wrong, Not wrong",0.0
],I and II only,0.0
had no responsibility to remember the Holocaust,shared in the responsibility for the Holocaust,0.42857142857142855
Slavs,Franks,0.0
Increased serum angiotensin I concentrations,Decreased serum angiotensin II concentrations,0.6
],"Greater, because the tension in the string varies directly with the wave speed, which varies inversely with the wavelength.",0.0
She should increase her apple consumption and increase her orange consumption until the marginal utility per dollar is equal for both. ,She should increase her apple consumption and decrease her orange consumption until the marginal utility is equal for both.,0.9
To preserve the well-being of society,To regulate access to posts in the field,0.28571428571428575
Lincoln was a principled egalitarian.,President Lincoln was a consistent supporter of the abolitionist cause.,0.4
],Tophi can sometimes be seen over affected joints,0.0
],a-2,0.0
Carrier mobility,Thermal conductivity,0.0
],"Not formed because the addition of the three year request was, in effect, a rejection.",0.0
There is no hierarchy among these methods and the choice belongs to the disputing States,"Legal methods prevail over the political methods, since they are binding upon the parties",0.20689655172413796
fundamental attribution bias,self-serving bias,0.4
is measured in comfortable standing position,is unaltered in hypothyroidism and hyperthyroidism,0.3333333333333333
Ad Hominem,Double negative,0.0
Ad Hominem,Appeal to ignorance,0.0
],Have been around for a long time but have only recently been tested,0.0
],"Providing school-based group counseling to address issues such as study skills, attendance, decision making, problem solving, and goal setting.",0.0
A corporation,A book club in which books are chosen by members who take turns alphabetically to lead discussion,0.10526315789473684
],symbiosis.,0.0
atheist,deist,0.0
pleasure.,luxury.,0.0
1,725,0.0
Decreases Increases,Increases Decreases,0.5
8,6,0.0
],Hierarchy of needs,0.0
"granted, because the police failed to obtain a search warrant before opening the package.","granted, because the police failed to obtain a search warrant before opening the trunk of the vehicle.",0.8387096774193549
our inward principle.,all of our inward principles.,0.5
Scenario 1,"Wrong, Wrong",0.0
I prayed to God that my father be cured of cancer.,"Wrong, Not wrong",0.0
],Visible,0.0
3,3,1.0
"The distributor's performance was excused because of impossibility, and the woman can seek restitution.","The distributor's performance was not excused because of the supervening illegality, and the woman can recover damages because of the distributor's prospective inability to perform.",0.5641025641025641
mostly meat or mostly vegetables.,no dairy or lots of dairy.,0.1818181818181818
1137 Hz,1134 Hz,0.5
],GA Resolutions reflect always customary law,0.0
"Suspended losses can be carried forward, but not back, until utilized.","$3,000 of suspended losses can be utilized each year against portfolio income.",0.43478260869565216
],500 MHz = 45.672 mT = 2.86329 cm-1,0.0
109.82 MHz,239.2 MHz,0.5
Chronic pain,alcohol abuse,0.0
red,red,1.0
by blocking on the type of capsule taken,by blocking on capsule type,0.6153846153846154
],Salmonella enteritidis,0.0
"Yes, if the tax is not too high.","No, if the tax does not result in a significant collection of revenue.",0.380952380952381
"FindName ([""Andrea"", ""Ben"", ""Chris""], ""Ben"")","FindName ([""Andrea"", ""Ben"" ], ""Diane"" )",0.6666666666666665
],Backward secrecy.,0.0
],"unconstitutional, as having no substantial relation to the public health, safety, morals, and general welfare of the state.",0.0
],Memory,0.0
Role theory and dissociation theory,manifest content and latent content,0.20000000000000004
be used to identify the species of animals killed and likely eaten.,be used to predict the types of weapons that were not used for hunting.,0.3846153846153846
],Monism posits that domestic laws are superior to international law,0.0
],Methylation of IGF2 is decreased.,0.0
punishment,negative reinforcement,0.0
emotive use.,constructive use.,0.5
],wireless handshaking,0.0
],Turkish Angora,0.0
Energy flow between trophic levels is inefficient.,Smaller organisms need less energy per gram of body weight than do larger organisms.,0.09523809523809523
2001 UN Security Council Resolution 1308 on HIV/AIDS as a National Security Threat.,"2001 UN Protocol Against the Illicit Manufacturing of and Trafficking in Firearms, Their Parts and Components and Ammunition.",0.12903225806451615
"Not wrong, Not wrong","Not wrong, Wrong",0.8571428571428571
"Not wrong, Not wrong ","Not wrong, Not wrong",1.0
is a social construction.,provides a comprehensive guide to conduct.,0.2
],"asking the school principal to provide guidance on the selection of criteria, because the principal will have continuing responsibility for the results",0.0
The establishment of quasi-states can undermine the territorial integrity of the nation.,"Being aligned with the state, society has immediate and unequivocal access to the use of state forces (in the form of military retaliation) if there is a threat to societal security.",0.18604651162790697
Sales promotion.,Public relations.,0.0
"Not wrong, Not wrong","Not wrong, Wrong",0.8571428571428571
The uncle is entitled to a share of the rent that the teacher paid and the profits from the best friend's crops. ,The uncle is entitled to no share of any of the monies raised because the uncle's lack of contact with the best friend will be deemed a waiver.,0.44
],>10%,0.0
the total cost of production. ,price elasticity of demand.,0.22222222222222224
2125 degrees,986 degrees,0.5
"The proposed bill is not inconsistent with congressional postal power, and therefore is valid under the supremacy clause.","Under the Tenth Amendment, a state has exclusive authority to regulate transactions that are wholly intrastate.",0.11764705882352941
genital stage. ,latency period.,0.0
Repression,displacement,0.0
"Not wrong, Not wrong","Wrong, Wrong",0.6666666666666666
"the electric field outside the object, but very close to the surface, is equal to the surface charge density at any location divided by the permittivity of free space",the electric field outside the object is directly proportional to the distance away from the center of mass of the object,0.44
funding the construction of the interstate highway system,sponsoring research to develop less polluting automobiles,0.0
into the bloodstream ,into the ovaries and testes,0.5
"$5,000",$0,0.0
],elevation,0.0
Ninety-five percent of students at this university have the correct address on record.,The true proportion of students at this university with the correct address on record is within the confidence interval constructed.,0.6060606060606061
Wrong,"Wrong, Not wrong",0.5
Europe,Europe,1.0
],A motion to dismiss the action for lack of personal jurisdiction.,0.0
both the equilibrium quantity and price rise.,"equilibrium quantity rises, and the price rises.",0.5714285714285714
60 years,60 years,1.0
Scenario 1,"Wrong, Not wrong",0.0
],Seminal vesicle,0.0
Pelvic ultrasound,Culdocentesis,0.0
],"False, False",0.0
Conversational marketing.,Digital marketing.,0.5
55,11,0.0
0.5 mol retinol /mol ß-carotene,0.1 mol retinol /mol ß-carotene,0.8000000000000002
15,9,0.0
Steroid,Enzymatic,0.0
Fifth Amendment protection against self-incrimination ,abolition of slavery by the Thirteenth Amendment,0.16666666666666666
"$6,000 gain.","$36,000 gain.",0.5
conservative.,conservative.,1.0
(∃x)(∀y)[Bx ⊃ (Ny • Lxy)],(∀x)[(∃y)(Ny • Bx) ⊃ Lxy],0.4000000000000001
],under no circumstances.,0.0
only for constant pressure processes,always,0.0
The orbital floor,The roof,0.4
the private benefits from consuming the good exceed the social benefits.,society produces too much of the good.,0.2222222222222222
],increases by 4,0.0
not objectionable],"objectionable, because a party may not impeach his own witness.",0.16666666666666669
Sigmund Freud.,Luigia Boscolo.,0.0
Wrong,"Wrong, Not wrong",0.5
groupthink,the bystander effect,0.0
],it contains microorganisms.,0.0
Use a blowtorch,"Hold an iron nail with crucible tongs, and heat strongly in the flame of a Bunsen burner.",0.1
],neither virtue nor vice is in our power.,0.0
],"False, False",0.0
increased when muscle pH falls below 6.9. ,increased after a period of endurance training.,0.14285714285714285
Decreased osteoclast activity,Decreased insulin-like growth factor-1 concentration,0.25
],genetically determined.,0.0
The number of species would stabilize as the ecosystem matures.,Only animal life would continue to inhabit the region.,0.2105263157894737
a moral agent.,a moral patient.,0.6666666666666666
how knowledge of the Forms can ever be anything other than a generalization of experience. ,how a person can remember anything about the realm of the Forms after the shock of being born into this world.,0.2777777777777778
],2.9 × 10^-1 min-1,0.0
denial,acceptance,0.0
],"Yes, so long as a reasonable person in the friend's position would have considered the letter as referring to the 1987 model.",0.0
"the problem that countries are possibly biased toward the interests of the current generation, which largely benefits from carbon dioxide emissions.",the problem that the bad effects of current carbon dioxide emissions will fall largely on future generations.,0.4736842105263158
],21-May,0.0
Taylor ∨ Eric,Lx ∨ Ly,0.3333333333333333
the personal character of duty. ,the value of pleasure.,0.4444444444444445
Wrong,"Wrong, Not wrong",0.5
4t = 112; $28,t over 4 = 112; $448,0.25
],"inadmissible, because of collateral estoppel.",0.0
],interpositioning,0.0
the study violates ethical guidelines,no parent would permit a child to participate in such a study,0.11764705882352941
Reduced absorption of vitamin B12,Atrophic gastritis,0.0
controlling the variables in an experiment,using personal beliefs and values to decide what to study,0.0
A tax cut is likely to increase aggregate supply by providing greater rewards for risk taking.,A tax increase is likely to decrease aggregate supply by decreasing after-tax wages and thus providing disincentives to work.,0.5142857142857142
"guilty, because the defendant's intoxication was voluntary. ","guilty, because the offense does not require any mental state.",0.3529411764705882
1/8,1.0/4,0.0
BB Bb,BB BB,1.0
2048,2048,1.0
Food security is the availability of food.,It relates to efforts to prevent terrorists from poisoning food supplies.,0.1111111111111111
a tendency to maximize pleasure.,a tendency to pursue justice.,0.6
innovative diffusion,contagious diffusion,0.5
60 m,60 m,1.0
],225,0.0
],"liable for the mortgage, because the property was devised subject to the mortgage.",0.0
],Mengzi,0.0
],29,0.0
"Social policies, Social programmes and Social impacts ","Social policies, Social programmes and Social analysis",0.8571428571428571
a banking service.,government activity.,0.0
cricothyroid muscle is still functional but the interarytenoids are weak.,cricothyroid muscle is still functional but the interarytenoid muscles are fully active.,0.7272727272727272
"Not wrong, Not wrong ","Not wrong, Not wrong",1.0
the presence of a bottle of milk,"the preference of the infants for the ""wire"" mother",0.25
],"No, because the attorney and the client never agreed on the essential terms of a contract.",0.0
],"Not wrong, Wrong",0.0
1980,1976,0.0
],6,0.0
Oleic acid (18:1),á-linolenic acid (18:3),0.3333333333333333
State actors,Military organisations are the sole actors in the defence trade.,0.16666666666666669
],"listl ← RemoveDuplicates (listl)
 list2 ← RemoveDuplicates (list2)
 newList ← Combine (listl, 1ist2)
 newList ← Sort (newList)",0.0
"Not wrong, Not wrong ","Not wrong, Not wrong",1.0
],"Not wrong, Wrong",0.0
"Some cookies have oatmeal. If something's not having chocolate chips entails that it is not a cookie, then it doesn't have oatmeal. So this cookie doesn't have oatmeal.","Some cookies have oatmeal. If something doesn't have oatmeal, then it is not a cookie and it doesn't have chocolate chips. So this cookie doesn't have oatmeal.",0.6909090909090909
The color of the rabbit fur changes gradually from white in the north to brown in the south.,There are two distinct varieties in one population of snail that inhabits an island in the Pacific Ocean.,0.16666666666666666
increase the money supply,reduce the interest rate,0.25
Repressor ,Promoter,0.0
The number of action potentials per second,The threshold potential,0.2
is perpendicular to the plane of the loop,is at right angles to the electric field,0.375
],Release of CRF-inhibitory factor.,0.0
],The equilibrium price is indeterminate while the equilibrium quantity will rise.,0.0
The prosecutor will file charges because their friendship was a special relationship that created a legal duty for the man to act.,The prosecutor will not file charges because the man broke no laws when he walked away and it does not matter what the relationship was between them.,0.32653061224489793
Natural gas,Natural gas,1.0
Both have sophisticated monumental architecture.,Both have high-status burials.,0.4444444444444445
],Adam Smith and Karl Marx,0.0
extinction,latent learning,0.0
day,year,0.0
"True, False ","False, True",0.5
Negligence.,Voluntary manslaughter.,0.0
Near v. Minnesota and Griswold v. Connecticut,Texas v. Johnson and Morse v. Frederick,0.42857142857142855
"Not wrong, Not wrong ","Not wrong, Not wrong",1.0
lie. ,none of the above.,0.0
is red,emits red,0.5
],The contract between the owner and the gardener was not in writing.,0.0
Convoy,Consistency,0.0
"Transgender, homosexual","Cis-gender, homosexual",0.5
],As soon as the value of N is entered,0.0
permissible only in very rare circumstances.,"not evil in itself, although it can have bad consequences.",0.125
the difference between the consumer's value and the market price.,the price of a good divided by its marginal utility.,0.20000000000000004
It defines the legislative function.,It illustrates the authority of the legislature.,0.3333333333333333
"10 permanent members with veto power, and 5 rotating members without veto power","5 permanent members and 10 rotating members, all with veto power",0.5833333333333334
],It depends on what F is used,0.0
],large.,0.0
"win, because the $75 contract did not supersede the $50 contract.","win, because she performed her part of the bargain.",0.3
"The truck driver recovers $1,000, and the car driver recovers nothing.","The truck driver recovers $10,000, and the car driver recovers $8,000.",0.8181818181818182
"Yes, because every plant is equally represented.","Yes, because every employee has the same chance of being selected.",0.33333333333333326
dispersion],internal reflection,0.0
"Yes, because when a person acts under a compulsion that is part of a medical disease, this negates criminal intent.","Yes, because it is unconstitutional to punish someone for the status of being an alcoholic or a drug addict.",0.25641025641025644
Psychoanalytic,Cognitive,0.0
],65%,0.0
Scenario 1,"Wrong, Wrong",0.0
"$140,000","$40,000",0.0
],Homo sapiens,0.0
],gazelle,0.0
A plea for the United Nations to intervene in Africa,Responses to failed unification attempts in Africa,0.3529411764705882
Scenario 1 ,"Wrong, Wrong",0.0
],the total number of points if one player had 7 points and a different player had 2 points,0.0
Green Revolution.,Third Agricultural Revolution.,0.4
],Rescission,0.0
"No, because the informant was a fellow inmate and the defendant was not coerced into making the confession.","No, because the confession was voluntary.",0.3333333333333333
it is possible for an outcome to be worse than some alternative.,it is possible for an outcome to be worse for a particular person than some alternative.,0.8571428571428571
The court will suppress the confession because the suspect was not informed of his right to remain silent.,"Yes, the confession must be suppressed because he was questioned for over three hours, making anything he said essentially involuntary.",0.2105263157894737
"The changing global security environment will lead to a greater focus on environmental concerns, as the impact of human activity on the planet becomes more apparent. This will lead to increased cooperation between states to address these issues, potentially reducing the risk of conflict.","The primary cause of conflict, both at international and sub-national level will be based in ideological differences between populations as resources scarcity, population growth and human migration forces diverse identity groups into increasingly close contact.",0.10126582278481013
They are used to synchronize the CPU with the I/O devices. ,They cannot be generated by arithmetic operations.,0.1111111111111111
Skunk,cat,0.0
the International Monetary Fund. ,the World Bank.,0.28571428571428575
The corruption of the Roman Catholic Church and its leaders meant that reform was needed.,They believed that their church should not be subordinate to the state.,0.07407407407407407
],$29.88 ,0.0
The last exon of a protein-coding gene always contains the normal termination codon.,The first exon of a protein-coding gene always contains the translational start site.,0.6923076923076923
"Not wrong, Not wrong ","Not wrong, Not wrong",1.0
],"No sentence, because the defendant was denied the right to counsel.",0.0
],"Not wrong, Wrong",0.0
II,III only,0.0
Is not enforceable unless the offeree signs the offer. ,Can not exceed a three-month duration even if consideration is given.,0.09999999999999999
],First Great Awakening,0.0
"inadmissible, because the horse's general propensity cannot be used to prove what occurred on a particular occasion. ",inadmissible as an improper form of impeachment.,0.08333333333333333
distance decay. ,push factors.,0.0
0.06 V,0.1 V,0.5
Huey Dewey Louie,Alvin Simon Theodore,0.0
$1 ,$1.25 ,0.0
50% of the isotope is left,25% of the isotope decayed,0.5454545454545454
there are several bystanders.,there are several bystanders.,1.0
],Divinity of Jesus,0.0
skilled motor movements decussate in the pyramids.,skilled movements decussate in the medial lemniscus,0.7142857142857143
Adding an acidic solution to the setup,Bringing the temperature of the experimental setup from 20°C to 50°C,0.2222222222222222
the sample was not representative of the population,test—retest reliability is inadequate,0.0
200,1440,0.0
2,1,0.0
],"Not wrong, Wrong",0.0
Price bundling ,Odd-Number pricing.,0.0
],loss of equality of opportunity,0.0
arguing that what is true of part of an object must be true of the entire object ,attributing the cause of an event to a simple cause when the cause is more complex,0.1818181818181818
a class for itself ,a ruling class,0.5714285714285715
144,180,0.0
year ,month; The Bureau of Labor Statistics,0.0
Commitment,intimacy,0.0
It does not load the circuit at all. ,It loads the circuit moderately.,0.4615384615384615
],16,0.0
The cost of building security systems.,"Security systems are detrimental to usability and can make IT systems less functional, and therefore less attractive to the consumer.",0.15384615384615383
understand misogynistic speech as akin to other forms of oppressive speech against racial minorities. ,deny that subsets of women can be the targets of hate speech.,0.15384615384615383
Labor unions,Environmental activists,0.0
],Torah.,0.0
reluctant to surrender their traditional ways of life,insufficiently involved in the international capitalist economy,0.0
Alzheimer's disease,a right frontal lobe tumor,0.0
energy,charge,0.0
