predict,label,score
Đầu tư vào sản xuất cải vật chất,Thúc đẩy tăng trưởng kinh tế.,0.0
Động lực của cải vật chất,Thu nhập của người lao động.,0.16666666666666666
Động hương của nhân viên.,Kết cấu hạ tầng của sản xuất.,0.16666666666666666
Động thái củng cố của nhân dịp.,Đối tượng lao động.,0.18181818181818182
Điều kiện một,Hai điều kiện,0.6666666666666666
Điện thoại,Giá cả và giá trị sử dụng,0.0
Động lực của người sản xuất hàng hóa kết tinh trong hàng hóa,Chi phí làm ra hàng hóa,0.21052631578947367
Đối thoại sản xuất mang hàng hóa ra thị trường bán,Người sản xuất cung ứng hàng hóa phù hợp với nhu cầu nhu cầu của người tiêu dùng,0.27586206896551724
Đồ chơi trò chơi,Nước máy,0.0
"Tự giác, sáng tạo",Khoan dung,0.0
Điều kiện công việc giữa nam và nữ,"Trong công việc, ưu ái người nhà hơn người ngoài.",0.22222222222222224
"động kinh, thúc hậu thị","mánh khoé, vụ lợi.",0.0
Đức tính chí công vô tư,Đức tính trung thực,0.4
Đối thoại vô tư khi đánh giá nhân quyền.,Luôn nhận định theo số đông là chí công vô tư.,0.19999999999999998
"ở trên đây, việc làm E thực chuyển đổi sang ""E là người khiêm nhường.""",E là người trung thực.,0.3
"Động viên, cảm thông, tích đoàn khi ủ hoàn toàn.","Bình tĩnh, sáng suốt đưa ra những quyết định đúng đắn.",0.0
Đàn đồng hồ truyền thông.,Yêu cầu bạn mua đền món đồ.,0.0
Đức lí người trung thực.,N là người tôn trọng người khác.,0.16666666666666666
Đối thoại không bị ảnh hương,Học thầy không tày học bạn.,0.16666666666666666
Động quan về tình yêu,Cần cù,0.0
Đọc và suy nghĩ mãi không làm được.,B là người không tự tin.,0.14285714285714288
Đồng hội trong cuộc tọa cấp,Đi học đúng giờ,0.0
Động thái,Khiêm nhường,0.0
Đồng lòng vào việc tham gia trong kế hoạch,Tích cực tham gia các hoạt động của lớp.,0.2222222222222222
"Đồng tình với lớp trưởng, nghe theo mọi quyết định của lớp trưởng.",Không tham gia các hoạt động của lớp.,0.1904761904761905
Đầu tư vào nền kinh tế giữa các dân tộc,"Gây chiến tranh, khủng bố ở nhiều nơi trên thế giới",0.0
ấn tượng các nước trung tâm,những nước đang có chiến tranh,0.16666666666666666
Đàm phán chính trị,Bảo vệ đất nước,0.0
Đánh dấu chiến tranh Ách Sĩ.,30/4/1954.,0.0
"Đầy đủ năng suất, chất lượng và hiệu quả.",có chất lượng nhưng mất nhiều thời gian.,0.23529411764705882
"Đảm bảo sự kiểm duyện hiện tượng nói chung về năng suất, chất lượng, hiệu quả.",Vừa xem ti vi vừa ăn cơm.,0.0
Động lực.,Tiền đề.,0.0
Đầu tư vào sứ mệnh vào nhà máy.,Thúc đẩy sự phát triển của đất nước trong thời kì hội nhập.,0.0
"Đầy đủ năng suất, chất lượng sẽ đem lại hiệu quả trong lao động.",Trong sản xuất chỉ cần chú ý đến chất lượng sản phẩm.,0.15384615384615383
đọc bài đọc sâu.,chép bài của bạn.,0.25
ức chọi và sáng tạo trong công việc,hợp tác cùng phát triển.,0.0
Ảnh thể thao của tình yêu chân chính,Hoàn cảnh gia đình tương xứng,0.0
Độ tuổi pháp luật Việt Nam để kết hôn là Độ tuổi pháp luật Việt Nam để kết hôn là 18.,"Nam từ 20 tuổi trở lên, nữ từ 18 tuổi trở lên",0.18181818181818182
Đối thoại hôn nhân có thể kéo dày vài năm.,"Hôn nhân nhằm mục đích chung sống lâu dài và xây dựng gia đình hoà thuận, hạnh phúc.",0.14285714285714285
Đội ngũ giải pháp an toàn trong gia aineo.,Ảnh hưởng xấu đến sức khoẻ của cả mẹ và con.,0.0
Đối thoại hôn nhân giữa người theo tôn giáo với người không theo tôn giáo.,"Hôn nhân tiến bộ, một vợ một chồng, vợ chồng bình đẳng.",0.14814814814814814
Çözgün em áo rách em thương/ Chồng người áo gấm sông hương mặc người.,"Ép dầu ép mỡ, ai nỡ ép duyên.",0.0
độc lập nghề,cải tạo,0.0
"Được tham hỏi những lúc ốm đau, bệnh tật.",Công dân đủ 16 tuổi được nhận vào các công ty để làm việc.,0.08695652173913043
Điều kiện làm việc theo nhu cầu của mình.,việc làm theo sở thích của mình.,0.5
7 giờ/ngày và 35 giờ/tuần,6 giờ/ngày và 30 giờ/tuần.,0.6
Điều kiện và hiệu quả của sự kiểm soát quốc gia và động quan trọng của vi phạm pháp luật dân sự.,"các quan hệ lao động, công vụ nhà nước.",0.06451612903225805
Điều hạn chế vi phạm có thể có vi phạm mới.,Lập lại trật tự xã hội.,0.0
đối thoại quốc gia,vi phạm pháp luật.,0.0
pháp luật hình sự,pháp luật dân sự,0.75
Đồng tháp xét những cái nghèo và tiết kiệm trong chiều sống của bạn B.,Bạn B là người vô ý thức.,0.18181818181818182
"Độ chênh mơ hơn, thích nghi nhất, thể hiện tránh trán từ bạn bè.","Ăn mặc gọn gàng, không lòe loẹt.",0.0
Được mọi người từng người có sự ghi nhớ và tinh thần hợp lý.,Được mọi người giúp đỡ.,0.3157894736842105
"Đầy đủ, giảm nhiều.",Thẳng thắn.,0.0
"Đối thoại xã hội không chấp tha thế trên các khía cạnh nghèo và giàu, người dân tộc và người không phân biệt.",Không chơi với bạn khác giới.,0.06896551724137931
Điều trùc không tránh thể hiện tình trạng nhân cùng trong lớp.,Đức tính khiêm tốn.,0.0
"Điều kiện, hoàn cảnh.",Điều kiện.,0.6666666666666666
"Đối thoại, đối thoại, đối thoại","Thực hiện đúng nội quy của nhà trường đề ra, trang phục khi đến trường sạch sẽ, tươm tất, lịch sử, bảo vệ của công, không xa hoa lãng phí.",0.0
Động vi sinh,Khiêm tốn.,0.0
Đối thoại giữ nước và chính xác truyền lời,Người gian thì sợ người ngay/ Người ngay chẳng sợ đường cày cong queo,0.0
Đức tính trung thực,Đức tính thật thà.,0.5
Để đạt điểm cao khi kiểm tra N nhìn trộm bài của bạn,Không bao che cho bạn khi mắc lỗi,0.09523809523809525
Đối thoại.,Chăm chỉ.,0.0
Đầy đủ tiếp tục tham gia và giúp bạn K nhận thấy sự quan tâm của cộng đồng.,Nói với bố mẹ bạn K để bố mẹ bạn K dạy giỗ.,0.12903225806451615
Đã không nói chuyện trong giờ.,V là người vô cảm.,0.0
Đứng tránh nhận thức,Khiêm tốn.,0.0
บ. Luôn trách mắng người khác mà không nhận lỗi,Luôn làm sai,0.15384615384615383
Động nhiên.,Giản dị.,0.0
đứng trước cờ nhưng không có lòng tự trọng.,Q là người vô cảm.,0.0
Độc định trách tội và sự hấp dẫn trước tình yêu thương.,Lòng trung thành.,0.0
Đảm bảo thời gian nghĩ ngơi và học tập,Thời gian hợp lý,0.30769230769230765
Đội ngũ nhân viên có năng lực tốt,Chủ động thời gian làm việc,0.0
Điều hòi nhẹ,Sống và làm việc có kế hoạch.,0.0
Định nghĩa,Sắp xếp công việc,0.0
Đức văn,Nhà nước,0.0
Đối thoại quốc tịch,"Quyền được bảo vệ tính mạng, thân thể",0.0
"Đầu tiên, B, Luật bảo vệ, chăm sóc và giáo dục trẻ em.",Hiến pháp.,0.0
Đội ngũ cán bộ trẻ em.,Luật hôn nhân và gia đình.,0.0
Đầu tháng 3 - 1989.,Tháng 1 - 1994.,0.28571428571428575
24 heures (24 giờ).,5/9.,0.0
Điền vài thức trong dấu [],Tài nguyên rừng của nước ta đang được phục hồi cả về số lượng lẫn chất lượng.,0.0
Đất,Cá voi.,0.0
"Tăng cường bón phân, cải tạo thích hợp theo tḡì loại đất.","Nâng cao hiệu quả sử dụng, có chế độ canh tác hợp lí.",0.08
đồ sơn tinh thần,di sản văn hóa vật thể,0.0
Định văn hóa phi vật thể.,Di sản văn hóa vật thể.,0.6666666666666666
Đối thoại văn hóa vật thể và phi vật thể.,Di sản văn hóa vô hình và hữu hình.,0.3157894736842105
Đi thi trước khi ân xa,Yểm bùa,0.0
Đạo Hòa Hảo,Đạo Tin lành.,0.3333333333333333
Định vị trúc.,Tôn giáo.,0.0
Đàn ăn bàn chả hoàn toàn,hằng ngày không vệ sinh cá nhân,0.0
Đi thuốc sẽ khỏi bệnh,Hằng ngày luyện tập thể dục thể thao,0.0
"Động quan sức khỏe, tốt hơn sức hạnh prânh, tác động trực tiếp đến chi cảnh sống, tinh thần, hoạt tốc sức khỏe.","Sức khỏe giúp chúng ta lạc quan, vui tươi hạnh phúc.",0.1764705882352941
Quyết tâm làm đến cùng.,Miệt mài làm việc.,0.22222222222222224
Đức tính trung thực.,Đức tính tiết kiệm.,0.5
"Để tiết kiệm, tiết kiệm, tiết kiệm.",Đi một ngày đàng học một sàng khôn.,0.0
Biết cách cư xử đúng mực.,Chỉ chào hỏi người lớn tuổi.,0.0
Đánh giá sự độc đáo của một ngôi thiên vui.,Góp gió thành bão.,0.0
Đi thật sáng suốt để tránh chiếm đất.,Vứt rác đúng nơi quy định.,0.0
Đi học trước khi giấc ngủ.,Mặc đồng phục trường.,0.0
Đồng lòng khát khao giữ nhau.,sự bày tỏ lòng biết ơn.,0.16666666666666666
Đức vượt trên trời.,Ăn quả nhớ kẻ trồng cây.,0.0
Độ tuyển vốn.,Sự đoàn kết.,0.0
Đánh rừng.,Trồng cây gây rừng.,0.3333333333333333
Đầu tư vào sự phát triển số đô thiên nhiên rộng rãi,Làm ô nhiễm môi trường thiên nhiên,0.2105263157894737
"Đất, khí, biển.","Rừng, bầu trời, đất.",0.28571428571428575
Ø Không tham gia các hoạt động do nhà trường phát động.,Không chơi với người nghèo.,0.11764705882352941
Đầy đủ và cảm ứng trên cả người.,Để lợi dụng được lòng tốt của mọi người,0.11764705882352941
1990,1998,0.0
1992,1992,1.0
"Nhóm quyền: vui chơi, giải trí, phát triển.","Nhóm quyền : sống còn, học tập, phát triển và vui chơi.",0.4210526315789474
1986,1986,1.0
Đủ điều kiện và thối thì phải thôi quốc tịch nước ngoài.,Có công lao đặc biệt cho sự nghiệp xây dựng và bảo vệ Tổ quốc.,0.14814814814814814
"Đối thoại của cha mẹ và bé, mẹ là người Việt Nam, bố là cha mẹ và bé.","Mẹ là người nước ngoài, bố là người Việt Nam.",0.35714285714285715
"đường, cầu dường bộ, bến phà đường bộ và các công trình khác","Hầm dường bộ, bến phà đường bộ",0.6
"Đột xuất hình tròn, viền đỏ, nền trắng, hình vẽ màu xanh","hình vuông hoặc hình chữ nhật, viền đen, nền trắng",0.3636363636363636
Đáy biển.,Biển báo nguy hiểm.,0.3333333333333333
Điền vài câu hỏi trắc nghiệm: Luật giáo dục nghề nghiệp.,Luật trẻ em.,0.14285714285714288
"Đủ thể hiện trên, chứng minh là: D. Có thể trốn học, bỏ học nếu mình không thích",Người già không được đi học,0.08333333333333333
Đồng trong,Tìm hiểu,0.0
Điều 23.,Điều 23.,1.0
đồng ý,Cảnh sát,0.0
định vị,Thực chất,0.0
"Điều 22, Hiến pháp 2013.","Điều 19, Hiến pháp 2011.",0.6
"Điều 32, Hiến pháp 2013.","Điều 22, Hiến pháp 2013.",0.8000000000000002
Đội ngũ cán bộ quân đội.,"Quyền được pháp luật bảo hộ về sức khỏe, danh dự và nhân phẩm.",0.0
2,2,1.0
"51 điều, 30 quyền.","51 điều, 23 quyền.",0.75
Điều lệ cáo đối thoại.,chính trị.,0.0
trong các lĩnh vực đối với người sản xuất kinh doanh.,đối với người vi phạm,0.37499999999999994
Đột tránh quyền lợi.,Tính xác định chặt chế về hình thức.,0.0
Điều kiện kết hôn,Tính quyền lực bắt buộc chung.,0.0
ứng phó pháp luật,sử dụng pháp luật,0.5
Điều kiện của chủ thể trực quan trong thi hành pháp luật.,chủ thể quyết định không thực hiện điều mà pháp luật cắm.,0.3333333333333333
"đẩy sự phản ứng, truyền thông, phát hiệu, sự nghiêm nguyện, sự phát hiện, sự phát hiện, sự phát hiện, sự phát hiện, sự phát hiện.",quy định phải làm.,0.0
"Đi xe hàng ba, chất lượng độc lập, đối thoại tránh thuế.","Lạng lách, đánh võng, chở hàng cồng kềnh.",0.1
Đối thoại vũ hành trong lúc tối họp quốc hội.,Công dân bình đẳng về quyền bầu cử.,0.0
điều kiện và tráchinh pháp luật,về điều kiện kinh doanh.,0.3636363636363636
Đều có quyền và nghĩa vụ giống nhau.,Đều có quyền như nhau.,0.6153846153846154
"Đồng bộ với trình độ, thu nhập và quan hệ của công dân với chính quyền","Đôi khi bị phân biệt bởi giàu nghèo, thành phần và địa vị xã hội",0.06451612903225808
"chỉ có người chồng mới có quyền lựa chọn nơi cư trú, quyết định số con và thời gian sinh con.","chỉ có người vợ mới có nghĩa vụ kế hoạch hoá gia đình, chăm sóc và giáo dục con cái. .",0.3414634146341463
"Lao động nam và lao động nữ đều phải làm việt như nhau kế cả nặng nhọc, độc hại và ảnh hưởng đến chức năng nuôi con.","Lao động nam và lao động nữ đều làm mọi công việc như nhau, không cần xét đến đặc điểm về chức năng sinh lý.",0.5384615384615384
"Ông anh, chị em, các cháu",cha mẹ và các con.,0.1818181818181818
Điều kiện này không phảo chính là doanh nghiệp đều kinh doanh các mặt hàng như nhau.,doanh nghiệp nhà nước được ưu tiên hơn các doanh nghiệp khác.,0.20689655172413793
Çalışma,Giáo luật,0.0
53,57,0.0
đất nước.,xã hội.,0.0
Đảng và Nhà nước có chính sách phát triển kinh tế bình đẳng nhằm ngăn cảnh thấy về sự phân biệt giữa dân tộc,Nhà nước phải bảo đảm để dân tộc chiếm đa số có trình độ phát triển kinh tế cao hơn dân tộc thiểu số.,0.375
"được pháp luật bảo hộ về tính mạng, sức khỏe của công dân.",bất khả xâm phạm về thân thể của công dân.,0.34782608695652173
đối thoại.,ủng hộ.,0.0
Đội ngũ quốc vưu có quyền bất khả xâm phạm về chỗ ở của công dân.,Quyền nhân thân của công dân.,0.36363636363636365
"Điện thoại, điện tín của công dân.",Quyền tự do dân chủ của công dân.,0.39999999999999997
đối thoại pháp lý.,điều bình thường.,0.0
Điều kiện quyền bình đẳng,Quyền bầu cử.,0.25
đại biểu của nhân dân chịu sự giám sát của cử tri,"Thực hiện cơ chế ""dân biết, dân bàn, dân làm, dân kiểm tra"".",0.08
Đột biến sự thật.,Bình đẳng.,0.0
Để bình đẳng,Phổ thông.,0.0
Điền vào trong dấu [],Hình thức dân chủ xã hội chủ nghĩa,0.0
"Điều kiện cấp quyền học tập của công dân cho ngành, nghề bác sĩ, giáo viên, kỹ thuật.","Quyền học thường xuyên, suốt đời của công dân.",0.3703703703703704
Đọc bảng trắc nghiệm.,Viết bài đăng báo.,0.0
Đánh giá hiền tài là nguồn cung của quốc gia.,Coi nhẹ nhân tài.,0.14285714285714288
Đăng kiểm bài cho báo Hoa học trò.,Quyền được phát triển.,0.0
Đủ nghẹn nghịn và flexibil học tập.,Công dân bình đẳng về cơ hội học tập.,0.25
"Đầu tư vào ngành, nghề, lĩnh vực, địa bàn mà Nhà nước khuyến khích.",Kinh doanh trong lĩnh vực bất động sản.,0.18181818181818182
Đủ các chứng chỉ bồi dư�loat kiến thức về thuốc bảo vệ thực vật.,Không cần bằng cấp nào nữa.,0.0
Đối thoại nghệ thuật.,"riêng cán bộ, công chức nhà nước.",0.0
Địa bàn kinh doanh,Uy tín nguời đứng đầu doanh nghiệp.,0.18181818181818182
Đất liệu.,Xã hội.,0.0
Đối tượng nghiên cứu của Triết học Mác – Lênin,Những vấn đề quan trọng của thế giới đương đại,0.10000000000000002
"Định nghĩa là hệ thống các quan điểm chung nhất về tự nhiên, xã hội và tư duy",Triết học là khoa học nghiên cứu về vị trí của con người trong thế giới,0.11764705882352941
Định nghị về động vi tự nhiên,Môn Sinh học,0.0
Định học,Hóa học,0.5
Điều kiện của quan duy vật và duy tâm trong Triết học,Mặt thứ nhất vấn đề cơ bản của Triết học,0.2727272727272727
Định nghĩa bất khả tri,Thế giới quan duy tâm,0.0
Ý thức có trước và sản sinh ra giống tự nhiên,Vật chất là cái có trước và quyết định ý thức,0.2727272727272727
Đời sống xã hội,Giới tự nhiên và tư duy,0.0
Đột tránh viện thuốc trong sự vật,Mọi sự biến đổi đều là tạm thời,0.13333333333333333
Động viên,Thụt lùi,0.0
Động viên,Vận động hóa học,0.3333333333333333
Đa dạng,Phong phú và đa dạng,0.5714285714285715
"Đối thoại vận động là phát triển, không thuộc tính vốn của sự vật",Triết học Mác – Lênin khái quát có năm hình thức vận động cơ bản trong thế giới vật chất,0.1764705882352941
Động viên của chiếc kê,Quá trình bốc hơi của nước,0.1818181818181818
Đột tránh trong các hợp thành và phát triển kinh tế,Sự xuất hiện các giống loài mới,0.1111111111111111
Định nghịn của sự vật trong một thời gian định nghịn,Xem xét sự vật hiện tượng trong hình thức vận động cao nhất của nó,0.23076923076923075
Đồng thái quan điểm này đồng nghị sự vận động và phát triển có mối quan hệ với nhau,Không phải sự phát triển nào cũng là vận động,0.20689655172413793
Định vị của sự thành tự nhiên,Tư duy,0.0
Đối thoại,Vận động,0.0
Điều kiện ngược chiều nhau,Khác nhau,0.28571428571428575
Đối thoại,Thống nhất biện chứng với nhau,0.0
Động quan từ các mặt đối lập,Sự đấu tranh giữa các mặt đối lập,0.5333333333333333
Động quan hòa họa giữa các mặt đối lập,Sự tồn tại giữa các mặt đối lập,0.5882352941176471
Đột tránh giữa các mặt đối lập,Sự điều hòa giữa các mặt đối lập,0.6666666666666666
"Đối thoại không gắn bó với nhau, không tạo tiền đối lập",Thống nhất biện chứng với nhau,0.2222222222222222
Động quan,Một tập hợp,0.0
Đồng thời có hai mặt đối lập trên mâu thuẫn,Mâu thuẫn chỉ được giải quyết bằng sự đấu tranh giữa các mặt đối lập,0.24
Đối thoại giữa các phương thuật y tế trong các thế hệ,Hai gia đình hàng xóm tranh chấp đất đai,0.0
Động quan sự giảm hoặc sự tăng trong hiệu quả của sự đấu tranh,"Sự vật, hiện tượng bị tiêu vong",0.09523809523809523
"Đối thoại, tác động, và ràng buộc",Có nhiều mặt đối lập trong một sự vật,0.125
Điểm nút,Độ,0.0
Điểm phát triển và phức táp,Lượng mới ra đời,0.0
Độ chuyển hóa,Lượng mới hình thành,0.0
Ø Lượng biến đổi trong giới hạn cho phép,Tăng lượng liên tục,0.15384615384615383
Đội ngũ công dân,Lãnh đạo,0.0
Đảm bảo sự tránh trán từ việc bị trùng lấp,Tôn trọng pháp luật,0.0
Đánh giá sự thành tích của mình trong quá trình mâu thuẫn,Đặt nhu cầu của cá nhân lên trên,0.1
Đảm bảo an toàn trong các hoạt động quốc gia,Học tốt là nghĩa vụ của học sinh,0.0
Đánh giá sức khỏe của trẻ em trên toàn bộ nước,Không ngừng học tập để nâng cao trình độ,0.0
Đức tinh thần,Danh dự,0.0
Đàn áo trắng,Tạo ra nhiều công việc cho mọi người,0.0
Đến ở nhà bạn khi chưa được mời,Xả rác không đúng nơi quy định,0.0
Đứng trước khởi hành,Thoải mái,0.0
Đàn động tràn trong cuộc chi tiếp,Vui vẻ khi lấy cắp tài sản nhà nước,0.0
Độc tại khi nhận thấy sự nghiệp của một nghệ sĩ trong bốn phim,Chào hỏi người lớn tuổi,0.0
Được cung cấp sự kiểm soát về chiếm hôn nhân,Kết hôn ở độ tuổi mình thích,0.11764705882352941
Điền ghi nhớ hôn nhân,Báo cáo họ hàng hai bên,0.0
Đồng hành của bạn và người thứ ba,Hôn nhân phải dựa vào lợi ích kinh tế,0.0
Đăng ký hôn nhân,Chia con cái,0.0
Độ hoạt tính trong phối hợp gia đình,Ép buộc và dựa trên lợi ích kinh tế,0.0
Ông và chồng tôn trọng nhân phẩm và danh dự của mỗi người,Bình đẳng trong xã hội,0.0
Đồng hồ thông tin quốc gia,Dòng họ,0.0
Đối thoại củng cố quan hệ,Gia đình đồng ý,0.0
Đầu nghình tháp,"Nuôi dưỡng, giáo dục con cái",0.0
Độ dập và trật trọng,Cha mẹ và con đẻ,0.20000000000000004
Động vi con người,Của Nhà nước,0.0
Đặc th Einzelnes,Của đất nước,0.0
Đầu thức tối hành vi phản biệu sự tham gia và tích cấy trong cộng đồng,Sống vô tư trong cộng đồng,0.2727272727272727
Đối xử,Theo tình cảm,0.0
Đột xuất giữa các tầng lớp nhân dân và người với người,Quan hệ giữa các địa phương,0.2222222222222222
Đầy đủ,Tự do hơn,0.0
Được hun đúc,Ủng hộ,0.0
Đối thoại thương nghì thật,Nhường nhịn người khác,0.0
Đồng tích trong cuộc sống,Yêu thương mọi người như nhau,0.0
Đột xuất,Chu đáo,0.0
Đột tránh trách nhiệm,Nhân đạo,0.0
Đối thoại tôn kính,Biết ơn,0.0
Đồng hành việc xây dựng một trung tâm thương mạo trên dân tộc,Một nhóm thanh niên trong bản cùng nhau đánh người thuộc dân tộc khác,0.22222222222222224
Đồng minh về sản xuất,Chính quyền xã A và xã B cùng bàn với nhau về việc cô lập xã C,0.0909090909090909
Đầu tư sự hấp dẫn vào việc học trọ thế giỏi,Cần học nhóm nhưng không cần hợp tác,0.10526315789473685
Độc lực,Tự giác,0.0
Sông Mekong.,Sông Kỳ Cùng.,0.4
Đồng Nai và Mã,Sông Hồng và sông Mã.,0.4444444444444445
"Đầu tiên, Dầu Tiếng.",Hòa Bình.,0.0
5 đại khí hậu.,4 đai khí hậu.,0.5
Đồng bằng Bắc Bộ.,Nam Trung Bộ.,0.28571428571428575
Đồng bằng duyên hải miền Trung.,Đồng bằng Thanh - Nghệ - Tĩnh.,0.3636363636363636
Đông Bắc - Tây Nam.,Bắc - Nam.,0.6666666666666666
3,2,0.0
Đức,Trung Quốc.,0.0
25 t�ráng Bà Rịa-Vũng Tàu,29 tỉnh/ thành phố.,0.0
Ấn Độ.,Cam-pu-chia.,0.0
1987,1987,1.0
Các đảo và vùng biển,Phần đất liền,0.0
Đọc sách giáo khoa và thảo luận về địa lí.,"Tham quan, du lịch.",0.0
303.221 km^2,$330.221 km^2$,0.5
Đà Lạt,Cà Mau,0.0
Địa chỉ gần trung tâm khu vực Đông Nam Á.,Nằm trong vùng nội chí tuyến.,0.0
ở khu vực nhiệt đới gió mùa Đông Nam Á.,Đứng thứ 3 trong các biển thuộc Thái Bình Dương.,0.0
Đảo Còng,Biển Xu-Lu,0.0
"Để hoàn thành 1 câu hỏi trắc nghiệm: Mùa hạ mát, mùa đông ấm hơn đất liền, biên độ nhiệt lớn.","Mùa hạ nóng, mùa đông lạnh hơn đất liền, biên độ nhiệt lớn.",0.6470588235294118
Điền vài thông báo về giai đoạn Tân sinh,"Giai đoạn cổ sinh, giai đoạn Trung sinh, giai đoạn Tân sinh.",0.380952380952381
Ôm Sông Mã,"Việt Bắc, Hoàng Liên Sơn.",0.0
25 triệu năm,15 triệu năm,0.6666666666666666
Giai đoạn Paleozoic,Giai đoạn Tân kiến tạo,0.5
Điền vài trên [],Giai đoạn Tiền Cambri,0.0
100 loại,50 loại,0.5
"Đây là trắc nghiệp, để chỉ tránh tránh, nói: Việt Nam có một số mỏ khoáng sản có trữ lượng thành thuận lợi trong tài nguyên khoáng sản, trong đó chủ yếu là các khoáng sản có trữ lượng vừa và nhỏ.",Tài nguyên khoáng sản nước ta phân bố rộng khắp trên cả nước.,0.14545454545454545
Đồ,Rắn,0.0
Ấn tại,Nhỏ,0.0
"Đá vôi, mỏ sắt.","Than, dầu mỏ, khí đốt.",0.22222222222222224
Động thái không tác động đến hiệu quả khai thác họp lí.,"Một số khoáng sản có nguy cơ cạn kiệt,",0.0
Đồng bằng Bắc Trung Bộ,Đồng bằng sông Hồng.,0.4444444444444445
Đường bán trên biển,Đông Bắc – Tây Nam,0.0
ở phía trên xích đạo.,Là kinh tuyến nằm bên phải của kinh tuyến gốc.,0.0
180 độ,Kinh tuyến Đông.,0.0
Ấn Độ,Vị trí thứ 7,0.0
5.000.000,Bản đồ có tỉ lệ 1: 150.000,0.0
12km,16km,0.0
1:500.000,1:500.000,1.0
Hình vẽ sơ sài về một khu vực,Hình vẽ của một quốc gia được thu nhỏ lại,0.33333333333333326
