predict,label,score
establishing staggered terms for senators,requiring all spending bills to originate in the House of Representatives,0.0
[O'Hare],Orlando,0.0
Explain the matter in the emphasis-of-matter paragraph and clearly state the reasons for drawing attention to it.,Notify the appropriate regulatory authority if the auditor's opinion was modified on the basis of the matter.,0.17647058823529413
"2,487,300","2,329,333",0.0
magnetic field,Neither,0.0
three,three,1.0
The collapse of communist regimes,The acceptance of many Eastern European countries into the EU,0.26666666666666666
"True, True","False, True",0.5
momentum,momentum,1.0
Buffy may be bisexual or curious about exploring same-sex relationships.,Buffy's fantasies are indicative of a paraphilia.,0.0
a complex and fluid system with varying degrees of segregation and interaction,a way of marking out the land so that black people had less space for housing,0.14285714285714288
breach of the implied warranty of quiet enjoyment,partial constructive eviction.,0.0
less than,none because it sinks.,0.0
"the winning candidate receives the most votes, even if it's not a majority",the Senate declares the formal winner,0.21052631578947367
Validate and sanitize user input,Merge tables,0.0
"Wrong, Wrong","Not wrong, Wrong",0.8
"Not wrong, Wrong","Not wrong, Not wrong",0.8571428571428571
27%,51%,0.0
Kismet,BurpSuit,0.0
reinforce each other,Both of these,0.0
Audiences are active participants in the construction of meaning from media messages.,Audiences are more vulnerable and passive than ever before.,0.1904761904761905
they are participating in a relationship dynamic that undermines their ability to make freely chosen decisions.,they are dominated by their partners insofar as they are not free to do as they please.,0.24242424242424243
in the nucleus,in the cytosol.,0.6666666666666666
rootkit,virus,0.0
"$0 $100,000",$100000 $0,0.5
act according to universal ethical principles that transcend the law,"define what is right by what they have learned from others, especially authority figures",0.0
6,7,0.0
"Scenario 1, Scenario 2","Wrong, Wrong",0.0
the group process may inadvertently undermine the work being done in individual therapy.,screening procedures for patients may be ignored because a therapist is recommending the group experience,0.14285714285714288
A large left-sided pneumothorax,Idiopathic fibrosing alveolitis,0.0
Linear Perspective,Sfumato,0.0
],The Affordable Care Act of 2010,0.0
Scenario 2,"Wrong, Wrong",0.0
easement in gross,easement in gross.,1.0
cricoid cartilage,cricothyroid membrane.,0.0
the law,his own will,0.0
Statistical significance testing,Extraneous variables,0.0
ethnolinguistic minority groups,regionalist groups.,0.4
Treaties are international agreements concluded between States with the intention to be legally bound.,Treaties are agreements concluded between States in written form governed either by international or domestic law,0.39999999999999997
Caregivers,Neighbors,0.0
"Scenario 1, Scenario 2","Wrong, Wrong",0.0
"100,000 books","8,000 books",0.5
P > ATC > MC,P > MR = MC = ATC,0.5714285714285715
The MAC does not depend on the message length.,Given H(k \| m)H(k∥m) anyone can compute H(k \| m \| w)H(k∥m∥w) for any ww,0.0
The change in zoning constitutes a material alteration of the contract.,legal title remained in Sloan.,0.12500000000000003
58%,64%,0.0
is unable to live a fulfilling life,is immoral.,0.22222222222222224
social comparison,norms.,0.0
"Wrong, Wrong","Not wrong, Wrong",0.8
The US provided financial assistance and encouraged economic reforms,The US supported public ownership of natural resources,0.23529411764705882
The Myers-Briggs Type Indicator,Beck Hopelessness Scale,0.0
hemoglobin structure is conserved across species due to its essential function.,humans are related to chimpanzees but not to dogs,0.09999999999999999
Satellite imagery,test pits,0.0
They are equal in magnitude and opposite in direction.,They have different magnitudes and are pointed in opposite directions.,0.4210526315789474
"improper, as it is unfairly prejudicial and irrelevant to the informer's credibility.","proper, as tending to show the informer's bad character for truthfulness.",0.34782608695652173
humans are fundamentally free,existence is a myth,0.0
security and welfare,war and peace.,0.3333333333333333
equal,less,0.0
"Yes, because Congress has the power to regulate activities that have a substantial effect on interstate commerce, even if the activity itself is local in nature.","Yes, because Congress has the power to regulate property for the general welfare.",0.46153846153846156
It emphasized the importance of empirical observation and data analysis in understanding the natural world.,The ideas of the ancient Greeks guided all of their ideas.,0.23076923076923075
Russia was exposed to new ideas and technologies from the East.,Russia benefited by becoming the administrative center of Mongol political activity.,0.18181818181818182
spaced repetition,exercising,0.0
detecting the dimming of a star's light as a planet passes in front of it (transit method),detecting the starlight reflected off the planet,0.25
traditional gender roles have assigned them primarily to the domestic sphere,industrial capitalism separated the middle class home from the workplace,0.09523809523809525
Sefer Yetzirah,Gemarah,0.0
Scenario 1,"Wrong, Not wrong",0.0
Logically Equivalent,Contradictory,0.0
1/1836,[|ɣe| = 1.761 x 10^11 T^-1 s^-1],0.0
I and III only,II only,0.3333333333333333
"A defendant was walking down a dark street when a stranger jumped out and attacked him. The defendant, fearing for his life, grabbed a nearby stick and struck the attacker, causing him to fall and hit his head on the pavement. The attacker died from his injuries.","A defendant was a reporter for a newspaper and was sent on assignment to another state to cover the story of a mining disaster. He was sitting in his hotel room one evening, trying to get a message to his editor, when a victim knocked at the door. The defendant opened the door, and the victim announced a robbery. The defendant took a lamp from the night table and threw it at the victim. The victim was momentarily stunned, and the defendant then pulled a gun out of his own suitcase and shot the victim to death.",0.20833333333333334
A conference committee is formed to reconcile the differences.,The bill goes back to each house's committee and restarts the legislative process.,0.18181818181818185
I and III only,I only,0.6666666666666666
torture is ineffective and counterproductive.,endorsing a single act of torture requires endorsing torture as a practice.,0.11764705882352941
"Jean Baptiste Colbert, his finance minister","Cardinal Mazarin, his regent and foreign policy advisor",0.14285714285714288
"The statute is content-neutral because it applies to all types of speech, regardless of their content.","The statute is a prior restraint on speech, which unconstitutionally vests unfettered discretion in the school board to decide who may use university lecture halls.",0.19512195121951217
"The state has a legitimate interest in promoting the health and well-being of its citizens, and this funding mechanism is a permissible way to achieve that goal.",The Tenth Amendment reserves to the states plenary power over the allocation of their public funds.,0.13953488372093023
10,12,0.0
the part of the mind that mediates between the id and the superego,the self as a whole: an unstable mix of conscious and unconscious elements,0.23076923076923078
Square wave,Triangular wave,0.5
what motivates people to destroy the environment.,whether plants have interests.,0.0
the majority of people who experiment with illegal drugs do not become addicted.,excessive use of illegal drugs is the norm.,0.2857142857142857
The equilibrium price level increases while the equilibrium quantity of output decreases.,The equilibrium price level decreases while the equilibrium quantity of output increases.,0.8333333333333334
low task-orientation and low relationship orientation,high task-orientation and low relationship orientation,0.8333333333333334
"School psychologists must actively engage in continuing education to stay abreast of current research, best practices, and evolving ethical guidelines.",Textbooks from graduate school should be reread annually.,0.07142857142857144
"Wrong, Not wrong","Not wrong, Not wrong",0.8571428571428571
melting,photosynthesis,0.0
A two-thirds majority vote in both the House of Representatives and the Senate.,The president's successful reelection campaign advocated bipartisanship.,0.1
Mothers are indispensable to the exercise of military power but often overlooked in traditional security analyses.,Mothers are not passive objects but the specific target of military recruiters who rely on their active engagement to fuel recruitment.,0.27027027027027023
Domestic steel prices decrease.,Imports fall.,0.0
"guilty, because he acted with the intent to burn a structure, even if the damage was minor.","not guilty, because he did not intend to burn down the restaurant.",0.41379310344827586
Activating antiviral genes,Binding to viruses,0.0
emphasize the inherent goodness of the world and humanity's potential for growth and fulfillment,reject both the goals and means of conventional society and provide utopian alternatives,0.22222222222222224
deontology,consequentialism.,0.0
Inuit,Clovis,0.0
"The atmospheric composition of Mars lacks other greenhouse gases like water vapor, which contribute significantly to the greenhouse effect.",the greenhouse effect requires an ozone layer which Mars does not have,0.1935483870967742
a focus on cultural differences and the perceived threat they pose to national identity,a post-modern deconstruction of racist ideas to reveal their lack of depth,0.15384615384615383
non-seasonal circadian rhythm sleep-wake disorder,claustrophobia,0.0
dispersion,skewness.,0.0
determinism,demonstrating high social status through large vocabulary,0.0
"Public services, social, economic and environmental","Public services, social, cultural and environmental",0.8333333333333334
positive reinforcement,central route of persuasion,0.0
7,−7.7,0.0
morally wrong because it kills a being with a future like ours.,always permissible.,0.0
firms do not produce at the minimum point of their average total cost curve.,there exist no barriers to entry.,0.0
the increasing specialization of scientific disciplines,the development of universal public education in many European countries,0.25
free of oxide coatings,coloured,0.0
A surgical procedure to create an opening in the trachea,An opening in the anterior chest wall.,0.47058823529411764
administer the older form with the understanding that the results may not be as accurate or comparable to newer test forms.,recommend that the assessment be canceled,0.22222222222222224
"(-1/20, 1/2)","[-1,1]",0.0
"A multifaceted process involving the interconnectedness of economies, cultures, and societies across national borders, driven by factors such as technological advancements, trade liberalization, and migration.","Globalization is best described as the 'shrinking' of the global community, drawing people into closer contact with one another primarily at the economic and technical levels. This process began in the early 20th century and was based on the ideological expeditions that originated from western Europe.",0.11267605633802817
sound localization,olfactory perception,0.0
"Not wrong, Wrong","Wrong, Not wrong",0.6666666666666666
],0.95,0.0
guide our actions,inform us of their preferences.,0.0
performance art,mimesis,0.0
"is still necessary, but the researcher must provide a justification for withholding information and explain the potential impact on the participant's willingness to participate.","is not necessary, bur some explanation of the research situation to the participant is essential",0.2051282051282051
Shifting the burden of proof,Complex question,0.0
abnormal accumulation of fluid in the interstitial spaces,excessive intracranial fluid.,0.18181818181818182
arguing that something must be true because it is new or recently discovered,drawing a conclusion by applying irrelevant criteria to a subject,0.0
environmental degradation,unequal social order.,0.0
"True, False","True, False",1.0
O's,Raisin Bran,0.0
larceny,larceny only.,0.6666666666666666
Proteins,Carbohydrates,0.0
The variables must be categorical.,Observed frequencies should be whole numbers.,0.1818181818181818
Louis XIV,Louis XVI,0.5
HNO3 and NaNO3,HIO3 and KClO3,0.3333333333333333
increased social welfare spending,"individual freedom, choice and responsibility",0.0
Through a negative-sense RNA intermediate,As negative strand RNA viruses,0.20000000000000004
controlled access to sacred sites and rituals.,incorporated other societies through conquest warfare.,0.0
"Yes, because the fumigation company had a duty to inspect thoroughly and could be found negligent for failing to discover the hole in the firewall.","No, because the fumigation company exercised a high level of care.",0.2777777777777778
"Not wrong, Wrong","Not wrong, Not wrong",0.8571428571428571
Abstract and hypothetical reasoning,simple motor responses to sensory stimuli,0.0
Scenario 1,"Wrong, Wrong",0.0
encourage borrowing by depository institutions so that the money supply may expand.,give depository institutions a break on their borrowings.,0.2
Horizontally,Laterally,0.0
"Not wrong, Wrong","Not wrong, Not wrong",0.8571428571428571
Pure Land,Vajrayana,0.0
The monopoly would earn a normal profit.,The monopoly would make an economic profit.,0.5714285714285714
"without a strong magnetic field the solar wind stripped away most of the atmosphere, significantly reducing the greenhouse effect and cooling Mars down",without a strong magnetic field which enhances the greenhouse effect Mars cooled down.,0.5555555555555555
Forgery,Mental incapacity,0.0
"No, because the sister's prior conversations with the defendant and her belief that the voice on the phone belonged to him are sufficient to establish a foundation for authentication.","No, because telephone conversations do not need to be authenticated, because there is a presumption that the person talking is the same person who owns the phone number.",0.24561403508771928
poikilotherm,thermophyle.,0.0
the inability to explain why it would be wrong for the United States to forcefully annex Canada.,the inability to explain why it would be wrong to force Canada to join NAFTA.,0.6875
measuring the test's test-retest reliability,looking to see if the mean level of perfectionism has changed,0.12500000000000003
anterograde amnesia,belief bias.,0.0
5 × 10^5 Pa,0.25 × 10^5 Pa,0.75
Giant Sip,Big Drink,0.0
decrease by $290 million,increase by $2.9 million.,0.5
"Wrong, Right","Wrong, Not wrong",0.4
An increase in the price of one good leads to a decrease in the demand for the other good.,A positive income elasticity,0.08695652173913043
7 × 84,28 × 7,0.3333333333333333
freedom of association justifies restricting immigration.,"we have an absolute right to freedom of association (i.e., one that cannot be outweighed by anything else).",0.25
Two's complement and sign and magnitude,Sign and magnitude and one's complement only,0.4615384615384615
14,4,0.0
Portugal was primarily interested in acquiring slaves from Kongo.,Kongolese noblemen were frequently taken as slaves by the Portuguese.,0.10526315789473685
energy,wavelength,0.0
"Right, Wrong","Wrong, Not wrong",0.4
"Privity of estate exists between the property owner and the corporation, but privity of contract does not exist between them.",Privily of estate and privity of contract exist between the shopkeeper and the corporation.,0.47058823529411764
56%,33.20%,0.0
Andy,Randy,0.0
often fail to recognize the importance of individual flourishing and the common good.,are continuations of the very same debate about sexual activity that went on in the Greek world.,0.13333333333333333
"Wrong, Right","Wrong, Not wrong",0.4
34.80%,48.10%,0.0
That technological advancement is always a linear progression and beneficial in all contexts,That China's rigid form of dictatorial rule suppressed any spirit of military or technological innovation,0.14285714285714288
A physically limited value,6*10^3 W,0.0
"No, because it violates the Due Process Clause of the Fourteenth Amendment by failing to provide adequate procedural protections.","Yes, because a state's police power authorizes it to punish criminal behavior with appropriate sanctions.",0.17647058823529413
"The expert's testimony is admissible under the ""business records"" exception to the hearsay rule, as the medical records are considered reliable records of past events.",The testimony is inadmissible hearsay because there was a constitutional right under these facts to cross-examine the doctors who wrote the prior records.,0.3333333333333333
Vitamin K,Riboflavin,0.0
Nitrogen,Carbon,0.0
Increased,Increased     Increased,0.6666666666666666
Scenario 2,"Wrong, Wrong",0.0
The Commission required a commitment to peaceful secession,The Commission required a change in boundaries,0.5333333333333333
Government-wide financial statements,Governmental fund financial statements.,0.5714285714285715
"unconstitutional, because it discriminates against out-of-state students without a rational basis.","unconstitutional, because it constitutes a violation of the privileges and immunities clause of Article IV, Section 2.",0.2857142857142857
A wholesaler offers a discount to a retailer for purchasing a large quantity of goods.,A retailer offers a discount to a consumer for buying out of-season merchandise.,0.5
Mycotoxins contaminate foods containing fungi formed during storage under moist conditions,Mycotoxins contaminate foods containing bacteria formed during storage under moist conditions,0.9090909090909091
],a restructuring of socialist society was necessary in order to avoid the collapse of the Soviet Union,0.0
Scenario 1,"Wrong, Wrong",0.0
16 gauge,22 gauge.,0.5
"Recurrent, severe infections with a variety of organisms",Recurrent severe infections,0.5454545454545454
0.6,0.5,0.0
−7,−1,0.0
Flowers,Alteration of generations,0.0
Specificity and memory,Antibodies,0.0
Scenario 2,"Wrong, Not wrong",0.0
pressure waves,Neither of these,0.0
"1,000,000",1000,0.0
"Not wrong, Wrong","Not wrong, Wrong",1.0
"the morality of an action should be judged based on its consequences, not the agent's motivations.",sometimes the only way to cure a disease is through selfish desires.,0.07142857142857144
"The injury was not ascertainable until the testator's death in 2004, so the statute of limitations begins to run from that date.",The legal fee for the original estate plan was never paid.,0.12121212121212123
Variation is essential for natural selection to occur.,All genetic variation produces phenotypic variation.,0.14285714285714288
Blood pressure,Pulse pressure,0.5
"The woman, because the sister assumed the risk of subsidence when she purchased the property.","The sister, because she is entitled to support for her land in its improved condition.",0.20000000000000004
posterior fragment to be displaced laterally by the action of the lateral pterygoid muscle.,posterior fragment to be displaced anteriorly by the action of the lateral pterygoid muscle.,0.9285714285714286
Plessy v. Ferguson,Bradwell v. Illinois,0.3333333333333333
"False, False","False, False",1.0
"Scenario 1, Scenario 2","Wrong, Wrong",0.0
A reservation is invalid when it goes against the fundamental principles of the treaty,A reservation is invalid only when is incompatible with a peremptory norm of international law (jus cogens),0.3870967741935484
"Scenario 1, Scenario 2","Wrong, Wrong",0.0
"objectionable, because it is unfairly prejudicial and irrelevant to the defendant's credibility.","permissible, because the defendant waived his privilege against self-incrimination by taking the stand.",0.16
chicken,cow,0.0
"False, True","False, True",1.0
Esteem,Physiological.,0.0
Patronizing and condescending,"They are ""exiled sons"" of the British race.",0.0
"$280,000","$283,000",0.0
Serotonin,Acetylcholine,0.0
25,25,1.0
Herniated intervertebral disc,Osteophyte formation,0.0
"Scenario 1, Scenario 2","Wrong, Wrong",0.0
Technological advancements,Increased government spending.,0.0
Ps(Sheena),sP,0.0
1 hour 24 minutes,1 hour 20 minutes,0.75
Scenario 2,"Not wrong, Not wrong",0.0
Technological stagnation,Urban ethnic ghettos on the rise,0.0
"Not wrong, Wrong","Not wrong, Not wrong",0.8571428571428571
Permanent Fund,Permanent Permanent,0.5
"2,100 and 2,400",180 and 280,0.3333333333333333
Meiosis produces two genetically identical daughter cells.,Homologous chromosomes join during synapsis.,0.0
everything happens; everything ought to happen,everything ought to happen; everything will happen,0.6153846153846153
The Filipinos are incapable of self-government and need the guidance of a superior power.,The closing of the western frontier impels the United States to expand its territory overseas.,0.20689655172413796
To denature the proteins and mask their native charge.,To prevent the protein from denaturing so that the electrophoresis can accurately resolve the proteins on the basis of tertiary structure.,0.2
The court will likely find that the first state's law is preempted because it conflicts with the federal government's silence on the issue of genetic engineering in tomatoes.,The injunction will be granted because tomatoes that are in compliance with federal law never have to be approved also under a state law.,0.1923076923076923
agriculture,metalworking,0.0
acceptance,participation,0.0
the intention behind the action,the moral character of the agent who performs it.,0.2857142857142857
The vesicle is transported to the cell membrane and its contents are expelled.,The vesicle releases its contents to the cytoplasm to be digested.,0.33333333333333337
"not guilty, because the bribe was not intended to influence the commission member's vote.","guilty, because the commission member's agreement to accept the $10,000 was sufficient to form a conspiratorial objective.",0.3225806451612903
Civil War,Jim Crow laws,0.0
"−4, −3, −1, 6, 8","6, −1, 8, −3, −4",0.4000000000000001
"All dogs are mammals. Fido is a mammal. Therefore, Fido is a dog.","Non-university can also become an outstanding talent. Gorky, Edison, Faraday, Franklin, etc. have not attended college, but they have all become outstanding talents.",0.05555555555555555
Racial prejudice and the struggle for equality,Debates over religious freedom,0.0
Issue a compilation report with an emphasis-of-matter paragraph highlighting the significant deficiencies in the financial statements.,Determine the effects of the deficiencies and add a separate paragraph to the compilation report that describes the deficiencies and their effects.,0.2631578947368421
a small group that controls a disproportionate amount of wealth and power,a group who circulate between high status positions and exclude others,0.2608695652173913
"Wrong, Not Wrong","Wrong, Not wrong",1.0
Remove one of the highly correlated variables,Drop one of the collinear variables,0.6153846153846153
intensity,overtones,0.0
Autosomal recessive,Autosomal dominant,0.5
"Yes, because the shoe store is a nonconforming use.","No, because the nonconforming use of the building terminated when the daughter's parents died.",0.34782608695652173
"For the man who is still alive and the deceased man's heir, because they met the requirements for adverse possession.","For the man who is still alive, because he is the surviving adverse possessor.",0.588235294117647
The Third World was seen as a battleground for ideological competition,The US ignored the Third World,0.3529411764705882
Epidermis and dermis,Dermal papillae,0.0
Assigning costs and revenues to specific individuals or departments for performance evaluation.,Investigating all variances regardless of their status as favorable or unfavorable.,0.08695652173913043
~Bje,~Bje,1.0
Balance the needs of aging parents with the demands of their own careers,Pay for nursing home care by sacrificing their own care,0.17391304347826086
Autocratic,Egalitarian,0.0
Interpersonal skills,Communication skills,0.5
understand the risks and benefits of participating,Have information that will be worth our effort to collect,0.0
the value of the dollar will tend to depreciate.,the value of the dollar will tend to appreciate.,0.8888888888888888
"Yes, because it asks the witness to speculate on the credibility of the police and the guilt or innocence of the defendant.","No, questioning about the possibility of other perpetrators, or about police misconduct, is always permissible.",0.16216216216216214
"Right, Wrong","Wrong, Not wrong",0.4
imported more than it has exported.,imported more than it has exported.,1.0
Show fluctuations in satisfaction but generally remain stable over time,Show high satisfaction through all the years of marriage,0.2105263157894737
increase as people need more money to purchase goods and services.,decrease as the purchasing power of the dollar is falling decreasing the interest rate.,0.08
Glucose,Intramuscular lipid,0.0
Glucose,Galactose,0.0
"[π/2, 3π/2]",3,0.0
"Ginny, because Rover's presence on the street, even without prior vicious behavior, created an unreasonable risk of harm.","Doug, because Retriever is a domesticated animal.",0.08
"$24,000","$18,000",0.0
"the investor, because he was a subsequent purchaser for value without notice.","the investor, because he took title by warranty deed and the buyer took title by quitclaim deed.",0.27586206896551724
Extortion and aggravated assault.,Assault and battery.,0.28571428571428575
Interacting and influencing each other,Working one at a time,0.0
it can be overly simplistic and fail to account for the complexities of human relationships and motivations.,it fails to reconcile prima facie duties.,0.16666666666666666
],Undermining Communism in the Eastern Block by demanding a removal of the Berlin Wall,0.0
attacking the person making the argument instead of addressing the argument itself,saying someone shouldn't do something because if he or she does it people won't like him or her,0.0
commutative group,None of these,0.0
"Right, Wrong","Wrong, Not wrong",0.4
Scenario 2,"Wrong, Wrong",0.0
The Moon will be further from the Earth and the Earth’s day will be shorter.,The Moon will be further from the Earth and the Earth’s day will be shorter.,1.0
was optimistic about France's chances in the war,was disgusted to hear that Paris was reacting with joy at the advent of war,0.26086956521739135
decrease the money supply increase interest rates decrease private investment decrease aggregate demand and decrease domestic output.,increase the interest rate decrease private investment increase aggregate demand and increase domestic output.,0.6451612903225806
To punish individuals or entities for violating international law or engaging in harmful activities.,To end economic support for morally unacceptable regimes.,0.18181818181818182
"Scenario 1, Scenario 2","Wrong, Wrong",0.0
I and II only,II and III only,0.5
a lack of synchrony between the child's developmental needs and the caregiver's responsiveness.,inconsistencies in the parenting styles of the child’s caregivers.,0.27272727272727276
"admissible, as a statement against interest","admissible, because the defendant admitted his negligence.",0.15384615384615383
"Longitudinal follow-up of a large, diverse cohort",The commitment of the staff,0.16666666666666666
Total revenue will increase.,The quantity demanded will increase.,0.4444444444444445
mutualism,gravitropism,0.0
Symbol Table,Semantic Stack,0.0
Aldosterone,Adrenaline.,0.0
],\frac{1}{2},0.0
"Not wrong, Wrong","Not wrong, Not wrong",0.8571428571428571
],Urethra,0.0
shape,acceleration due to gravity.,0.0
reduces the likelihood of leniency or severity bias in ratings,eliminates statistical concerns about ipsative measurement,0.0
(n-1)/n,1/(n^2),0.0
11,4,0.0
John Lennon,John Lennon,1.0
a period of significant climatic instability with fluctuating temperatures and precipitation patterns.,a decline in large mammal populations and relative increase in other classes of vertebrate species.,0.14814814814814814
is truly deserving of death.,is morally degraded.,0.25
religious beliefs and rituals.,trade and economics.,0.28571428571428575
photosynthesis,oxidation,0.0
NetBus,Game-Troj,0.0
camera operation,construction,0.0
Copyright Infringement,Jurisdiction.,0.0
it reduces the impact of rater subjectivity.,it provides specific information for employee feedback.,0.14285714285714285
A condition where the state holds absolute power and control over all aspects of its citizens' lives.,"A condition where people are given relief from the traumas that afflict human development, are safe from threats and are protected from hurtful disruptions to their daily lives.",0.26666666666666666
"early European farmers who migrated from Anatolia around 7,000 years ago.","people genetically traceable to the Middle East who moved into Europe about 9,000 years ago.",0.23076923076923075
Personal shoe size,The diet.,0.0
Discrimination,None of these,0.0
"reason and logic can explain all phenomena, even suffering","the only purpose of a government is to secure the rights of life, liberty, and property",0.08
"Not Wrong, Wrong","Wrong, Not wrong",0.6666666666666666
0.60 atm,0.33 atm,0.5
Dragon,monkey,0.0
Labor,Labor,1.0
a kinetic conflict,a war simpliciter.,0.3333333333333333
"Invalid. Counterexample when T, U, W, and Z are true and X is false","Invalid. Counterexample when T, X, and Z are true and U and W are false",0.689655172413793
it can take on an infinite number of values within a given interval,it is positive for one half cycle,0.1
9 and 3 over 5,3 and 3 over 4,0.6
Understanding aging can help us develop strategies to improve health and longevity.,More job opportunities are available for those with some knowledge of aging,0.08333333333333333
A function that calculates the standard deviation,A function that rounds a numeric value,0.42857142857142855
electromagnetism,ultrahigh-frequency sound,0.0
