Question,predict,label,rouge_score,score,Grade
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Đoạn trích “Tôi có một ước mơ” được viết theo phương thức nào?
### Lựa chọn:
A: Nghị luận 
B: Tự sự
C: [MASKED] 
D: Chính luận","Ảnh hưởng văn học. Trong đoạn trích ""Tôi có một ước mơ"", tác giả Martin Luther King Jr đã sử dụng một phong cách diễn đạt thuộc loại tự sự, kể về ước mơ của mình trước đám đông.",Biểu cảm,0.0,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Bài diễn thuyết này được Martin Luther King đọc ở đâu vào thời gian nào?
### Lựa chọn:
A: Tại đài tưởng niệm Lin-cơn ngày 28/8/1963 
B: Tại đài tưởng niệm Lin-cơn ngày 29/8/1963
C: [MASKED] 
D: Tại đài tưởng niệm Lin-cơn ngày 28/8/1964",Ở đâu và khi nào bài diễn thuyết này được Martin Luther King đọc?,Tại đài tưởng niệm Lin-cơn ngày 29/8/1964,0.0,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Hồn thơ “quê mùa”, Hoài Thanh dùng chỉ nhà thơ nào trong bài viết “Một thời đại trong thi ca”
### Lựa chọn:
A: [MASKED] 
B: Nguyễn Bính
C: Lưu Trọng Lư 
D: Tố Hữu"," ""Hồn thơ “quê mùa”, Hoài Thanh dùng chỉ nhà thơ Tố Hữu trong bài viết “Một thời đại trong thi ca”.""",Nguyễn Nhược Pháp,0.0,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Hồn thơ “trong sáng”, Hoài Thanh dùng chỉ nhà thơ nào trong bài viết “Một thời đại trong thi ca”?
### Lựa chọn:
A: Thế Lữ 
B: [MASKED]
C: Nguyễn Nhược Pháp 
D: Nguyễn Bính"," ""Nguyễn Du"".",Lưu Trọng Lư,0.0,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Trong “Một thời đại thi ca”, Hoài Thanh viết: “Đời chúng ta nằm trong một chữ tôi. Mất bề rộng ta đi tìm bề sâu. Nhưng càng đi càng ớn lạnh”.  là nhận định của Hoài Thanh về hồn thơ của các nhà “Thơ mới” ở giai đoạn thoái trào. Cụm từ “nhưng động tiên đã khép”, ông chỉ nhà thơ nào?
### Lựa chọn:
A: Thế Lữ 
B: [MASKED]
C: Lưu Trọng Lư 
D: Hàn Mặc Tử"," ""Nhưng động tiên đã khép"", ông chỉ nhà thơ Hàn Mặc Tử.",Xuân Diệu,0.0,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: “Cầu hiền” ở đây hướng tới đối tượng nào?
### Lựa chọn:
A: [MASKED] 
B: Người có tài
C: Người có đức 
D: Người có đức và tài"," ""Cầu hiền"" ở đây hướng tới đối tượng là người có đức. 

Vậy nên câu trả lời đúng là C: Người có đức.",Người ăn ở hiền lành,0.125,0.07142857142857142,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Tác giả của đoạn trích “Tôi có một ước mơ” là ai?
### Lựa chọn:
A: [MASKED] 
B: Mác –tin Lu-thơ Kinh
C: Rabindranath Tagore 
D: Vic-to Huy-gô"," ""Tôi có một ước mơ"" được tác giả Martin Luther King Jr. viết.",Aleksandr Sergeyevich Pushkin,0.0,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Tác giả đã nêu ra cách nhận diện tinh thần Thơ mới như thế nào?
### Lựa chọn:
A: So sánh bài hay với bài hay. 
B: So sánh bài hiện đại với bài cổ điển.
C: So sánh bài hay với bài tầm thường. 
D: [MASKED]", So sánh tác giả với người khác.,So sánh bài tầm thường với bài tầm thường.,0.4444444477558136,0.375,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Câu văn “Người hiền xuất hiện ở đời, thì như ngôi sao sáng trên trời cao” nói lên nội dung gì?
### Lựa chọn:
A: Nhân tài Bắc Hà nhiều như sao trên trời. 
B: Người hiền theo Quang Trung rất nhiều như sao trời
C: [MASKED] 
D: So sánh người hiền tài như vì sao tinh tú. Đề cao vị trí, vai trò của người hiền tài."," ""Người hiền xuất hiện ở đời, thì như ngôi sao sáng trên trời cao"". Đề cao vị trí, vai trò của người hiền tài.",Người hiền ở Bắc Hà rất hiếm có,0.2439024448394775,0.1875,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Đoạn trích “Tôi có một ước mơ” nằm trong:
### Lựa chọn:
A: Ăn sáng với kim cương 
B: Người đàn ông của chúng tôi ở Havana
C: Bước đến tự do, Câu chuyện Mon-ga-mo- ri- Montgomery 
D: [MASKED]"," ""Tôi có một ước mơ"" nằm trong: 
D: Tôi có một ước mơ - Martin Luther King Jr.","Một con gấu tên là Paddington, với hình minh họa của Peggy Fortnum",0.0,0.06666666666666667,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Nữ phóng viên đầu tiên là viết về ai?
### Lựa chọn:
A: Manh Manh nữ sĩ 
B: Nguyễn Thị Bình
C: [MASKED] 
D: Hồ Xuân Hương",Ảnh Dung,Trương Mỹ Hoa,0.0,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Tên thật của Manh Manh nữ sĩ là:
### Lựa chọn:
A: [MASKED] 
B: Nguyễn Thị Kiêm
C: Nguyễn Thị Hoa 
D: Nguyễn Thị Lan", Nguyễn Thị Kiêm,Nguyễn Thị Khiêm,0.8333333134651184,0.6666666666666666,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Bà Kiêm bắt đầu trở nên nổi tiếng khi:
### Lựa chọn:
A: Nổi tiếng về những bài diễn thuyết, những bài viết về bình đẳng giới và thơ mới 
B: Viết thơ
C: Viết bài ủng hộ thơ mới 
D: [MASKED]"," ""Bắt đầu tham gia vào các cuộc tranh luận về văn học trên mạng xã hội"".",Viết kí,0.0,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Dòng nào nói đúng nhất về năm sinh năm mất của bà Kiêm?
### Lựa chọn:
A: Sinh 1914 mất 2015 
B: Sinh 1914 mất 2005
C: [MASKED] 
D: Sinh 1912 mất 2005",1914,Sinh 1913 mất 2005,0.3529411852359772,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Sở trường của bà Kiêm là gì?
### Lựa chọn:
A: [MASKED] 
B: Diễn thuyết
C: Phỏng vấn 
D: Phê bình","istringstream. Trong ngữ cảnh này, ""sở trường"" có nghĩa là sở thích hoặc lĩnh vực mà một người giỏi nhất. Vì vậy, nếu bà Kiêm được biết đến như một người giỏi nhất trong việc đưa ra các phân tích và nhận xét chính xác và sâu sắc, thì ""sở trường"" của bà có thể là ""phê bình"". Do đó, câu trả lời chính xác sẽ là D: Phê bình.",Thơ,0.0,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Bà Kiêm là phóng viên của tờ báo nào?
### Lựa chọn:
A: Phụ nữ Tân thời 
B: Đuốc An Nam
C: Phụ nữ Tân văn 
D: [MASKED]",Ảnh hưởng của phụ nữ trong xã hội.,Thần chung,0.0,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Tại kì Pa-ra-lim-pích Tô-ky-ô 2020 vận động viên xuất sắc nhất là:
### Lựa chọn:
A: Van Gát 
B: Henry
C: [MASKED] 
D: Xnai – đơ"," C: [MASKED]

Để hoàn thành câu hỏi, bạn cần tìm ra tên của vận động viên xuất sắc nhất tại kỳ Paralympic Tô-ky-ô 2020. Trong thực tế, bạn có thể tìm kiếm thông tin này trên internet hoặc từ nguồn tin tức uy tín khác.",Hanry,0.0,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Đến Pa-ra-lim-pích Ri-ô đờ Gia - nê - rô Xnai-đơ dành được mấy chương:
### Lựa chọn:
A: 2 huy chương vàng 
B: 3 huy chương vàng
C: [MASKED] 
D: 6 huy chương vàng",4 huy chương vàng,4 huy chương vàng,1.0,1.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Trong lần tham dự Pa-ra-lim-pích đầu tiên, Van Gát đã dành được:
### Lựa chọn:
A: 2 huy chương vàng 2 huy chương bạc 
B: [MASKED]
C: 2 huy chương vàng 1 huy chương đồng 
D: 2 huy chương bạc 1 huy chương đồng",2 huy chương vàng 1 huy chương bạc,2 huy chương vàng 1 huy chương bạc,1.0,1.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Trong nói và viết, cần tránh hiện tượng nào?
### Lựa chọn:
A: Ngôn ngữ nói được ghi lại bằng chữ viết. 
B: [MASKED]
C: Dùng ngôn ngữ nói và ngôn ngữ viết đúng lúc, đúng chỗ. 
D: Dùng những yếu tố đặc thù của ngôn ngữ viết khi nói."," <B: Trong nói và viết, cần tránh hiện tượng nào?> 

Trong trường hợp này, câu hỏi có thể được hoàn thành như sau:

### Câu hỏi: Trong nói và viết, cần tránh hiện tượng nào?
### Lựa chọn:
A: Ngôn ngữ nói được ghi lại bằng chữ viết.
B: Trầm tích (hoặc các từ tương tự) là hiện tượng cần tránh trong việc nói và viết.
C: Dùng ngôn ngữ nói và",Ngôn ngữ viết được trình bày lại bằng lời nói.,0.1219512224197387,0.15,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Nhận xét nào về các câu văn vần trong truyện Tấm Cám chưa chính xác?
### Lựa chọn:
A: Có người nói và người nghe. 
B: Người nghe không có mặt.
C: [MASKED] 
D: Ngôn ngữ tự nhiên, trau chuốt."," ""Truyện được viết bằng ngôn ngữ vần lục bát truyền thống"".",Được thể hiện bằng âm thanh và ngữ điệu.,0.1481481492519378,0.3,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Văn bản Trí thông minh nhân tạo được trích từ:
### Lựa chọn:
A: Hồ sơ tương lai: lược sử 50 năm tới 
B: Kĩ thuật số và con người: chúng ta sẽ sống, yêu và suy nghĩ ra sao trong tương lai
C: 50 ý tưởng về tương lai 
D: [MASKED]",50 ý tưởng về tương lai như đề xuất trong câu hỏi.,"Trí tuệ tương lai: kỉ nguyên thông tin đã thay đổi đầu óc chúng ta như thế thế nào, tại sao và chúng ta có thể làm gì?",0.1632653027772903,0.15,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Thuật ngữ trí thông minh nhân tạo được ra đời vào năm nào?
### Lựa chọn:
A: 1946 
B: 1956
C: 1966 
D: [MASKED]",1976,1976,1.0,1.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Thuật ngữ trí thông minh nhân tạo do ai đặt ra:
### Lựa chọn:
A: Giôn Mác Cát-thi 
B: Mít-sen Cây-pơ
C: Bin Can-vin 
D: [MASKED]", John McCarthy.,Một đáp án khác,0.0,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Tác giả của văn bản Trí thông minh nhân tạo là ai?
### Lựa chọn:
A: Ri-sát Oát-xơn 
B: Giôn Mát Cát-thi
C: Mít-sen Cây-pơ 
D: [MASKED]",Ảnh Hậu.,Bin Can-vin,0.0,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Địa điểm tổ chức cuộc đua thể thao đầu tiên dành cho các cựu chiến binh thế chiến thứ 2 là ở:
### Lựa chọn:
A: [MASKED] 
B: Anh
C: Bệnh viện Xtốc Men-đơ-vin 
D: Mỹ"," [MASKED]. Tuy nhiên, để hoàn thành câu hỏi trắc nghiệm này, tôi cần thêm thông tin cụ thể hơn từ nguồn dữ liệu của mình. Trong dữ liệu hiện tại, tôi không có thông tin chính xác về địa điểm tổ chức cuộc đua thể thao đầu tiên dành cho các cựu chiến binh thế chiến thứ 2. Tôi khuyến nghị bạn kiểm tra lại nguồn thông tin gốc hoặc tìm kiếm thêm thông tin để trả lời câu hỏi này một cách chính",Nhật Bản,0.0,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Theo nhà tương lai học Ray Cơ-dơ-uên thì máy tính sẽ vượt qua bài kiểm tra Tu-rinh vào năm nào?
### Lựa chọn:
A: [MASKED] 
B: 2029
C: 2039 
D: 2049",2027,2019,0.5,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Tại cuộc đua thể thao đầu tiên dành cho các cựu chiến binh thế chiến thứ 2 có bao nhiêu vận động viên tham gia?
### Lựa chọn:
A: 14 
B: [MASKED]
C: 16 
D: 17",15,15,1.0,1.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Năm 1988 cả Pa-ra-lim-pích và Ô-lim-pích đều được tổ chức tại thành phố:
### Lựa chọn:
A: Seoul 
B: [MASKED]
C: Thổ Nhĩ Kì 
D: Một đáp án khác",2020 Tokyo,Hy Lạp,0.0,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Theo tác giả thì đến năm 2040 các bộ não máy có thể xử lí bao nhiêu lệnh mỗi giây?
### Lựa chọn:
A: 100 nghìn tỉ lệnh 
B: 200 nghìn tỉ lệnh
C: 300 nghìn tỉ lệnh 
D: [MASKED]",400 nghìn tỉ lệnh,Một con số khác,0.0,0.0,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Đoạn trích ‘Vợ nhặt’ là của tác giả nào?
### Lựa chọn:
A: Nam Cao 
B: Ngô Tất Tố
C: Kim Lân 
D: [MASKED]", D: Đào Lan,Chế Lan Viên,0.2857142984867096,0.3333333333333333,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Giá trị hiện thực của truyện ngắn “Vợ nhặt” là:
### Lựa chọn:
A: Cho thấy một thảm cảnh thê thảm của những con người nghèo trong nạn đói 1945 do phát xít Nhật và thực dân Pháp gây nên. 
B: [MASKED]
C: Thể hiện lòng cảm thông sâu sắc đối với số phận con người trong nạn đói. 
D: Là bài ca ca ngợi sự sống, tình thương, sự cưu mang, đùm bọc, khát vọng","Ở một góc độ khác, cho thấy sự đau khổ, nỗi lòng và sự hy sinh của những người phụ nữ nghèo trong thời kì khó khăn.",Tố cáo tội ác của bọn thực dân phát xít.,0.0487804859876632,0.05405405405405406,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Mở đầu cho truyện ngắn với hình ảnh Chí Phèo “vừa đi vừa chửi” thật hài hước và lôi cuốn độc giả đã thể hiện điều gì trong ngòi bút Nam Cao ?
### Lựa chọn:
A: Nam Cao mô tả thật đúng hình ảnh những gã say rượu thường không tự chủ được bản thân. 
B: Làm người đọc hả hê vì Chí Phèo đă chửi tất tần tật, là một dự báo trừng phạt bọn cường hào ác bá ở làng Vũ Đại.
C: [MASKED] 
D: Tạo cái bề ngoài hài hước của Chí Phèo lại là biểu hiện của một tấn bi kịch bên trong. Nụ cười bất giác ban đầu lại lắng đọng một dự vị buồn đau, chua chát trong lòng độc giả."," D: Tạo cái bề ngoài hài hước của Chí Phèo lại là biểu hiện của một tấn bi kịch bên trong. Nụ cười bất giác ban đầu lại lắng đọng một dự vị buồn đau, chua chát trong lòng độc giả.",Hấp dẫn người đọc vì Chí Phèo đã nhận thức được nguyên nhân cuộc đời mình tha hoá là do bọn cường hào ác bá làng xã.,0.1219512224197387,0.08823529411764705,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Mở đầu là hình ảnh chiếc lò gạch cũ và kết thúc cũng như thế. Điều đó có ý nghĩa gì?
### Lựa chọn:
A: Tác giả muốn giới thiệu với độc giả việc làm quanh năm của nông dân làng Vũ Đại là sản xuất gạch. 
B: [MASKED]
C: Nó gợi lên cái vòng luẩn quẩn, bế tắc, đau thương không lối thoát của người nông dân Việt Nam trong xã hội cũ. 
D: Đời sống nông dân làng Vũ Đại hoang tàn như cái lò gạch cũ."," ""Điều đó chỉ ra sự bất biến, sự nghèo nàn và sự không thay đổi trong cuộc sống của người nông dân Việt Nam trong quá khứ.""","Hình ảnh lò gạch bỏ hoang, khiến người đọc hiểu đó là nghề truyền thống của làng Vũ Đại đã mai một.",0.0666666701436042,0.08163265306122448,Văn 11
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Câu nào sau đây là nhận định đúng về bài thơ “Nhớ đồng” của Tố Hữu?
### Lựa chọn:
A: Là những dòng tâm tư nồng nhiệt, tha thiết, trong trẻo của nhà thơ trẻ hướng về ruộng đồng, quê hương, về những con người thân yêu, về những kỉ niệm của một thời hoạt động cách mạng sôi nổi. 
B: Nỗi nhớ thương mẹ già còng lưng trên những cánh đồng
C: [MASKED] 
D: Là nỗi lòng tha thiết nhớ về người yêu - là một cô thôn nữ."," ""Là những dòng tâm tư sâu lắng, thấm đẫm tình quê hương và lòng yêu nước của tác giả"".",Là nỗi hoang mang của chàng trai trẻ lần đầu bị giam cầm.,0.1025641039013862,0.125,Văn 11
