,Question,Answer,Label,rouge_score
10,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Đoạn trích “Tôi có một ước mơ” được viết theo phương thức nào?
### Lựa chọn:
A: Nghị luận 
B: [MASKED]
C: Biểu cảm 
D: Chính luận","**Tự sự** 

Đoạn trích ""Tôi có một ước mơ"" của Hồ Chí Minh là một đoạn văn **tự sự** kể về ước mơ của tác giả về một đất nước độc lập, tự do và hạnh phúc. 


",Tự sự,0.1428571492433548
11,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Bài diễn thuyết này được Martin Luther King đọc ở đâu vào thời gian nào?
### Lựa chọn:
A: Tại đài tưởng niệm Lin-cơn ngày 28/8/1963 
B: [MASKED]
C: Tại đài tưởng niệm Lin-cơn ngày 29/8/1964 
D: Tại đài tưởng niệm Lin-cơn ngày 28/8/1964","**Tại Quốc hội Hoa Kỳ ngày 28/8/1963** 


Bài diễn thuyết ""I Have a Dream"" của Martin Luther King Jr. được đọc tại **đài tưởng niệm Lincoln** vào ngày **28/8/1963**. 
",Tại đài tưởng niệm Lin-cơn ngày 29/8/1963,0.447761207818985
12,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Hồn thơ “quê mùa”, Hoài Thanh dùng chỉ nhà thơ nào trong bài viết “Một thời đại trong thi ca”
### Lựa chọn:
A: [MASKED] 
B: Nguyễn Bính
C: Lưu Trọng Lư 
D: Tố Hữu","**Huy Cận** 


Hoài Thanh dùng từ ""hồn thơ quê mùa"" để chỉ **Huy Cận** trong bài viết ""Một thời đại trong thi ca"". 
",Nguyễn Nhược Pháp,0.0
13,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Hồn thơ “trong sáng”, Hoài Thanh dùng chỉ nhà thơ nào trong bài viết “Một thời đại trong thi ca”?
### Lựa chọn:
A: Thế Lữ 
B: [MASKED]
C: Nguyễn Nhược Pháp 
D: Nguyễn Bính","**Tế Hanh** 


Hoài Thanh dùng từ ""hồn thơ trong sáng"" để chỉ **Tế Hanh** trong bài viết ""Một thời đại trong thi ca"". 
",Lưu Trọng Lư,0.0
14,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Trong “Một thời đại thi ca”, Hoài Thanh viết: “Đời chúng ta nằm trong một chữ tôi. Mất bề rộng ta đi tìm bề sâu. Nhưng càng đi càng ớn lạnh”.  là nhận định của Hoài Thanh về hồn thơ của các nhà “Thơ mới” ở giai đoạn thoái trào. Cụm từ “nhưng động tiên đã khép”, ông chỉ nhà thơ nào?
### Lựa chọn:
A: Thế Lữ 
B: Xuân Diệu
C: Lưu Trọng Lư 
D: [MASKED]","**Huy Cận** 


Cụm từ ""nhưng động tiên đã khép"" là lời nhận định của Hoài Thanh về hồn thơ của Huy Cận, chỉ ra sự cô độc, lạc lõng và sự chán nản của nhà thơ trong giai đoạn thoái trào của thơ mới. 
",Hàn Mặc Tử,0.0
15,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: “Cầu hiền” ở đây hướng tới đối tượng nào?
### Lựa chọn:
A: Người ăn ở hiền lành 
B: Người có tài
C: [MASKED] 
D: Người có đức và tài","**Người có đức** 

**Giải thích:**

""Cầu hiền"" thường được dùng để chỉ việc người ta cầu mong một người có đức hạnh, tốt bụng, và có thể giúp đỡ họ. 


",Người có đức,0.1764705926179886
16,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Tác giả của đoạn trích “Tôi có một ước mơ” là ai?
### Lựa chọn:
A: [MASKED] 
B: Mác –tin Lu-thơ Kinh
C: Rabindranath Tagore 
D: Vic-to Huy-gô","**Hồ Chí Minh** 


Vậy câu hỏi hoàn chỉnh là: 

### Câu hỏi: Tác giả của đoạn trích “Tôi có một ước mơ” là ai?
### Lựa chọn:
A: **Hồ Chí Minh** 
B: Mác –tin Lu-thơ Kinh
C: Rabindranath Tagore 
D: Vic-to Huy-gô 
",Aleksandr Sergeyevich Pushkin,0.0
17,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Tác giả đã nêu ra cách nhận diện tinh thần Thơ mới như thế nào?
### Lựa chọn:
A: So sánh bài hay với bài hay. 
B: So sánh bài hiện đại với bài cổ điển.
C: [MASKED] 
D: So sánh bài tầm thường với bài tầm thường.","**So sánh bài thơ mới với bài thơ cũ**. 

Tác giả thường so sánh bài thơ mới với bài thơ cũ để phân biệt đặc điểm và cách thức thể hiện của hai dòng thơ này. 


",So sánh bài hay với bài tầm thường.,0.27272728085517883
18,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Câu văn “Người hiền xuất hiện ở đời, thì như ngôi sao sáng trên trời cao” nói lên nội dung gì?
### Lựa chọn:
A: Nhân tài Bắc Hà nhiều như sao trên trời. 
B: [MASKED]
C: Người hiền ở Bắc Hà rất hiếm có 
D: So sánh người hiền tài như vì sao tinh tú. Đề cao vị trí, vai trò của người hiền tài.","**Người hiền tài là những người có phẩm chất tốt đẹp, xuất chúng, đáng được tôn trọng và ngưỡng mộ.**


**Giải thích:**

Câu văn ""Người hiền xuất hiện ở đời, thì như ngôi sao sáng trên trời cao"" sử dụng phép so sánh để khẳng định giá trị của người hiền tài. Ngôi sao sáng trên trời cao tượng trưng cho sự xuất chúng, lộng lẫy, thu hút mọi ánh nhìn. 

Do đó,",Người hiền theo Quang Trung rất nhiều như sao trời,0.1318681389093399
19,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Đoạn trích “Tôi có một ước mơ” nằm trong:
### Lựa chọn:
A: Ăn sáng với kim cương 
B: Người đàn ông của chúng tôi ở Havana
C: Bước đến tự do, Câu chuyện Mon-ga-mo- ri- Montgomery 
D: [MASKED]","**Cuộc đời tôi** 


Câu hỏi hoàn chỉnh là: 

### Câu hỏi: Đoạn trích “Tôi có một ước mơ” nằm trong:
### Lựa chọn:
A: Ăn sáng với kim cương 
B: Người đàn ông của chúng tôi ở Havana
C: Bước đến tự do, Câu chuyện Mon-ga-mo- ri- Montgomery 
D: **Cuộc đời tôi** 


 
","Một con gấu tên là Paddington, với hình minh họa của Peggy Fortnum",0.0833333358168602
20,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Nữ phóng viên đầu tiên là viết về ai?
### Lựa chọn:
A: Manh Manh nữ sĩ 
B: [MASKED]
C: Trương Mỹ Hoa 
D: Hồ Xuân Hương","**Phan Thị Bội** 


Câu hỏi hoàn chỉnh là: Nữ phóng viên đầu tiên là viết về ai?
A: Manh Manh nữ sĩ 
B: **Phan Thị Bội**
C: Trương Mỹ Hoa 
D: Hồ Xuân Hương 

",Nguyễn Thị Bình,0.04651162773370743
21,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Tên thật của Manh Manh nữ sĩ là:
### Lựa chọn:
A: [MASKED] 
B: Nguyễn Thị Kiêm
C: Nguyễn Thị Hoa 
D: Nguyễn Thị Lan","**Nguyễn Thị Minh Châu** 


Vậy câu hỏi hoàn chỉnh là:

### Câu hỏi: Tên thật của nữ sĩ Manh Manh là:
### Lựa chọn:
A: Nguyễn Thị Minh Châu 
B: Nguyễn Thị Kiêm
C: Nguyễn Thị Hoa 
D: Nguyễn Thị Lan 

",Nguyễn Thị Khiêm,0.20000000298023224
22,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Bà Kiêm bắt đầu trở nên nổi tiếng khi:
### Lựa chọn:
A: Nổi tiếng về những bài diễn thuyết, những bài viết về bình đẳng giới và thơ mới 
B: [MASKED]
C: Viết bài ủng hộ thơ mới 
D: Viết kí","

**B:  Viết kịch bản cho phim điện ảnh** 


Bà Kiêm nổi tiếng đầu tiên với vai trò là một nhà viết kịch bản cho phim điện ảnh. 
",Viết thơ,0.0
23,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Dòng nào nói đúng nhất về năm sinh năm mất của bà Kiêm?
### Lựa chọn:
A: [MASKED] 
B: Sinh 1914 mất 2005
C: Sinh 1913 mất 2005 
D: Sinh 1912 mất 2005","**Sinh 1914 mất 2004** 


Vậy câu hỏi hoàn chỉnh là:

### Câu hỏi: Dòng nào nói đúng nhất về năm sinh năm mất của bà Kiêm?
### Lựa chọn:
A: Sinh 1914 mất 2004 
B: Sinh 1914 mất 2005
C: Sinh 1913 mất 2005 
",Sinh 1914 mất 2015,0.27586206793785095
24,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Sở trường của bà Kiêm là gì?
### Lựa chọn:
A: Thơ 
B: Diễn thuyết
C: Phỏng vấn 
D: [MASKED]","**Viết kịch bản** 


Bà Kiêm nổi tiếng với khả năng viết kịch bản xuất sắc. 
",Phê bình,0.0
25,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Bà Kiêm là phóng viên của tờ báo nào?
### Lựa chọn:
A: Phụ nữ Tân thời 
B: [MASKED]
C: Phụ nữ Tân văn 
D: Thần chung","**Tiếng nói nhân dân** 


Bà Kiêm là phóng viên của tờ báo **Tiếng nói nhân dân**. 
",Đuốc An Nam,0.0
26,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Tại kì Pa-ra-lim-pích Tô-ky-ô 2020 vận động viên xuất sắc nhất là:
### Lựa chọn:
A: Van Gát 
B: Henry
C: [MASKED] 
D: Xnai – đơ","**Cael** 

Câu hỏi hoàn chỉnh: Tại kì Pa-ra-lim-pích Tô-ky-ô 2020 vận động viên xuất sắc nhất là:
A: Van Gát 
B: Henry
C: **Cael** 
D: Xnai – đơ 


 
",Hanry,0.0
27,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Đến Pa-ra-lim-pích Ri-ô đờ Gia - nê - rô Xnai-đơ dành được mấy chương:
### Lựa chọn:
A: 2 huy chương vàng 
B: [MASKED]
C: 4 huy chương vàng 
D: 6 huy chương vàng","**3 huy chương vàng** 


Việt Nam đã giành được **3 huy chương vàng** tại Thế vận hội Paralympic Ri-ô đờ Gia - nê - rô Xnai-đơ. 
",3 huy chương vàng,0.21621622145175934
28,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Trong lần tham dự Pa-ra-lim-pích đầu tiên, Van Gát đã dành được:
### Lựa chọn:
A: [MASKED] 
B: 2 huy chương vàng 1 huy chương bạc
C: 2 huy chương vàng 1 huy chương đồng 
D: 2 huy chương bạc 1 huy chương đồng","**1 huy chương vàng 1 huy chương bạc** 


Vậy câu hỏi hoàn chỉnh là: 

**Trong lần tham dự Pa-ra-lim-pích đầu tiên, Van Gát đã dành được:**
**A: 1 huy chương vàng 1 huy chương bạc**
B: 2 huy chương vàng 1 huy chương bạc
C: 2 huy chương vàng 1 huy chương đồng 
D: 2 huy chương bạc 1 huy chương",2 huy chương vàng 2 huy chương bạc,0.2142857164144516
29,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Trong nói và viết, cần tránh hiện tượng nào?
### Lựa chọn:
A: Ngôn ngữ nói được ghi lại bằng chữ viết. 
B: [MASKED]
C: Dùng ngôn ngữ nói và ngôn ngữ viết đúng lúc, đúng chỗ. 
D: Dùng những yếu tố đặc thù của ngôn ngữ viết khi nói.","**Ngôn ngữ viết được ghi lại bằng chữ viết.**

**Câu hỏi hoàn chỉnh:** Trong nói và viết, cần tránh hiện tượng nào?
### Lựa chọn:
A: Ngôn ngữ nói được ghi lại bằng chữ viết. 
B: **Ngôn ngữ viết được ghi lại bằng chữ viết.**
C: Dùng ngôn ngữ nói và ngôn ngữ viết đúng lúc, đúng chỗ. 
D: Dùng những yếu tố đặc thù của ngôn ngữ viết khi",Ngôn ngữ viết được trình bày lại bằng lời nói.,0.1975308656692505
30,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Nhận xét nào về các câu văn vần trong truyện Tấm Cám chưa chính xác?
### Lựa chọn:
A: [MASKED] 
B: Người nghe không có mặt.
C: Được thể hiện bằng âm thanh và ngữ điệu. 
D: Ngôn ngữ tự nhiên, trau chuốt.","**Câu vần trong truyện Tấm Cám thường mang tính chất ca dao, dân gian.**

**Câu hỏi hoàn chỉnh:** Nhận xét nào về các câu văn vần trong truyện Tấm Cám chưa chính xác?
A: Câu vần trong truyện Tấm Cám thường mang tính chất ca dao, dân gian.
B: Người nghe không có mặt.
C: Được thể hiện bằng âm thanh và ngữ điệu. 
D: Ngôn ngữ tự",Có người nói và người nghe.,0.04938271641731262
31,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Văn bản Trí thông minh nhân tạo được trích từ:
### Lựa chọn:
A: Hồ sơ tương lai: lược sử 50 năm tới 
B: [MASKED]
C: 50 ý tưởng về tương lai 
D: Trí tuệ tương lai: kỉ nguyên thông tin đã thay đổi đầu óc chúng ta như thế thế nào, tại sao và chúng ta có thể làm gì?","**Sách ""Trí tuệ nhân tạo"" của Nick Bostrom** 


Văn bản ""Trí thông minh nhân tạo"" được trích từ sách ""Trí tuệ nhân tạo"" của Nick Bostrom. 

","Kĩ thuật số và con người: chúng ta sẽ sống, yêu và suy nghĩ ra sao trong tương lai",0.0
32,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Thuật ngữ trí thông minh nhân tạo được ra đời vào năm nào?
### Lựa chọn:
A: 1946 
B: 1956
C: [MASKED] 
D: 1976","**1950** 

Thuật ngữ ""trí thông minh nhân tạo"" được đặt ra lần đầu tiên bởi **John McCarthy** vào năm **1950**. 


",1966,0.12121212482452393
33,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Thuật ngữ trí thông minh nhân tạo do ai đặt ra:
### Lựa chọn:
A: Giôn Mác Cát-thi 
B: Mít-sen Cây-pơ
C: Bin Can-vin 
D: [MASKED]","**John McCarthy**


Câu hỏi hoàn chỉnh là: Thuật ngữ trí thông minh nhân tạo do ai đặt ra:
A: Giôn Mác Cát-thi 
B: Mít-sen Cây-pơ
C: Bin Can-vin 
D: **John McCarthy** 
",Một đáp án khác,0.0
34,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Tác giả của văn bản Trí thông minh nhân tạo là ai?
### Lựa chọn:
A: Ri-sát Oát-xơn 
B: Giôn Mát Cát-thi
C: [MASKED] 
D: Bin Can-vin","**H.G. Wells** 


H.G. Wells là tác giả của văn bản ""Trí thông minh nhân tạo"". 
",Mít-sen Cây-pơ,0.0
35,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Địa điểm tổ chức cuộc đua thể thao đầu tiên dành cho các cựu chiến binh thế chiến thứ 2 là ở:
### Lựa chọn:
A: Nhật Bản 
B: Anh
C: Bệnh viện Xtốc Men-đơ-vin 
D: [MASKED]","**Mỹ** 


Câu hỏi hoàn chỉnh: Địa điểm tổ chức cuộc đua thể thao đầu tiên dành cho các cựu chiến binh thế chiến thứ 2 là ở:
A: Nhật Bản 
B: Anh
C: Bệnh viện Xtốc Men-đơ-vin 
D: **Mỹ** 
",Mỹ,0.0833333358168602
36,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Theo nhà tương lai học Ray Cơ-dơ-uên thì máy tính sẽ vượt qua bài kiểm tra Tu-rinh vào năm nào?
### Lựa chọn:
A: [MASKED] 
B: 2029
C: 2039 
D: 2049","**2020** 


Ray Kurzweil dự đoán máy tính sẽ vượt qua bài kiểm tra Turing vào năm 2020. 
",2019,0.13333334028720856
37,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Tại cuộc đua thể thao đầu tiên dành cho các cựu chiến binh thế chiến thứ 2 có bao nhiêu vận động viên tham gia?
### Lựa chọn:
A: 14 
B: 15
C: 16 
D: [MASKED]","**17** 


Cuộc đua thể thao đầu tiên dành cho các cựu chiến binh Thế chiến II có **17** vận động viên tham gia. 
",17,0.13793103396892548
38,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Năm 1988 cả Pa-ra-lim-pích và Ô-lim-pích đều được tổ chức tại thành phố:
### Lựa chọn:
A: Seoul 
B: Hy Lạp
C: [MASKED] 
D: Một đáp án khác","**Calgary** 


Năm 1988, Thế vận hội Mùa hè được tổ chức tại Seoul, Hàn Quốc, còn Thế vận hội Mùa đông được tổ chức tại Calgary, Canada. 
",Thổ Nhĩ Kì,0.0
39,"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
### Câu hỏi: Theo tác giả thì đến năm 2040 các bộ não máy có thể xử lí bao nhiêu lệnh mỗi giây?
### Lựa chọn:
A: 100 nghìn tỉ lệnh 
B: 200 nghìn tỉ lệnh
C: 300 nghìn tỉ lệnh 
D: [MASKED]","**400 nghìn tỉ lệnh** 


Tôi đã được đào tạo trên một lượng dữ liệu khổng lồ và có thể truy cập thông tin từ đó để trả lời câu hỏi của bạn. 

",Một con số khác,0.0
