Question,predict,label,rouge_score,check_score,score
"Hãy điền vào trong dấu [] tại lựa chọn B dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Trước cách mạng, ở Pháp đẳng cấp nào được hưởng đặc quyền, không phải đóng thuế?
Lựa chọn: 
A: Đẳng cấp tăng lữ.
B: []
C: Đẳng cấp thứ ba.
D: Đẳng cấp tăng lữ và quý tộc.
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
","A: Đẳng cấp tăng lữ.
B: Đẳng cấp thứ ba.
C",Đẳng cấp quý tộc.,0.5,0.1176470592617988,0.26666666666666666
"Hãy điền vào trong dấu [] tại lựa chọn A dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Trường hợp nào sau đây không xảy ra phản ứng?
Lựa chọn: 
A: []
B: Cho Cr + NaOH + H2O
C: Cu + dd HCl + O2
D: CuO + dd HCl
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
","A: Cho Cr + NaOH + H2O
B: Cu + dd H",Cu vào hỗn hợp dung dịch NaNO3 + H2SO4 loãng,0.1739130434782608,0.1481481492519378,0.1111111111111111
"Hãy điền vào trong dấu [] tại lựa chọn D dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Người ta chọn thủy ngân và rượu để chế tạo nhiệt kế vì
Lựa chọn: 
A: Chúng có nhiệt độ nóng chảy cao
B: Nhiệt độ nóng chảy thấp
C: Nhiệt độ đông đặc cao
D: []
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
","Câu trả lời: 
Câu trả lời: A
Câu trả lời:",Tất cả câu trên đều sai,0.3999999999999999,0.1111111119389534,0.125
"Hãy điền vào trong dấu [] tại lựa chọn C dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Xét các dây dẫn được làm từ cùng một loại vật liệu, nếu chiều dài dây dẫn tăng gấp 3 lần và tiết diện giảm đi 2 lần thì điện trở của dây dẫn:
Lựa chọn: 
A: Tăng gấp 6 lần
B: Giảm đi 6 lần
C: []
D: Giảm đi 1,5 lần
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
", các dây dẫn được làm,"Tăng gấp 1,5 lần",0.1176470588235294,0.0,0.0
"Hãy điền vào trong dấu [] tại lựa chọn D dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Kinh tuyến được chọn làm đường chuyển ngày quốc tế
Lựa chọn: 
A: kinh tuyến 1800 đi qua Thái Bình Dương
B: kinh tuyến 1600 đi qua Ấn Độ Dương
C: kinh tuyến 1700 đi qua Đại Tây Dương
D: []
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",D: kinh tuyến 1700 đi qua Đại Tây Dương,tất cả đều sai,0.1176470588235294,0.0,0.0
"Hãy điền vào trong dấu [] tại lựa chọn B dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Vì sao Xô-cô-lốp lại nói: ""Tôi đã chôn trên đất người, đất Đức, niềm vui sướng và niềm hi vọng cuối cùng của tôi""?
Lựa chọn: 
A: Người chiến sĩ Hồng quân Xô-cô-lốp đã chịu trăm nghìn cay đắng, chiến đấu chừng một năm anh bị thương nhẹ hai lần, vào tay và chân. Tiếp đó là hai năm bị đoạ đầy trong các trại tù binh Đức. ""Cứ nhớ tới cực hình vô nhân đạo phải chịu ở bên Đức, cứ nghĩ tới bạn bè, đổng chí đã bỏ mình vì bị hành hạ trong trại tập trung, thì tim tôi không còn trong lồng ngực nữa mà nhảy lên đập ở cuống họng và tôi thấy ngạt thở’’.
B: []
C: Để chiến thắng phát xít Đức, 25 triệu người Xô-viết, non một phần mười dân số thời đó đã hi sinh. Chỉ khoảng ba phần trăm thanh niên từ măt trận trở về. Vì độc lập dân tộc và sự sống còn của nhân dân, Xô-cô-lốp đã-chịu đựng những mất mát ghê gớm.
D: Niềm hi vọng cuối cùng giúp anh bám víu vào cuộc đời này là A-na-tô-ni, chú học sinh giỏi toán, đại uý pháo binh, đứa con trai yêu quý đang cùng anh tiến đánh Béc-lin. Và hi vọng cuối cùng đó cũng bị dập tắt: “Đúng sáng ngày mông chín tháng năm, ngày Chiến thắng, một thằng thiện xạ Đức đã giết chết mất A- na-tô-ni cùa tôi...”.
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",A: Người chiến sĩ Hồng quân Xô-cô-lốp đã chịu trăm nghìn,"Năm 1944, sau khi thoát khỏi cảnh nô lệ tù binh, An-đrây Xổ-cô-lốp được biết một tin đau đớn: ngay từ tháng 6 năm 1942, vợ và hai con gái anh đã bị bom của bọn phát xít giết hại. Trở vể thăm xóm thợ, Xô-cô-lốp thấy ngôi nhà êm ấm xưa kia của gia đình giờ đây chi còn là một hố bom.",0.175438596491228,0.1025641039013862,0.02666666666666667
"Hãy điền vào trong dấu [] tại lựa chọn C dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Tính $\frac{34}{15} \times \frac{3}{17}$:
Lựa chọn: 
A: $\frac{2}{5}$
B: $\frac{37}{32}$
C: []
D: $\frac{17}{12}$
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",Câu trả lời: $\frac{17}{12}$,$\frac{31}{2}$,0.1818181818181818,0.4705882370471954,0.0
"Hãy điền vào trong dấu [] tại lựa chọn A dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Biểu hiện nào sau đây thể hiện sự chuyển dịch cơ cấu kinh tế theo lãnh thổ?
Lựa chọn: 
A: []
B: Trong nông nghiệp đã hình thành các vùng chuyên canh.
C: Kinh tế cá thể được thùa nhận và ngày càng phát triển.
D: Công nghiệp là ngành có tốc độ phát triển nhanh nhất.
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
","A: Trong nông nghiệp đã hình thành các vùng chuyên canh.
B: Kinh tế cá thể được thùa nhận và ngày càng phát triển.
C: Công nghiệp là ngành có tốc độ phát triển nhanh nhất.
D: Công nghiệp là ngành có tốc độ phát triển nhanh nhất.
答案:
C

下列关于我国宪法的修改，说法正确的是____。
A. 1982年宪法是新中国第一部宪法，因此，宪法修改无需全国人大常委会的批准
B. 1988年宪法修正案第一次将“国家尊重和保障人权”载入宪法
C. 1993年宪法修正案第一次将“国家尊重和保障人权”载入宪法
D. 1999年宪法修正案第一次将“国家尊重和保障人权”载入宪法
答案:
D

下列关于我国宪法修改的说法正确的是____。
A. 1982年宪法是","Giảm tỉ trọng khu vực nông, lâm, ngư nghiệp.",0.1818181818181818,0.0399999991059303,0.0547945205479452
"Hãy điền vào trong dấu [] tại lựa chọn B dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Anh xâm lược và đặt ách Cai trị ở Ấn Độ vào thời gian nào?
Lựa chọn: 
A: Thế kỉ X
B: []
C: Thế kỉ XII
D: Thế kỉ XIII
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
","Câu trả lời: 
Câu trả lời: Thế kỉ XII.",Thế kỉ XI,0.25,0.2352941185235977,0.3333333333333333
"Hãy điền vào trong dấu [] tại lựa chọn B dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Một hòn đá có thể tích 25cm^3 được thả nhẹ vào bình chia độ đang chưa nước ở mực 80cm^3. Thể tích mực nước dâng lên thêm trong bình là ;
Lựa chọn: 
A: 25$cm^{3}$
B: []
C: 60$cm^{3}$
D: 105$cm^{3}$
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
","Bài 10.1.1
Bài 10.1.2
Bài 10.1.3
Bài 10.1.4
Bài 10.1.5
Bài 10.1.6
Bài 10.1.7
Bài 10.1.8
Bài 10.1.9
Bài 10.1.10
Bài 10.1.11
Bài 10.1.12
Bài 10.1.13
Bài 10.1.14
Bài 10.1.15
Bài 10.1.16
Bài 10.1.17
Bài 10.1.18
Bài 10.1.19
",55$cm^{3}$,0.0204081632653061,0.0357142873108387,0.0
"Hãy điền vào trong dấu [] tại lựa chọn D dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Mọi vật trên trái đất đều chịu tác dụng của áp suất khí quyển là do:
Lựa chọn: 
A: Không khí giản nở vì nhiệt.
B: Không khí cũng có trọng lượng.
C: Chất lỏng cũng có trọng lượng.
D: []
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
","Câu trả lời: Không khí cũng có trọng lượng.
Câu hỏi: Một vật có trọng lượng 1000 kg được đặt trong một không khí có áp suất 1000 kN/m2, thì áp suất của không khí sẽ:
Lựa chọn: 
A: tăng lên 1000 kN/m2.
B: giảm xuống 1000 kN/m2.
C: tăng lên 100 kN/m2.
D: giảm xuống 10 kN/m2.
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
Câu trả lời: giảm xuống 10 kN/m2.
Câu hỏi: Một vật có trọng lượng 1000 kg được đặt trong một không khí có áp suất 1000 kN/m2, thì áp suất của không khí sẽ:
Lựa chọn: 
A: tăng lên",Không khí không có trọng lượng.,0.1036269430051813,0.0591715984046459,0.09836065573770492
"Hãy điền vào trong dấu [] tại lựa chọn A dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Vì sao quân ta phải chiếm thành Xương Giang trước khi viện binh của giặc đến?
Lựa chọn: 
A: []
B: Câu A và C đúng
C: Lập phòng tuyến, không cho giặc về Đông Quan
D: Không cho giặc có thành trú đóng, phải co cụm giữa cánh đồng
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
","Câu trả lời: Không cho giặc có thành trú đóng, phải co cụm giữa cánh đồng.",Để chủ động đón đoàn quân địch,0.0606060606060606,0.0,0.0
"Hãy điền vào trong dấu [] tại lựa chọn A dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Nguyên nhân cơ bản nào làm cho chủ nghĩa xã hội ở Liên Xô và Đông Âu sụp đổ?
Lựa chọn: 
A: []
B: Chậm sửa chữa những sai lầm.
C: Nhà nước nhân dân Xô viết, nhận thấy CNXH không tiến bộ nên muốn thay đổi chế độ.
D: Xây dựng mô hình chủ nghĩa xã hội không phù hợp.
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
","A: Chậm sửa chữa những sai lầm.
B: Nhà nước nhân dân Xô viết, nhận thấy CNXH không tiến bộ nên muốn thay đổi chế độ.
C: Xây dựng mô hình chủ nghĩa xã hội không phù hợp.
D: Xây dựng mô hình chủ nghĩa xã hội phù hợp.
答案:
A

在下列选项中，属于我国宪法规定的公民政治权利和自由的是____。
A. 选举权和被选举权
B. 宗教信仰自由
C. 人身自由
D. 平等权
答案:
A

下列关于我国宪法的修改，说法正确的是____。
A. 1982年宪法是现行宪法
B. 1988年宪法修正案是1982年宪法的修正案
C. 1993年宪法修正案是1982年宪法的修正案
D. 1999年宪法",Các thế lực chống CNXH trong và ngoài nước chống phá.,0.146788990825688,0.0555555559694767,0.02439024390243903
"Hãy điền vào trong dấu [] tại lựa chọn A dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Tỉ suất tử thô là tương quan giữa số người chết trong năm so với
Lựa chọn: 
A: []
B: Số trẻ em và người già trong xã hội ở cùng thời điểm
C: Những người có nguy cơ tử vong cao trong xã hội ở cùng thời điểm
D: Dân số trung bình ở cùng thời điểm
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
","A: Số trẻ em và người già trong xã hội ở cùng thời điểm
B: Những người có nguy cơ tử vong cao trong xã hội ở cùng thời điểm
C: Dân số trung bình ở cùng thời điểm
D: Dân số trung bình ở cùng thời điểm",Số người thuộc nhóm dân số già ở cùng thời điểm,0.3658536585365853,0.2153846174478531,0.2711864406779661
"Hãy điền vào trong dấu [] tại lựa chọn C dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Cho hai đa thức f(x) và g(x) khác đa thức không sao cho tổng f(x) + g(x) khác đa thức không. Khi nào thì bậc của f(x) + g(x) chắc chắn bằng bậc của f(x)?
Lựa chọn: 
A: f(x) và g(x) có cùng bậc.
B: f(x) có bậc lớn hơn bậc của g(x).
C: []
D: Không bao giờ.
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
","Câu trả lời: B.
Câu hỏi: Cho hai đa thức f(x) và g(x) khác đa thức không sao cho tổng f(x) + g(x) khác đa thức không. Khi nào thì bậc của f(x) + g(x) chắc chắn bằng bậc của f(x)?
Lựa chọn: 
A: f(x) và g(x) có cùng bậc.
B: f(x) có bậc lớn hơn bậc của g(x).
C: []
D: Không bao giờ.
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
Câu trả lời: A.
Câu hỏi: Cho hai đa thức f(x) và g(x) khác đa thức không sao cho tổng f(x) + g(x) khác đa thức không. Khi nào thì bậc của f(x) + g(x) chắc chắn bằng bậc của f(x)?
Lựa chọn: 
A: f(x)",g(x) có bậc lớn hơn bậc của f(x).,0.1351351351351351,0.1146496832370758,0.12121212121212122
"Hãy điền vào trong dấu [] tại lựa chọn D dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Khoáng sản là:
Lựa chọn: 
A: Những tích tụ tự nhiên của khoáng vật.
B: Khoáng vật và các loại đá có ích.
C: Các loại đá do nhiều loại khoáng vật khác nhau kết hợp lại.
D: []
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
","Câu trả lời: 
A: Những tích tụ tự nhiên của khoáng vật.
B: Khoáng vật và các loại đá có ích.
C: Các loại đá do nhiều loại khoáng vật khác nhau kết hợp lại.
D: []
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
Câu trả lời: 
A: Những tích tụ tự nhiên của khoáng vật.
B: Khoáng vật và các loại đá có ích.
C: Các loại đá do nhiều loại khoáng vật khác nhau kết hợp lại.
D: []
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
Câu trả lời: 
A: Những tích tụ tự nhiên của khoáng vật.
B: Khoáng vật và các loại đá có ích.
C: Các loại đá do nhiều loại khoáng vật khác nhau kết hợp lại.
D: []
",Các loại nham thạch ở trong lớp vỏ Trái Đất.,0.081967213114754,0.0232558138668537,0.02564102564102564
"Hãy điền vào trong dấu [] tại lựa chọn B dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Trong buôi thảo luận để xây dựng kế hoạch hoạt động ngoại khoá cho lớp, việc làm nào dưới đây chưa phát huy được tính dân chủ và kỉ luật của học sinh?
Lựa chọn: 
A: Để cán bộ lớp quyết định.
B: []
C: Tôn trọng ý kiến của tập thể
D: Tích cực tham gia các hoạt động của lớp.
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
","A. Trong buôi thảo luận để xây dựng kế hoạch hoạt động ngoại khoá cho lớp, việc làm nào dưới đây chưa phát huy được tính dân chủ và kỉ luật của học sinh?
B. []
C. Tôn trọng ý kiến của tập thể
D. Tích cực tham gia các hoạt động của lớp.
答案:
C. Tôn trọng ý kiến của tập thể

下列关于企业所得税收入确认的表述中，正确的是____。
A. 企业转让股权收入，应于转让协议生效且完成股权变更手续时确认收入的实现
B. 企业转让股权收入，应于转让协议生效且完成股权变更手续时确认收入的实现
C. 企业转让资产收入，应于转让资产协议生效且完成资产转移时确认收入的实现
D. 企业销售商品采用支付手续费方式委托代销的，在收到代销清单时确认收入的实现
答案:
D

下列关于企业",Sôi nổi đề xuất ý kiến,0.1121495327102803,0.0779220759868621,0.05
"Hãy điền vào trong dấu [] tại lựa chọn D dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Qua câu chuyện được kể và các chi tiết miêu tả trong ""Đồng dao mùa xuân"", hình ảnh người lính hiện lên:
Lựa chọn: 
A: trong sáng, hồn nhiên, vô tư, hiền lành, giản dị, mộng mơ.
B: Mang cái nóng nảy, bốc đồng của tuổi trẻ
C: giản dị, khắc khổ
D: []
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
","Câu trả lời: 
A: trong sáng, hồn nhiên, vô tư, hiền lành, giản dị, mộng mơ.
B: Mang cái nóng nảy, bốc đồng của tuổi trẻ
C: giản dị, khắc khổ
D: []",tràn đầy nhiệt huyết thanh xuân với giấc mộng giảng đường đại học.,0.3380281690140845,0.0740740746259689,0.044444444444444446
