Question,predict,label,rouge_score,score
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Incomplete dominance and epistasis are two terms that define genetic relationships. Which of [MASKED]
### Choices:
A: Both terms describe inheritance controlled by the interaction of multiple alleles at different loci. 
B: Both terms describe inheritance controlled by the interaction of multiple genes at different loci.
C: Incomplete dominance describes the interaction of two genes at different loci; epistasis describes the interaction of two alleles. 
D: Incomplete dominance describes the interaction of two alleles on one gene; epistasis describes the interaction of two genes and their respective alleles."," the following choices best describes their definitions?

### Choices:
A: Both terms describe inheritance controlled by the interaction of multiple alleles at different loci. 
B: Both terms describe inheritance controlled by the interaction of multiple genes at different loci.
C: Incomplete dominance describes the interaction of two genes at different loci; epistasis describes the interaction of two alleles.
D: Incomplete dominance describes the interaction of two alleles on one gene; epistasis describes the interaction of two genes and their",the following statements best describes the differences or similarities between the two terms?,0.1428571492433548,0.15384615384615383
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Cicero's conception of natural law is 'based on the idea that 'true law [MASKED]
### Choices:
A: It is a sin for humans not to apply reason. 
B: The principles of natural law are discoverable by reason.
C: Natural law does not apply without good reason. 
D: The law of nature is the basis of all positive law.", [B: The principles of natural law are discoverable by reason.],is right reason in agreement with Nature.' Reason is a key element because:,0.0833333358168602,0.08695652173913043
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: A proficient engineer can easily design skeletal structures that are more functional than those currently found in the forelimbs of such diverse [MASKED]
### Choices:
A: natural selection has not had sufficient time to create the optimal design in each case, but will do so given enough time. 
B: natural selection operates in ways that are beyond the capability of the human mind to comprehend.
C: in many cases, phenotype is not merely determined by genotype, but by the environment as well. 
D: natural selection is generally limited to modifying structures that were present in previous generations and in previous species."," organisms. The correct answer depends on the context implied by the sentence, but based on the choices provided:

- Choice A suggests that natural selection hasn't had enough time to create optimal designs, which doesn't directly contradict or support the statement about engineers designing better structures.
- Choice B implies that natural selection operates in mysterious ways that humans cannot fully understand, which doesn't necessarily negate the idea that engineers can design superior structures.
- Choice C introduces the concept that phenotype can be influenced by the environment, which","mammals as horses, whales, and bats. That the actual forelimbs of these mammals do not seem to be optimally arranged is because",0.0517241396009922,0.055555555555555546
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: For the complex number z = a + bi, it is known that a and b are positive [MASKED]
### Choices:
A: 10 
B: 1
C: 6 
D: 11"," integers.

### Question: For the complex number z = a + bi, it is known that a and b are positive integers.
### Choices:
A: 10 
B: 1
C: 6 
D: 11","integers, and that z^3 + z^2 + z is a real number. Find the smallest possible value for b.",0.2105263173580169,0.22222222222222224
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Two women decided to steal some clothing from their favorite store. One of the women carried a large shopping bag containing a gun into the store. The other woman did not know that her partner had a gun in the shopping bag. After the women placed three dresses into the shopping bag, a clerk [MASKED]
### Choices:
A: They committed a larceny by placing the three dresses in the shopping bag. 
B: The jurisdiction requires the killing to be independent of the felony.
C: The jurisdiction follows the agency theory of felony murder. 
D: The killing, was accidental and unintended."," D: The killing, was accidental and unintended.

Explanation: The given context does not provide any information about a killing or any action leading to a death. Therefore, options A, B, and C are not applicable based on the information provided. The question seems to be incomplete or incorrectly structured, as it does not provide enough context for option D to be a logical conclusion either. However, assuming there is an intention to discuss the legal implications of a crime involving a weapon but without causing harm, option","became suspicious and approached the women. The women tried to leave the store and, as they did, the clerk grabbed the bag, which fell to the floor. When the bag hit the floor, the gun discharged, killing the clerk. Which of the following would be the women's best defense to the charge of felony murder?",0.1527777761220932,0.15492957746478875
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: A defendant worked as a short-order cook at a restaurant. After work, the defendant went out drinking with one of the other cooks, and they were commiserating about their lack of money. They decided that the only way out of their rut was to rob a local bank. They then agreed to carry out a bank heist on the following Friday. In accordance with their plan, the cook on [MASKED]
### Choices:
A: Yes, because the cook and the defendant did enter into an agreement to commit the bank robbery. 
B: Yes, because the purchase of the ski masks was a sufficient overt act in the furtherance of the crime.
C: Yes, because the defendant did not thwart the cook from committing the robbery. 
D: No, because the defendant's withdrawal was effective."," **A: Yes, because the cook and the defendant did enter into an agreement to commit the bank robbery.**","Monday purchased two ski masks to be used in the robbery. On Wednesday, after learning that the cook had bought the masks, the defendant got cold feet and told the cook he was renouncing his involvement in the robbery scheme. On Friday, the cook carried out the robbery without the defendant's participation. This jurisdiction requires an overt act for the crime of conspiracy. Is the defendant guilty of conspiracy?",0.1538461595773697,0.13793103448275862
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Besides large astronomical objects astrophysicists are also interested in small particles from [MASKED]
### Choices:
A: µ Muons 
B: Antiparticles
C: ν Neutrinos 
D: π Pions", [D: π Pions].,space. Which one of these particles has the weakest interactions with other particles?,0.0,0.0
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario [MASKED]
### Choices:
A: Wrong, Wrong 
B: Wrong, Not wrong
C: Not wrong, Wrong 
D: Not wrong, Not wrong"," [MASKED]
### Choices:
A: Wrong, Wrong 
B: Wrong, Not wrong
C: Not wrong, Wrong 
D: Not wrong, Not wrong",1 | I kept all knives in the house in the top cabinet so my preschooler couldn't reach them. Scenario 2 | I pulled the frightened patient's teeth before giving novacaine.,0.0,0.0
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Approximately how many movies are watched in [MASKED]
### Choices:
A: 200,000,000 
B: 2,000,000,000
C: 20,000,000,000 
D: 200,000,000,000"," a year?

A: 200,000,000 
B: 2,000,000,000
C: 20,000,000,000 
D: 200,000,000,000

Without specific data, it's hard to pinpoint an exact number, but let's consider a rough estimate based on global movie consumption trends.

Given",homes in the United States in one year?,0.020833333954215,0.04878048780487805
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Which of the following is NOT part [MASKED]
### Choices:
A: House committees 
B: Senate committees
C: The courts 
D: Bureaucratic agencies"," of the legislative branch?

A: House committees 
B: Senate committees
C: The courts 
D: Bureaucratic agencies

The answer is C: The courts.","of the ""iron triangles"" that influence public policy-making?",0.1290322542190551,0.13333333333333333
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Why has network news coverage [MASKED]
### Choices:
A: Decreasing liberal bias in the news media 
B: Increasing visibility for individual candidates on TV
C: Increasing concentration of ownership in the news media 
D: Decreasing cost of political ads on TV"," **increased concentration of ownership in the news media**?

### Choices:
A: Decreasing liberal bias in the news media 
B: Increasing visibility for individual candidates on TV
C: Increasing concentration of ownership in the news media 
D: Decreasing cost of political ads on TV",become less diverse in recent years?,0.0399999991059303,0.041666666666666664
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: This question refers to the following information. As for their men there is no sexual jealousy in them. And none of them derives his genealogy from his father but, on the contrary, from his maternal uncle. A man does not pass on inheritance except to the sons of his sister to the exclusion of his own sons. . . . They are Muslims keeping to the prayers, studying fiqh (Islamic jurisprudence) and learning the Qur'an by heart. With regard to their women, they are not modest in the presence of men; they do not veil themselves in spite of their perseverance in the prayers. He who wishes to marry among them can [MASKED]
### Choices:
A: The genealogy is derived from the maternal side. 
B: They study Islamic law faithfully.
C: The men do not yield to sexual jealousy. 
D: They enjoy friendship with all, regardless of gender."," [**A: The genealogy is derived from the maternal side.**]

### Choices:
A: The genealogy is derived from the maternal side. 
B: They study Islamic law faithfully.
C: The men do not yield to sexual jealousy. 
D: They enjoy friendship with all, regardless of gender.","marry, but the women do not travel with the husband, and if one of them wanted to do that, she would be prevented by her family. The women there have friends and companions amongst men outside the prohibited degrees of marriage [i.e., other than brothers, fathers, etc.]. Likewise for the men, there are companions from amongst women outside the prohibited degrees. One of them would enter his house to find his wife with her companion and would not disapprove of that conduct. —Adapted from an account by Ibn Battuta of his travels in Mali during the 1300s What evidence is there in the passage that the Malians take their Muslim faith seriously?",0.105882354080677,0.11612903225806452
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: A resident lived in a house across the street from a small office building. One of the offices in that building was that of a criminal defense lawyer. The resident hated the idea of the lawyer's office being close to her home. She felt that it meant dangerous criminals were coming and going in her neighborhood. The resident spent a lot of time looking out her window, trying to figure out which people going in and out of the office building were criminals, and imagining what sorts of crimes they had committed. [MASKED]
### Choices:
A: succeed, because the resident's remarks constituted slander per Se. 
B: succeed, because the lawyer found the remarks to be upsetting.
C: not succeed, because the resident's remarks were a matter of personal opinion rather than statements of fact. 
D: not succeed, because the resident's remarks were not published or communicated to anyone but the plaintiff."," **C: not succeed, because the resident's remarks were a matter of personal opinion rather than statements of fact.**","The resident eventually decided that she needed to drive the lawyer out of the neighborhood. She made a telephone call to the lawyer and said, ""You are scum, and so are all of your clients. I know that you're conspiring to commit crimes with all those bad people you represent. The police should arrest you and put you in jail with your clients. "" The lawyer was very upset by what he heard. If the lawyer asserts a claim for defamation against the resident based on the telephone call, he will most likely",0.0526315793395042,0.05454545454545454
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Last weekend Sanjay watched 3 television shows that were each 30 minutes long. He also watched 1 movie [MASKED]
### Choices:
A: 100 
B: 120
C: 150 
D: 180"," for [MASKED] minutes.

### Choices:
A: 100 
B: 120
C: 150 
D: 180

To find out how long the movie was, we first calculate the total time Sanjay spent watching the television shows:

- Each show is 30 minutes long, and he watched 3 of them.
- So, \(30 \times 3 = 90\) minutes.

Since he watched ",on television that was 90 minutes long. What is the total number of minutes Sanjay watched television last weekend?,0.1666666716337204,0.19444444444444445
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: A statute passed by both houses of Congress and signed by the President authorizes a federal agency to select a site for and to construct a monument honoring members of the capitol police force killed in the line of duty. The statute appropriates the necessary funds but [MASKED]
### Choices:
A: No, because decisions regarding the placement and design of government-owned structures are an exclusively executive function with which Congress may not interfere by any means. 
B: No, because the provision amounts to an unconstitutional legislative interference with an executive function.
C: Yes, because Congress may attach reasonable conditions to its appropriation of funds to executive departments, and its special interest in the members of its own police force makes the provision a reasonable condition. 
D: Yes, because the provision is part of a statute that was passed by both houses of Congress and signed by the President."," [MASKED]

### Choices:
A: No, because decisions regarding the placement and design of government-owned structures are an exclusively executive function with which Congress may not interfere by any means. 
B: No, because the provision amounts to an unconstitutional legislative interference with an executive function.
C: Yes, because Congress may attach reasonable conditions to its appropriation of funds to executive departments, and its special interest in the members of its own police force makes the provision a reasonable condition. 
D: Yes, because","provides that the funds may not be expended until both houses of Congress have adopted a concurrent resolution, not subject to presentment to the President, approving the agency's plans for the monument's location and design. Is the provision requiring further congressional approval before expenditure of the funds constitutional?",0.1503759324550628,0.15625
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: According to the Korean foundation myth, who transformed [MASKED]
### Choices:
A: Hwanin 
B: Hwanung
C: Joseon 
D: Yi", **A: Hwanin**,into a human in order to father Dangun?,0.0,0.2
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: When developing a plan of care relating to the management of [MASKED]
### Choices:
A: physical and pharmacological needs only. 
B: physical and psychological needs only.
C: physical, psychological, and pharmacological needs followed by regular reassessment. 
D: none of the above, as the main priority is to limit drug side effects."," [MASKED] needs followed by regular reassessment.

The correct answer is C: physical, psychological, and pharmacological needs followed by regular reassessment.","a person's pain, attention should be given to the following needs:",0.1142857149243354,0.12903225806451613
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Which of the following would [MASKED]
### Choices:
A: An increase in the price level. 
B: A decrease in the amount of resources in the economy.
C: An increase in the amount of resources in the economy. 
D: An increase in technology."," **cause** an increase in the price level?

A: An increase in the price level. 
B: A decrease in the amount of resources in the economy.
C: An increase in the amount of resources in the economy. 
D: An increase in technology. 

The correct answer is **A: An increase in the price level.** This is because an increase in the price level typically occurs when there is more demand for goods and services than there is supply, leading to inflation. The",NOT shift the aggregate supply curve?,0.0465116277337074,0.046511627906976744
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: John divided his souvenir hat pins into two piles. The two piles had an equal number of pins. He gave [MASKED]
### Choices:
A: 792 
B: 66
C: 396 
D: 72", **D: 72**,his brother one-half of one-third of one pile. John had 66 pins left. How many pins did John originally have?,0.0714285746216774,0.0
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: World Bank data show that in 1995, the poorest 20% of households accounted for 7.5% of household income in Niger, the next 20% of households accounted for 11.8% of income, the middle 20% accounted for [MASKED]
### Choices:
A: 15.50% 
B: 34.80%
C: 48.10% 
D: 65.20%"," 34.80%.

Answer: B: 34.80%","15.5% of income, the second richest 20% accounted for 21.1% of income, and the top 20% accounted for 44.1% of income. What was the cumulative income share of the bottom 60% of households in Niger?",0.1818181872367859,0.0
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: DNA damage/repair theory claims that senescence is due to cells [MASKED]
### Choices:
A: Radiation from anti-oxidants 
B: Metabolic processes
C: Free radicals and sunlight 
D: Telomerase"," accumulating damage over time, which is primarily attributed to various factors such as free radicals and sunlight (C). Therefore, the correct answer would be:

### Question: DNA damage/repair theory claims that senescence is due to cells [MASKED]
### Choices:
A: Radiation from anti-oxidants 
B: Metabolic processes
C: Free radicals and sunlight 
D: Telomerase

### Answer: C: Free radicals and sunlight",getting incorrect instructions from DNA damaged by sources such as,0.0533333346247673,0.05970149253731343
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: A homeowner listed his home for sale with a real estate broker. The written six-month exclusive- right-to-sell listing agreement provided for the payment of a commission if the home sold. In accordance with the listing agreement, the broker promptly took reasonable steps to market the home, incurring expenses for her efforts. [MASKED]
### Choices:
A: No, because the broker engaged in no negotiations with the cousin. 
B: No, because the closing occurred after the listing period had expired.
C: Yes, but only reimbursement for her expenses. 
D: Yes, the full commission, because the homeowner accepted the cousin's offer to purchase during the listing period."," **D: Yes, the full commission, because the homeowner accepted the cousin's offer to purchase during the listing period.**","Five months into the listing period, without involving the broker, the homeowner accepted an offer to purchase from his cousin. The broker learned of the contract only when the sale of the home to the cousin closed, one month after the listing period had expired. Is the broker entitled to any payment?",0.2816901504993438,0.28571428571428575
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: This question refers to the following information. ""Wherever I go—the street, the shop, the house, or the steamboat—I hear the people talk in such a way as to indicate that they are yet unable to conceive of the Negro as possessing any rights at all. Men who are honorable in their dealings with their white neighbors will cheat a Negro without feeling a single twinge of their honor. To kill a Negro they do not deem murder; to debauch a Negro woman they do not think fornication; to take the property away from a Negro they do not consider robbery. The people boast that when they get freedmen affairs in their own hands, to use their own classic expression, 'the [MASKED]
### Choices:
A: economic class divisions among the American people that prevented them from forging a unified vision. 
B: a failure of American policy-makers to abandon mercantilist principles and to embrace a laissez-faire approach to trade.
C: a weak central government without the powers to address pressing issues. 
D: an unhealthy obsession among the American people with religion and individual salvation, at the expense of interest in solving practical national problems."," [MASKED]""

### Choices:
A: economic class divisions among the American people that prevented them from forging a unified vision.
B: a failure of American policy-makers to abandon mercantilist principles and to embrace a laissez-faire approach to trade.
C: a weak central government without the powers to address pressing issues.
D: an unhealthy obsession among the American people with religion and individual salvation, at the expense of interest in solving practical national problems.

The answer is: A: economic","niggers will catch hell.' ""The reason of all this is simple and manifest. The whites esteem the blacks their property by natural right, and however much they may admit that the individual relations of masters and slaves have been destroyed by the war and the President's emancipation proclamation, they still have an ingrained feeling that the blacks at large belong to the whites at large, and whenever opportunity serves they treat the colored people just as their profit, caprice or passion may dictate."" —Congressional testimony of Col. Samuel Thomas, Assistant Commissioner, Bureau of Refugees, Freedmen and Abandoned Lands, 1865 Which of the following factors did Alexander Hamilton believe was a source for the problems in the excerpt from Federalist #15?",0.1095890402793884,0.12244897959183673
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Among primates, a high degree of sexual dimorphism [MASKED]
### Choices:
A: males in order to obtain individual food resources 
B: males in order to obtain mates
C: females in order to obtain individual food resources 
D: females in order to obtain mates", is typically males in order to obtain mates (Option B).,in a species usually indicates intense competition between,0.0,0.11111111111111112
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: What is the obligation of [MASKED]
### Choices:
A: It is an obligation of result, that is, States are under a strict obligation to resolve their disputes as soon as possible 
B: It is an obligation of conduct, ie States have an obligation to try to resolve their disputes through peaceful means. This does not entail an obligation to resolve their disputes
C: It is a peremptory norm of international law and all States have a legal interest to safeguard its application in any given dispute 
D: It is an obligation which concerns solely international courts and tribunals"," [States]?

### Choices:
A: It is an obligation of result, that is, States are under a strict obligation to resolve their disputes as soon as possible
B: It is an obligation of conduct, ie States have an obligation to try to resolve their disputes through peaceful means. This does not entail an obligation to resolve their disputes
C: It is a peremptory norm of international law and all States have a legal interest to safeguard its application in any given dispute
D: It",the peaceful settlement of disputes?,0.0449438206851482,0.04597701149425288
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: It's 3:00 A.M. You are male. You awaken to urinate. Standing at the commode you are in extreme agony. Your penis feels as if it is on fire. You notice a yellowish discharge [MASKED]
### Choices:
A: genital herpes 
B: AIDS
C: syphilis 
D: gonorrhea", D: gonorrhea,coming out of your penis after you finish urinating. Your moans have awakened your significant other. She comes running into the bathroom and asks you what is wrong. You tell her you probably have:,0.0,0.0
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? [MASKED]
### Choices:
A: Wrong, Wrong 
B: Wrong, Not wrong
C: Not wrong, Wrong 
D: Not wrong, Not wrong"," [B: Wrong, Not wrong]",Scenario 1 | I told her she looked pretty in her new dress. Scenario 2 | I tossed my trash in the trash can as I walked by it.,0.0,0.0
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: In a false imprisonment action by a plaintiff against a defendant, the plaintiff calls a witness to testify that the incident occurred on particular date. The witness was not questioned about an affidavit he made for trial in which he [MASKED]
### Choices:
A: admissible as substantive evidence. 
B: admissible for impeachment purposes only.
C: inadmissible, because the defendant's attorney failed to question the witness about the affidavit while on the stand. 
D: inadmissible as hearsay not within any recognized exception."," **B: admissible for impeachment purposes only.**

In legal terms, an affidavit is considered more akin to cross-examination of the witness than as substantive evidence. It would be used primarily for impeachment purposes if the witness's account in court contradicts what they stated in the affidavit. This allows the opposing party to challenge the credibility of the witness based on their previous statement.","stated that the incident occurred on a different date. After the witness left the stand, but before he was excused, the defendant's attorney offers into evidence the affidavit. Assuming that the affidavit is properly authenticated, the trial judge should rule it",0.145454540848732,0.13592233009708737
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: As of 2015, what percentage of the [MASKED]
### Choices:
A: 81% 
B: 86%
C: 91% 
D: 96%"," world's population lived in urban areas?

A: 81%
B: 86%
C: 91%
D: 96%

The correct answer would depend on the actual data from 2015. However, as of 2021, about 55% of the world's population lived in urban areas according to the United Nations. This suggests none of the options provided (A: 81%, B: 86%, C:",global population over 15 years old was literate?,0.0879120901226997,0.03125
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: In genome-wide association studies, known SNPs explain ______ of the variation in body mass [MASKED]
### Choices:
A: only 5% 
B: less than 1%
C: only 13% 
D: less than 2%"," [MASKED]

The completed sentence is:

In genome-wide association studies, known SNPs explain only 13% of the variation in body mass.",index despite the evidence of greater than 50% heritability from twin and family studies.,0.095238097012043,0.11764705882352941
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Why apps developed in languages like [MASKED]
### Choices:
A: No string boundary checks in predefined functions 
B: No storage check in the external memory
C: No processing power check 
D: No database check"," [MASKED]?

### Choices:
A: No string boundary checks in predefined functions
B: No storage check in the external memory
C: No processing power check
D: No database check

The correct answer is A: No string boundary checks in predefined functions. Languages like C, C++, and others without strong type checking or runtime safety mechanisms might not perform automatic checks for things like string boundaries, potentially leading to vulnerabilities if not handled carefully by the programmer.","C, C++ is prone to Buffer-overflow?",0.0740740746259689,0.075
