Question,predict,label,rouge_score,score,Subject,retained
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Những quy định của pháp luật và kỉ luật [MASKED]
### Lựa chọn:
A: Giúp cho mọi người có một chuẩn mực chung để rèn luyện và thống nhất trong hoạt động. 
B: Giúp cho mọi người gần nhau hơn.
C: Giúp cho mọi người tôn trọng nhau hơn. 
D: Giúp cho mọi người hoàn thiện mình hơn."," **giúp cho mọi người có một chuẩn mực chung để rèn luyện và thống nhất trong hoạt động.**


**Câu hỏi hoàn chỉnh:** Những quy định của pháp luật và kỉ luật **giúp cho mọi người có một chuẩn mực chung để rèn luyện và thống nhất trong hoạt động.** 
",có ý nghĩa như thế nào với mọi người?,0.0645161271095275,0.1034482758620689,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Câu ca dao thể hiện tôn [MASKED]
### Lựa chọn:
A: Đất có lề, quê có thói 
B: Phép vua thua lệ làng
C: Thương em anh để trong lòng Việc quan anh cứ phép công anh làm 
D: A, B, C"," **trọng làng nước**


### Câu hỏi: Câu ca dao thể hiện tôn trọng làng nước
### Lựa chọn:
A: Đất có lề, quê có thói 
B: Phép vua thua lệ làng
C: Thương em anh để trong lòng Việc quan anh cứ phép công anh làm 
D: A, B, C 


**Giải thích:**

* **A: Đất có lề, quê có thói",trọng pháp luật và kỉ luật,0.0571428574621677,0.0317460317460317,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tình bạn trong sáng, lành mạnh [MASKED]
### Lựa chọn:
A: Giúp cho con người cảm thấy ấm áp, tự tin, yêu đời và hoàn thiện mình hơn. 
B: Giúp cho mọi người gần nhau hơn.
C: Giúp cho mọi người tôn trọng nhau hơn. 
D: Giúp cho mọi người vui vẻ hơn"," **giúp cho con người cảm thấy ấm áp, tự tin, yêu đời và hoàn thiện mình hơn.** 


Vậy câu hỏi hoàn chỉnh là:

**Câu hỏi: Tình bạn trong sáng, lành mạnh giúp cho con người cảm thấy:**

A: Giúp cho con người cảm thấy ấm áp, tự tin, yêu đời và hoàn thiện mình hơn. 
B: Giúp cho mọi người gần nhau hơn.
C: Giúp cho mọi người tôn trọng nhau",có ý nghĩa như thế nào?,0.0,0.0,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tình cảm gắn bó giữa hai hoặc nhiều người trên cơ sở [MASKED]
### Lựa chọn:
A: Tình yêu. 
B: Tình bạn.
C: Tình đồng chí. 
D: Tình anh em."," **B: Tình bạn**. 


Câu hỏi hoàn chỉnh là: **Tình cảm gắn bó giữa hai hoặc nhiều người trên cơ sở tình bạn.** 
","hợp nhau về tính tình, sở thích, lí tưởng được gọi là?",0.1142857149243354,0.1176470588235294,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đặc điểm của tình bạn [MASKED]
### Lựa chọn:
A: Bình đẳng và tôn trọng lẫn nhau. 
B: Phù hợp với nhau về quan niệm sống.
C: Thông cảm, đồng cảm sâu sắc với nhau. 
D: Cả A, B, C."," **thật** là:

### Lựa chọn:
A: Bình đẳng và tôn trọng lẫn nhau. 
B: Phù hợp với nhau về quan niệm sống.
C: Thông cảm, đồng cảm sâu sắc với nhau. 
D: Cả A, B, C. 


","trong sáng, lành mạnh là?",0.0487804859876632,0.0499999999999999,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Em không tán thành ý kiến [MASKED]
### Lựa chọn:
A: Tình bạn trong sáng, lành mạnh không thể có từ một phía 
B: Bạn bè phải biết bảo vệ nhau trong mọi trường hợp.
C: Biết phê bình nhau trong mọi trường hợp. 
D: Có thể có tình bạn trong sáng, lành mạnh giữa hai người khác giới."," **C: Biết phê bình nhau trong mọi trường hợp.** 


**Giải thích:**

*  Câu hỏi được xây dựng để đánh giá sự đồng tình hay không đồng tình với một ý kiến. 
*  Lựa chọn C đề cập đến việc phê bình nhau ""trong mọi trường hợp"", điều này có thể được hiểu là thái độ tiêu cực và không phù hợp với một mối quan hệ bạn bè lành mạnh. 

Các lựa chọn còn lại đều thể hiện những",nào sau đây về tình bạn?,0.0476190485060215,0.0481927710843373,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: D là bạn thân của E, trong giờ kiểm tra 15 phút E không học bài [MASKED]
### Lựa chọn:
A: Nhắc nhở bạn, khuyên bạn không được làm như vậy vì vi phạm kỉ luật. 
B: Nhờ bạn D cho xem tài liệu cùng.
C: Mặc kệ vì không liên quan đến mình. 
D: Nói với cô giáo để bạn bị phạt."," **và làm bài tùy tiện**. 

### Lựa chọn:
A: Nhắc nhở bạn, khuyên bạn không được làm như vậy vì vi phạm kỉ luật. 
B: Nhờ bạn D cho xem tài liệu cùng.
C: Mặc kệ vì không liên quan đến mình. 
D: Nói với cô giáo để bạn bị phạt. 


**Giải thích:**

*  Câu hỏi cần một tình huống cụ thể để",cũ nên lén thầy cô giở sách ra chép. Nếu là D em sẽ làm gì?,0.0465116277337074,0.0259740259740259,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Vào các dịp ngày lễ lớn trong năm thôn X thường tổ chức các hoạt động giao lưu văn hóa, văn nghệ, thể dục, thể thao [MASKED]
### Lựa chọn:
A: Gia đình bà E không tích cực tham gia các hoạt động chính trị - xã hội. 
B: Gia đình bà E tích cực tham gia các hoạt động chính trị - xã hội.
C: Gia đình bà E sống ích kỉ. 
D: Gia đình bà E sống vô cảm."," **(A: để tạo không khí vui tươi, đoàn kết cộng đồng)**. 


**Giải thích:**

* Câu hỏi muốn hỏi về mục đích của việc tổ chức các hoạt động trong ngày lễ. 
* Các lựa chọn A, B, C, D không liên quan đến mục đích tổ chức hoạt động. 

*  Chọn A là phù hợp nhất vì nó giải thích rõ ràng mục đích của việc tổ chức các hoạt động trong ngày lễ. ",để chào mừng; gia đình bà E thường không tham gia vì cho rằng mất thời gian. Em có nhận xét gì về gia đình bà E?,0.0404040403664112,0.0612244897959183,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Các tổ chức chính trị do [MASKED]
### Lựa chọn:
A: Nhà nước. 
B: Đảng Cộng sản Việt Nam.
C: Không do cơ quan, tổ chức nào quản lí, hoạt động tự do. 
D: Cả A và B."," **C: Không do cơ quan, tổ chức nào quản lí, hoạt động tự do.** 


Câu hỏi hoàn chỉnh: 

**Các tổ chức chính trị do không do cơ quan, tổ chức nào quản lí, hoạt động tự do.** 
","cơ quan, tổ chức nào quản lí?",0.3111111223697662,0.3181818181818182,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tệ nạn xã hội là là hiện tượng xã hội bao gồm những hành vi sai lệch chuẩn mực xã hội, vi [MASKED]
### Lựa chọn:
A: Tệ nạn xã hội. 
B: Vi phạm pháp luật.
C: Vi phạm đạo đức. 
D: Vi phạm quy chế."," **C: Vi phạm đạo đức**. 


**Giải thích:**

* **Tệ nạn xã hội** được định nghĩa là những hành vi trái với đạo đức, thuần phong mỹ tục, gây hại cho bản thân và xã hội. 
* **Vi phạm pháp luật** là hành vi trái với luật pháp, nhưng không nhất thiết phải là tệ nạn xã hội.
* **Vi phạm quy chế** là hành vi trái với các quy định nội bộ của một","phạm đạo đức và pháp luật, gây hậu quả nghiêm trọng về mọi mặt đối với đời sống xã hội được gọi là?",0.183673471212387,0.2127659574468085,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Hình thức cao nhất xử [MASKED]
### Lựa chọn:
A: Tử hình. 
B: Chung thân.
C: Phạt tù. 
D: Cảnh cáo."," **tội phạm** 


Let me know if you'd like more examples! 
",phạt vi phạm pháp luật là?,0.1052631586790084,0.125,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Trẻ dưới 14 tuổi khi vi phạm [MASKED]
### Lựa chọn:
A: Đưa vào trường giáo dưỡng 1 năm kể từ ngày vi phạm. 
B: Cảnh cáo.
C: Phạt tù. 
D: Khuyên răn."," **pháp luật** 


**Câu hỏi hoàn chỉnh:** Trẻ dưới 14 tuổi khi vi phạm **pháp luật** 
### Lựa chọn:
A: Đưa vào trường giáo dưỡng 1 năm kể từ ngày vi phạm. 
B: Cảnh cáo.
C: Phạt tù. 
D: Khuyên răn. 

",pháp luật áp dụng hình thức nào?,0.1111111119389534,0.0869565217391304,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Thời gian dự phòng lây nhiễm HIV/AIDS [MASKED]
### Lựa chọn:
A: 1 tiếng. 
B: 1 tuần.
C: Ngay sau 2-3 giờ đầu. 
D: 1 tháng."," **[là bao lâu]**


**Đáp án:**  B: 1 tuần. 

**Giải thích:**

Câu hỏi được hoàn thiện để hỏi về thời gian mà một người có thể lây nhiễm HIV/AIDS sau khi tiếp xúc với virus.  
",tốt nhất là trong thời gian nào?,0.0888888910412788,0.1463414634146341,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tên gọi của 1 loại vi rút [MASKED]
### Lựa chọn:
A: HIV. 
B: AIDS.
C: Ebola. 
D: Cúm gà."," **HIV** 


**Câu hỏi hoàn chỉnh:** Tên gọi của 1 loại vi rút **HIV** là gì?
 
### Lựa chọn:
A: HIV. 
B: AIDS.
C: Ebola. 
D: Cúm gà. 



",gây suy giảm miễn dịch ở người là?,0.0526315793395042,0.0588235294117647,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Dấu hiệu lâm sàng [MASKED]
### Lựa chọn:
A: Sút cân trên 10% trọng lượng cơ thể. 
B: Sốt kéo dài trên 1 tháng.
C: Ỉa chảy kéo dài trên 1 tháng. 
D: Cả A, B, C."," **[Cả A, B, C]** 


Câu hỏi hoàn chỉnh: Dấu hiệu lâm sàng **cả A, B, C** là những triệu chứng thường gặp trong trường hợp nào? 

",chính khi mắc HIV/AIDS là?,0.0588235296308994,0.064516129032258,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Cơ quan, tổ chức nào được nghiên cứu, chế tạo, sản [MASKED]
### Lựa chọn:
A: Tổ chức, doanh nghiệp thuộc Bộ Quốc Phòng và Bộ Công an. 
B: Cá nhân.
C: Công ty tư nhân. 
D: Tổ chức phản động."," **xuất vũ khí** ?

### Lựa chọn:
A: Tổ chức, doanh nghiệp thuộc Bộ Quốc Phòng và Bộ Công an. 
B: Cá nhân.
C: Công ty tư nhân. 
D: Tổ chức phản động. 


Let me know if you'd like to try another one! 
","xuất, kinh doanh, xuất khẩu, nhập khẩu, sửa chữa vũ khí?",0.145454540848732,0.1153846153846153,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Hành động nào sau đây không thực hiện đúng quy định về phòng [MASKED]
### Lựa chọn:
A: Sử dụng súng tự chế. 
B: Cưa mìn để lấy thuốc nổ.
C: Dùng dao để đánh nhau. 
D: Cả A, B, C."," **an ninh**

### Lựa chọn:
A: Sử dụng súng tự chế. 
B: Cưa mìn để lấy thuốc nổ.
C: Dùng dao để đánh nhau. 
D: Cả A, B, C. 


 
","ngừa tai nạn về vũ khí, cháy, nổ và các chất độc hại?",0.0454545468091964,0.048780487804878,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Các trường hợp nổ súng quân dụng khi thực [MASKED]
### Lựa chọn:
A: Đối tượng đang sử dụng vũ khí, vật liệu nổ, vũ lực hoặc công cụ, phương tiện khác tấn công hoặc chống trả đe dọa tính mạng, sức khỏe của người thi hành công vụ hoặc người khác. 
B: Đối tượng đang sử dụng vũ khí, vật liệu nổ, vũ lực hoặc công cụ, phương tiện khác gây rối trật tự công cộng đe dọa tính mạng, sức khỏe, tài sản của người khác.
C: Khi biết rõ đối tượng đang thực hiện hành vi phạm tội nghiêm trọng, phạm tội rất nghiêm trọng, phạm tội đặc biệt nghiêm trọng. 
D: Cả A, B, C."," **hiện hành vi phạm tội** 


**Đáp án: D: Cả A, B, C.** 


Giải thích:

Câu hỏi đề cập đến trường hợp nổ súng quân dụng, điều này thường liên quan đến việc thực thi công vụ và bảo vệ an ninh. Các lựa chọn A, B, C đều thể hiện những tình huống mà việc nổ súng quân dụng có thể được xem xét là hợp pháp để bảo vệ tính mạng, sức khỏe, tài","hiện nhiệm vụ bảo đảm an ninh, trật tự là?",0.1573033779859542,0.1411764705882353,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Chiếm đoạt tài sản có giá trị từ hai trăm triệu đồng [MASKED]
### Lựa chọn:
A: Từ 7 năm đến 15 năm. 
B: Từ 5 năm đến 15 năm.
C: Từ 5 năm đến 10 năm. 
D: Từ 1 năm đến 5 năm."," **trên** 

### Câu hỏi hoàn chỉnh: Chiếm đoạt tài sản có giá trị từ hai trăm triệu đồng **trên** 
### Lựa chọn:
A: Từ 7 năm đến 15 năm. 
B: Từ 5 năm đến 15 năm.
C: Từ 5 năm đến 10 năm. 
D: Từ 1 năm đến 5 năm. 


**Giải thích:**

*",đến dưới năm trăm triệu đồng bị phạt tù bao nhiêu năm?,0.1025641039013862,0.1290322580645161,civic_education,False
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Việc ông A cho con gái thừa kế 1 mảnh [MASKED]
### Lựa chọn:
A: Quyền sử dụng. 
B: Quyền định đoạt.
C: Quyền chiếm hữu. 
D: Quyền tranh chấp."," **C: Quyền chiếm hữu**. 


Thừa kế là việc chuyển giao toàn bộ quyền sở hữu tài sản từ người chết sang người được thừa kế. 
",đất đứng tên mình là ông thực hiện quyền nào?,0.1111111119389534,0.1142857142857142,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nhà nước … quyền sở hữu hợp pháp [MASKED]
### Lựa chọn:
A: Công nhận và chịu trách nhiệm. 
B: Bảo hộ và chịu trách nhiệm.
C: Công nhận và đảm bảo. 
D: Công nhận và bảo hộ."," **D: Công nhận và bảo hộ**. 


Câu hỏi hoàn chỉnh: Nhà nước **công nhận và bảo hộ** quyền sở hữu hợp pháp. 
",của công dân. Trong dấu “…” đó là?,0.0666666701436042,0.0666666666666666,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Sản xuất của cải [MASKED]
### Lựa chọn:
A: Tạo ra của cải vật chất. 
B: Sản xuất xã hội.
C: Con người tác động vào tự nhiên để tạo ra các sản phẩm phù hợp với như cầu của mình. 
D: Tạo ra cơm ăn, áo mặc, tạo ra tư liệu sản xuất."," **là gì?**


### Lựa chọn:
A: Tạo ra của cải vật chất. 
B: Sản xuất xã hội.
C: Con người tác động vào tự nhiên để tạo ra các sản phẩm phù hợp với nhu cầu của mình. 
D: Tạo ra cơm ăn, áo mặc, tạo ra tư liệu sản xuất. 

",vật chất là quá trình,0.0357142873108387,0.0727272727272727,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Một trong những vai trò của [MASKED]
### Lựa chọn:
A: Cơ sở tồn tại của xã hội. 
B: Tạo ra các giá trị vật chất và tinh thần
C: Giúp con người có việc làm. 
D: Thúc đẩy tăng trưởng kinh tế."," **lao động** là: 


### Lựa chọn:
A: Cơ sở tồn tại của xã hội. 
B: Tạo ra các giá trị vật chất và tinh thần
C: Giúp con người có việc làm. 
D: Thúc đẩy tăng trưởng kinh tế. 

",sản xuất của cải vật chất là,0.1304347813129425,0.1333333333333333,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: sản xuất của cải vật [MASKED]
### Lựa chọn:
A: Mọi hoạt động của xã hội. 
B: Số lượng hang hóa trong xã hội
C: Thu nhập của người lao động. 
D: Việc làm của người lao động."," **chất** 


Vậy câu hỏi hoàn chỉnh là:

**Câu hỏi: Sản xuất của cải vật chất là gì?**

**Lựa chọn:**

A: Mọi hoạt động của xã hội. 
B: Số lượng hàng hóa trong xã hội
C: Thu nhập của người lao động. 
D: Việc làm của người lao động. 


",chất có vai trò quyết định,0.0714285746216774,0.037037037037037,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Trong các yếu tố cấu thành tư liệu lao [MASKED]
### Lựa chọn:
A: Kết cấu hạ tầng của sản xuất. 
B: Công cụ lao động.
C: Hệ thống bình chứa của sản xuất. 
D: Cơ sở vật chất."," **dụng**, 

### Lựa chọn:
A: Kết cấu hạ tầng của sản xuất. 
B: Công cụ lao động.
C: Hệ thống bình chứa của sản xuất. 
D: Cơ sở vật chất. 


**Đáp án đúng:** B: Công cụ lao động. 


Tư liệu lao động bao gồm những gì con người sử dụng để sản xuất ra sản phẩm, bao gồm:

* **Công cụ lao động:**  ","động, yếu tố nào dưới đây quan trọng nhất?",0.0,0.0285714285714285,civic_education,False
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Yếu tố nào dưới đây giữ vai trò quan [MASKED]
### Lựa chọn:
A: Đối tượng lao động. 
B: Sức lao động.
C: Tư liệu lao động. 
D: Máy móc hiện đại."," **trọng** trong việc tạo ra sản phẩm? 


### Lựa chọn:
A: Đối tượng lao động. 
B: Sức lao động.
C: Tư liệu lao động. 
D: Máy móc hiện đại. 
",trọng và quyết định nhất trong quá trình sản xuất?,0.2000000029802322,0.1578947368421052,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Một sản phẩm trở thành hang [MASKED]
### Lựa chọn:
A: Hai điều kiện 
B: Bốn điều kiện
C: Ba điều kiện 
D: Một điều kiện"," **hàng hóa** khi:

**C: Ba điều kiện** 


 
",hóa cần có mấy điều kiện?,0.4000000059604645,0.4615384615384615,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Giá trị của hàng [MASKED]
### Lựa chọn:
A: Người sản xuất cung ứng hàng hóa phù hợp với nhu cầu nhu cầu của người tiêu dùng 
B: Người sản xuất mang hàng hóa ra thị trường bán
C: Người sản xuất mang hàng hóa ra thị trường bán và bán được 
D: Người sản xuất cung ứng được hàng hóa có nhiều giá trị sử dụng"," **[thị trường]** 


**Giải thích:**

* **Giá trị của hàng thị trường** đề cập đến giá trị của một sản phẩm hoặc dịch vụ được định giá và trao đổi trên thị trường. 

Các lựa chọn khác không chính xác vì:

* **A:**  Phần lớn tập trung vào sản xuất, không phải thị trường.
* **B:**  Chỉ nói về việc mang hàng hóa ra thị trường, không đề cập đến giá trị.",hóa được thực hiện khi,0.0266666673123836,0.0273972602739726,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Vật phẩm nào dưới đây [MASKED]
### Lựa chọn:
A: Điện 
B: Nước máy
C: Không khí 
D: Rau trồng để bán"," **không phải là hàng hóa**? 


Let me know if you'd like more examples! 
",không phải là hàng hóa,0.5263158082962036,0.5555555555555556,civic_education,True
