Question,predict,label,rouge_score,score,Subject,retained
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Hãy xác định đâu là mạng cục [MASKED]
### Lựa chọn:
A: Hai máy tính và một máy in trong một văn phòng, nối với nhau thông qua một Printer Switch box 
B: Hai máy tính, một ở Cần Thơ, một ở Đồng Tháp được nối mạng và gửi thông tin cho nhau
C: Một số máy tính đặt trong một tòa nhà nối cáp với nhau, chia sẻ và sử dụng chung các tài nguyên như máy in và gửi thông báo cho nhau 
D: Câu a và c đúng"," đối với máy tính đặt trong một tòa nhà, chia sẻ và sử dụng chung các tài nguyên như máy in và gửi thông báo cho nhau, theo góc nhì?
### Sơ value: C: Mộ",bộ LAN trong các trường hợp sau:,0.112149529159069,0.0975609756097561,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Căn cứ vào Atlat địa lí Việt Nam trang 23, cho [MASKED]
### Lựa chọn:
A: Phan Thiết 
B: Đà Lạt
C: Buôn Ma THuột 
D: Đồng Xoài", Đồng Xoài,biết đường số 28 nối Gia Nghĩa với nơi nào sau đây?,0.1818181872367859,0.0,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Công dân vi phạm quyền sáng [MASKED]
### Lựa chọn:
A: Làm giả nhãn hiệu hàng hóa 
B: Tìm hiểu giá cả thị trường
C: Sưu tầm tư liệu tham khảo 
D: Sử dụng dịch vụ công cộng"," __C: Sưu tầm tư liệu tham khảo__. Có thể đưa ra câu hỏi này: Công dân vi phạm quyền sáng sưu tầm tư liệu tham khảo, như thế nào sẽ ảnh hưởng đ",tạo trong trường hợp nào sau đây?,0.1592920422554016,0.05,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Sục khí axetilen vào dung dịch AgNO_{3} [MASKED]
### Lựa chọn:
A: Vàng nhạt 
B: Trắng
C: Đen 
D: Xanh", trùng bở D: Xanh,trong NH_{3} thu được kết tủa màu,0.0625,0.0,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Mua nguyên vật liệu giá hoá đơn chưa thuế 3.000kg x 18đ/kg; thuế GTGT 10%. Chi phí vận chuyển 300đ, tất cả trả bằng tiền mặt. Trong kỳ xuất kho 4.000kg để [MASKED]
### Lựa chọn:
A: 10.600 
B: 10.900
C: 16.300 
D: 16.000"," chi phí trả tiền mặt là ai?

B: 16.000

### Chính sách lào đánh giả:

1. Giá trị thuế trên giá trị mua: 3.000kg * 18đ/kg = 54.000đ
2. Chi phí thuế: 5","sử dụng, vật liệu xuất kho tính giá theo phương pháp LIFO. Giá trị hàng tồn kho đầu kỳ là 2.000kg x 16đ/kg. Vậy giá trị hàng tồn kho cuối kỳ là",0.2339181303977966,0.1290322580645161,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Chọn phương án đúng: Ion X2+ có phân lớp e cuối cùng là 3d^5. Electron cuối cùng được [MASKED]
### Lựa chọn:
A: N = 4, ℓ = 0, mℓ = 0, ms =- \frac{1}{2} 
B: N = 3, ℓ = 2, mℓ = +2, ms = +\frac{1}{2}
C: N = 3, ℓ = 2, mℓ = -1, ms = -\frac{1}{2} 
D: N = 3, ℓ = 2, mℓ = +2, ms = -\frac{1}{2}"," [N = 3, ℓ = 2, mℓ = _____, ms = _____]

Đố và chọn thành phần mài giải:

N (azot) sẽ được đánh thấp hơn 3 (số electron trong phân lớp e cuối cùng) đối với ion",xếp vào nguyên tử X có bộ 4 số lượng tử là: (Qui ước mℓ từ -ℓ đến +ℓ),0.1818181872367859,0.0392156862745098,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Hệ số khuếch đại điện áp của [MASKED]
### Lựa chọn:
A: \frac{V_{vào}}{V_{ra}} 
B: \frac{V_{ra}}{V_{vào}}
C: \frac{ V_{C}}{V_{B}} 
D: \frac{ V_{C}}{V_{E}}"," [C], \frac{V_{C}}{V_{B}}?

### Câu hỏi: Hệ số khuếch aint đại điện áp của [C], \frac{V_{C}}{V_{B}}?
",mạch khuếch đại dùng transistor có công thức:,0.2352941185235977,0.1818181818181818,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Theo quy định của pháp luật, công dân hưởng [MASKED]
### Lựa chọn:
A: Tham gia các hoạt động văn hóa 
B: Chuyển giao quyền nhân thân
C: Thay đổi nội dung trong di chúc 
D: Chủ động chuyển quyền tác giả", [D] Chủ động chuyển quyền tác giả,quyền được phát triển trong trường hợp nào sau đây?,0.2000000029802322,0.1176470588235294,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: DN nhận được thông báo nộp thuế sử dụng đất [MASKED]
### Lựa chọn:
A: Nợ TK 627(7): 4tr / Có TK 333(7): 4tr 
B: Nợ TK 641: 4tr / Có TK 333(7): 4tr
C: Nợ TK 632: 4tr / Có TK 333(7): 4tr 
D: Nợ TK 642: 4tr / Có TK 333(7): 4tr", TK 642: 4tr / Có TK 333(7): 4tr,"phi nông nghiệp trong kỳ là 4tr, Kế toán ghi:",0.1428571492433548,0.1176470588235294,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đế quốc Mỹ phải chấp nhận cuộc đàm phán với Chính phủ [MASKED]
### Lựa chọn:
A: Tháng 01/1969 
B: Tháng 02/1969
C: Tháng 03/1969 
D: Tháng 04/1969"," [C: Tháng 03/1969], nếu chừng chừng liên quan đến cuộc đàm phán thế giới Ngoại giao, điểm động này có thể được tính thành công với việc Thế I Kim Chi Nam (Nga)",nước Việt Nam Dân chủ Cộng hòa tại Pari vào thời gian nào?,0.1550387591123581,0.0434782608695652,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Ra đời từ thiên niên kỷ thứ II tr.CN, chữ viết cổ của nền văn minh nào dưới đây [MASKED]
### Lựa chọn:
A: Ấn Độ 
B: Trung Quốc
C: Lưỡng Hà 
D: Hy Lạp"," Xuanô?
### Lựa chọn:
D: Hy Lạp",là hệ chữ viết duy nhất được sử dụng qua hàng ngàn năm lịch sử cho đến ngày nay?,0.0895522385835647,0.0,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Vị trí thường gặp của [MASKED]
### Lựa chọn:
A: Tay 
B: Mặt
C: Bụng 
D: Chân", [MASKED] : D: Chân,phù trong bệnh Bêri - Bêri:,0.0,0.0,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nếu S là một suy luận tương [MASKED]
### Lựa chọn:
A: S đúng và tiền đề đúng kết luận vẫn có thể sai 
B: Nếu S sai thì kết luận vẫn có thể đúng
C: Nếu tiền đề đúng và kết luận đúng thì S chắc chắn đúng 
D: Kết luận của S không thể đúng được, bao giờ cũng chỉ là gần đúng mà thôi"," [A: S đúng và tiền đề đúng kết luận vẫn có thể sai], 
### Câu hỏi: Một cách đồn tranh, nếu S đúng, bao g game có thể choạm dữ này không phải kể là kết lu",tự thì điều nào sau đây sai?,0.1651376187801361,0.0465116279069767,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Người có giấy phép lái xe hạng FE [MASKED]
### Lựa chọn:
A: Các loại xe được quy định tại giấy phép lái xe hạng E có kéo rơ moóc và được điều khiển các loại xe: Ô tô chở khách nối toa và các loại xe quy định cho giấy phép lái xe hạng B1, B2, C, D, FB2, FD 
B: Các loại xe được quy định tại giấy phép lái xe hạng E có kéo rơ mo óc, ô tô đầu kéo kéo sơ mi rơ mo óc và được điều khiển các loại xe: Ô tô chở khách nối toa và các loại xe quy định cho giấy phép lái xe hạng B1, B2, C, D, FB2, FD
C: Tất cả các loại xe nêu trên 
D: nan"," được quy định tại giấy phép lái xe hạng E có kéo rơ moóc, ô tô đầu kéo kéo sơ mi rơ moóc, được điều khiển các loại xe quy định cho giấy phép lái xe hạng B",được điều khiển loại xe nào dưới đây?,0.34375,0.217391304347826,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Khi NGỘ ĐỘC Paracetamol, sử dụng [MASKED]
### Lựa chọn:
A: N – acetylcystein tăng ức chế enzym gan và tự phân hủy NAPQI 
B: N – acetylcystein tăng cảm ứng enzym gan và tự phân hủy NAPQI
C: N – acetylcystein chuyển thành glutathion và giúp tăng sự đào thải NAPQI qua nước tiểu 
D: N – acetylcystein tự phân hủy NAPQI và giúp tăng sự đào thải NAPQI qua nước tiểu"," D: N – acetylcystein tự phân hủy NAPQI và giúp tăng sự đào thải NAPQI qua nước tiểu.

Câu hỏi: Khi NGỘ ĐỘC Paracetamol, sử dụng [MASKED], điều n",N – acetylcystein để GIẢI ĐỘC do:,0.3030303120613098,0.2222222222222222,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tơ nào sau đây [MASKED]
### Lựa chọn:
A: Tơ nitron 
B: Tơ xenllozơ. axetat
C: Tơ tằm 
D: Tơ capron", capron?,thuộc loại tơ nhân tạo?,0.0,0.0,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: CHỈ SỐ nào cho biết THỂ [MASKED]
### Lựa chọn:
A: MCHC 
B: MCH
C: MCV 
D: RDW"," MCV's độ tuỳ thuộc trong sang thai?
### Câu hỏi: CHỈ SỐ nào ([MASKED]) cho biết THỂ MCV's độ tuỳ thuộc trong sang thai?
### Lựa chọn: C: MCV",TÍCH TRUNG BÌNH của HỒNG CẦU?,0.0941176488995552,0.0,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Những khẳng định nào dưới [MASKED]
### Lựa chọn:
A: Hiệu quả kinh doanh phản ánh mặt chất lượng các hoạt động kinh doanh 
B: Chỉ các điểm nằm trên đường giới hạn khả năng sản xuất phản ánh hiệu quả kinh doanh
C: Xét trên giác độ phân bổ các nguồn lực sản xuất xã hội: hiệu quả nghĩa là không lãng phí 
D: Xét trên giác độ quản trị kinh doanh: hiệu quả nghĩa là không lãng phí", giác độ quản trị kinh doanh hiệu quả nghĩa là không lãng phí?,đây là thiếu chính xác:,0.1702127605676651,0.1111111111111111,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Người đang chấp hành hình phạt [MASKED]
### Lựa chọn:
A: Được hoãn chấp hành hình phạt tù 
B: Được miễn chấp hành hình phạt
C: Được miễn trách nhiệm hình sự 
D: Được tha tù trước thời hạn"," __B: Được miễn chấp hành hình phạt__?

Có thể đặt đoạn này để làm hơn nhiều câu hỏi trắc nghiệm: ""Người đang chấp hành hình phạt đã ",tù mà bị bệnh nặng thì:,0.1320754736661911,0.0,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Từ nào bị dùng sai trong câu sau: “Mỗi khi rãnh rỗi, hai [MASKED]
### Lựa chọn:
A: Rãnh rỗi 
B: Lái xe
C: Ngoại ô 
D: Thư giãn"," [MASKED]
### Số lựa chọn Đúng là: D: Thư giãn
### Câu hỏi: Mỗi khi rãnh rỗi, thư giãn nếu được sắp xác định làm nguồn gốc của gió, không",vợ chồng bác Năm sẽ lái xe ra ngoại ô để thư giãn”,0.1680672317743301,0.048780487804878,civic_education,False
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Ở điều kiện thường, chất nào sau [MASKED]
### Lựa chọn:
A: Metan 
B: Butan
C: Propen 
D: Etan"," Etan?
### Câu hỏi: Ở điều kiện thường, chất nào sau [D: Etan]?
### Lựa chọn:
C: Propen",đây làm mất màu dung dịch Br_{2}?,0.1846153885126114,0.0,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Theo luật phá sản năm 2004, doanh nghiệp sau khi có quyết định mở [MASKED]
### Lựa chọn:
A: Thanh lý nợ không đảm bảo 
B: Chuyển các khoản nợ không đảm bảo thành các khoản nợ có đảm bảo bằng tài sản của doanh nghiệp
C: Từ bỏ hoặc giảm bớt quyền đòi nợ 
D: Cả 3 đáp án trên đều đúng"," [B: Chuyển các khoản nợ không đảm bảo thành các khoản nợ có đảm bảo bằng tài sản của doanh nghiệp]

### Câu hỏi: Theo luật phá sản năm 2004, doanh",thủ tục phá sản của tòa án không được làm gì trong những điều sau,0.2089552283287048,0.0888888888888888,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Hình thức thực hiện những hoạt [MASKED]
### Lựa chọn:
A: Là biểu hiện cấp giấy phép, công văn, giấy tờ 
B: Là biểu hiện của hoạt động ban hành văn bản quy phạm
C: Là biểu hiện hoạt động áp dụng thủ tục hành chính 
D: Là biểu hiện của hoạt động áp dụng pháp luật khác"," [C: Là biểu hiện hoạt động áp dụng thủ tục hành chính]

Câu hỏi: Hình thức thực hiện những hoạt động áp dụng thủ tục hành chính để giao thức này này",động mang tính pháp lý khác,0.1651376187801361,0.0526315789473684,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Biện pháp nào dưới đây góp phần hạn chế ô nhiễm [MASKED]
### Lựa chọn:
A: Tất cả các phương án còn lại 
B: Tạo bể lắng và lọc nước thải
C: Chôn lấp và đốt cháy rác một cách khoa học 
D: Trồng cây, xây dựng các công viên xanh",? B: Tạo bể lắng và lọc nước thải,"không khí, ô nhiễm nguồn nước và ô nhiễm tiếng ồn?",0.1785714328289032,0.1052631578947368,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Căn cứ vào Atlat Địa lí Việt Nam trang 27, cho biết [MASKED]
### Lựa chọn:
A: Vũng Áng 
B: Hòn La
C: Chân Mây - Lăng Cô 
D: Nghi Sơn"," Chân Mây - Lăng Cô 

Câu hỏi: Căn cứ vào Atlat Địa lí Trang 27, Atlat Địa lí Việt Nam này được ghi như thế nào?

### Lựa chọn:
C: Chân Mây - Lăng Cô",tỉnh Thanh Hóa có khu kinh tế ven biển nào sau đây?,0.1981981992721557,0.0454545454545454,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Cuộc tổng khởi nghĩa thành công [MASKED]
### Lựa chọn:
A: 28 – 8 - 1945 
B: 19 – 8 - 1945
C: 25 – 8 – 1945 
D: nan"," 25/8/1945 chi tiết gì thực sự xảy ra và giúp cho ai có thể nhận diện được phần cứu này trong câu hỏi, phản biện đầy đủ. Trong trường phần cứu, ""MASKED"" ",trong cả nước vào thời gian nào?,0.1071428582072258,0.0512820512820512,civic_education,False
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Không khí và nước bị ô nhiễm [MASKED]
### Lựa chọn:
A: Có thể làm chết các động vật sống trong môi trường đó 
B: Có thể làm chết các thực vật sống trong môi trường đó
C: Gây bệnh hoặc có thể làm chết người 
D: Tất cả các ý trên"," có thể gây bệnh hoặc có thể làm chết người? 
D: Tất cả các ý trên",sẽ gây ra tác hại gì ?,0.1851851791143417,0.0909090909090909,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Theo Nghị định 112/2020/NĐ-CP; 18/9/2020. Phương án sai về nguyên [MASKED]
### Lựa chọn:
A: Thực hiện bình đẳng giới 
B: Khách quan, công bằng; công khai, minh bạch; nghiêm minh, đúng pháp luật
C: Nghiêm cấm mọi hành vi xâm phạm thân thể, tinh thần, danh dự, nhân phẩm trong quá trình xử lý kỷ luật 
D: Khi xem xét xử lý kỷ luật phải căn cứ vào nội dung, tính chất, mức độ, tác hại, nguyên nhân vi phạm, các tình tiết tăng nặng hoặc giảm nhẹ, thái độ tiếp thu và sửa chữa, việc khắc phục khuyết điểm, vi phạm, hậu quả đã gây ra"," [D: Khi xem xét xử lý kỷ luật phải căn cứ vào nội dung, tính chất, mức độ, tác hại, nguyên nhân vi phạm, các tình tiết tăng nặng hoặc giảm nhẹ","tắc xử lý kỷ luật cán bộ, công chức, viên chức?",0.3252032399177551,0.1860465116279069,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Người phạm tội theo khoản 1 Điều 171 BLHS năm [MASKED]
### Lựa chọn:
A: Đặc biệt nghiêm trọng 
B: Ít nghiêm trọng
C: Nghiêm trọng 
D: Rất nghiêm trọng"," [C: Nghiêm trọng]

Có thể điền ra này: Người phạm tội theo khoản 1 Điều 171 BLHS năm Nghiêm trọng.

Có thể cho rằng, đoạn <MASKED> được điền ra",2015 – Tội cướp giật tài sản là tội phạm,0.1607142835855484,0.0512820512820512,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Thời hạn gia hạn nộp [MASKED]
### Lựa chọn:
A: 120 ngày 
B: 90 ngày
C: 60 ngày 
D: 180 ngày"," không chiếm đa phần ngày, gọi xem thế giờ này? 
A: 120 ngày 
B: 90 ngày
C: 60 ngày 
D: 180 ngày",hồ sơ khai quyết toán thuế:,0.1095890402793884,0.0,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Theo sơ đồ tương đương của mạch khuếch đại hình 4, trở [MASKED]
### Lựa chọn:
A: R_{C}\parallel R_{E} 
B: R_{C}
C: R_{C}\parallel Z_{B} 
D: Ngoài các đáp án trên"," nguyên bảy [B: R_{C}], điền này giúp phảo thuần hướng dỗi câu hỏi: ""Theo sơ đồ tương đương của mạch khuếch đại hình 4, trở nguyên bảy",kháng RA của mạch là: (nếu giả thiết r_{ce} vô cùng lớn),0.1639344245195388,0.1025641025641025,civic_education,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Sự kiện nào sau đây [MASKED]
### Lựa chọn:
A: Một trong các đồng sở hữu chung chết 
B: Quá 50% phần tài sản thuộc sở hữu chung không còn
C: Tài sản chung đã được chia 
D: nan", đã được chia tài sản chung? C: Tài sản chung đã được chia,chấm dứt sở hữu chung?,0.1538461595773697,0.1111111111111111,civic_education,True
