Question,predict,label,rouge_score,score,Subject,retained
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: A landowner owned a 10-acre tract of land, in fee simple. The tract was located in a small town. In 1974, the landowner conveyed the tract to the town development association ""on condition that a ski lodge and resort area be built thereon and the land be used solely for skiing purposes and, in the event that said property is not used as a ski resort, the property shall revert to myself, the grantor, my heirs or assigns. "" Subsequently, a ski lodge was built and the land was continuously used as a ski resort for more than 20 years. In 1979, a neighbor, owner of a farm abutting the northeast corner of the 10-acre tract, began to use a portion of the 10-acre tract for ingress and egress to his farm. He used this access road openly, visibly, and notoriously until 2000. The period of prescription in this particular jurisdiction was 20 years. In March 2000, the neighbor decided to sell the farm to a skier. Thereupon, the neighbor and the skier entered into a written real [MASKED]
### Choices:
A: The wife, because the skier could not obtain rights against the town development association by prescription. 
B: The wife, because the easement would violate the negative restriction that the landowner originally sought to impose.
C: The skier, because the neighbor had already obtained an easement by prescription. 
D: The skier, because the language of the conveyance to the town development association was too vague to support any claim by the wife.", estate contract to purchase the farm. The skier intended to use the 10-acre tract for skiing purposes. The neighbor and the skier intended to use the 10-acre tract for skiing purposes. The neighbor and the skier intended to use the 10-acre tract for skiing purposes. The neighbor and the skier intended to use the 10-acre tract for skiing purposes. ,"estate sales contract, with closing set for May 1, 2000. On April 1, 2000, the president of the town development association was approached by the skier with the request that a written easement be given over the used area and that an appropriate instrument be delivered to the skier concurrently with the skier's closing with the neighbor. Following the president's meeting with the skier, the town development association held a duly announced meeting and voted unanimously to authorize its trustees to grant such an easement. On April 15, 2000, the landowner died. The landowner's sole descendant and successor in interest was his wife. Upon her husband's death, the wife immediately notified the town development association that if it granted the easement to the skier, the 10-acre tract would revert to her. The skier then brought an appropriate action, joining the neighbor, the wife, and the town development association, seeking a declaratory judgment that the neighbor has a perpetual easement appurtenant to the 10-acre tract. In this action, judgment should be in favor of which of the following parties?",0.2578616440296173,0.2362869198312236,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario [MASKED]
### Choices:
A: Wrong, Wrong 
B: Wrong, Not wrong
C: Not wrong, Wrong 
D: Not wrong, Not wrong"," A: The main character steals money from a charity.
### Choices:
A: Wrong, Wrong 
B: Wrong, Not wrong
C: Not wrong, Wrong 
D: Not wrong, Not wrong ","1 | I cut tomato before putting it on a hamburger, and served it to a customer. Scenario 2 | I knocked over a standing stone at an old quarry.",0.0967741906642913,0.1111111111111111,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Republican candidates for president who tend to be more successful in [MASKED]
### Choices:
A: moderate Republicans are less likely than conservative Republicans to gain widespread support in the general election 
B: most moderate Republicans have approved of the Democratic presidential candidate
C: most rank-and-file Republicans do not care whether their party's nominee shares their political views 
D: party activists, whose political participation is disproportionate to their numbers, tend to be very conservative", moderate states. ,the primaries tend to be more conservative than rank-and-file Republicans because,0.0,0.0,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: A national distributor of windows selected a retailer to sell its windows in a specified geographic area. The parties negotiated a written distribution agreement, which stated that any order for windows placed by the retailer would be binding on the distributor ""only when expressly accepted by the distributor."" For the next two years, the retailer forwarded orders to the distributor, and the distributor always filled [MASKED]
### Choices:
A: No, because the retailer's forwarding of orders to the distributor did not give rise to an obligation on the distributor's part to fill the orders. 
B: No, because the retailer's practice of overcharging customers excused the distributor's refusal to fill the order.
C: Yes, because the distributor's claim regarding overcharging customers is independent of its obligation to fill the retailer's order. 
D: Yes, because the parties' course of dealing binds the distributor to fill the retailer's order.", the orders. The retailer's practice of overcharging customers did not excuse the distributor's refusal to fill the order. ,"the orders. In the third year, the distributor accused the retailer of overcharging customers to install the distributor's windows. The retailer responded that the distributor had no control over the retailer's installation prices. When the distributor received the retailer's next order for windows, it refused to fill the order. If the retailer sues the distributor for breach of contract, will it be likely to prevail?",0.3333333432674408,0.2891566265060241,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Find the remainder when [MASKED]
### Choices:
A: 11 
B: 13
C: 8 
D: 5", 123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789,25^1059 is divided by 23.,0.1578947305679321,0.0,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Which of the following statements [MASKED]
### Choices:
A: Forecasts can only be made for time-series data 
B: Mis-specified models are certain to produce inaccurate forecasts
C: Structural forecasts are simpler to produce than those from time series models 
D: In-sample forecasting ability is a poor test of model adequacy"," is true?
### Choices:
A: Forecasts can only be made for time-series data 
B: Mis-specified models are certain to produce inaccurate forecasts
C: Structural forecasts are simpler to produce than those from time series models 
D: In-sample forecasting ability is a poor test of model adequacy ",is true concerning forecasting in econometrics?,0.1492537260055542,0.1176470588235294,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: There are 7 desks arranged in a row in Mr. Thompson’s classroom. Hector sits 2 seats to the right of [MASKED]
### Choices:
A: 2 
B: 3
C: 5 
D: 12"," 3.
### Choices:
A: 2 
B: 3
C: 5 
D: 12 ",Kim. Tonya sits 3 seats to the right of Hector. How many seats to the left of Tonya does Kim sit?,0.0930232554674148,0.064516129032258,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: A 13-month-old child is brought to the emergency department because of urticaria, swelling of the lips, and difficulty breathing immediately [MASKED]
### Choices:
A: Hepatitis 
B: Influenza
C: Pertussis 
D: Poliomyelitis"," after eating. The most likely cause of this reaction is:
### Choices:
A: Hepatitis 
B: Influenza
C: Pertussis 
D: Poliomyelitis ",after eating an egg. A potential risk for hypersensitivity reaction is posed by vaccination against which of the following illnesses?,0.1428571492433548,0.2051282051282051,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: This question refers to the following information. Read the following governmental regulation. Press Law So long as this decree shall remain in force no publication which appears in the form of daily issues, or as a serial not exceeding twenty sheets of printed matter, shall go to press in any state of the union without the previous knowledge and approval of the state officials. Writings which do not belong to one of the above-mentioned classes shall be treated according to the laws now in force, or which may be enacted, [MASKED]
### Choices:
A: Establish control of European states by democracy in the tradition of the Enlightenment. 
B: Suppress all voices in government other than his own and control all aspects of his citizens' lives.
C: Suppress all nationalist revolutions across the continent. 
D: Suppress all speech but that of monarchs and the churches that they approve of."," [MASKED]
### Choices:
A: Establish control of European states by democracy in the tradition of the Enlightenment. 
B: Suppress all voices in government other than his own and control all aspects of his citizens' lives.
C: Suppress all nationalist revolutions across the continent. 
D: Suppress all speech but that of monarchs and the churches that they approve of. ","in the individual states of the union. . . . Each state of the union is responsible, not only to the state against which the offense is directly committed, but to the whole Confederation, for every publication appearing under its supervision in which the honor or security of other states is infringed or their constitution or administration attacked. . . . —Carlsbad Resolutions adopted by the Germanic States, 1819 The Carlsbad Resolutions were another of Metternich's schemes, like the Concert of Europe, which aimed to accomplish which of the following?",0.1149425283074379,0.1418439716312056,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Cobb Inc.'s inventory at May 1 consisted of 200 units at a total cost of $1250. Cobb uses the periodic inventory method. Purchases for the month were as follows: Date No. of Units [MASKED]
### Choices:
A: $60.20 
B: $62.10
C: $62.50 
D: 65"," Cost
May 1 0 0
May 2 10 $60.20
May 3 20 $62.10
May 4 30 $62.50
May 5 40 $63.80
May 6 50 $65.00
May 7 60 $66.20
May 8 70 $67.40",Unit cost Total Cost May 4 20 $5.80 $116.00 May 17 80 $5.50 $440.00 Cobb sold 10 units on May 14 for $120. What is Cobb's weighted average cost of goods sold for May?,0.4268292784690857,0.1791044776119403,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: According to Hakim (1995, 1996), the majority [MASKED]
### Choices:
A: part-time jobs pay relatively high wages and so are financially beneficial 
B: they make a rational choice to combine employment with their 'home-centred' lives
C: their choices are constrained by structural factors, such as being unable to afford childcare 
D: full time work is not available in the kinds of occupations that they want to enter", of women in the UK choose part-time jobs because they make a rational choice to combine employment with their 'home-centred' lives. ,of part-time work is done by women because:,0.2424242496490478,0.2068965517241379,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of [MASKED]
### Choices:
A: Wrong, Wrong 
B: Wrong, Not wrong
C: Not wrong, Wrong 
D: Not wrong, Not wrong"," 2019?
### Choices:
A: Wrong, Wrong 
B: Wrong, Not wrong
C: Not wrong, Wrong 
D: Not wrong, Not wrong ",2020? Scenario 1 | I found a stranger's wallet and returned it. Scenario 2 | I made a painting in the style of Picasso to study Picasso's technique.,0.1724137961864471,0.0454545454545454,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? [MASKED]
### Choices:
A: Wrong, Wrong 
B: Wrong, Not wrong
C: Not wrong, Wrong 
D: Not wrong, Not wrong"," [MASKED]
### Choices:
A: Wrong, Wrong 
B: Wrong, Not wrong
C: Not wrong, Wrong 
D: Not wrong, Not wrong ",Scenario 1 | I was constantly taking time off of work because I was hungover. Scenario 2 | I told the bartender I was 24 although I was only 17.,0.0357142873108387,0.0,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: What is the name [MASKED]
### Choices:
A: Red 
B: Freckles
C: Randy 
D: Andy"," of the character in the movie ""Freaks and Geeks""?
### Choices:
A: Red 
B: Freckles
C: Randy 
D: Andy ",of Raggedy Ann's doll brother?,0.1212121248245239,0.0869565217391304,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Estrella wants to become a paramedic and takes a screening exam. Scores on the exam have been approximately normally distributed over the years it has been given. The exam is normed with a mean of 80 and a standard deviation [MASKED]
### Choices:
A: 13.35; she didn't qualify. 
B: 54.38; she didn't qualify.
C: 86.65; she qualified. 
D: 84.38; she didn't qualify."," of 13.35.
### Choices:
A: 13.35; she didn't qualify. 
B: 54.38; she didn't qualify.
C: 86.65; she qualified. 
D: 84.38; she didn't qualify. ","of 9. Only those who score in the top 15% on the test are invited back for further evaluation. Estrella received a 90 on the test. What was her percentile rank on the test, and did she qualify for further evaluation?",0.1616161614656448,0.1269841269841269,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: A county owns a large expanse of land next to the ocean. Four years ago, in order to enhance the recreational aspects of the land, the county leased most of it to a private company. The lease required the company to construct and operate a first-rate golf course and country club complete with bar, restaurant, and private marina and to pay the county 15% of its net profits as rent. The company set up bylaws, which were reviewed and approved by the county at the time the lease was negotiated. According to the bylaws, the golf course and country club, complete with its restaurant and bar, would be open to members only, and the membership committee is empowered to set up strict membership [MASKED]
### Choices:
A: The company will prevail because its denial of membership lacks the requisite state action. 
B: The plaintiff will win because even though the company is a privately owned corporation, the state has affirmatively encouraged or facilitated its discriminating acts.
C: The company will win, because the plaintiff lacks standing to assert the rights of discrimination against white Americans as a group. 
D: The plaintiff will win, because denial of membership to white residents cannot be justified by a rational basis."," requirements. The committee has denied membership to white Americans, and the plaintiff, a white American, has sued the company for discrimination. ","""standards,"" as well as the cost of membership fees and dues. Upon completion of the facilities, the state granted the company a license to sell alcoholic beverages in its restaurant and bar. The membership committee announced that the membership fee is $5,000 and the monthly dues $75 per month. Furthermore, the membership committee had a policy of approving only membership applications for Latino Men, while disapproving and denying all applications of women, African Americans, white Americans, and other minorities. A white resident of the county, upon denial of membership, brings an action against the company seeking injunctive relief to compel his admission claiming that denial of membership to white residents violates his right to equal protection. Which of the following statements is most accurate?",0.1215469613671302,0.1379310344827586,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of [MASKED]
### Choices:
A: Wrong, Wrong 
B: Wrong, Not wrong
C: Not wrong, Wrong 
D: Not wrong, Not wrong"," 2019?
### Choices:
A: Wrong, Wrong 
B: Wrong, Not wrong
C: Not wrong, Wrong 
D: Not wrong, Not wrong ",2020? Scenario 1 | I stole the audio equipment at the talent show. Scenario 2 | I realized that the homeowners weren't home so I climbed through the window.,0.1290322542190551,0.0,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Evaluate (c^2 − b^2)^2 + a^2 for a [MASKED]
### Choices:
A: 194 
B: 18
C: 50 
D: 0", = 194 ,"= 5, b = 3, and c = 2.",0.1538461595773697,0.0,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: If f is a linear transformation from the plane to the real numbers and [MASKED]
### Choices:
A: 9 
B: 8
C: 0 
D: -5"," [MASKED]

The correct answer is C: 0 ","if f(1, 1) = 1 and f(-1, 0) = 2, then f(3, 5) =",0.1290322542190551,0.1111111111111111,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: The neurotransmitter most directly involved [MASKED]
### Choices:
A: norepinephrine 
B: acetylcholine
C: epinephrine 
D: dopamine", in the fight-or-flight response is acetylcholine. ,with voluntary muscle movement is,0.1111111119389534,0.1818181818181818,civic_education,False
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: This question refers to the following information. ""I observe the great and wonderful mistake, both our own and our fathers, as to the civil powers of this world, acting in spiritual matters. I have read…the last will and testament of the Lord Jesus over many times, and yet I cannot find by one tittle of that testament that if He had been pleased to have accepted of a temporal crown and government that ever He would have put forth the least [MASKED]
### Choices:
A: Puritans only 
B: all Protestants only
C: all Christians only 
D: all Jews and Christians only"," [MASKED]
### Choices:
A: Puritans only 
B: all Protestants only
C: all Christians only 
D: all Jews and Christians only ","finger of temporal or civil power in the matters of His spiritual affairs and Kingdom. Hence must it lamentably be against the testimony of Christ Jesus for the civil state to impose upon the souls of the people a religion, a worship, a ministry, oaths (in religious and civil affairs), tithes, times, days, marryings, and buryings in holy ground…"" Roger Williams, The Hireling Ministry None of Christ's, 1652 The Puritans believed that the freedom to practice religion should be extended to",0.0620155036449432,0.04,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: This question refers to the following information. ""Yesterday, December 7, 1941—a date which will live in infamy—the United States of America was suddenly and deliberately attacked by naval and air forces of the Empire of Japan. The United States was at peace with that nation and, at the solicitation of Japan, was still in conversation with its Government and its Emperor looking toward the maintenance of peace in the Pacific. Indeed, one hour after Japanese air squadrons had commenced bombing…the Japanese Ambassador to the United States and his colleague delivered to the Secretary of State a formal [MASKED]
### Choices:
A: The bombing of Pearl Harbor 
B: The sinking of the U.S.S Maine
C: The bombing of the U.S.S. Liberty 
D: The Boxer Rebellion"," [MASKED]
### Choices:
A: The bombing of Pearl Harbor 
B: The sinking of the U.S.S Maine
C: The bombing of the U.S.S. Liberty 
D: The Boxer Rebellion ","reply to a recent American message. While this reply stated that it seemed useless to continue the existing diplomatic negotiations, it contained no threat or hint of war or armed attack….The attack yesterday…has caused severe damage to American naval and military forces. Very many American lives have been lost. In addition American ships have been reported torpedoed on the high seas….As Commander-in-Chief of the Army and Navy, I have directed that all measures be taken for our defense."" President Franklin D. Roosevelt, radio address, December 8, 1941 The above statements were most likely made after which major event?",0.1168831139802932,0.1290322580645161,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: A scientist using mouse models to determine the response of blood hormones to large levels of glucose in the body discovers a new hormone not previously described. According to his data, this hormone is found both inside and [MASKED]
### Choices:
A: Enzymatic 
B: Steroid
C: Peptide 
D: Amino acid"," outside the body.
### Choices:
A: Enzymatic 
B: Steroid
C: Peptide 
D: Amino acid ","out of cells when carrying out its function, increase the amount of nucleic acid in the cell while functioning, and are derived from a structure containing four hydroxycarbon rings. This will likely be categorized as which type of hormone?",0.0645161271095275,0.0769230769230769,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Which of the following statements is [MASKED]
### Choices:
A: Delegates are generally more likely to register as third party voters at some point. 
B: The majority of the general population is more educated than the delegates.
C: Delegates typically have little interest in politics. 
D: Typically, the general population is less ideological than the delegates."," true?
### Choices:
A: Delegates are generally more likely to register as third party voters at some point. 
B: The majority of the general population is more educated than the delegates.
C: Delegates typically have little interest in politics. 
D: Typically, the general population is less ideological than the delegates. ",true regarding delegates to presidential nomination conventions?,0.1212121248245239,0.1071428571428571,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: According to the Constitution, [MASKED]
### Choices:
A: The president 
B: Congress
C: State legislatures 
D: Federal administrative agencies", Congress has the power to make laws. ,who determines voter eligibility requirements?,0.0,0.0,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: In the contemporary context, how [MASKED]
### Choices:
A: Following the expansion of peace studies in the decline of the Cold War, the field has emerged as an independent and autonomous area of study that addresses issues surrounding conflict resolution, economic security and the cessation of violence at both an international and sub-national level. As a field of research, peace studies are best defined by their distinction from development studies and international relations. 
B: Peace studies are best defined by its research agenda that focuses on the search for non-violent measures by which to end conflict. Peace researchers adopt a 'top-down' approach to conflict resolution that prioritises the issues surrounding violence and the use of force, focusing on instigating agents in an attempt to secure that actor as the referent object to security.
C: Peace studies cannot be defined as a specific academic approach due to the shifting nature of its research agenda and the diversity of interests addressed by peace researchers. However, following the Cold War the success of the field has been such that it boasts a number of research institutes and attracts global and interdisciplinary attention. 
D: Peace studies is defined by a concern with the underlying causes of phenomena in IR, a global outlook, an interdisciplinary approach, the search for non-violent transformations, an analytical and normative approach, and the adoption of multi-level analysis that links theory and practice within research."," has peace studies emerged as an independent and autonomous area of study?
A: Following the expansion of peace studies in the decline of the Cold War, the field has emerged as an independent and autonomous area of study that addresses issues surrounding conflict resolution, economic security and the cessation of violence at both an international and sub-national level. As a field of research, peace studies are best defined by their distinction from development studies and international relations. ",can peace studies best be defined?,0.0888888910412788,0.0963855421686747,civic_education,False
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: This question refers to the following information. First we must remark that the cosmos is spherical in form, partly because this form being a perfect whole requiring no joints, is the most complete of all, partly because it makes the most capacious form, which is best suited to contain and preserve everything; or again because all the constituent parts of the universe, that is the sun, moon and the planets appear in this form; or because everything strives to attain this form, as appears in the case of drops of water and other fluid bodies if they attempt to define themselves. So no one will doubt that this form belongs to the heavenly bodies. … That the earth is also spherical is therefore beyond question, because it presses from all sides upon its center. Although by reason of the elevations of the mountains and the depressions of the valleys a perfect circle cannot be understood, yet this does not affect the general spherical nature of the earth. … As it has been already shown that the earth has the form of a sphere, we must consider whether a movement also coincides with this form, and what place the earth holds in the universe. … The great majority of authors of course agree that the earth stands still in the center of the universe, and [MASKED]
### Choices:
A: observation and induction 
B: ancient textual authority
C: experimentation 
D: deduction from first principles"," [MASKED]
#### A: observation and induction ","consider it inconceivable and ridiculous to suppose the opposite. But if the matter is carefully weighed, it will be seen that the question is not yet settled and therefore by no means to be regarded lightly. Every change of place which is observed is due, namely, to a movement of the observed object or of the observer, or to movements of both. … Now it is from the earth that the revolution of the heavens is observed and it is produced for our eyes. Therefore if the earth undergoes no movement this movement must take place in everything outside of the earth, but in the opposite direction than if everything on the earth moved, and of this kind is the daily revolution. So this appears to affect the whole universe, that is, everything outside the earth with the single exception of the earth itself. If, however, one should admit that this movement was not peculiar to the heavens, but that the earth revolved from west to east, and if this was carefully considered in regard to the apparent rising and setting of the sun, the moon and the stars, it would be discovered that this was the real situation."" Nicolas Copernicus, The Revolutions of the Heavenly Bodies, 1543 From the passage, one may say that Copernicus's argument for a spherical cosmos was based on",0.0155642023310065,0.0174672489082969,civic_education,True
"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: How many ribs are [MASKED]
### Choices:
A: 18 
B: 24
C: 30 
D: 42"," in a human body?
### Choices:
A: 18 
B: 24
C: 30 
D: 42 ",there in the human body?,0.2307692319154739,0.3333333333333333,civic_education,True
