predict,label,score,Subject,retained
Đồng thái và kính thưởng viên trong nhân thể của gia đình bà E.,Gia đình bà E tích cực tham gia các hoạt động chính trị - xã hội.,0.2563999891281128,civic_education,True
,Nhà nước.,0.0,civic_education,True
"Đột tránh, bức huyết trầm cảnh, sự nghèo, tràn trùng, tránh tránh sự nghiệp.","Rối loạn trật tự xã hội, suy thoái giống nòi dân tộc.",0.1298999935388565,civic_education,True
"Động vi convictions, chiến tranh chiếm đất.","Xâm hại tình dục trẻ em, trộm cắp, lừa đảo.",0.1887000054121017,civic_education,True
Đồn xã hội.,Vi phạm quy chế.,0.0,civic_education,True
Điều hạn.,Cảnh cáo.,0.1333000063896179,civic_education,True
Đẩm thuế.,Phạt tù.,0.0,civic_education,False
30 phút.,1 tuần.,0.2000000029802322,civic_education,True
β2-thalassemia,Cúm gà.,0.0,civic_education,True
Ảnh khô thẳm,Sút cân trên 10% trọng lượng cơ thể.,0.125,civic_education,True
Đánh răng với những khăn nhiễu với người nhiễm HIV,"Muỗi, côn trùng chích hút máu người nhiễm HIV rồi chích sang người lành",0.3513999879360199,civic_education,True
Đối thoại và cảnh quanh cộng hưởng,Tuyên truyền tới mọi người tác hại của ma túy để mọi người phòng chống.,0.1713999956846237,civic_education,True
Đơn nhân cơ bản của lực lượng vũ khí.,Cá nhân.,0.1875,civic_education,True
25 tháng 11,Ngày 14 tháng 10,0.571399986743927,civic_education,False
Điều hướng tên pháp vào trục súng.,Dùng dao để đánh nhau.,0.1053000018000602,civic_education,True
"Đối tượng nổ súng quân dụng có thể gây trầm nỗi vùng đột tránh, trật tự, sức khỏe, tài sản của người thi hành công vụ hoặc người khác.","Khi biết rõ đối tượng đang thực hiện hành vi phạm tội nghiêm trọng, phạm tội rất nghiêm trọng, phạm tội đặc biệt nghiêm trọng.",0.2737999856472015,civic_education,True
Độc hại,Vũ khí,0.0,civic_education,True
10 năm,Từ 1 năm đến 5 năm.,0.416700005531311,civic_education,False
χiếm hữu của người không phải chủ sở hữu,Chiếm hữu của chủ sở hữu.,0.7233999967575073,civic_education,True
Đội ngũ quốc gia.,Quyền chiếm hữu.,0.0952000021934509,civic_education,False
Độ phát triển sản xuất.,Bảo hộ và chịu trách nhiệm.,0.1289999932050705,civic_education,True
Đối với các hành vi xâm phạm quyền sở hữu…,Ghi nhận trong Hiến pháp và các văn bản quy định pháp luật quyền sở hữu của công dân.,0.3765000104904175,civic_education,True
Đột xuất tự nhiên cho sản phẩm.,"Tạo ra cơm ăn, áo mặc, tạo ra tư liệu sản xuất.",0.1817999929189682,civic_education,True
Đầu tư vào sản xuất cải vật chất,Thúc đẩy tăng trưởng kinh tế.,0.1702000051736831,civic_education,True
Động lực của cải vật chất,Thu nhập của người lao động.,0.2105000019073486,civic_education,False
Động hương của nhân viên.,Kết cấu hạ tầng của sản xuất.,0.2703000009059906,civic_education,True
Động thái củng cố của nhân dịp.,Đối tượng lao động.,0.2285999953746795,civic_education,True
Điều kiện một,Hai điều kiện,0.761900007724762,civic_education,False
Điện thoại,Giá cả và giá trị sử dụng,0.0,civic_education,False
Động lực của người sản xuất hàng hóa kết tinh trong hàng hóa,Chi phí làm ra hàng hóa,0.2308000028133392,civic_education,True
Đối thoại sản xuất mang hàng hóa ra thị trường bán,Người sản xuất cung ứng hàng hóa phù hợp với nhu cầu nhu cầu của người tiêu dùng,0.4047999978065491,civic_education,True
Đồ chơi trò chơi,Nước máy,0.0,civic_education,True
"Tự giác, sáng tạo",Khoan dung,0.0,civic_education,True
Điều kiện công việc giữa nam và nữ,"Trong công việc, ưu ái người nhà hơn người ngoài.",0.2745000123977661,civic_education,True
"động kinh, thúc hậu thị","mánh khoé, vụ lợi.",0.0799999982118606,civic_education,True
Đức tính chí công vô tư,Đức tính trung thực,0.5184999704360962,civic_education,False
Đối thoại vô tư khi đánh giá nhân quyền.,Luôn nhận định theo số đông là chí công vô tư.,0.25,civic_education,False
"ở trên đây, việc làm E thực chuyển đổi sang ""E là người khiêm nhường.""",E là người trung thực.,0.218199998140335,civic_education,False
"Động viên, cảm thông, tích đoàn khi ủ hoàn toàn.","Bình tĩnh, sáng suốt đưa ra những quyết định đúng đắn.",0.1817999929189682,civic_education,True
Đàn đồng hồ truyền thông.,Yêu cầu bạn mua đền món đồ.,0.2777999937534332,civic_education,True
Đức lí người trung thực.,N là người tôn trọng người khác.,0.3635999858379364,civic_education,False
Đối thoại không bị ảnh hương,Học thầy không tày học bạn.,0.3415000140666961,civic_education,True
Động quan về tình yêu,Cần cù,0.1053000018000602,civic_education,True
Đọc và suy nghĩ mãi không làm được.,B là người không tự tin.,0.3158000111579895,civic_education,False
Đồng hội trong cuộc tọa cấp,Đi học đúng giờ,0.2666999995708465,civic_education,True
Động thái,Khiêm nhường,0.1333000063896179,civic_education,True
Đồng lòng vào việc tham gia trong kế hoạch,Tích cực tham gia các hoạt động của lớp.,0.291700005531311,civic_education,True
"Đồng tình với lớp trưởng, nghe theo mọi quyết định của lớp trưởng.",Không tham gia các hoạt động của lớp.,0.3098999857902527,civic_education,True
Đầu tư vào nền kinh tế giữa các dân tộc,"Gây chiến tranh, khủng bố ở nhiều nơi trên thế giới",0.1723999977111816,civic_education,True
ấn tượng các nước trung tâm,những nước đang có chiến tranh,0.2856999933719635,civic_education,True
Đàm phán chính trị,Bảo vệ đất nước,0.166700005531311,civic_education,True
Đánh dấu chiến tranh Ách Sĩ.,30/4/1954.,0.0768999978899955,civic_education,False
"Đầy đủ năng suất, chất lượng và hiệu quả.",có chất lượng nhưng mất nhiều thời gian.,0.3136999905109405,civic_education,True
"Đảm bảo sự kiểm duyện hiện tượng nói chung về năng suất, chất lượng, hiệu quả.",Vừa xem ti vi vừa ăn cơm.,0.0588000006973743,civic_education,True
Động lực.,Tiền đề.,0.3077000081539154,civic_education,True
Đầu tư vào sứ mệnh vào nhà máy.,Thúc đẩy sự phát triển của đất nước trong thời kì hội nhập.,0.1875,civic_education,True
"Đầy đủ năng suất, chất lượng sẽ đem lại hiệu quả trong lao động.",Trong sản xuất chỉ cần chú ý đến chất lượng sản phẩm.,0.3170999884605407,civic_education,True
đọc bài đọc sâu.,chép bài của bạn.,0.2399999946355819,civic_education,True
ức chọi và sáng tạo trong công việc,hợp tác cùng phát triển.,0.1176000013947486,civic_education,True
Ảnh thể thao của tình yêu chân chính,Hoàn cảnh gia đình tương xứng,0.2791000008583069,civic_education,True
Độ tuổi pháp luật Việt Nam để kết hôn là Độ tuổi pháp luật Việt Nam để kết hôn là 18.,"Nam từ 20 tuổi trở lên, nữ từ 18 tuổi trở lên",0.2449000030755996,civic_education,False
Đối thoại hôn nhân có thể kéo dày vài năm.,"Hôn nhân nhằm mục đích chung sống lâu dài và xây dựng gia đình hoà thuận, hạnh phúc.",0.2353000044822693,civic_education,True
Đội ngũ giải pháp an toàn trong gia aineo.,Ảnh hưởng xấu đến sức khoẻ của cả mẹ và con.,0.1017000004649162,civic_education,True
Đối thoại hôn nhân giữa người theo tôn giáo với người không theo tôn giáo.,"Hôn nhân tiến bộ, một vợ một chồng, vợ chồng bình đẳng.",0.2353000044822693,civic_education,True
Çözgün em áo rách em thương/ Chồng người áo gấm sông hương mặc người.,"Ép dầu ép mỡ, ai nỡ ép duyên.",0.0678000003099441,civic_education,True
độc lập nghề,cải tạo,0.0,civic_education,True
"Được tham hỏi những lúc ốm đau, bệnh tật.",Công dân đủ 16 tuổi được nhận vào các công ty để làm việc.,0.3055999875068664,civic_education,True
Điều kiện làm việc theo nhu cầu của mình.,việc làm theo sở thích của mình.,0.5105999708175659,civic_education,True
7 giờ/ngày và 35 giờ/tuần,6 giờ/ngày và 30 giờ/tuần.,0.8823999762535095,civic_education,False
Điều kiện và hiệu quả của sự kiểm soát quốc gia và động quan trọng của vi phạm pháp luật dân sự.,"các quan hệ lao động, công vụ nhà nước.",0.1518999934196472,civic_education,False
Điều hạn chế vi phạm có thể có vi phạm mới.,Lập lại trật tự xã hội.,0.1463000029325485,civic_education,True
đối thoại quốc gia,vi phạm pháp luật.,0.0869999974966049,civic_education,True
pháp luật hình sự,pháp luật dân sự,0.7272999882698059,civic_education,False
Đồng tháp xét những cái nghèo và tiết kiệm trong chiều sống của bạn B.,Bạn B là người vô ý thức.,0.1356000006198883,civic_education,False
"Độ chênh mơ hơn, thích nghi nhất, thể hiện tránh trán từ bạn bè.","Ăn mặc gọn gàng, không lòe loẹt.",0.1562000066041946,civic_education,True
Được mọi người từng người có sự ghi nhớ và tinh thần hợp lý.,Được mọi người giúp đỡ.,0.4589999914169311,civic_education,False
"Đầy đủ, giảm nhiều.",Thẳng thắn.,0.0,civic_education,True
"Đối thoại xã hội không chấp tha thế trên các khía cạnh nghèo và giàu, người dân tộc và người không phân biệt.",Không chơi với bạn khác giới.,0.2092999964952469,civic_education,True
Điều trùc không tránh thể hiện tình trạng nhân cùng trong lớp.,Đức tính khiêm tốn.,0.2353000044822693,civic_education,True
"Điều kiện, hoàn cảnh.",Điều kiện.,0.7272999882698059,civic_education,True
"Đối thoại, đối thoại, đối thoại","Thực hiện đúng nội quy của nhà trường đề ra, trang phục khi đến trường sạch sẽ, tươm tất, lịch sử, bảo vệ của công, không xa hoa lãng phí.",0.1429000049829483,civic_education,True
Động vi sinh,Khiêm tốn.,0.0,civic_education,True
Đối thoại giữ nước và chính xác truyền lời,Người gian thì sợ người ngay/ Người ngay chẳng sợ đường cày cong queo,0.1738999933004379,civic_education,True
Đức tính trung thực,Đức tính thật thà.,0.666700005531311,civic_education,False
Để đạt điểm cao khi kiểm tra N nhìn trộm bài của bạn,Không bao che cho bạn khi mắc lỗi,0.2069000005722046,civic_education,True
Đối thoại.,Chăm chỉ.,0.0,civic_education,True
Đầy đủ tiếp tục tham gia và giúp bạn K nhận thấy sự quan tâm của cộng đồng.,Nói với bố mẹ bạn K để bố mẹ bạn K dạy giỗ.,0.1647000014781952,civic_education,True
Đã không nói chuyện trong giờ.,V là người vô cảm.,0.0689999982714653,civic_education,False
Đứng tránh nhận thức,Khiêm tốn.,0.1000000014901161,civic_education,True
บ. Luôn trách mắng người khác mà không nhận lỗi,Luôn làm sai,0.2161999940872192,civic_education,True
Động nhiên.,Giản dị.,0.0,civic_education,True
đứng trước cờ nhưng không có lòng tự trọng.,Q là người vô cảm.,0.1579000055789947,civic_education,False
Độc định trách tội và sự hấp dẫn trước tình yêu thương.,Lòng trung thành.,0.0816000029444694,civic_education,True
Đảm bảo thời gian nghĩ ngơi và học tập,Thời gian hợp lý,0.3889000117778778,civic_education,True
Đội ngũ nhân viên có năng lực tốt,Chủ động thời gian làm việc,0.3242999911308288,civic_education,True
Điều hòi nhẹ,Sống và làm việc có kế hoạch.,0.0,civic_education,True
Định nghĩa,Sắp xếp công việc,0.0,civic_education,True
Đức văn,Nhà nước,0.1429000049829483,civic_education,True
Đối thoại quốc tịch,"Quyền được bảo vệ tính mạng, thân thể",0.2105000019073486,civic_education,True
"Đầu tiên, B, Luật bảo vệ, chăm sóc và giáo dục trẻ em.",Hiến pháp.,0.0513000003993511,civic_education,True
Đội ngũ cán bộ trẻ em.,Luật hôn nhân và gia đình.,0.1212000027298927,civic_education,True
Đầu tháng 3 - 1989.,Tháng 1 - 1994.,0.666700005531311,civic_education,False
24 heures (24 giờ).,5/9.,0.3077000081539154,civic_education,False
Điền vài thức trong dấu [],Tài nguyên rừng của nước ta đang được phục hồi cả về số lượng lẫn chất lượng.,0.166700005531311,civic_education,True
Đất,Cá voi.,0.0,civic_education,True
"Tăng cường bón phân, cải tạo thích hợp theo tḡì loại đất.","Nâng cao hiệu quả sử dụng, có chế độ canh tác hợp lí.",0.1845999956130981,civic_education,True
đồ sơn tinh thần,di sản văn hóa vật thể,0.2308000028133392,civic_education,False
Định văn hóa phi vật thể.,Di sản văn hóa vật thể.,0.7272999882698059,civic_education,False
Đối thoại văn hóa vật thể và phi vật thể.,Di sản văn hóa vô hình và hữu hình.,0.339599996805191,civic_education,False
Đi thi trước khi ân xa,Yểm bùa,0.0952000021934509,civic_education,True
Đạo Hòa Hảo,Đạo Tin lành.,0.4444000124931335,civic_education,False
Định vị trúc.,Tôn giáo.,0.125,civic_education,True
Đàn ăn bàn chả hoàn toàn,hằng ngày không vệ sinh cá nhân,0.0,civic_education,True
Đi thuốc sẽ khỏi bệnh,Hằng ngày luyện tập thể dục thể thao,0.1777999997138977,civic_education,True
"Động quan sức khỏe, tốt hơn sức hạnh prânh, tác động trực tiếp đến chi cảnh sống, tinh thần, hoạt tốc sức khỏe.","Sức khỏe giúp chúng ta lạc quan, vui tươi hạnh phúc.",0.2991000115871429,civic_education,False
Quyết tâm làm đến cùng.,Miệt mài làm việc.,0.2222000062465667,civic_education,False
Đức tính trung thực.,Đức tính tiết kiệm.,0.5600000023841858,civic_education,True
"Để tiết kiệm, tiết kiệm, tiết kiệm.",Đi một ngày đàng học một sàng khôn.,0.1702000051736831,civic_education,True
Biết cách cư xử đúng mực.,Chỉ chào hỏi người lớn tuổi.,0.1429000049829483,civic_education,True
Đánh giá sự độc đáo của một ngôi thiên vui.,Góp gió thành bão.,0.0513000003993511,civic_education,True
Đi thật sáng suốt để tránh chiếm đất.,Vứt rác đúng nơi quy định.,0.2727000117301941,civic_education,True
Đi học trước khi giấc ngủ.,Mặc đồng phục trường.,0.3030000030994415,civic_education,True
Đồng lòng khát khao giữ nhau.,sự bày tỏ lòng biết ơn.,0.166700005531311,civic_education,False
Đức vượt trên trời.,Ăn quả nhớ kẻ trồng cây.,0.1289999932050705,civic_education,True
Độ tuyển vốn.,Sự đoàn kết.,0.2105000019073486,civic_education,True
Đánh rừng.,Trồng cây gây rừng.,0.4347999989986419,civic_education,True
Đầu tư vào sự phát triển số đô thiên nhiên rộng rãi,Làm ô nhiễm môi trường thiên nhiên,0.2962999939918518,civic_education,True
"Đất, khí, biển.","Rừng, bầu trời, đất.",0.3199999928474426,civic_education,False
Ø Không tham gia các hoạt động do nhà trường phát động.,Không chơi với người nghèo.,0.2449000030755996,civic_education,True
Đầy đủ và cảm ứng trên cả người.,Để lợi dụng được lòng tốt của mọi người,0.3774000108242035,civic_education,True
1990,1998,0.800000011920929,civic_education,False
1992,1992,1.0,civic_education,False
"Nhóm quyền: vui chơi, giải trí, phát triển.","Nhóm quyền : sống còn, học tập, phát triển và vui chơi.",0.4528000056743622,civic_education,False
1986,1986,1.0,civic_education,False
Đủ điều kiện và thối thì phải thôi quốc tịch nước ngoài.,Có công lao đặc biệt cho sự nghiệp xây dựng và bảo vệ Tổ quốc.,0.2277999967336654,civic_education,True
"Đối thoại của cha mẹ và bé, mẹ là người Việt Nam, bố là cha mẹ và bé.","Mẹ là người nước ngoài, bố là người Việt Nam.",0.4110000133514404,civic_education,False
"đường, cầu dường bộ, bến phà đường bộ và các công trình khác","Hầm dường bộ, bến phà đường bộ",0.6333000063896179,civic_education,False
"Đột xuất hình tròn, viền đỏ, nền trắng, hình vẽ màu xanh","hình vuông hoặc hình chữ nhật, viền đen, nền trắng",0.421099990606308,civic_education,False
Đáy biển.,Biển báo nguy hiểm.,0.3158000111579895,civic_education,False
Điền vài câu hỏi trắc nghiệm: Luật giáo dục nghề nghiệp.,Luật trẻ em.,0.127700001001358,civic_education,True
"Đủ thể hiện trên, chứng minh là: D. Có thể trốn học, bỏ học nếu mình không thích",Người già không được đi học,0.1817999929189682,civic_education,True
Đồng trong,Tìm hiểu,0.0,civic_education,True
Điều 23.,Điều 23.,1.0,civic_education,False
đồng ý,Cảnh sát,0.0,civic_education,True
định vị,Thực chất,0.0,civic_education,True
"Điều 22, Hiến pháp 2013.","Điều 19, Hiến pháp 2011.",0.8421000242233276,civic_education,False
"Điều 32, Hiến pháp 2013.","Điều 22, Hiến pháp 2013.",0.9473999738693236,civic_education,False
Đội ngũ cán bộ quân đội.,"Quyền được pháp luật bảo hộ về sức khỏe, danh dự và nhân phẩm.",0.1639000028371811,civic_education,True
2,2,1.0,civic_education,False
"51 điều, 30 quyền.","51 điều, 23 quyền.",0.9333000183105468,civic_education,False
Điều lệ cáo đối thoại.,chính trị.,0.0,civic_education,True
trong các lĩnh vực đối với người sản xuất kinh doanh.,đối với người vi phạm,0.4582999944686889,civic_education,True
Đột tránh quyền lợi.,Tính xác định chặt chế về hình thức.,0.25,civic_education,True
Điều kiện kết hôn,Tính quyền lực bắt buộc chung.,0.1875,civic_education,True
ứng phó pháp luật,sử dụng pháp luật,0.583299994468689,civic_education,False
Điều kiện của chủ thể trực quan trong thi hành pháp luật.,chủ thể quyết định không thực hiện điều mà pháp luật cắm.,0.3662000000476837,civic_education,True
"đẩy sự phản ứng, truyền thông, phát hiệu, sự nghiêm nguyện, sự phát hiện, sự phát hiện, sự phát hiện, sự phát hiện, sự phát hiện.",quy định phải làm.,0.096400000154972,civic_education,True
"Đi xe hàng ba, chất lượng độc lập, đối thoại tránh thuế.","Lạng lách, đánh võng, chở hàng cồng kềnh.",0.2222000062465667,civic_education,True
Đối thoại vũ hành trong lúc tối họp quốc hội.,Công dân bình đẳng về quyền bầu cử.,0.1404000073671341,civic_education,False
điều kiện và tráchinh pháp luật,về điều kiện kinh doanh.,0.5293999910354614,civic_education,False
Đều có quyền và nghĩa vụ giống nhau.,Đều có quyền như nhau.,0.6841999888420105,civic_education,False
"Đồng bộ với trình độ, thu nhập và quan hệ của công dân với chính quyền","Đôi khi bị phân biệt bởi giàu nghèo, thành phần và địa vị xã hội",0.2759000062942505,civic_education,False
"chỉ có người chồng mới có quyền lựa chọn nơi cư trú, quyết định số con và thời gian sinh con.","chỉ có người vợ mới có nghĩa vụ kế hoạch hoá gia đình, chăm sóc và giáo dục con cái. .",0.4111999869346618,civic_education,True
"Lao động nam và lao động nữ đều phải làm việt như nhau kế cả nặng nhọc, độc hại và ảnh hưởng đến chức năng nuôi con.","Lao động nam và lao động nữ đều làm mọi công việc như nhau, không cần xét đến đặc điểm về chức năng sinh lý.",0.6104000210762024,civic_education,False
"Ông anh, chị em, các cháu",cha mẹ và các con.,0.1738999933004379,civic_education,True
Điều kiện này không phảo chính là doanh nghiệp đều kinh doanh các mặt hàng như nhau.,doanh nghiệp nhà nước được ưu tiên hơn các doanh nghiệp khác.,0.24719999730587,civic_education,False
Çalışma,Giáo luật,0.0,civic_education,False
53,57,0.666700005531311,civic_education,False
đất nước.,xã hội.,0.0,civic_education,False
Đảng và Nhà nước có chính sách phát triển kinh tế bình đẳng nhằm ngăn cảnh thấy về sự phân biệt giữa dân tộc,Nhà nước phải bảo đảm để dân tộc chiếm đa số có trình độ phát triển kinh tế cao hơn dân tộc thiểu số.,0.3504000008106231,civic_education,False
"được pháp luật bảo hộ về tính mạng, sức khỏe của công dân.",bất khả xâm phạm về thân thể của công dân.,0.3384999930858612,civic_education,True
đối thoại.,ủng hộ.,0.1537999957799911,civic_education,True
Đội ngũ quốc vưu có quyền bất khả xâm phạm về chỗ ở của công dân.,Quyền nhân thân của công dân.,0.3871000111103058,civic_education,False
"Điện thoại, điện tín của công dân.",Quyền tự do dân chủ của công dân.,0.4390000104904175,civic_education,True
đối thoại pháp lý.,điều bình thường.,0.3077000081539154,civic_education,True
Điều kiện quyền bình đẳng,Quyền bầu cử.,0.3635999858379364,civic_education,False
đại biểu của nhân dân chịu sự giám sát của cử tri,"Thực hiện cơ chế ""dân biết, dân bàn, dân làm, dân kiểm tra"".",0.1310999989509582,civic_education,True
Đột biến sự thật.,Bình đẳng.,0.1817999929189682,civic_education,False
Để bình đẳng,Phổ thông.,0.2000000029802322,civic_education,True
Điền vào trong dấu [],Hình thức dân chủ xã hội chủ nghĩa,0.1142999976873397,civic_education,False
"Điều kiện cấp quyền học tập của công dân cho ngành, nghề bác sĩ, giáo viên, kỹ thuật.","Quyền học thường xuyên, suốt đời của công dân.",0.3589999973773956,civic_education,False
Đọc bảng trắc nghiệm.,Viết bài đăng báo.,0.2222000062465667,civic_education,True
Đánh giá hiền tài là nguồn cung của quốc gia.,Coi nhẹ nhân tài.,0.2000000029802322,civic_education,False
Đăng kiểm bài cho báo Hoa học trò.,Quyền được phát triển.,0.1713999956846237,civic_education,True
Đủ nghẹn nghịn và flexibil học tập.,Công dân bình đẳng về cơ hội học tập.,0.4399999976158142,civic_education,True
"Đầu tư vào ngành, nghề, lĩnh vực, địa bàn mà Nhà nước khuyến khích.",Kinh doanh trong lĩnh vực bất động sản.,0.3235000073909759,civic_education,False
Đủ các chứng chỉ bồi dư�loat kiến thức về thuốc bảo vệ thực vật.,Không cần bằng cấp nào nữa.,0.1270000040531158,civic_education,True
Đối thoại nghệ thuật.,"riêng cán bộ, công chức nhà nước.",0.0588000006973743,civic_education,True
Địa bàn kinh doanh,Uy tín nguời đứng đầu doanh nghiệp.,0.25,civic_education,True
Đất liệu.,Xã hội.,0.0,civic_education,True
Đối tượng nghiên cứu của Triết học Mác – Lênin,Những vấn đề quan trọng của thế giới đương đại,0.2372999936342239,civic_education,False
"Định nghĩa là hệ thống các quan điểm chung nhất về tự nhiên, xã hội và tư duy",Triết học là khoa học nghiên cứu về vị trí của con người trong thế giới,0.1608999967575073,civic_education,False
Định nghị về động vi tự nhiên,Môn Sinh học,0.1429000049829483,civic_education,True
Định học,Hóa học,0.428600013256073,civic_education,False
Điều kiện của quan duy vật và duy tâm trong Triết học,Mặt thứ nhất vấn đề cơ bản của Triết học,0.4126999974250793,civic_education,False
Định nghĩa bất khả tri,Thế giới quan duy tâm,0.0,civic_education,True
Ý thức có trước và sản sinh ra giống tự nhiên,Vật chất là cái có trước và quyết định ý thức,0.3158000111579895,civic_education,False
Đời sống xã hội,Giới tự nhiên và tư duy,0.0768999978899955,civic_education,False
Đột tránh viện thuốc trong sự vật,Mọi sự biến đổi đều là tạm thời,0.130400002002716,civic_education,True
Động viên,Thụt lùi,0.0,civic_education,True
Động viên,Vận động hóa học,0.421099990606308,civic_education,False
Đa dạng,Phong phú và đa dạng,0.666700005531311,civic_education,True
"Đối thoại vận động là phát triển, không thuộc tính vốn của sự vật",Triết học Mác – Lênin khái quát có năm hình thức vận động cơ bản trong thế giới vật chất,0.2946999967098236,civic_education,True
Động viên của chiếc kê,Quá trình bốc hơi của nước,0.2424000054597854,civic_education,True
Đột tránh trong các hợp thành và phát triển kinh tế,Sự xuất hiện các giống loài mới,0.166700005531311,civic_education,False
Định nghịn của sự vật trong một thời gian định nghịn,Xem xét sự vật hiện tượng trong hình thức vận động cao nhất của nó,0.2784999907016754,civic_education,False
Đồng thái quan điểm này đồng nghị sự vận động và phát triển có mối quan hệ với nhau,Không phải sự phát triển nào cũng là vận động,0.324999988079071,civic_education,False
Định vị của sự thành tự nhiên,Tư duy,0.0833000019192695,civic_education,True
Đối thoại,Vận động,0.2666999995708465,civic_education,True
Điều kiện ngược chiều nhau,Khác nhau,0.3332999944686889,civic_education,False
Đối thoại,Thống nhất biện chứng với nhau,0.1481000036001205,civic_education,False
Động quan từ các mặt đối lập,Sự đấu tranh giữa các mặt đối lập,0.666700005531311,civic_education,False
Động quan hòa họa giữa các mặt đối lập,Sự tồn tại giữa các mặt đối lập,0.6414999961853027,civic_education,False
Đột tránh giữa các mặt đối lập,Sự điều hòa giữa các mặt đối lập,0.7451000213623047,civic_education,True
"Đối thoại không gắn bó với nhau, không tạo tiền đối lập",Thống nhất biện chứng với nhau,0.3050999939441681,civic_education,True
Động quan,Một tập hợp,0.1429000049829483,civic_education,True
Đồng thời có hai mặt đối lập trên mâu thuẫn,Mâu thuẫn chỉ được giải quyết bằng sự đấu tranh giữa các mặt đối lập,0.3409000039100647,civic_education,True
Đối thoại giữa các phương thuật y tế trong các thế hệ,Hai gia đình hàng xóm tranh chấp đất đai,0.1378999948501587,civic_education,True
Động quan sự giảm hoặc sự tăng trong hiệu quả của sự đấu tranh,"Sự vật, hiện tượng bị tiêu vong",0.1754000037908554,civic_education,False
"Đối thoại, tác động, và ràng buộc",Có nhiều mặt đối lập trong một sự vật,0.2449000030755996,civic_education,False
Điểm nút,Độ,0.4000000059604645,civic_education,True
Điểm phát triển và phức táp,Lượng mới ra đời,0.2000000029802322,civic_education,True
Độ chuyển hóa,Lượng mới hình thành,0.0833000019192695,civic_education,True
Ø Lượng biến đổi trong giới hạn cho phép,Tăng lượng liên tục,0.2222000062465667,civic_education,True
Đội ngũ công dân,Lãnh đạo,0.2222000062465667,civic_education,True
Đảm bảo sự tránh trán từ việc bị trùng lấp,Tôn trọng pháp luật,0.1950999945402145,civic_education,True
Đánh giá sự thành tích của mình trong quá trình mâu thuẫn,Đặt nhu cầu của cá nhân lên trên,0.2333000004291534,civic_education,True
Đảm bảo an toàn trong các hoạt động quốc gia,Học tốt là nghĩa vụ của học sinh,0.0851000025868415,civic_education,False
Đánh giá sức khỏe của trẻ em trên toàn bộ nước,Không ngừng học tập để nâng cao trình độ,0.1905000060796737,civic_education,True
Đức tinh thần,Danh dự,0.1537999957799911,civic_education,True
Đàn áo trắng,Tạo ra nhiều công việc cho mọi người,0.1378999948501587,civic_education,True
Đến ở nhà bạn khi chưa được mời,Xả rác không đúng nơi quy định,0.2040999978780746,civic_education,True
Đứng trước khởi hành,Thoải mái,0.0869999974966049,civic_education,True
Đàn động tràn trong cuộc chi tiếp,Vui vẻ khi lấy cắp tài sản nhà nước,0.0443999990820884,civic_education,True
Độc tại khi nhận thấy sự nghiệp của một nghệ sĩ trong bốn phim,Chào hỏi người lớn tuổi,0.1000000014901161,civic_education,True
Được cung cấp sự kiểm soát về chiếm hôn nhân,Kết hôn ở độ tuổi mình thích,0.1923000067472458,civic_education,False
Điền ghi nhớ hôn nhân,Báo cáo họ hàng hai bên,0.0644999966025352,civic_education,True
