predict,label,score,Subject,retained
Tránh việc trả lương đúng quy định cho người lao động.,Công dân đủ 16 tuổi được nhận vào các công ty để làm việc.,0.0714000016450882,civic_education,True
việc làm phù hợp với khả năng của mình mà không bị phân biệt đối xử.,việc làm theo sở thích của mình.,0.4000000059604645,civic_education,True
6 giờ/ngày và 30 giờ/tuần,6 giờ/ngày và 30 giờ/tuần.,1.0,civic_education,False
các quan hệ cá nhân và quyền lợi của công dân,"các quan hệ lao động, công vụ nhà nước.",0.4000000059604645,civic_education,False
"Đảm bảo trật tự xã hội, bảo vệ quyền lợi hợp pháp của công dân.",Lập lại trật tự xã hội.,0.4000000059604645,civic_education,True
trách nhiệm hình sự,vi phạm pháp luật.,0.0,civic_education,True
pháp luật hình sự,pháp luật dân sự,0.800000011920929,civic_education,False
Bạn B là người ích kỉ và không biết trân trọng.,Bạn B là người vô ý thức.,0.4000000059604645,civic_education,False
"Không đua đòi, xa hoa, lãng phí","Ăn mặc gọn gàng, không lòe loẹt.",0.0,civic_education,True
"Giúp ta sống thanh thản, tránh xa những phiền muộn, lo toan về vật chất.",Được mọi người giúp đỡ.,0.0,civic_education,False
"Phô trương, cầu kì",Thẳng thắn.,0.0,civic_education,True
"Sử dụng đồ xa xỉ, lãng phí tiền bạc",Không chơi với bạn khác giới.,0.0,civic_education,True
Sự vi phạm quy định của nhà trường,Đức tính khiêm tốn.,0.0,civic_education,True
Điều kiện,Điều kiện.,1.0,civic_education,True
"Sống không cầu kì, phô trương, tiết kiệm, chân thành, gần gũi.","Thực hiện đúng nội quy của nhà trường đề ra, trang phục khi đến trường sạch sẽ, tươm tất, lịch sử, bảo vệ của công, không xa hoa lãng phí.",0.0408000014722347,civic_education,True
Kiên cường,Khiêm tốn.,0.0,civic_education,True
"Lời nói chẳng mất tiền mua, lựa lời mà nói cho vừa lòng nhau",Người gian thì sợ người ngay/ Người ngay chẳng sợ đường cày cong queo,0.0644999966025352,civic_education,True
Trung thực,Đức tính thật thà.,0.0,civic_education,False
Nói dối để được khen ngợi,Không bao che cho bạn khi mắc lỗi,0.0,civic_education,True
Lươn lẹo,Chăm chỉ.,0.0,civic_education,True
"Tích cực trò chuyện với bạn K, tìm hiểu nguyên nhân khiến bạn ấy vi phạm và cùng nhau tìm cách khắc phục.",Nói với bố mẹ bạn K để bố mẹ bạn K dạy giỗ.,0.2050999999046325,civic_education,True
V là người không giữ lời hứa.,V là người vô cảm.,0.4614999890327453,civic_education,False
Tự tin,Khiêm tốn.,0.0,civic_education,True
Là người không có ý thức về phẩm giá và danh dự của mình,Luôn làm sai,0.0,civic_education,True
Sự trong sạch và thanh cao,Giản dị.,0.0,civic_education,True
Q là người không tôn trọng,Q là người vô cảm.,0.5454999804496765,civic_education,False
Sự đồng cảm và chia sẻ,Lòng trung thành.,0.0,civic_education,True
Tối ưu hóa thời gian,Thời gian hợp lý,0.1817999929189682,civic_education,True
Giúp tiết kiệm thời gian và năng lượng,Chủ động thời gian làm việc,0.25,civic_education,True
Tích cực học hỏi và trau dồi kiến thức,Sống và làm việc có kế hoạch.,0.1000000014901161,civic_education,True
Đặt ra mục tiêu và phương án thực hiện,Sắp xếp công việc,0.0,civic_education,True
Cả xã hội,Nhà nước,0.0,civic_education,True
Quyền được sở hữu tài sản,"Quyền được bảo vệ tính mạng, thân thể",0.375,civic_education,True
Luật về quyền trẻ em,Hiến pháp.,0.0,civic_education,True
Luật hình sự,Luật hôn nhân và gia đình.,0.3635999858379364,civic_education,True
1993,Tháng 1 - 1994.,0.4614999890327453,civic_education,False
5/5,5/9.,0.666700005531311,civic_education,False
Diện tích rừng đang được phục hồi nhưng tốc độ phục hồi chưa đủ nhanh để bù đắp cho sự suy giảm chất lượng.,Tài nguyên rừng của nước ta đang được phục hồi cả về số lượng lẫn chất lượng.,0.3111000061035156,civic_education,True
Thép,Cá voi.,0.0,civic_education,True
"Ngăn chặn nạn phá rừng, phòng chống xói mòn, rửa trôi.","Nâng cao hiệu quả sử dụng, có chế độ canh tác hợp lí.",0.0,civic_education,True
tài sản văn hóa phi vật thể,di sản văn hóa vật thể,0.7142999768257141,civic_education,False
Di sản văn hóa phi vật thể,Di sản văn hóa vật thể.,0.9230999946594238,civic_education,False
Di sản văn hóa tangible và intangible.,Di sản văn hóa vô hình và hữu hình.,0.625,civic_education,False
Lên chùa cầu nguyện cho gia đình bình an,Yểm bùa,0.0,civic_education,True
Đạo Tin Lành,Đạo Tin lành.,1.0,civic_education,False
Lễ vật,Tôn giáo.,0.0,civic_education,True
"Tập thể dục, ăn uống điều độ",hằng ngày không vệ sinh cá nhân,0.0,civic_education,True
Tự ý dùng thuốc khi chưa được bác sĩ kê đơn,Hằng ngày luyện tập thể dục thể thao,0.0,civic_education,True
Sức khỏe là nền tảng cho sự phát triển toàn diện của mỗi người.,"Sức khỏe giúp chúng ta lạc quan, vui tươi hạnh phúc.",0.2143000066280365,civic_education,False
"Sự bền bỉ, không bỏ cuộc trước khó khăn",Miệt mài làm việc.,0.0,civic_education,False
Sự kiên trì,Đức tính tiết kiệm.,0.0,civic_education,True
"Giàu đâu mà sang, sang đâu mà giàu.",Đi một ngày đàng học một sàng khôn.,0.0,civic_education,True
Biết cách cư xử lịch sự và tôn trọng người khác.,Chỉ chào hỏi người lớn tuổi.,0.1053000018000602,civic_education,True
Có lời nói có việc làm,Góp gió thành bão.,0.0,civic_education,True
Theo đúng giờ giấc học tập,Vứt rác đúng nơi quy định.,0.1537999957799911,civic_education,True
Lệch giờ đến lớp mà không có lý do chính đáng.,Mặc đồng phục trường.,0.0,civic_education,True
một hành động,sự bày tỏ lòng biết ơn.,0.0,civic_education,False
Ăn quả nhớ kẻ trồng cây.,Ăn quả nhớ kẻ trồng cây.,1.0,civic_education,True
Sự phản bội,Sự đoàn kết.,0.2856999933719635,civic_education,True
Đốt rừng làm nương rẫy,Trồng cây gây rừng.,0.1537999957799911,civic_education,True
Sử dụng thiên nhiên một cách có trách nhiệm,Làm ô nhiễm môi trường thiên nhiên,0.2353000044822693,civic_education,True
"Rừng, biển, đất","Rừng, bầu trời, đất.",0.666700005531311,civic_education,False
"Lạnh nhạt, xa cách, không quan tâm đến người khác.",Không chơi với người nghèo.,0.1111000031232833,civic_education,True
"Tạo nên một xã hội hòa bình, yêu thương và gắn kết.",Để lợi dụng được lòng tốt của mọi người,0.0,civic_education,True
1989,1998,0.75,civic_education,False
1993,1992,0.75,civic_education,False
"Nhóm quyền: sống còn, bảo vệ, phát triển và tham gia.","Nhóm quyền : sống còn, học tập, phát triển và vui chơi.",0.666700005531311,civic_education,False
1992,1986,0.5,civic_education,False
Người đó không có quốc tịch nước ngoài.,Có công lao đặc biệt cho sự nghiệp xây dựng và bảo vệ Tổ quốc.,0.0869999974966049,civic_education,True
Sinh ra ở Việt Nam,"Mẹ là người nước ngoài, bố là người Việt Nam.",0.25,civic_education,False
Mạng lưới các tuyến đường và các công trình phụ trợ phục vụ giao thông đường bộ,"Hầm dường bộ, bến phà đường bộ",0.1378999948501587,civic_education,False
"hình tròn, viền đỏ, nền trắng, hình vẽ màu đen","hình vuông hoặc hình chữ nhật, viền đen, nền trắng",0.4544999897480011,civic_education,False
Biển báo nguy hiểm,Biển báo nguy hiểm.,1.0,civic_education,False
Hiến pháp,Luật trẻ em.,0.0,civic_education,True
Nhà nước có trách nhiệm phổ cập giáo dục,Người già không được đi học,0.0,civic_education,True
Tôn trọng,Tìm hiểu,0.3332999944686889,civic_education,True
Điều 23,Điều 23.,1.0,civic_education,False
[Luật pháp],Cảnh sát,0.0,civic_education,True
Cơ bản,Thực chất,0.0,civic_education,True
"Điều 21, Hiến pháp 2013.","Điều 19, Hiến pháp 2011.",0.8461999893188477,civic_education,False
"Điều 22, Hiến pháp 2013.","Điều 22, Hiến pháp 2013.",1.0,civic_education,False
Quyền được bảo vệ bí mật đời tư,"Quyền được pháp luật bảo hộ về sức khỏe, danh dự và nhân phẩm.",0.3332999944686889,civic_education,True
2,2,1.0,civic_education,False
"54 điều, 42 quyền","51 điều, 23 quyền.",0.7142999768257141,civic_education,False
nền văn hóa,chính trị.,0.0,civic_education,True
đối với tất cả mọi người trong xã hội,đối với người vi phạm,0.5,civic_education,True
Tính tùy tiện,Tính xác định chặt chế về hình thức.,0.3077000081539154,civic_education,True
Tính ứng dụng cụ thể,Tính quyền lực bắt buộc chung.,0.3077000081539154,civic_education,True
thi hành pháp luật,sử dụng pháp luật,0.4444000124931335,civic_education,False
chủ thể tuân thủ và thực hiện các quy định của pháp luật,chủ thể quyết định không thực hiện điều mà pháp luật cắm.,0.5,civic_education,True
cho phép và quy định,quy định phải làm.,0.2222000062465667,civic_education,True
Tuân thủ quy định về tốc độ cho phép trên đường.,"Lạng lách, đánh võng, chở hàng cồng kềnh.",0.0,civic_education,True
Công dân bình đẳng về quyền được hưởng trợ cấp xã hội.,Công dân bình đẳng về quyền bầu cử.,0.6000000238418579,civic_education,False
trước pháp luật,về điều kiện kinh doanh.,0.0,civic_education,False
Được hưởng quyền và làm nghĩa vụ như nhau trước pháp luật.,Đều có quyền như nhau.,0.421099990606308,civic_education,False
Phải được đảm bảo bình đẳng cho tất cả công dân,"Đôi khi bị phân biệt bởi giàu nghèo, thành phần và địa vị xã hội",0.0,civic_education,False
vợ và chồng có quyền và nghĩa vụ ngang nhau về mọi mặt trong gia đình.,"chỉ có người vợ mới có nghĩa vụ kế hoạch hoá gia đình, chăm sóc và giáo dục con cái. .",0.2632000148296356,civic_education,True
"Lao động nam và lao động nữ đều có quyền được hưởng mức lương và các quyền lợi nghề nghiệp tương đương với cùng một công việc, trình độ và kinh nghiệm.","Lao động nam và lao động nữ đều làm mọi công việc như nhau, không cần xét đến đặc điểm về chức năng sinh lý.",0.3508999943733215,civic_education,False
vợ và chồng,cha mẹ và các con.,0.2222000062465667,civic_education,True
mọi doanh nghiệp đều được pháp luật bảo vệ và tạo điều kiện ngang hàng trong hoạt động kinh doanh.,doanh nghiệp nhà nước được ưu tiên hơn các doanh nghiệp khác.,0.176499992609024,civic_education,False
Hiến pháp,Giáo luật,0.0,civic_education,False
54,57,0.5,civic_education,False
quyền học tập,xã hội.,0.0,civic_education,False
Tất cả các dân tộc đều có quyền tham gia vào các hoạt động kinh tế và được hưởng các lợi ích kinh tế một cách công bằng.,Nhà nước phải bảo đảm để dân tộc chiếm đa số có trình độ phát triển kinh tế cao hơn dân tộc thiểu số.,0.1852000057697296,civic_education,False
tự do về thân thể của công dân,bất khả xâm phạm về thân thể của công dân.,0.571399986743927,civic_education,True
đánh phạt nghiêm khắc,ủng hộ.,0.0,civic_education,True
Quyền sở hữu của công dân,Quyền nhân thân của công dân.,0.7142999768257141,civic_education,False
Quyền được bảo vệ bí mật cá nhân,Quyền tự do dân chủ của công dân.,0.2222000062465667,civic_education,True
tội phạm,điều bình thường.,0.0,civic_education,True
Quyền bầu chọn,Quyền bầu cử.,0.75,civic_education,False
nhân dân tự do lựa chọn đại diện cho mình trong các cơ quan nhà nước,"Thực hiện cơ chế ""dân biết, dân bàn, dân làm, dân kiểm tra"".",0.0644999966025352,civic_education,True
Bình đẳng,Bình đẳng.,1.0,civic_education,False
Bình đẳng,Phổ thông.,0.0,civic_education,True
dân chủ trực tiếp,Hình thức dân chủ xã hội chủ nghĩa,0.1537999957799911,civic_education,False
Quyền được tự do lựa chọn ngành nghề học tập của công dân.,"Quyền học thường xuyên, suốt đời của công dân.",0.5,civic_education,False
Sao chép một bài hát đã có sẵn.,Viết bài đăng báo.,0.1429000049829483,civic_education,True
"Quan tâm, chăm lo đến sự nghiệp phát triển của nhân tài",Coi nhẹ nhân tài.,0.2353000044822693,civic_education,False
Quyền tự do ngôn luận,Quyền được phát triển.,0.3635999858379364,civic_education,True
Quyền học tập linh hoạt,Công dân bình đẳng về cơ hội học tập.,0.2666999995708465,civic_education,True
đạt các tiêu chí và điều kiện do pháp luật quy định,Kinh doanh trong lĩnh vực bất động sản.,0.0,civic_education,False
Có giấy phép kinh doanh,Không cần bằng cấp nào nữa.,0.0,civic_education,True
chính phủ và các tổ chức quốc tế,"riêng cán bộ, công chức nhà nước.",0.1176000013947486,civic_education,True
"Hình thức sở hữu, ngành, nghề, lĩnh vực và địa bàn kinh doanh.",Uy tín nguời đứng đầu doanh nghiệp.,0.0952000021934509,civic_education,True
"Quốc phòng, an ninh",Xã hội.,0.0,civic_education,True
Sự vận động và phát triển của lịch sử loài người,Những vấn đề quan trọng của thế giới đương đại,0.0952000021934509,civic_education,False
"Triết học là ngành học nghiên cứu những vấn đề cơ bản về sự tồn tại, tri thức, giá trị, và tính chất của thực tại",Triết học là khoa học nghiên cứu về vị trí của con người trong thế giới,0.4090999960899353,civic_education,False
Môn ,Môn Sinh học,0.666700005531311,civic_education,True
[Sinh thái học],Hóa học,0.3332999944686889,civic_education,False
Cách hiểu về bản chất của thế giới và con người,Mặt thứ nhất vấn đề cơ bản của Triết học,0.1817999929189682,civic_education,False
Duy vật,Thế giới quan duy tâm,0.0,civic_education,True
Ý thức là cái có trước và vật chất được tạo ra từ ý thức,Vật chất là cái có trước và quyết định ý thức,0.5184999704360962,civic_education,False
Thế giới,Giới tự nhiên và tư duy,0.0,civic_education,False
"Sự biến đổi của sự vật, hiện tượng là do sự tác động lẫn nhau của các yếu tố khách quan",Mọi sự biến đổi đều là tạm thời,0.2000000029802322,civic_education,True
Liên tục,Thụt lùi,0.0,civic_education,True
Vận động sinh học,Vận động hóa học,0.800000011920929,civic_education,False
Biến đổi và phát triển,Phong phú và đa dạng,0.1817999929189682,civic_education,True
Vận động chỉ diễn ra ở các đối tượng có cấu trúc phức tạp,Triết học Mác – Lênin khái quát có năm hình thức vận động cơ bản trong thế giới vật chất,0.050000000745058,civic_education,True
Sự rơi của một quả táo từ trên cây xuống,Quá trình bốc hơi của nước,0.1111000031232833,civic_education,True
"Sự thay đổi về các phương thức sản xuất, tổ chức xã hội và đời sống con người.",Sự xuất hiện các giống loài mới,0.1599999964237213,civic_education,False
Phải kết hợp quan sát với lý luận để có cái nhìn toàn diện và chính xác.,Xem xét sự vật hiện tượng trong hình thức vận động cao nhất của nó,0.0,civic_education,False
Vận động là động lực của phát triển,Không phải sự phát triển nào cũng là vận động,0.2105000019073486,civic_education,False
Sinh học,Tư duy,0.0,civic_education,True
Mâu thuẫn,Vận động,0.0,civic_education,True
"Tương hỗ, bổ sung nhau",Khác nhau,0.2222000062465667,civic_education,False
có tính chất tương phản rõ rệt,Thống nhất biện chứng với nhau,0.0,civic_education,False
Sự tương quan,Sự đấu tranh giữa các mặt đối lập,0.1817999929189682,civic_education,False
Sự xung đột giữa các mặt đối lập,Sự tồn tại giữa các mặt đối lập,0.75,civic_education,False
Sự tổng hợp giữa các mặt đối lập,Sự điều hòa giữa các mặt đối lập,0.75,civic_education,True
tồn tại và phát triển song song với nhau,Thống nhất biện chứng với nhau,0.2222000062465667,civic_education,True
Một sự trái ngược,Một tập hợp,0.2856999933719635,civic_education,True
Mâu thuẫn chỉ tồn tại trong tư tưởng con người,Mâu thuẫn chỉ được giải quyết bằng sự đấu tranh giữa các mặt đối lập,0.3447999954223633,civic_education,True
Con người luôn khao khát hạnh phúc nhưng lại thường xuyên mắc phải lỗi lầm,Hai gia đình hàng xóm tranh chấp đất đai,0.0,civic_education,True
"Sự phát triển và thay đổi của sự vật, hiện tượng","Sự vật, hiện tượng bị tiêu vong",0.4444000124931335,civic_education,False
có sự mâu thuẫn trong thực tế và lý thuyết,Có nhiều mặt đối lập trong một sự vật,0.1905000060796737,civic_education,False
Điểm pha chuyển,Độ,0.0,civic_education,True
Sự vật cũ kết thúc và sự vật mới bắt đầu,Lượng mới ra đời,0.125,civic_education,True
Sự vật chuyển sang trạng thái mới,Lượng mới hình thành,0.166700005531311,civic_education,True
Lượng biến đổi vượt quá giới hạn cho phép,Tăng lượng liên tục,0.0,civic_education,True
Xã hội,Lãnh đạo,0.2856999933719635,civic_education,True
Là bổn phận của công dân đối với xã hội và nhà nước,Tôn trọng pháp luật,0.0,civic_education,True
tìm sự cân bằng giữa lợi ích cá nhân và lợi ích xã hội,Đặt nhu cầu của cá nhân lên trên,0.166700005531311,civic_education,True
Tuân thủ pháp luật là nghĩa vụ của mọi công dân,Học tốt là nghĩa vụ của học sinh,0.4000000059604645,civic_education,False
Trốn tránh việc học tập và lao động,Không ngừng học tập để nâng cao trình độ,0.2222000062465667,civic_education,True
Tự điều chỉnh đạo đức,Danh dự,0.0,civic_education,True
"Tránh làm điều ác, giúp đỡ người khó khăn",Tạo ra nhiều công việc cho mọi người,0.1053000018000602,civic_education,True
Trộm cắp tài sản của người khác,Xả rác không đúng nơi quy định,0.0,civic_education,True
Hối hận,Thoải mái,0.0,civic_education,True
[Trốn tránh trách nhiệm khi gây ra tai nạn giao thông],Vui vẻ khi lấy cắp tài sản nhà nước,0.0869999974966049,civic_education,True
Hòa tâm khi nhận lỗi và sửa chữa sai lầm,Chào hỏi người lớn tuổi,0.0,civic_education,True
Chọn người bạn đời dựa trên tình yêu và sự đồng thuận,Kết hôn ở độ tuổi mình thích,0.0,civic_education,False
Tôn trọng và bình đẳng giữa vợ chồng,Báo cáo họ hàng hai bên,0.0,civic_education,True
Hôn nhân phải là sự lựa chọn tự nguyện của hai người,Hôn nhân phải dựa vào lợi ích kinh tế,0.3332999944686889,civic_education,True
Chọn bạn đời,Chia con cái,0.0,civic_education,True
tự nguyện,Ép buộc và dựa trên lợi ích kinh tế,0.0,civic_education,True
Sự tôn trọng lẫn nhau,Bình đẳng trong xã hội,0.0,civic_education,False
Hội tộc,Dòng họ,0.0,civic_education,True
tự nguyện kết hôn,Gia đình đồng ý,0.0,civic_education,True
Tăng trưởng kinh tế cho quốc gia,"Nuôi dưỡng, giáo dục con cái",0.0,civic_education,True
Tình yêu thương và sự quan tâm,Cha mẹ và con đẻ,0.1429000049829483,civic_education,False
Của xã hội,Của Nhà nước,0.5,civic_education,True
Của pháp luật,Của đất nước,0.5,civic_education,True
Tích cực tham gia vào các hoạt động cộng đồng,Sống vô tư trong cộng đồng,0.2222000062465667,civic_education,False
một cách công bằng,Theo tình cảm,0.0,civic_education,True
người với người,Quan hệ giữa các địa phương,0.0,civic_education,False
có ý nghĩa hơn,Tự do hơn,0.25,civic_education,True
thể hiện,Ủng hộ,0.0,civic_education,True
Lấy lòng người khác để được lợi ích,Nhường nhịn người khác,0.2666999995708465,civic_education,True
"Giúp đỡ người nghèo khó, người gặp hoàn cảnh khó khăn",Yêu thương mọi người như nhau,0.1000000014901161,civic_education,True
Tình thương,Chu đáo,0.0,civic_education,True
Tôn trọng lịch sử và truyền thống dân tộc,Nhân đạo,0.0,civic_education,True
