predict,label,score
they will disagree morally only if they disagree about the facts of the case.,],0.0
Napoleon Bonaparte,Lafayette,0.0
Rebecca Howe,Diane,0.0
"The net force is zero, assuming no external forces act on the puck after the student stops pushing it.","The net force is zero, because the student’s push in the positive direction must equal the force of friction in the negative direction.",0.3255999982357025
"Contractionary fiscal policy involves reducing government spending or increasing taxes, which can lead to a decrease in aggregate demand. This reduction in demand can cause domestic interest rates to decrease as there is less need for borrowing by businesses and consumers. Additionally, lower interest rates can make the U.S. dollar less attractive to foreign investors compared to other currencies with higher interest rates, leading to depreciation of the dollar in the international market.",Interest rates decrease and the dollar appreciates.,0.11900000274181366
Capacitive.,RC circuit.,0.0
owned companies and financial assets that generated wealth through corporations,],0.0
20,17,0.0
Toothpick.,],0.0
],Matthias Schleiden and Theodor Schwann,0.0
saving increases by less than $X .,consumption increases by more than $X .,0.6154000163078308
"Enzymes lower the activation energy, thereby speeding up the conversion of reactants to products.","They raise the temperature of the reaction mixture, thereby speeding up the conversion of reactants to products.",0.6470999717712402
Problem solving,Buyphases.,0.0
"presenting evidence that suggests fetal development begins at conception and thus, an abortion would result in the death of a human being with inherent value.",appealing to the fact that a fetus is biologically human and arguing that it is presumptively morally wrong to kill biologically human beings.,0.11110000312328339
Scenario 1],"Not wrong, Wrong",0.0
immoral values,],0.0
Scenario 2,"Wrong, Wrong",0.0
1 - (1/8) * (1/8) = 63/64,1/64,0.421099990606308
72 ÷ 9 = 8,],0.0
Southeast Asia,Europe,0.0
"**Implement a sleep hygiene program including avoiding caffeine and alcohol close to bedtime, maintaining a consistent sleep schedule, and creating a relaxing bedtime routine.**",Prescribe sertraline,0.0
**Behavioral Exposures**,modeling,0.0
**period**,],0.0
Scenario 2],"Not wrong, Wrong",0.0
quotas,bills of attainder,0.0
Implementing only manual controls without considering automated systems.,Establishing a foundation for monitoring.,0.13330000638961792
Shows a logical progression from egocentric thought to broad moral principles,Cannot be rationalized in every instance,0.0
Lm • ~(Lj ∧ Ll),Lm ∨ ~(Jl ∨ Ll),0.666700005531311
Physical strength,Mental rotation,0.0
Driving,Alone,0.0
incorrectly representing or oversimplifying someone else's argument to make it easier to attack,responding to an argument with an expression of derision instead of a counter argument,0.060600001364946365
Scenario 2,],0.0
providing for a longer term of service for Senators compared to representatives in the House of Representatives,requiring all spending bills to originate in the House of Representatives,0.3871000111103058
Chicago],Orlando,0.0
modify the introductory paragraph to direct the reader to the emphasis-of-matter paragraph.,Notify the appropriate regulatory authority if the auditor's opinion was modified on the basis of the matter.,0.3125
"2,460,300",],0.0
atmosphere and gravitational field,],0.0
3,],0.0
The collapse of communism and the dissolution of the Soviet Union,],0.0
0,"False, True",0.0
metabolism rate,momentum,0.0
"Buffy's fantasies suggest she has a diverse range of sexual interests, including same-sex and group scenarios.",Buffy's fantasies are indicative of a paraphilia.,0.3447999954223633
"a sharp division between black and white castes, underpinned by beliefs about white superiority",a way of marking out the land so that black people had less space for housing,0.12120000272989273
constructive eviction.,partial constructive eviction.,0.33329999446868896
less.,],0.0
"the candidate with the most votes wins, even if they do not have a majority (over 50%) of the total votes cast.",],0.0
Validate input,Merge tables,0.0
"Wrong, Wrong","Not wrong, Wrong",0.4000000059604645
"Not wrong, Wrong",],0.0
41% [According to various surveys and studies],],0.0
Wireshark,BurpSuit,0.0
constructively interfere,Both of these,0.0
Current thinking suggests that active receivers are not uniformly affected by mass communication messages.,],0.0
they lack the power to make independent decisions about their sexual activities due to their reliance on their partner for other necessities or support.,],0.0
in the nucleus.,in the cytosol.,0.5
Malware,virus,0.0
$75000,$100000 $0,0.46149998903274536
"make decisions based on their own ethical principles and the desire for justice, often transcending societal norms.","define what is right by what they have learned from others, especially authority figures",0.0
8,7,0.0
Scenario 1 is morally wrong because it involves intentionally hurting someone's feelings by expressing a lack of romantic or affectionate feelings towards them without any apparent justification or consent. This can be seen as disrespectful and potentially harmful to the coworker's emotional well-being.,"Wrong, Wrong",0.03920000046491623
the integration of both therapies can lead to confusion and dilution of therapeutic focus if not properly managed,screening procedures for patients may be ignored because a therapist is recommending the group experience,0.0
Severe fluid accumulation in the chest cavity on the left side (left pleural effusion),],0.0
3-D illusion,Sfumato,0.0
],The Affordable Care Act of 2010,0.0
"Scenario 2 | I relaxed naked in my home's yard, to get a nice tan.","Wrong, Wrong",0.0
C. easement appurtenant.],easement in gross.,0.1817999929189682
甲状软骨水平。,cricothyroid membrane.,0.0
the ruler or sovereign,his own will,0.0
**P-values**,Extraneous variables,0.0
ethnic or national minority groups seeking autonomy or independence.,regionalist groups.,0.15379999577999115
"Treaties are formal agreements that are legally binding and entered into by sovereign states, expressed in a written document, and governed by international law",],0.0
Caregivers,Neighbors,0.0
"Scenario 2 is morally wrong because it involves intentionally putting someone else in danger by attempting to cushion their fall with a sofa, which could potentially cause more harm than letting them hit the floor. Scenario 1 is not morally wrong as it involves cleaning up a hazard to prevent injury to others.","Wrong, Wrong",0.035100001841783524
"100,000 books","8,000 books",0.7142999768257141
P > MC > MR = ATC,],0.0
"Anyone can forge a valid message authentication code (MAC) without knowing the key, since the MAC simply concatenates the key with the message and hashes it. This makes the scheme vulnerable to existential forgery attacks.",Given H(k \| m)H(k∥m) anyone can compute H(k \| m \| w)H(k∥m∥w) for any ww,0.033900000154972076
Beeson can prove that the contract was entered into under duress or misrepresentation.,],0.0
56%,64%,0.5
lacks a coherent basis for criticizing or praising others' actions.,],0.0
Social Loafing.,],0.0
"Wrong, Wrong]",],0.0
The Clinton Administration supported economic reforms and privatization in Russia to help stabilize its economy and transition from communism.,The US supported public ownership of natural resources,0.13330000638961792
Mini-Mental State Examination (MMSE),Beck Hopelessness Scale,0.0
humans and chimpanzees share a common ancestor,],0.0
LiDAR (Light Detection and Ranging),test pits,0.0
The vectors have equal magnitudes but opposite directions.,They have different magnitudes and are pointed in opposite directions.,0.5
relevant to the informer's possible bias],"proper, as tending to show the informer's bad character for truthfulness.",0.43479999899864197
freedom is central to human existence,],0.0
guns and butter.,],0.0
100%,less,0.0
"The statute is likely to be upheld as constitutional under the Commerce Clause of the U.S. Constitution, which grants Congress the power to regulate trade between states and with foreign nations. The transportation of stolen boats across state lines and international borders impacts interstate commerce, making this regulation within Congress's authority.","Yes, because Congress has the power to regulate property for the general welfare.",0.1817999929189682
It used information obtained through experimentation to conceptualize the universe.,The ideas of the ancient Greeks guided all of their ideas.,0.08330000191926956
Russia experienced increased cultural exchange and economic growth due to the establishment of secure trade routes and the spread of new ideas and technologies.,Russia benefited by becoming the administrative center of Mongol political activity.,0.21050000190734863
practicing retrieval and testing yourself on the material,],0.0
**radial velocity method**,],0.0
traditional gender roles and societal norms have historically restricted their participation,industrial capitalism separated the middle class home from the workplace,0.0
Zohar,Gemarah,0.0
Scenario 1,"Wrong, Not wrong",0.0
"C, D]",Contradictory,0.0
1.0,|ɣe| = 1.761 x 10^11 T^-1 s^-1],0.26089999079704285
I and II only,],0.0
"The defendant, while walking alone in a park, was approached by an unknown individual who suddenly attacked him with a knife. The defendant, fearing for his life, managed to disarm the attacker and accidentally killed the assailant in self-defense.","A defendant was a reporter for a newspaper and was sent on assignment to another state to cover the story of a mining disaster. He was sitting in his hotel room one evening, trying to get a message to his editor, when a victim knocked at the door. The defendant opened the door, and the victim announced a robbery. The defendant took a lamp from the night table and threw it at the victim. The victim was momentarily stunned, and the defendant then pulled a gun out of his own suitcase and shot the victim to death.",0.13040000200271606
The two legislative bodies form a conference committee.,The bill goes back to each house's committee and restarts the legislative process.,0.17389999330043793
I and II only,I only,0.666700005531311
successful interrogation may not require torture.,endorsing a single act of torture requires endorsing torture as a practice.,0.10530000180006027
"Jean Baptiste Colbert, his finance minister","Cardinal Mazarin, his regent and foreign policy advisor",0.09520000219345093
"The statute is constitutional under the state's police powers, as it serves the legitimate interest of maintaining order and preventing disorderly conduct on university campuses.",],0.0
The funding limitation in this statute does not directly prohibit or penalize the exercise of a fundamental right and is rationally related to the achievement of a legitimate state interest.,The Tenth Amendment reserves to the states plenary power over the allocation of their public funds.,0.16329999268054962
10,12,0.5
"the conscious part of the mind that regulates emotional drives on a practical, rational level",the self as a whole: an unstable mix of conscious and unconscious elements,0.1429000049829483
Square wave,],0.0
what moral principles guide our actions towards the environment.,whether plants have interests.,0.0
moderate and/or controlled use of illegal drugs is the norm.,],0.0
The equilibrium price level increases while the equilibrium quantity of output decreases.,The equilibrium price level decreases while the equilibrium quantity of output increases.,0.833299994468689
high task-orientation and low relationship orientation,],0.0
School psychologists should engage in continuous self-assessment and seek out new knowledge and skills throughout their careers.,Textbooks from graduate school should be reread annually.,0.0689999982714653
"Not wrong, Not wrong",],0.0
**melting**,],0.0
2/3 of the members of both the House of Representatives and the Senate vote to override the veto.,The president's successful reelection campaign advocated bipartisanship.,0.0
"They represent the human cost and impact of military actions on families, often highlighting the non-military aspects of security such as the effects on children, spouses, and communities left behind when service members are deployed.",Mothers are not passive objects but the specific target of military recruiters who rely on their active engagement to fuel recruitment.,0.1378999948501587
Income is transferred from domestic steel consumers to foreign steel producers.,Imports fall.,0.0
guilty],"not guilty, because he did not intend to burn down the restaurant.",0.0
"Binding to neighbouring cells and triggering an antiviral response, ",Binding to viruses,0.2856999933719635
"focus on the present and future, rather than past traditions",reject both the goals and means of conventional society and provide utopian alternatives,0.16670000553131104
deontology.,consequentialism.,0.0
Inuit,Clovis,0.0
"The greenhouse effect on Mars is weakened by the lack of water vapor, which is a potent greenhouse gas on Earth but is scarce on Mars.",the greenhouse effect requires an ozone layer which Mars does not have,0.2632000148296356
"racist practices found in newly emerging areas of social life, such as cyberspace",a post-modern deconstruction of racist ideas to reveal their lack of depth,0.06669999659061432
photophobia],claustrophobia,0.0
**dispersion**,skewness.,0.0
C: drawing universal conclusions from a wide range of concrete data,demonstrating high social status through large vocabulary,0.0
"Public services, social, economic and environmental","Public services, social, cultural and environmental",0.833299994468689
social proof,central route of persuasion,0.0
7,],0.0
context-dependent,always permissible.,0.0
"firms produce at a quantity where marginal cost is not equal to marginal revenue, leading to inefficiency.",there exist no barriers to entry.,0.07999999821186066
"the development of new, specialized fields",the development of universal public education in many European countries,0.375
free of oxide and other contaminants.,],0.0
"A surgical procedure to create an opening in the neck for direct access to the trachea, typically used when prolonged breathing through the nose and mouth is not possible or safe.",An opening in the anterior chest wall.,0.15000000596046448
ensure that the old test form is valid and reliable for the current student population and educational standards before proceeding with its administration.,recommend that the assessment be canceled,0.1378999948501587
"0,2","-1,1]",0.33329999446868896
"Globalization has been a continuous process throughout history, with significant acceleration in recent decades due to advancements in technology and communication.]","Globalization is best described as the 'shrinking' of the global community, drawing people into closer contact with one another primarily at the economic and technical levels. This process began in the early 20th century and was based on the ideological expeditions that originated from western Europe.",0.13699999451637268
hearing perception,],0.0
"Wrong, Wrong]","Wrong, Not wrong",0.800000011920929
0.74,0.95,0.5
provide guidance or reasoning.,],0.0
performance art,],0.0
"is necessary, and an explanation of significant aspects that might affect willingness to participate must be provided","is not necessary, bur some explanation of the research situation to the participant is essential",0.3125
Denying the Antecedent,Complex question,0.0
accumulation of fluid in tissues outside blood vessels.,excessive intracranial fluid.,0.125
appealing to novelty as a reason for believing something to be good or valuable,drawing a conclusion by applying irrelevant criteria to a subject,0.1599999964237213
global environmental degradation.,unequal social order.,0.0
"False, True","True, False",0.0
**Ovaltine**,Raisin Bran,0.0
larceny,],0.0
Proteins],Carbohydrates,0.0
The expected frequencies should ideally be at least 5 in each cell to meet the assumption of the chi-square test.,Observed frequencies should be whole numbers.,0.2069000005722046
Louis XIV,Louis XVI,0.75
HAc and NaAc],],0.0
reducing welfare dependency and promoting work incentives,"individual freedom, choice and responsibility",0.1429000049829483
"They replicate by using a positive strand RNA strategy, where the viral RNA serves as a template for the synthesis of new viral RNA molecules.",As negative strand RNA viruses,0.17649999260902405
"managed and controlled these food reserves, thereby exerting influence over the community's resources and provisioning needs.",incorporated other societies through conquest warfare.,0.0
"Yes, because the fumigation company can be held strictly liable for its activity.",],0.0
],"Not wrong, Not wrong",0.0
ability to think abstractly and reason hypothetically,simple motor responses to sensory stimuli,0.13330000638961792
Scenario 1,"Wrong, Wrong",0.0
encourage borrowing by depository institutions so that the money supply may expand.,give depository institutions a break on their borrowings.,0.25
Hierarchical structure,Laterally,0.0
Scenario 1],"Not wrong, Not wrong",0.0
Mahayana,Vajrayana,0.2856999933719635
The monopoly's profits would increase compared to its profit-maximizing output under unregulated conditions.,],0.0
without a strong magnetic field the solar wind stripped away most of the atmosphere significantly reducing the greenhouse effect and cooling Mars down,],0.0
Lack of consideration,Mental incapacity,0.0
"The court may consider granting the defendant's objection due to the lack of direct identification by the witness and the hearsay nature of the testimony, but might also weigh the relevance of the evidence in showing discrepancies in the defendant's statements. Depending on the specific legal standards and precedent in the jurisdiction, the court could rule either way.",],0.0
ectotherm.,thermophyle.,0.2856999933719635
the inability to explain why it would be wrong for the United States to forcefully annex Canada .,],0.0
administering the test again to measure consistency,looking to see if the mean level of perfectionism has changed,0.09520000219345093
amnesia.,],0.0
4 × 10^5 Pa,],0.0
7Tall,Big Drink,0.0
decrease by $261 million.,increase by $2.9 million.,0.53329998254776
],],0.0
A decrease in the price of one good leads to an increase in the demand for the other good.,A positive income elasticity,0.08699999749660492
3 × 28,],0.0
freedom of association implies that a legitimate state has a presumptive right to exclude anyone from its territory.,],0.0
One's complement only,Sign and magnitude and one's complement only,0.5
14,4,0.666700005531311
The trade between Portugal and Kongo involved the capture and sale of people as slaves.,],0.0
energy,],0.0
Wrong],"Wrong, Not wrong",0.5
"Privity of estate does not exist between the property owner and the corporation, but privity of contract does.",Privily of estate and privity of contract exist between the shopkeeper and the corporation.,0.4323999881744385
40.60%,33.20%,0.4000000059604645
- Charles,Randy,0.0
are interminable because there is no objective answer as to whether homosexuality is immoral.,],0.0
"Wrong, Not wrong]","Wrong, Not wrong",1.0
33.10%,],0.0
The traditional view that China was more focused on internal stability rather than external military expansion,],0.0
6*10^5 W,6*10^3 W,0.8571000099182129
"Yes, because the law serves a substantial state interest in reducing juvenile crime and is narrowly tailored to achieve that goal without infringing on parental rights excessively.","Yes, because a state's police power authorizes it to punish criminal behavior with appropriate sanctions.",0.22220000624656677
The court should exclude the expert's testimony as inadmissible hearsay because the prior treating physicians were not available for cross-examination.,The testimony is inadmissible hearsay because there was a constitutional right under these facts to cross-examine the doctors who wrote the prior records.,0.3846000134944916
Vitamin B6 (Pyridoxine),],0.0
Nitrogen,Carbon,0.0
Increased   No change,Increased     Increased,0.571399986743927
Scenario 2,],0.0
The Commission required a commitment to economic cooperation among the republics,],0.0
Government-wide financial statements.,Governmental fund financial statements.,0.666700005531311
"unconstitutional, because it imposes an undue burden on the ability of recent out-of-state residents to access higher education without a legitimate state interest.","unconstitutional, because it constitutes a violation of the privileges and immunities clause of Article IV, Section 2.",0.26089999079704285
A wholesaler offers a discount to retailers for purchasing large quantities of goods.,],0.0
Mycotoxins can contaminate foods during storage under moist conditions when fungi grow.,Mycotoxins contaminate foods containing bacteria formed during storage under moist conditions,0.800000011920929
a restructuring of the socialist society of the Soviet Union was inevitable due to the societal demands for change,a restructuring of socialist society was necessary in order to avoid the collapse of the Soviet Union,0.550000011920929
"Scenario 1 is morally wrong because it involves manipulating someone's feelings and potentially exploiting their vulnerability for personal gain. The intention might be good, but the action itself could be seen as intrusive or insensitive.","Wrong, Wrong",0.05130000039935112
16 gauge.,22 gauge.,0.33329999446868896
"Failure to thrive, recurrent and persistent infections (such as pneumonia, bronchitis, or skin infections), and delayed physical development.",Recurrent severe infections,0.08330000191926956
0.4,0.5,0.666700005531311
-7,−1,0.0
Flowering plants,],0.0
"The ability to learn and remember past infections, leading to faster and more effective responses upon re-exposure to the same pathogens.",],0.0
I planted weeds in my neighbor's garden.,"Wrong, Not wrong",0.0
both compressions and rarefactions,],0.0
"1,000,000",1000,0.6154000163078308
"Not wrong, Wrong",],0.0
the distinction between right and wrong actions can be more nuanced than simply evaluating the morality of the motive behind them.,sometimes the only way to cure a disease is through selfish desires.,0.060600001364946365
"Gordon had actual knowledge of the malpractice before 2002, which would toll the statute of limitations until the discovery date.",The legal fee for the original estate plan was never paid.,0.054099999368190765
Variation can be caused by both neutral mutations and those with selective advantage.,All genetic variation produces phenotypic variation.,0.0
Heart rate,Pulse pressure,0.0
"The woman, because there was no mention of the drainage system in the deed to parcel ""C.""","The sister, because she is entitled to support for her land in its improved condition.",0.1875
posterior fragment to be displaced laterally by the action of the lateral pterygoid muscle.,posterior fragment to be displaced anteriorly by the action of the lateral pterygoid muscle.,0.8946999907493591
Brown v. Board of Education,],0.0
RS],"False, False",0.0
"Scenario 1 is not wrong, Scenario 2 is wrong.","Wrong, Wrong",0.15379999577999115
A reservation is invalid when it is incompatible with the object and purpose of the treaty,A reservation is invalid only when is incompatible with a peremptory norm of international law (jus cogens),0.5
Scenario 2,"Wrong, Wrong",0.0
"permissible, because it is relevant to the defendant's claim of not using heroin in the past three years.","permissible, because the defendant waived his privilege against self-incrimination by taking the stand.",0.32429999113082886
**Turtle**,cow,0.0
"False, False","False, True",0.5
Esteem.,Physiological.,0.0
imperialistic superiority and paternalism,"They are ""exiled sons"" of the British race.",0.0
300000,"$283,000",0.6154000163078308
Serotonin,Acetylcholine,0.0
23,25,0.5
Lumbar disc herniation,Osteophyte formation,0.0
"Scenario 1 is morally wrong because it involves offering bribes or incentives for someone to perform a task they might not otherwise be willing to do, potentially compromising their autonomy and decision-making. This could be seen as manipulative and exploitative.","Wrong, Wrong",0.04259999841451645
An increase in the level of education and skills among the workforce.,Increased government spending.,0.0
Sheena(x) ∧ Rocker(x),sP,0.0
72 minutes,],0.0
"Wrong, Not wrong]","Not wrong, Not wrong",0.571399986743927
Economic prosperity,],0.0
"Not wrong, Wrong",],0.0
Permanent Special revenue,Permanent Permanent,0.4000000059604645
"2,000 and 4,000",],0.0
"Meiosis involves two rounds of cell division, resulting in four genetically unique daughter cells.",Homologous chromosomes join during synapsis.,0.0
everything is determined; everything is possible,everything ought to happen; everything will happen,0.3077000081539154
Beveridge argues that powerful nations have a moral duty to govern less developed nations because it is in their interest economically and morally to do so.,],0.0
"The detergent denatures the proteins, ensuring that they are uniformly charged and not influenced by their native structure.",To prevent the protein from denaturing so that the electrophoresis can accurately resolve the proteins on the basis of tertiary structure.,0.1817999929189682
The first state's law sets standards that interfere impermissibly with the second state's law and therefore the first state's law is preempted.,The injunction will be granted because tomatoes that are in compliance with federal law never have to be approved also under a state law.,0.23080000281333923
tourism,metalworking,0.0
evaluation,participation,0.0
the maxim that is acted on.,the moral character of the agent who performs it.,0.13330000638961792
The vesicle is degraded by enzymes within the lysosome.,],0.0
"not guilty, because there was no true agreement between the parties.","guilty, because the commission member's agreement to accept the $10,000 was sufficient to form a conspiratorial objective.",0.16220000386238098
Fourteenth Amendment],Jim Crow laws,0.0
"−4, −3, −1, 6, 8",],0.0
"All birds can fly, so a penguin is a bird. Since a penguin can fly, it is a bird!","Non-university can also become an outstanding talent. Gorky, Edison, Faraday, Franklin, etc. have not attended college, but they have all become outstanding talents.",0.03999999910593033
The struggle for racial equality and understanding,],0.0
Discontinue the compilation engagement and inform management of the reasons for discontinuing the service.,Determine the effects of the deficiencies and add a separate paragraph to the compilation report that describes the deficiencies and their effects.,0.20509999990463257
a class of people who own and control the means of production,],0.0
],"Wrong, Not wrong",0.0
Increase the sample size,Drop one of the collinear variables,0.1817999929189682
intensity,],0.0
Autosomal recessive,Autosomal dominant,0.571399986743927
"Yes, because the shoe store is a nonconforming use.","No, because the nonconforming use of the building terminated when the daughter's parents died.",0.428600013256073
"The court should decide in favor of the woman, as the men's actions significantly altered the nature of the property from personal use to commercial use without her consent or knowledge, which could potentially void any claim of adverse possession under the jurisdiction's laws.","For the man who is still alive, because he is the surviving adverse possessor.",0.09839999675750732
The US often saw local developments as battlegrounds in the global struggle between capitalism and communism,],0.0
Epidermal cells,],0.0
"Implementing systems that hold managers accountable for specific areas of operations, focusing on controllable costs and revenues to improve decision-making and performance evaluation.",Investigating all variances regardless of their status as favorable or unfavorable.,0.05000000074505806
~Bej,~Bje,0.0
Balance their career advancement with the needs of their aging parents,Pay for nursing home care by sacrificing their own care,0.09520000219345093
Autocratic,Egalitarian,0.0
Communication skills,],0.0
Are informed about our study and give their consent to participate,Have information that will be worth our effort to collect,0.19050000607967377
the value of the dollar will tend to depreciate.,],0.0
"The court may sustain the objection if it deems the question as leading or speculative, potentially allowing the jury to consider unproven theories.","No, questioning about the possibility of other perpetrators, or about police misconduct, is always permissible.",0.09759999811649323
Wrong],"Wrong, Not wrong",0.5
imported more than it has exported.,],0.0
tend to maintain a relatively stable level of satisfaction over time,Show high satisfaction through all the years of marriage,0.09520000219345093
"remain stable, assuming that the velocity of money and the price level adjust accordingly.",decrease as the purchasing power of the dollar is falling decreasing the interest rate.,0.2069000005722046
Liver glycogen,Intramuscular lipid,0.0
**Glycerol**,],0.0
3,3,1.0
"C. Doug, unless a statute or ordinance bans unleashed dogs on public streets.","Doug, because Retriever is a domesticated animal.",0.08330000191926956
The total number of workdays in June minus the days already accounted for (June 18th payroll) plus the days from June 30th to the end of the month],"$18,000",0.1817999929189682
"the investor, because the recording statute protects subsequent purchasers who acquire property without notice and for value.","the investor, because he took title by warranty deed and the buyer took title by quitclaim deed.",0.22859999537467957
Extortion and assault.,],0.0
Working as a system,],0.0
it can run counter to a person's being able to integrate her commitments at various levels.,],0.0
"Johnson's other initiatives included expanding civil rights legislation, increasing federal funding for education, healthcare, and social programs, and promoting environmental conservation efforts. He also worked towards reducing income inequality and improving the welfare system.",Undermining Communism in the Eastern Block by demanding a removal of the Berlin Wall,0.03849999979138374
"appealing to spite involves making an argument based on the fact that one person is disliked by another, often to provoke or annoy them rather than to logically support a claim.",saying someone shouldn't do something because if he or she does it people won't like him or her,0.037700001150369644
**abelian group**,None of these,0.0
],],0.0
I gave opioids to the patient in the rehab care center.,"Wrong, Wrong",0.0
The Moon will be further from the Earth and the Earth’s day will be shorter.,],0.0
was relieved to hear that Paris was reacting with joy at the advent of war,],0.0
reduce unemployment and stimulate economic growth by making it cheaper for businesses and consumers to borrow money],increase the interest rate decrease private investment increase aggregate demand and increase domestic output.,0.06449999660253525
To isolate dangerous regimes and weaken threats to regional or global security.,To end economic support for morally unacceptable regimes.,0.20000000298023224
Not wrong,"Wrong, Wrong",0.5
I and III only,II and III only,0.75
the extent to which the child's personality traits align with the expectations and demands of their environment.,inconsistencies in the parenting styles of the child’s caregivers.,0.19349999725818634
"inadmissible, because an offer to pay medical bills is not admissible to prove negligence.","admissible, because the defendant admitted his negligence.",0.3199999928474426
The commitment of the participants,The commitment of the staff,0.800000011920929
Total revenue will increase.,The quantity demanded will increase.,0.44440001249313354
**parasitism**,gravitropism,0.5
**Symbol Table**,Semantic Stack,0.0
Oxytocin],Adrenaline.,0.0
2,\frac{1}{2},0.33329999446868896
"Not wrong, Wrong",],0.0
**Kidney**,Urethra,0.0
surface area of the pond.,acceleration due to gravity.,0.0
enhances the reliability of ratings,],0.0
2n,1/(n^2),0.33329999446868896
4,],0.0
John Lennon,],0.0
a cooling climate with increased seasonal variation leading to more stable and diverse ecosystems.,a decline in large mammal populations and relative increase in other classes of vertebrate species.,0.1289999932050705
is punished excessively.,is morally degraded.,0.33329999446868896
religious and ceremonial activities.,trade and economics.,0.2856999933719635
**evaporation**,oxidation,0.0
TrojanDownloader:Win32/Bancos,],0.0
cinematography equipment operation,],0.0
Privacy,Jurisdiction.,0.0
it helps alleviate leniency and other biases.,],0.0
"The absence of basic human rights and freedoms, including freedom of speech, assembly, and religion.",],0.0
"people who moved there from west Asia less than 5,000 years ago.",],0.0
Genetic predisposition.,],0.0
Constitutional violation problem,],0.0
