Question,predict,label,rouge_score,score,Grade,retained
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đoạn trích “Tôi có một ước [MASKED]
### Lựa chọn:
A: Nghị luận 
B: Tự sự
C: Biểu cảm 
D: Chính luận"," mơ” là một câu chuyện.

Câu trả lời là B: Tự sự ",mơ” được viết theo phương thức nào?,0.095238097012043,0.1052631578947368,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Bài diễn thuyết này được Martin Luther [MASKED]
### Lựa chọn:
A: Tại đài tưởng niệm Lin-cơn ngày 28/8/1963 
B: Tại đài tưởng niệm Lin-cơn ngày 29/8/1963
C: Tại đài tưởng niệm Lin-cơn ngày 29/8/1964 
D: Tại đài tưởng niệm Lin-cơn ngày 28/8/1964", King Jr. đọc tại đài tưởng niệm Lin-cơn ngày 28/8/1963. ,King đọc ở đâu vào thời gian nào?,0.1379310339689254,0.2222222222222222,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Hồn thơ “quê mùa”, Hoài Thanh dùng chỉ nhà thơ [MASKED]
### Lựa chọn:
A: Nguyễn Nhược Pháp 
B: Nguyễn Bính
C: Lưu Trọng Lư 
D: Tố Hữu", Nguyễn Bính. ,nào trong bài viết “Một thời đại trong thi ca”,0.0,0.0,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Hồn thơ “trong sáng”, Hoài Thanh dùng chỉ nhà thơ [MASKED]
### Lựa chọn:
A: Thế Lữ 
B: Lưu Trọng Lư
C: Nguyễn Nhược Pháp 
D: Nguyễn Bính", Thế Lữ. ,nào trong bài viết “Một thời đại trong thi ca”?,0.0,0.0,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Trong “Một thời đại thi ca”, Hoài Thanh viết: “Đời chúng ta nằm trong một chữ tôi. Mất bề rộng ta đi tìm bề sâu. Nhưng càng đi càng ớn lạnh”. [MASKED]
### Lựa chọn:
A: Thế Lữ 
B: Xuân Diệu
C: Lưu Trọng Lư 
D: Hàn Mặc Tử"," [MASKED]
Câu trả lời là: Thế Lữ ","là nhận định của Hoài Thanh về hồn thơ của các nhà “Thơ mới” ở giai đoạn thoái trào. Cụm từ “nhưng động tiên đã khép”, ông chỉ nhà thơ nào?",0.0512820519506931,0.0526315789473684,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: “Cầu hiền” ở đây [MASKED]
### Lựa chọn:
A: Người ăn ở hiền lành 
B: Người có tài
C: Người có đức 
D: Người có đức và tài", có nghĩa là người có đức và tài. ,hướng tới đối tượng nào?,0.0,0.0,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tác giả của đoạn trích “Tôi [MASKED]
### Lựa chọn:
A: Aleksandr Sergeyevich Pushkin 
B: Mác –tin Lu-thơ Kinh
C: Rabindranath Tagore 
D: Vic-to Huy-gô", [MASKED] là Aleksandr Sergeyevich Pushkin. ,có một ước mơ” là ai?,0.1000000014901161,0.1818181818181818,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tác giả đã nêu ra cách nhận [MASKED]
### Lựa chọn:
A: So sánh bài hay với bài hay. 
B: So sánh bài hiện đại với bài cổ điển.
C: So sánh bài hay với bài tầm thường. 
D: So sánh bài tầm thường với bài tầm thường.", biết một bài hay với một bài tầm thường. ,diện tinh thần Thơ mới như thế nào?,0.0,0.0,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Câu văn “Người hiền xuất hiện ở đời, thì như [MASKED]
### Lựa chọn:
A: Nhân tài Bắc Hà nhiều như sao trên trời. 
B: Người hiền theo Quang Trung rất nhiều như sao trời
C: Người hiền ở Bắc Hà rất hiếm có 
D: So sánh người hiền tài như vì sao tinh tú. Đề cao vị trí, vai trò của người hiền tài.", sao Bắc Đẩu” có nghĩa là người hiền tài rất hiếm có. ,ngôi sao sáng trên trời cao” nói lên nội dung gì?,0.0833333358168602,0.0869565217391304,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đoạn trích “Tôi có [MASKED]
### Lựa chọn:
A: Ăn sáng với kim cương 
B: Người đàn ông của chúng tôi ở Havana
C: Bước đến tự do, Câu chuyện Mon-ga-mo- ri- Montgomery 
D: Một con gấu tên là Paddington, với hình minh họa của Peggy Fortnum"," [MASKED]
Đáp án: Một con gấu tên là Paddington, với hình minh họa của Peggy Fortnum ",một ước mơ” nằm trong:,0.0799999982118606,0.0952380952380952,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nữ phóng viên đầu [MASKED]
### Lựa chọn:
A: Manh Manh nữ sĩ 
B: Nguyễn Thị Bình
C: Trương Mỹ Hoa 
D: Hồ Xuân Hương", tiên của Việt Nam là Nguyễn Thị Minh Khai. ,tiên là viết về ai?,0.2666666805744171,0.2857142857142857,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tên thật của Manh [MASKED]
### Lựa chọn:
A: Nguyễn Thị Khiêm 
B: Nguyễn Thị Kiêm
C: Nguyễn Thị Hoa 
D: Nguyễn Thị Lan", Manh là Nguyễn Thị Khiêm. ,Manh nữ sĩ là:,0.4000000059604645,0.4444444444444445,Văn 11,False
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Bà Kiêm bắt đầu [MASKED]
### Lựa chọn:
A: Nổi tiếng về những bài diễn thuyết, những bài viết về bình đẳng giới và thơ mới 
B: Viết thơ
C: Viết bài ủng hộ thơ mới 
D: Viết kí", viết thơ. ,trở nên nổi tiếng khi:,0.0,0.0,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Dòng nào nói đúng nhất về [MASKED]
### Lựa chọn:
A: Sinh 1914 mất 2015 
B: Sinh 1914 mất 2005
C: Sinh 1913 mất 2005 
D: Sinh 1912 mất 2005"," [MASKED]?
A: Sinh 1914 mất 2015 
B: Sinh 1914 mất 2005
C: Sinh 1913 mất 2005 
D: Sinh 1912 mất 2005 ",năm sinh năm mất của bà Kiêm?,0.0655737668275833,0.1428571428571428,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Sở trường của [MASKED]
### Lựa chọn:
A: Thơ 
B: Diễn thuyết
C: Phỏng vấn 
D: Phê bình", [MASKED] là B: Diễn thuyết. ,bà Kiêm là gì?,0.1666666716337204,0.2222222222222222,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Bà Kiêm là phóng [MASKED]
### Lựa chọn:
A: Phụ nữ Tân thời 
B: Đuốc An Nam
C: Phụ nữ Tân văn 
D: Thần chung", viên của báo Phụ nữ Tân văn. ,viên của tờ báo nào?,0.5,0.5,Văn 11,False
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tại kì Pa-ra-lim-pích Tô-ky-ô 2020 vận [MASKED]
### Lựa chọn:
A: Van Gát 
B: Henry
C: Hanry 
D: Xnai – đơ", động viên Van Gát đã giành được 5 huy chương vàng. ,động viên xuất sắc nhất là:,0.2105263173580169,0.2352941176470588,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đến Pa-ra-lim-pích Ri-ô đờ Gia - nê [MASKED]
### Lựa chọn:
A: 2 huy chương vàng 
B: 3 huy chương vàng
C: 4 huy chương vàng 
D: 6 huy chương vàng",", vận động viên bơi lội người Mỹ Michael Phelps đã giành được 4 huy chương vàng. ",- rô Xnai-đơ dành được mấy chương:,0.1379310339689254,0.1818181818181818,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Trong lần tham dự Pa-ra-lim-pích đầu [MASKED]
### Lựa chọn:
A: 2 huy chương vàng 2 huy chương bạc 
B: 2 huy chương vàng 1 huy chương bạc
C: 2 huy chương vàng 1 huy chương đồng 
D: 2 huy chương bạc 1 huy chương đồng"," tiên, [MASKED] đã giành được 2 huy chương vàng và 2 huy chương bạc. ","tiên, Van Gát đã dành được:",0.25,0.3,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Trong nói và viết, [MASKED]
### Lựa chọn:
A: Ngôn ngữ nói được ghi lại bằng chữ viết. 
B: Ngôn ngữ viết được trình bày lại bằng lời nói.
C: Dùng ngôn ngữ nói và ngôn ngữ viết đúng lúc, đúng chỗ. 
D: Dùng những yếu tố đặc thù của ngôn ngữ viết khi nói.", ngôn ngữ nói được trình bày lại bằng chữ viết. ,cần tránh hiện tượng nào?,0.0,0.0,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nhận xét nào về các câu văn [MASKED]
### Lựa chọn:
A: Có người nói và người nghe. 
B: Người nghe không có mặt.
C: Được thể hiện bằng âm thanh và ngữ điệu. 
D: Ngôn ngữ tự nhiên, trau chuốt."," sau đây là đúng?
A: Có người nói và người nghe.
B: Người nghe không có mặt.
C: Được thể hiện bằng âm thanh và ngữ điệu.
D: Ngôn ngữ tự nhiên, trau chuốt. ",vần trong truyện Tấm Cám chưa chính xác?,0.0,0.0,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Văn bản Trí thông minh [MASKED]
### Lựa chọn:
A: Hồ sơ tương lai: lược sử 50 năm tới 
B: Kĩ thuật số và con người: chúng ta sẽ sống, yêu và suy nghĩ ra sao trong tương lai
C: 50 ý tưởng về tương lai 
D: Trí tuệ tương lai: kỉ nguyên thông tin đã thay đổi đầu óc chúng ta như thế thế nào, tại sao và chúng ta có thể làm gì?",: 50 ý tưởng về tương lai ,nhân tạo được trích từ:,0.0,0.0,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Thuật ngữ trí thông minh nhân [MASKED]
### Lựa chọn:
A: 1946 
B: 1956
C: 1966 
D: 1976", tạo được đặt ra bởi John McCarthy vào năm 1956. ,tạo được ra đời vào năm nào?,0.4000000059604645,0.588235294117647,Văn 11,False
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Thuật ngữ trí thông minh [MASKED]
### Lựa chọn:
A: Giôn Mác Cát-thi 
B: Mít-sen Cây-pơ
C: Bin Can-vin 
D: Một đáp án khác", nhân tạo là Trí tuệ nhân tạo. ,nhân tạo do ai đặt ra:,0.3076923191547394,0.3076923076923076,Văn 11,False
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tác giả của văn bản Trí [MASKED]
### Lựa chọn:
A: Ri-sát Oát-xơn 
B: Giôn Mát Cát-thi
C: Mít-sen Cây-pơ 
D: Bin Can-vin", tuệ nhân tạo là Giôn Mát Cát-thi. ,thông minh nhân tạo là ai?,0.4000000059604645,0.4615384615384615,Văn 11,False
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Địa điểm tổ chức cuộc đua thể thao đầu tiên dành [MASKED]
### Lựa chọn:
A: Nhật Bản 
B: Anh
C: Bệnh viện Xtốc Men-đơ-vin 
D: Mỹ", cho người khuyết tật là Nhật Bản. ,cho các cựu chiến binh thế chiến thứ 2 là ở:,0.2105263173580169,0.2222222222222222,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Theo nhà tương lai học Ray Cơ-dơ-uên thì máy tính [MASKED]
### Lựa chọn:
A: 2019 
B: 2029
C: 2039 
D: 2049", sẽ có thể hiểu được suy nghĩ của con người vào năm 2049. ,sẽ vượt qua bài kiểm tra Tu-rinh vào năm nào?,0.2068965584039688,0.2608695652173913,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tại cuộc đua thể thao đầu tiên dành cho các cựu chiến [MASKED]
### Lựa chọn:
A: 14 
B: 15
C: 16 
D: 17"," binh, 14 người đã tham gia. ",binh thế chiến thứ 2 có bao nhiêu vận động viên tham gia?,0.3636363744735718,0.3157894736842105,Văn 11,False
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Năm 1988 cả Pa-ra-lim-pích và Ô-lim-pích [MASKED]
### Lựa chọn:
A: Seoul 
B: Hy Lạp
C: Thổ Nhĩ Kì 
D: Một đáp án khác", đều được tổ chức tại Seoul. ,đều được tổ chức tại thành phố:,0.7142857313156128,0.7692307692307692,Văn 11,False
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Theo tác giả thì đến năm 2040 các bộ não [MASKED]
### Lựa chọn:
A: 100 nghìn tỉ lệnh 
B: 200 nghìn tỉ lệnh
C: 300 nghìn tỉ lệnh 
D: Một con số khác", sẽ có thể xử lý 300 nghìn tỉ lệnh. ,máy có thể xử lí bao nhiêu lệnh mỗi giây?,0.3636363744735718,0.4210526315789474,Văn 11,False
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đoạn trích ‘Vợ nhặt’ [MASKED]
### Lựa chọn:
A: Nam Cao 
B: Ngô Tất Tố
C: Kim Lân 
D: Chế Lan Viên", của Kim Lân. ,là của tác giả nào?,0.25,0.25,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Giá trị hiện thực của [MASKED]
### Lựa chọn:
A: Cho thấy một thảm cảnh thê thảm của những con người nghèo trong nạn đói 1945 do phát xít Nhật và thực dân Pháp gây nên. 
B: Tố cáo tội ác của bọn thực dân phát xít.
C: Thể hiện lòng cảm thông sâu sắc đối với số phận con người trong nạn đói. 
D: Là bài ca ca ngợi sự sống, tình thương, sự cưu mang, đùm bọc, khát vọng"," ""Vợ nhặt"" là thể hiện lòng cảm thông sâu sắc đối với số phận con người trong nạn đói. ",truyện ngắn “Vợ nhặt” là:,0.25,0.0833333333333333,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Mở đầu cho truyện ngắn với hình ảnh Chí Phèo “vừa đi vừa chửi” thật hài [MASKED]
### Lựa chọn:
A: Nam Cao mô tả thật đúng hình ảnh những gã say rượu thường không tự chủ được bản thân. 
B: Làm người đọc hả hê vì Chí Phèo đă chửi tất tần tật, là một dự báo trừng phạt bọn cường hào ác bá ở làng Vũ Đại.
C: Hấp dẫn người đọc vì Chí Phèo đã nhận thức được nguyên nhân cuộc đời mình tha hoá là do bọn cường hào ác bá làng xã. 
D: Tạo cái bề ngoài hài hước của Chí Phèo lại là biểu hiện của một tấn bi kịch bên trong. Nụ cười bất giác ban đầu lại lắng đọng một dự vị buồn đau, chua chát trong lòng độc giả.", hước. ,hước và lôi cuốn độc giả đã thể hiện điều gì trong ngòi bút Nam Cao ?,0.1176470592617988,0.1176470588235294,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Mở đầu là hình ảnh chiếc lò gạch cũ và [MASKED]
### Lựa chọn:
A: Tác giả muốn giới thiệu với độc giả việc làm quanh năm của nông dân làng Vũ Đại là sản xuất gạch. 
B: Hình ảnh lò gạch bỏ hoang, khiến người đọc hiểu đó là nghề truyền thống của làng Vũ Đại đã mai một.
C: Nó gợi lên cái vòng luẩn quẩn, bế tắc, đau thương không lối thoát của người nông dân Việt Nam trong xã hội cũ. 
D: Đời sống nông dân làng Vũ Đại hoang tàn như cái lò gạch cũ.", tác giả muốn giới thiệu với độc giả việc làm quanh năm của nông dân làng Vũ Đại là sản xuất gạch. ,kết thúc cũng như thế. Điều đó có ý nghĩa gì?,0.0,0.0,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Câu nào sau đây là nhận định đúng [MASKED]
### Lựa chọn:
A: Là những dòng tâm tư nồng nhiệt, tha thiết, trong trẻo của nhà thơ trẻ hướng về ruộng đồng, quê hương, về những con người thân yêu, về những kỉ niệm của một thời hoạt động cách mạng sôi nổi. 
B: Nỗi nhớ thương mẹ già còng lưng trên những cánh đồng
C: Là nỗi hoang mang của chàng trai trẻ lần đầu bị giam cầm. 
D: Là nỗi lòng tha thiết nhớ về người yêu - là một cô thôn nữ."," về ""Nhật ký trong tù""?
A: Là những dòng tâm tư nồng nhiệt, tha thiết, trong trẻo của nhà thơ trẻ hướng về ruộng đồng, quê hương, về những con người thân yêu, về những kỉ niệm của một thời hoạt động cách mạng sôi nổi.
B: Nỗi nhớ thương mẹ già còng lưng trên những cánh đồng
C: Là nỗi hoang mang của chàng trai trẻ lần đầu bị giam cầm.
D: Là nỗi lòng tha thiết nhớ về người yêu",về bài thơ “Nhớ đồng” của Tố Hữu?,0.1098901107907295,0.0666666666666666,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tâm trạng của tác giả trong [MASKED]
### Lựa chọn:
A: Bâng khuâng, bồn chồn trước cảnh lao tù. 
B: Buồn và nhớ quê hương, đồng bào da diết.
C: Vui tươi, phấn khởi khi nhớ lại những kỉ niệm xưa. 
D: Luyến tiếc, nhớ nhung cuộc sống tự do."," đoạn văn là B: Buồn và nhớ quê hương, đồng bào da diết. ",bài thơ “Nhớ đồng” là gì?,0.2000000029802322,0.1052631578947368,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nhân vật Tràng được miêu tả [MASKED]
### Lựa chọn:
A: Hiền lành, vui tính, hay vui đùa với mấy đứa trẻ trong xóm 
B: Lầm lì ít nói
C: Khuôn mặt dữ dằn, bặm trợn, hay cáu kỉnh 
D: Tất cả các phương án trên đều đúng", là một người đàn ông lầm lì ít nói. ,với tính cách như thế nào?,0.0,0.0,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đoạn thơ từ câu “Đâu những ngày xưa, tôi nhớ tôi” [MASKED]
### Lựa chọn:
A: Niềm say mê lí tưởng, khát khao tự do và hành động của tác giả. 
B: Sự tái hiện hình ảnh con người quê hương trong tâm hồn tác giả.
C: Hồi ức của tác giả về những hình ảnh gắn liền với quê hương. 
D: Sự nhớ nhung người bạn mà tác giả đề tặng bài thơ.", là sự tái hiện hình ảnh con người quê hương trong tâm hồn tác giả. ,đến “Như cảnh chim buồn nhớ gió mây” thể hiện điều gì?,0.0740740746259689,0.074074074074074,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Dòng nào sau đây khái khát đúng nhất về ý nghĩa đặc biệt của “bát cháo [MASKED]
### Lựa chọn:
A: Vật đầu tiên Chí Phèo được cho, không do cướp giật mà có. 
B: Vật biểu trưng cho hương vị ngọt ngào của hạnh phúc, tình yêu
C: Vật biểu trưng cho tình người thơm thảo trong xã hội cũ. 
D: Vật biểu trưng cho niềm khát khao hạnh phúc của Chí Phèo"," [MASKED]” trong truyện ngắn “Chí Phèo” của Nam Cao?
A: Vật đầu tiên Chí Phèo được cho, không do cướp giật mà có.
B: Vật biểu trưng cho hương vị ngọt ngào của hạnh phúc, tình yêu
C: Vật biểu trưng cho tình người thơm thảo trong xã hội cũ.
D: Vật biểu trưng cho niềm khát khao hạnh phúc của Chí Phèo ",hành” mà thị Nở mang cho Chí Phèo trong tác phẩm cùng tên của Nam Cao?,0.1428571492433548,0.1012658227848101,Văn 11,True
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nguyên nhân nào đã đẩy Chí Phèo từ một [MASKED]
### Lựa chọn:
A: Vì đánh bạc. 
B: Vì ăn trộm đồ nhà Bá Kiến.
C: Vì giết người trong làng. 
D: Vì bị Bá Kiến ghen tuông"," người lương thiện thành kẻ lưu manh?
A: Vì đánh bạc.
B: Vì ăn trộm đồ nhà Bá Kiến.
C: Vì giết người trong làng.
D: Vì bị Bá Kiến ghen tuông. ","thanh niên hiền lành, lương thiện phải vào tù?",0.095238097012043,0.0975609756097561,Văn 11,True
