,Question,Answer,Label,rouge_score
19,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Who is the author [MASKED]
### Choices:
A: Nam Cao 
B: Ngo Tat To
C: Kim Lan 
D: Che Lan Vien"," **of the novel ""The Scent of Green Papaya""**? 


Let me know if you'd like me to create more example questions! 
",of the excerpt 'The Beggar'?,0.23076923191547394
20,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: The realistic value of the [MASKED]
### Choices:
A: Shows the miserable plight of the poor during the 1945 famine caused by Japanese fascists and French colonialists. 
B: Denounce the crimes of fascist colonialists.
C: Express deep sympathy for the human fate in famine. 
D: It is a song praising life, love, care, protection, and aspiration."," **[MASKED]** 


The best fit for this sentence is **A: Shows the miserable plight of the poor during the 1945 famine caused by Japanese fascists and French colonialists.**

Here's why:

* **Context:** The sentence structure implies a discussion about the importance or significance of something.  
* **Options:**
    * **A** directly addresses the value of the masked item (likely a work of art, a historical account, or a","short story ""The Beggar's Wife"" is:",0.051948051899671555
21,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: The opening of the short story with the image of Chi Pheo ""walking and [MASKED]
### Choices:
A: Nam Cao accurately describes the image of drunk men who often cannot control themselves. 
B: Making the reader happy because Chi Pheo cursed everything, is a prediction of punishment for the cruel and powerful people in Vu Dai village.
C: It attracts readers because Chi Pheo realized that the reason his life was degenerate was because of the cruel and powerful village tyrants. 
D: Chi Pheo's humorous appearance is a manifestation of an inner tragedy. The initial involuntary smile leaves a sad, bitter aftertaste in the reader's heart."," **stumbling**"" 


**Here's why:**

* **Context:**  The question refers to the opening image of Chi Pheo in the short story.  The word ""stumbling"" fits this context and sets the tone for the character's struggles.

* **Meaning:**  ""Stumbling"" suggests a lack of control, which aligns with the description of drunk men and the overall theme of Chi Pheo's tragic life.


Let me know if you'","cursing"" is so humorous and attractive to readers. What does Nam Cao's writing show?",0.048192769289016724
22,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: The opening image is an old brick kiln and [MASKED]
### Choices:
A: The author wants to introduce to readers the year-round job of farmers in Vu Dai village, which is brick production. 
B: The image of an abandoned brick kiln makes readers understand that the traditional profession of Vu Dai village has faded away.
C: It evokes the vicious circle, deadlock, and hopeless pain of Vietnamese farmers in the old society. 
D: Farmers' lives in Vu Dai village are as desolate as an old brick kiln."," **B: The image of an abandoned brick kiln makes readers understand that the traditional profession of Vu Dai village has faded away.**


Here's why:

* **Focus on the image:** The question directly asks about the meaning of the image, making option B the most relevant.
* **Inference:**  An abandoned brick kiln strongly suggests a decline in the once-active industry.

Let's look at why the other options are less suitable:

* **A:** While brick production",the ending image is the same. What does that mean?,0.0476190485060215
23,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Which of the following statements is correct about [MASKED]
### Choices:
A: These are the passionate, earnest, and pure thoughts of the young poet about the fields, the homeland, about the beloved people, about the memories of a time of vibrant revolutionary activities. 
B: Missing the old mother bent over in the fields
C: It is the confusion of a young man who is imprisoned for the first time. 
D: It is a heartfelt longing for a lover - a village girl."," **""The Song of Myself""** 

Let me know if you'd like me to create more multiple choice questions like this! 
","the poem ""Remembering the fields"" by To Huu?",0.1428571492433548
24,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: What is the author's mood [MASKED]
### Choices:
A: Worried, restless before the prison scene. 
B: Sad and miss my homeland and compatriots so much.
C: Happy and excited when remembering old memories. 
D: Nostalgia, nostalgia for a free life."," **in the following passage**? 


This is a better way to phrase the question because it provides context for the answer. 

You'll need to provide the passage for me to help you choose the best answer from your options. 

","in the poem ""Remembering the fields""?",0.13333334028720856
25,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: How is [MASKED]
### Choices:
A: Gentle, funny, likes to play with the kids in the neighborhood 
B: taciturn
C: Fierce, grumpy, irritable face 
D: All of the above are correct."," **the old dog** 


Here's why:

* **The sentence structure:** The sentence starts with ""How is..."" which implies a question about someone or something's character or state of being.
* **The answer choices:** The choices provide descriptions of personality traits and behaviors, fitting the structure of the question. 



Let me know if you'd like to try another one! 
",Trang's character described?,0.06451612710952759
26,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: What does the poem from the line ""Where are the old days, I [MASKED]
### Choices:
A: The author's passion for ideals, desire for freedom and action. 
B: The reproduction of the image of the homeland in the author's soul.
C: The author's memories of images associated with his homeland. 
D: The author dedicates the poem to his friend."," **remember**"" 

**C: The author's memories of images associated with his homeland.** 


Here's why:

* **The line implies reflection:** ""Where are the old days"" suggests a longing for the past.
* **""Remember"" fits the context:**  The word ""remember"" directly connects to the idea of recalling past experiences and images. 
* **Homeland connection:** While the other options could be themes in the poem, the line itself","miss myself"" to ""Like a sad bird missing the wind and clouds"" express?",0.07894736528396606
27,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: What caused Chi Pheo, a gentle and [MASKED]
### Choices:
A: Because of gambling. 
B: For stealing from Ba Kien's house.
C: For killing people in the village. 
D: Because Ba Kien was jealous"," **[MASKED]**  

The best fit for this sentence is **C: For killing people in the village.**

Here's why:

* **Context:** The sentence sets up a contrast between Chi Pheo's gentle nature and something else about him.  
* **Options:**
    * A, B, and D all suggest negative actions, but they don't create the same strong contrast as ""killing people.""
    * **C** implies a drastic and","honest young man, to go to prison?",0.0
28,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Which is not a [MASKED]
### Choices:
A: From then on 
B: Go to war
C: Viet Bac 
D: Evening"," **historical term**? 


Let me know if you'd like to try another one! 
",typical work of To Huu?,0.1111111119389534
29,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: The inspiration for the poem [MASKED]
### Choices:
A: The very ordinary sounds of life. 
B: Memories from the author's revolutionary days.
C: The cuckoo calls summer where the author is imprisoned. 
D: The shout echoed into the prison where the author was imprisoned."," **""The Love Song of J. Alfred Prufrock""** 


Let me know if you'd like me to create more multiple choice questions! 
","""Remembering the fields"" was formed from:",0.0
30,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: The character of Ba Kien [MASKED]
### Choices:
A: People are cunning, cruel, and lustful. 
B: A cunning, evil, and treacherous man
C: vicious, greedy, cunning 
D: Greedy, greedy, fame-hungry."," **is** 

Here's why:

* **The sentence structure:** The sentence sets up a description of Ba Kien.  The word ""is"" is the most logical verb to complete this.

* **Choice Analysis:**

    * **A, B, and C** all accurately describe Ba Kien's character traits. 
    * **D** is repetitive and grammatically incorrect.


Let me know if you'd like more examples or have other sentences you want",in the most general terms is:,0.08695652335882187
31,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: What is [MASKED]
### Choices:
A: Farmer 
B: Ox cart for hire
C: Plowing for hire 
D: Rice milling for hire"," **a common agricultural service offered in rural areas?** 


Let me know if you'd like to try another one! 
",Trang's job?,0.0
32,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: The feeling of emptiness and remoteness of the ""tràng giang"" space in the third [MASKED]
### Choices:
A: Syntactic repetition and negative words. 
B: Metaphor.
C: Sound, melody. 
D: Love scene."," **[stanza]** 


**Therefore, the answer is A: Syntactic repetition and negative words.** 

Here's why:

* **Stanza:**  In poetry, a stanza is a group of lines that form a unit.  It's the most logical choice to complete the sentence, referring to a specific section of a poem.

Let me know if you'd like to explore other poetry analysis questions! 


","stanza of Huy Can's poem ""Tràng giang"" is mainly highlighted by which artistic element?",0.1066666692495346
33,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: What is the ending image of [MASKED]
### Choices:
A: Flocks of crows circled in flocks like dark clouds in the sky. 
B: Image of hungry people and the red flag with yellow star fluttering
C: The sound of tax drums is urgent. 
D: The cries of families whose members died of starvation"," **the poem ""The Hunger"" by  W.H. Auden**? 


Let me know if you'd like me to provide the answer choices with the correct answer! 
","the short story ""The Beggar's Wife""?",0.12121212482452393
34,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Which answer is incorrect when talking about the [MASKED]
### Choices:
A: Gentle, honest, simple 
B: Optimistic, love life
C: Potential vitality and fierce resistance 
D: Kind heart"," **character's personality**? 


Let me know if you'd like me to generate more examples! 
",beauty of the soul of the character Trang?,0.0
35,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: When explaining ""Propose: ask to be married"" [MASKED]
### Choices:
A: Use synonyms for the word that needs to be explained. 
B: Present the concept that the word represents.
C: Combine using synonyms with presenting the concept that the word represents. 
D: Use the opposite word to the word being explained."," **C: Combine using synonyms with presenting the concept that the word represents.** 


Here's why:

* **A: Use synonyms for the word that needs to be explained.**  While you could use synonyms like ""suggest"" or ""request,"" it doesn't fully capture the specific meaning of proposing marriage.

* **B: Present the concept that the word represents.** Simply stating ""to ask someone to marry you"" is too direct and lacks the nuance of the word ""pro",how is the meaning of the word explained?,0.12345679104328156
36,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: The excerpt Trao Duyen demonstrates [MASKED]
### Choices:
A: situation creation 
B: use of idioms
C: character description 
D: building dialogue"," **C: character description**. 


Here's why:

* **Trao Duyen** is likely a piece of literature (a story, poem, play, etc.). 
* **Character description** is a fundamental element of storytelling, and excerpts often focus on revealing who characters are.

Let me know if you'd like to explore other examples! 
",Nguyen Du's outstanding artistic talent in:,0.036363635212183
37,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: What is Nguyen Du's most important [MASKED]
### Choices:
A: Describe character psychology 
B: Choose and use words and images
C: Dialogue and monologue construction 
D: Create a conflicting situation"," **literary technique**? 


Let me know if you'd like me to create more multiple choice questions! 
",and unique artistic success in this excerpt?,0.0
38,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Which of the following lines incorrectly identifies the position [MASKED]
### Choices:
A: After the police came and arrested Kieu's father and younger brother 
B: After Kieu sold herself to redeem her father
C: The night before Kim Trong and Thuy Kieu made their vows 
D: After Kim Trong had to attend his uncle's funeral in Liaoyang"," **in the story**? 


Let me know if you'd like me to create a story to go with this question! 
",of Thuy Kieu giving her love to Thuy Van?,0.06666667014360428
39,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: The action of ""giving away fate"" in the excerpt Giving away fate [MASKED]
### Choices:
A: Filial piety 
B: Depth.
C: Altruism. 
D: Tolerance."," **C: Altruism.** 

Here's why:

* **Altruism** is the selfless concern for the well-being of others.  ""Giving away fate"" implies a willingness to sacrifice one's own predetermined path or destiny for the benefit of someone else.

Let's look at why the other options don't fit:

* **Filial piety** is respect and obedience to one's parents.
* **Depth** refers to intensity or",by Nguyen Du most clearly shows which quality in the character Thuy Kieu?,0.025316456332802773
40,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: When giving away her love, what is the [MASKED]
### Choices:
A: Kieu had a premonition about the life ahead, the ultimate despair and suffering. 
B: Kieu said that to force Van to accept.
C: Kieu wanted to make things worse. 
D: Kieu is in a confused mood."," **Kieu's motivation**? 


Here's why this works:

* **Completes the Sentence:**  The phrase ""what is the [MASKED]""  naturally leads to a question about Kieu's reason or purpose.
* **Focuses the Answer Choices:** The options now directly address Kieu's potential motivations. 

Let me know if you'd like to explore other ways to phrase the question!
",significance of Kieu using many words referring to death?,0.08571428805589676
41,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Who gave the [MASKED]
### Choices:
A: Talented person Thanh Tam 
B: Nguyen Du
C: People 
D: Hollow"," **poem**? 


Here's why:

* **Context:** The sentence structure suggests a question about authorship.
* **Common Knowledge:**  ""Poem"" is a common work attributed to individuals, especially in literature. 

Let me know if you'd like to try another one! 
","name ""Truyen Kieu""?",0.0
42,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: What is the most unique artistic [MASKED]
### Choices:
A: The national literary language and the six-eight verse form have reached their brilliant peak. 
B: Translated into many languages, introduced in many places around the world
C: Narrative art has made great strides 
D: How to portray unique human personality"," **expression**?


Here's why:

* **The question asks for ""the most unique artistic...""**  This implies a specific way of creating or presenting art.
* **The answer choices need to relate to a form or aspect of art.**

Option **A** talks about literary language and form, which is a type of artistic expression. 
Option **B** describes the reach and popularity of art, not its uniqueness.
Option **C** is too general and",feature of The Tale of Kieu?,0.07999999821186066
43,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: How to explain the meaning [MASKED]
### Choices:
A: Read many times is a word that needs to be explained. 
B: Present the concept that the word represents.
C: Use synonyms to explain 
D: Use antonyms to explain"," **of** 


The complete question is: 

**How to explain the meaning of a word that needs to be explained?** 

Let me know if you'd like me to create more example questions!
",of the word is incorrect?,0.1666666716337204
44,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: When did Thuy Kieu's handover of [MASKED]
### Choices:
A: Before Kieu arranged to sell herself. 
B: After Kieu had arranged to sell herself.
C: Before Kieu left her family to follow Ma Giam Sinh. 
D: When I heard the news that my family had an accident."," **her virginity** 


Here's why:

* **Context:** The sentence refers to a significant event in Thuy Kieu's life, likely related to her arranged marriage or a loss of innocence. 
* **Choices:**
    *  A, B, and C all relate to key events in Thuy Kieu's story, making them plausible options.
    * D is out of place and doesn't fit the context.

Let me know if",love to Thuy Van take place?,0.0845070406794548
45,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: What subjects did Men [MASKED]
### Choices:
A: Tomato plant. 
B: Fruit flies.
C: Pea Plant. 
D: On many insects."," **study**? 


Let me know if you'd like more example questions! 
",Den conduct his experiments on?,0.0
46,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Which of the following mutations in humans [MASKED]
### Choices:
A: Knife 
B: Turner.
C: congenital deafness 
D: Albinism."," **causes** 


Let me know if you'd like me to create more multiple choice questions! 
",is a consequence of 2n - 1 aneuploidy:,0.0
47,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: What is the basic [MASKED]
### Choices:
A: Use statistics to calculate the results obtained 
B: Experiment on pea plants with bisexual flowers.
C: Methods of analyzing hybrid generations. 
D: Track the inheritance of trait pairs."," **Methods of analyzing hybrid generations**. 


Here's why:

* **The sentence is asking for a fundamental concept.**  Options A, B, and D are specific examples or techniques, while option C is the broader field of study.
* **Mendel's work focused on analyzing hybrid generations.**  He meticulously tracked traits across generations to understand inheritance patterns. 


Let me know if you'd like more examples!
",method in Mendel's genetic research?,0.08571428805589676
48,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: In which group of organisms below do males carry the XY [MASKED]
### Choices:
A: Passing on the traits of parents and ancestors to descendants. 
B: Offspring resemble either parent in all traits.
C: Offspring resemble their parents in some traits. 
D: Passing on parental traits to offspring."," **chromosomes**? 


**The answer is none of the provided choices.**

The correct answer should be something like:

* **E: Mammals** 
* **F: Humans**
* **G:  Birds** (although birds use ZW sex determination)



Let me know if you'd like to try another example!
","sex chromosome pair, and females carry the XX sex chromosome pair?",0.0784313753247261
49,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Heredity is [MASKED]
### Choices:
A: 9. 
B: 18.
C: 72. 
D: 36."," **D: 36**. 


Here's why:

* **The question is likely referring to the number of chromosomes in a human cell.**  Humans typically have 23 pairs of chromosomes, totaling 46. 

* **Heredity is the passing of traits from parents to offspring through these chromosomes.**


Let me know if you'd like to try another one! 
",a phenomenon.,0.0
50,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Is hemophilia [MASKED]
### Choices:
A: Because the parents carry the heterozygous genotype Aa. 
B: Because the grandfather was born deaf and mute and passed it on to his grandchildren.
C: Because my grandfather was born deaf and mute and passed it on to his grandchildren. 
D: Due to mutagens."," **inherited**?


Here's why:

* **Hemophilia is a genetic disorder**, meaning it's passed down through families. 

Let's look at why the other options are incorrect:

* **A: Because the parents carry the heterozygous genotype Aa.** While this is true for some genetic disorders, it's not specific to hemophilia. Hemophilia is X-linked recessive.
* **B & C: Because the grandfather was born deaf and mute and",inheritance sex-linked?,0.02777777798473835
51,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: In cabbage, the chromosome set is 2n = 18. What is the [MASKED]
### Choices:
A: Cell membrane. 
B: Cytoplasm.
C: Cell nucleus. 
D: Ribosome."," **haploid number** of chromosomes? 


Here's why:

* **The question focuses on chromosomes:**  The given information (2n = 18) directly relates to the number of chromosomes.
* **Haploid vs. Diploid:**  The term ""haploid number"" refers to the number of chromosomes in a gamete (sex cell), which is half the number of chromosomes in a somatic (body) cell. 


Let me know if you'd",number of chromosomes in the cell in the last phase of mitosis?,0.15000000596046448
52,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Where does DNA replication [MASKED]
### Choices:
A: There are many opposite, single-gene, easily observable traits. 
B: Easy to raise in natural environment, single gene.
C: Long growth and development time, easy to create mutations so easy to monitor. 
D: Easy to raise in vitro, high fertility, short life cycle, many easily observable variations, low chromosome number."," **occur**?

Here's why the best answer is **D**:

* **The question asks about the location of DNA replication.**  Options A, B, and C describe characteristics of model organisms often used in genetic studies, not the location of DNA replication.
* **Option D**  describes the ideal characteristics of an organism used to study DNA replication.  

Let me know if you'd like more examples!
",occur in cells? (level 1),0.05882352963089943
53,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: What characteristics of fruit flies [MASKED]
### Choices:
A: The duplicated chromosomes are contained within two newly formed nuclei with the number of duplicated haploid chromosome sets. 
B: Single chromosomes are contained in the newly formed nucleus with the number of haploid chromosome sets.
C: The single chromosomes unwind back into a thin thread form. 
D: The duplicated chromosomes unwind back into a thin thread form."," **during meiosis**


Here's why:

* **Meiosis** is the process of cell division that produces gametes (sperm and egg cells) with half the number of chromosomes as the parent cell.  

Let's look at the answer choices:

* **A: The duplicated chromosomes are contained within two newly formed nuclei with the number of duplicated haploid chromosome sets.** This describes the end result of meiosis II, not a general characteristic of fruit flies during meiosis.
",are favorable for genetic research?,0.0
54,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: A gene has synthesized 4 mRNA molecules. If 4 ribosomes slide through [MASKED]
### Choices:
A: Cross parents that differ in one or more pairs of contrasting purebred traits. 
B: Track the separate inheritance of each pair of traits through generations of hybrids.
C: Track the inheritance of all pairs of traits in the offspring of each pair of parents. 
D: Use statistics to analyze the data obtained, from which to draw the laws of inheritance of traits."," **<MASKED>**, how many polypeptide chains will be produced?


The correct answer is **none of the above**. 

Here's why:

* The question is about protein synthesis, not genetics. 
*  Each ribosome can synthesize one polypeptide chain from an mRNA molecule.


Let me know if you'd like to try another question!
","all the mRNA molecules above, how many protein molecules will be formed?",0.125
55,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: Which of the following is true [MASKED]
### Choices:
A: 2. 
B: 4.
C: 8. 
D: 16."," **about the number of sides in a square**? 


Let me know if you'd like to try another one! 
",about the structure of an RNA molecule?,0.2222222238779068
56,"Fill in the <MASKED> part in the following sentence to complete a multiple choice question:
### Question: The separation of the genetic [MASKED]
### Choices:
A: mRNA. 
B: tRNA.
C: rRNA. 
D: mRNA, tRNA and rRNA."," **material** 


Here's why:

* **Genetic material** is the overarching term that encompasses the molecules responsible for heredity (DNA, RNA). 

Let me know if you'd like more examples!
",factor pair Aa in F1 creates:,0.0
